"DateTime","(deg F) Mean Temperature (CFSR) at Wisconsin, 2010-01-01 to 2019-03-14"
"2014-03-18:12 AM",28.4967
"2014-03-19:12 AM",30.963
"2014-03-20:12 AM",27.9662
"2014-03-21:12 AM",31.136
"2014-03-22:12 AM",21.1656
"2014-03-23:12 AM",12.85
"2014-03-24:12 AM",16.7421
"2014-03-25:12 AM",15.4015
"2014-03-26:12 AM",17.1003
"2014-03-27:12 AM",33.1936
"2014-03-28:12 AM",30.6525
"2014-03-29:12 AM",28.2891
"2014-03-30:12 AM",35.0017
"2014-03-31:12 AM",42.0237
"2014-04-01:12 AM",32.4412
"2014-04-02:12 AM",30.8368
"2014-04-03:12 AM",31.4128
"2014-04-04:12 AM",30.7859
"2014-04-05:12 AM",32.5166
"2014-04-06:12 AM",39.2238
"2014-04-07:12 AM",41.1845
"2014-04-08:12 AM",39.983
"2014-04-09:12 AM",41.3274
"2014-04-10:12 AM",48.7731
"2014-04-11:12 AM",43.3882
"2014-04-12:12 AM",43.0165
"2014-04-13:12 AM",39.9693
"2014-04-14:12 AM",29.1915
"2014-04-15:12 AM",23.5161
"2014-04-16:12 AM",29.8297
"2014-04-17:12 AM",35.5654
"2014-04-18:12 AM",34.3832
"2014-04-19:12 AM",40.7878
"2014-04-20:12 AM",51.8281
"2014-04-21:12 AM",54.0118
"2014-04-22:12 AM",42.0978
"2014-04-23:12 AM",38.901
"2014-04-24:12 AM",39.3976
"2014-04-25:12 AM",42.8328
"2014-04-26:12 AM",39.5278
"2014-04-27:12 AM",38.9237
"2014-04-28:12 AM",39.8574
"2014-04-29:12 AM",38.2417
"2014-04-30:12 AM",40.244
"2014-05-01:12 AM",39.9616
"2014-05-02:12 AM",43.4905
"2014-05-03:12 AM",46.1743
"2014-05-04:12 AM",43.504
"2014-05-05:12 AM",44.1934
"2014-05-06:12 AM",46.5192
"2014-05-07:12 AM",49.9728
"2014-05-08:12 AM",58.0431
"2014-05-09:12 AM",54.1193
"2014-05-10:12 AM",51.8457
"2014-05-11:12 AM",58.2762
"2014-05-12:12 AM",59.8546
"2014-05-13:12 AM",49.8726
"2014-05-14:12 AM",46.7287
"2014-05-15:12 AM",42.5134
"2014-05-16:12 AM",40.1918
"2014-05-17:12 AM",45.081
"2014-05-18:12 AM",53.049
"2014-05-19:12 AM",52.2531
"2014-05-20:12 AM",58.901
"2014-05-21:12 AM",57.5744
"2014-05-22:12 AM",52.2691
"2014-05-23:12 AM",55.0575
"2014-05-24:12 AM",59.3463
"2014-05-25:12 AM",62.1266
"2014-05-26:12 AM",66.313
"2014-05-27:12 AM",62.3158
"2014-05-28:12 AM",58.1963
"2014-05-29:12 AM",60.3414
"2014-05-30:12 AM",63.0754
"2014-05-31:12 AM",66.2157
"2014-06-01:12 AM",67.9503
"2014-06-02:12 AM",65.4247
"2014-06-03:12 AM",61.5441
"2014-06-04:12 AM",60.6565
"2014-06-05:12 AM",60.0771
"2014-06-06:12 AM",64.1475
"2014-06-07:12 AM",60.3918
"2014-06-08:12 AM",56.484
"2014-06-09:12 AM",57.1816
"2014-06-10:12 AM",58.2116
"2014-06-11:12 AM",60.8594
"2014-06-12:12 AM",56.5763
"2014-06-13:12 AM",56.2933
"2014-06-14:12 AM",57.6748
"2014-06-15:12 AM",60.9429
"2014-06-16:12 AM",67.3158
"2014-06-17:12 AM",69.9255
"2014-06-18:12 AM",64.704
"2014-06-19:12 AM",62.6715
"2014-06-20:12 AM",62.9269
"2014-06-21:12 AM",63.048
"2014-06-22:12 AM",64.213
"2014-06-23:12 AM",64.128
"2014-06-24:12 AM",64.8646
"2014-06-25:12 AM",58.1308
"2014-06-26:12 AM",60.2123
"2014-06-27:12 AM",65.8906
"2014-06-28:12 AM",71.2132
"2014-06-29:12 AM",70.0614
"2014-06-30:12 AM",70.4223
"2014-07-01:12 AM",62.7775
"2014-07-02:12 AM",57.375
"2014-07-03:12 AM",58.4982
"2014-07-04:12 AM",61.4206
"2014-07-05:12 AM",65.7721
"2014-07-06:12 AM",67.8695
"2014-07-07:12 AM",68.3119
"2014-07-08:12 AM",63.0936
"2014-07-09:12 AM",60.339
"2014-07-10:12 AM",62.4531
"2014-07-11:12 AM",65.7192
"2014-07-12:12 AM",68.2518
"2014-07-13:12 AM",65.9325
"2014-07-14:12 AM",58.3898
"2014-07-15:12 AM",56.2429
"2014-07-16:12 AM",58.8025
"2014-07-17:12 AM",62.0971
"2014-07-18:12 AM",64.5084
"2014-07-19:12 AM",67.2118
"2014-07-20:12 AM",69.5707
"2014-07-21:12 AM",72.7957
"2014-07-22:12 AM",75.0092
"2014-07-23:12 AM",63.9579
"2014-07-24:12 AM",62.6594
"2014-07-25:12 AM",65.2856
"2014-07-26:12 AM",70.0524
"2014-07-27:12 AM",63.9183
"2014-07-28:12 AM",60.5149
"2014-07-29:12 AM",63.1641
"2014-07-30:12 AM",62.8457
"2014-07-31:12 AM",65.8947
"2014-08-01:12 AM",66.616
"2014-08-02:12 AM",67.3981
"2014-08-03:12 AM",68.09
"2014-08-04:12 AM",65.8873
"2014-08-05:12 AM",65.4964
"2014-08-06:12 AM",65.8855
"2014-08-07:12 AM",66.1654
"2014-08-08:12 AM",67.3592
"2014-08-09:12 AM",67.9473
"2014-08-10:12 AM",66.6581
"2014-08-11:12 AM",64.5766
"2014-08-12:12 AM",62.177
"2014-08-13:12 AM",64.877
"2014-08-14:12 AM",59.1786
"2014-08-15:12 AM",63.2295
"2014-08-16:12 AM",68.641
"2014-08-17:12 AM",63.1234
"2014-08-18:12 AM",66.6176
"2014-08-19:12 AM",67.1959
"2014-08-20:12 AM",66.139
"2014-08-21:12 AM",68.8786
"2014-08-22:12 AM",71.3548
"2014-08-23:12 AM",70.1019
"2014-08-24:12 AM",72.81
"2014-08-25:12 AM",74.7252
"2014-08-26:12 AM",66.1152
"2014-08-27:12 AM",63.2106
"2014-08-28:12 AM",61.3215
"2014-08-29:12 AM",67.7473
"2014-08-30:12 AM",66.8844
"2014-08-31:12 AM",66.1208
"2014-09-01:12 AM",67.0244
"2014-09-02:12 AM",64.5917
"2014-09-03:12 AM",66.8109
"2014-09-04:12 AM",73.0566
"2014-09-05:12 AM",65.3806
"2014-09-06:12 AM",58.7574
"2014-09-07:12 AM",61.5448
"2014-09-08:12 AM",62.6461
"2014-09-09:12 AM",66.6664
"2014-09-10:12 AM",57.4747
"2014-09-11:12 AM",47.6528
"2014-09-12:12 AM",43.5524
"2014-09-13:12 AM",43.5112
"2014-09-14:12 AM",50.1066
"2014-09-15:12 AM",49.0383
"2014-09-16:12 AM",48.9195
"2014-09-17:12 AM",52.979
"2014-09-18:12 AM",51.9553
"2014-09-19:12 AM",59.3942
"2014-09-20:12 AM",65.0883
"2014-09-21:12 AM",53.8822
"2014-09-22:12 AM",51.4038
"2014-09-23:12 AM",57.0891
"2014-09-24:12 AM",58.824
"2014-09-25:12 AM",61.6534
"2014-09-26:12 AM",60.678
"2014-09-27:12 AM",63.8906
"2014-09-28:12 AM",64.679
"2014-09-29:12 AM",56.3058
"2014-09-30:12 AM",47.5556
"2014-10-01:12 AM",52.3458
"2014-10-02:12 AM",58.957
"2014-10-03:12 AM",48.2473
"2014-10-04:12 AM",39.2711
"2014-10-05:12 AM",40.3279
"2014-10-06:12 AM",43.7358
"2014-10-07:12 AM",49.3088
"2014-10-08:12 AM",44.2801
"2014-10-09:12 AM",41.5285
"2014-10-10:12 AM",42.1785
"2014-10-11:12 AM",41.9511
"2014-10-12:12 AM",47.2874
"2014-10-13:12 AM",51.8367
"2014-10-14:12 AM",50.2891
"2014-10-15:12 AM",47.9781
"2014-10-16:12 AM",49.4296
"2014-10-17:12 AM",50.0509
"2014-10-18:12 AM",41.3595
"2014-10-19:12 AM",43.6087
"2014-10-20:12 AM",49.9404
"2014-10-21:12 AM",43.6446
"2014-10-22:12 AM",42.0289
"2014-10-23:12 AM",47.0347
"2014-10-24:12 AM",51.0278
"2014-10-25:12 AM",52.8514
"2014-10-26:12 AM",46.2258
"2014-10-27:12 AM",52.8832
"2014-10-28:12 AM",47.6926
"2014-10-29:12 AM",40.1268
"2014-10-30:12 AM",40.8726
"2014-10-31:12 AM",33.0687
"2014-11-01:12 AM",30.9112
"2014-11-02:12 AM",37.315
"2014-11-03:12 AM",44.4774
"2014-11-04:12 AM",45.5263
"2014-11-05:12 AM",38.6861
"2014-11-06:12 AM",36.4159
"2014-11-07:12 AM",35.2369
"2014-11-08:12 AM",35.6491
"2014-11-09:12 AM",33.7231
"2014-11-10:12 AM",33.2793
"2014-11-11:12 AM",29.1922
"2014-11-12:12 AM",22.9415
"2014-11-13:12 AM",22.3036
"2014-11-14:12 AM",18.8312
"2014-11-15:12 AM",16.4334
"2014-11-16:12 AM",19.9202
"2014-11-17:12 AM",13.2915
"2014-11-18:12 AM",11.9134
"2014-11-19:12 AM",17.8099
"2014-11-20:12 AM",14.4284
"2014-11-21:12 AM",14.2657
"2014-11-22:12 AM",33.8839
"2014-11-23:12 AM",43.3971
"2014-11-24:12 AM",32.9896
"2014-11-25:12 AM",18.7261
"2014-11-26:12 AM",18.4379
"2014-11-27:12 AM",11.6641
"2014-11-28:12 AM",14.8887
"2014-11-29:12 AM",31.51
"2014-11-30:12 AM",24.1864
"2014-12-01:12 AM",7.1109
"2014-12-02:12 AM",16.0639
"2014-12-03:12 AM",20.0921
"2014-12-04:12 AM",18.7054
"2014-12-05:12 AM",28.2787
"2014-12-06:12 AM",26.2792
"2014-12-07:12 AM",27.1494
"2014-12-08:12 AM",31.0545
"2014-12-09:12 AM",27.5194
"2014-12-10:12 AM",24.0114
"2014-12-11:12 AM",22.2926
"2014-12-12:12 AM",27.2257
"2014-12-13:12 AM",35.5228
"2014-12-14:12 AM",39.8593
"2014-12-15:12 AM",42.5345
"2014-12-16:12 AM",32.2223
"2014-12-17:12 AM",23.3652
"2014-12-18:12 AM",22.3869
"2014-12-19:12 AM",22.798
"2014-12-20:12 AM",26.5876
"2014-12-21:12 AM",31.5797
"2014-12-22:12 AM",33.3801
"2014-12-23:12 AM",34.6177
"2014-12-24:12 AM",33.5867
"2014-12-25:12 AM",31.4461
"2014-12-26:12 AM",33.7278
"2014-12-27:12 AM",29.9579
"2014-12-28:12 AM",19.3516
"2014-12-29:12 AM",11.5245
"2014-12-30:12 AM",3.4326
"2014-12-31:12 AM",5.0929
"2015-01-01:12 AM",18.3517
"2015-01-02:12 AM",15.9809
"2015-01-03:12 AM",25.1681
"2015-01-04:12 AM",9.127
"2015-01-05:12 AM",-4.6763
"2015-01-06:12 AM",2.152
"2015-01-07:12 AM",-3.0525
"2015-01-08:12 AM",2.134
"2015-01-09:12 AM",0.8001
"2015-01-10:12 AM",4.3606
"2015-01-11:12 AM",12.2598
"2015-01-12:12 AM",5.5629
"2015-01-13:12 AM",4.1801
"2015-01-14:12 AM",13.7203
"2015-01-15:12 AM",24.2109
"2015-01-16:12 AM",20.0514
"2015-01-17:12 AM",31.0732
"2015-01-18:12 AM",31.3099
"2015-01-19:12 AM",26.7989
"2015-01-20:12 AM",26.1723
"2015-01-21:12 AM",24.9579
"2015-01-22:12 AM",22.6893
"2015-01-23:12 AM",26.5177
"2015-01-24:12 AM",32.1793
"2015-01-25:12 AM",20.514
"2015-01-26:12 AM",20.4053
"2015-01-27:12 AM",23.6664
"2015-01-28:12 AM",24.2978
"2015-01-29:12 AM",26.5075
"2015-01-30:12 AM",13.5271
"2015-01-31:12 AM",20.282
"2015-02-01:12 AM",14.3353
"2015-02-02:12 AM",6.1875
"2015-02-03:12 AM",10.2544
"2015-02-04:12 AM",10.0411
"2015-02-05:12 AM",4.0779
"2015-02-06:12 AM",17.7078
"2015-02-07:12 AM",26.3502
"2015-02-08:12 AM",25.8435
"2015-02-09:12 AM",18.8382
"2015-02-10:12 AM",21.1172
"2015-02-11:12 AM",21.2821
"2015-02-12:12 AM",5.1854
"2015-02-13:12 AM",10.6765
"2015-02-14:12 AM",5.0972
"2015-02-15:12 AM",0.7889
"2015-02-16:12 AM",6.0541
"2015-02-17:12 AM",7.3575
"2015-02-18:12 AM",-1.4825
"2015-02-19:12 AM",-5.7993
"2015-02-20:12 AM",4.8196
"2015-02-21:12 AM",16.6933
"2015-02-22:12 AM",0.8776
"2015-02-23:12 AM",-3.9026
"2015-02-24:12 AM",15.9769
"2015-02-25:12 AM",6.3441
"2015-02-26:12 AM",3.2457
"2015-02-27:12 AM",2.3238
"2015-02-28:12 AM",4.8898
"2015-03-01:12 AM",14.4603
"2015-03-02:12 AM",14.3256
"2015-03-03:12 AM",22.4469
"2015-03-04:12 AM",7.5992
"2015-03-05:12 AM",0.8929
"2015-03-06:12 AM",14.0619
"2015-03-07:12 AM",27.3504
"2015-03-08:12 AM",28.2628
"2015-03-09:12 AM",33.1353
"2015-03-10:12 AM",37.2376
"2015-03-11:12 AM",37.1813
"2015-03-12:12 AM",39.5321
"2015-03-13:12 AM",44.7723
"2015-03-14:12 AM",40.6812
"2015-03-15:12 AM",43.122
"2015-03-16:12 AM",48.3829
"2015-03-17:12 AM",33.7226
"2015-03-18:12 AM",34.3297
"2015-03-19:12 AM",36.8425
"2015-03-20:12 AM",39.8644
"2015-03-21:12 AM",33.6393
"2015-03-22:12 AM",29.7171
"2015-03-23:12 AM",29.259
"2015-03-24:12 AM",29.2494
"2015-03-25:12 AM",32.2968
"2015-03-26:12 AM",28.6893
"2015-03-27:12 AM",22.0935
"2015-03-28:12 AM",25.3398
"2015-03-29:12 AM",32.9083
"2015-03-30:12 AM",39.1483
"2015-03-31:12 AM",40.9714
"2015-04-01:12 AM",46.3694
"2015-04-02:12 AM",53.2969
"2015-04-03:12 AM",37.1475
"2015-04-04:12 AM",35.9044
"2015-04-05:12 AM",37.3786
"2015-04-06:12 AM",35.4162
"2015-04-07:12 AM",35.0911
"2015-04-08:12 AM",37.2479
"2015-04-09:12 AM",37.3131
"2015-04-10:12 AM",37.7323
"2015-04-11:12 AM",43.3279
"2015-04-12:12 AM",52.0144
"2015-04-13:12 AM",52.1744
"2015-04-14:12 AM",47.8697
"2015-04-15:12 AM",49.4249
"2015-04-16:12 AM",51.2409
"2015-04-17:12 AM",57.5334
"2015-04-18:12 AM",51.8302
"2015-04-19:12 AM",49.2823
"2015-04-20:12 AM",39.5735
"2015-04-21:12 AM",35.3575
"2015-04-22:12 AM",33.0184
"2015-04-23:12 AM",35.6032
"2015-04-24:12 AM",38.2518
"2015-04-25:12 AM",41.1863
"2015-04-26:12 AM",41.9576
"2015-04-27:12 AM",44.317
"2015-04-28:12 AM",47.8562
"2015-04-29:12 AM",49.0872
"2015-04-30:12 AM",45.5738
"2015-05-01:12 AM",50.7328
"2015-05-02:12 AM",58.6296
"2015-05-03:12 AM",61.3213
"2015-05-04:12 AM",57.2896
"2015-05-05:12 AM",52.5666
"2015-05-06:12 AM",55.5204
"2015-05-07:12 AM",62.9834
"2015-05-08:12 AM",57.8264
"2015-05-09:12 AM",50.5713
"2015-05-10:12 AM",47.4973
"2015-05-11:12 AM",48.6725
"2015-05-12:12 AM",42.9865
"2015-05-13:12 AM",44.02
"2015-05-14:12 AM",47.9044
"2015-05-15:12 AM",54.5313
"2015-05-16:12 AM",59.2099
"2015-05-17:12 AM",62.1741
"2015-05-18:12 AM",49.9242
"2015-05-19:12 AM",43.6384
"2015-05-20:12 AM",45.0122
"2015-05-21:12 AM",51.5637
"2015-05-22:12 AM",52.4707
"2015-05-23:12 AM",57.7692
"2015-05-24:12 AM",56.9633
"2015-05-25:12 AM",59.794
"2015-05-26:12 AM",60.8994
"2015-05-27:12 AM",62.0938
"2015-05-28:12 AM",65.1024
"2015-05-29:12 AM",64.195
"2015-05-30:12 AM",51.7948
"2015-05-31:12 AM",46.8455
"2015-06-01:12 AM",49.5086
"2015-06-02:12 AM",54.3283
"2015-06-03:12 AM",59.5335
"2015-06-04:12 AM",61.5762
"2015-06-05:12 AM",58.7745
"2015-06-06:12 AM",55.3239
"2015-06-07:12 AM",63.7605
"2015-06-08:12 AM",62.5152
"2015-06-09:12 AM",65.6035
"2015-06-10:12 AM",67.4215
"2015-06-11:12 AM",56.5349
"2015-06-12:12 AM",58.7264
"2015-06-13:12 AM",57.3094
"2015-06-14:12 AM",63.531
"2015-06-15:12 AM",64.9657
"2015-06-16:12 AM",59.014
"2015-06-17:12 AM",60.4146
"2015-06-18:12 AM",63.5313
"2015-06-19:12 AM",57.846
"2015-06-20:12 AM",61.0178
"2015-06-21:12 AM",65.9649
"2015-06-22:12 AM",65.6713
"2015-06-23:12 AM",64.5195
"2015-06-24:12 AM",65.3322
"2015-06-25:12 AM",64.3312
"2015-06-26:12 AM",62.9287
"2015-06-27:12 AM",64.5172
"2015-06-28:12 AM",62.4621
"2015-06-29:12 AM",63.3213
"2015-06-30:12 AM",61.106
"2015-07-01:12 AM",58.0478
"2015-07-02:12 AM",60.1331
"2015-07-03:12 AM",63.9545
"2015-07-04:12 AM",67.4721
"2015-07-05:12 AM",69.9823
"2015-07-06:12 AM",68.3821
"2015-07-07:12 AM",60.103
"2015-07-08:12 AM",59.3512
"2015-07-09:12 AM",63.5362
"2015-07-10:12 AM",68.6498
"2015-07-11:12 AM",69.5397
"2015-07-12:12 AM",71.2501
"2015-07-13:12 AM",74.9401
"2015-07-14:12 AM",67.6027
"2015-07-15:12 AM",62.0208
"2015-07-16:12 AM",63.75
"2015-07-17:12 AM",72.9167
"2015-07-18:12 AM",76.186
"2015-07-19:12 AM",71.0483
"2015-07-20:12 AM",71.0366
"2015-07-21:12 AM",66.0007
"2015-07-22:12 AM",67.3059
"2015-07-23:12 AM",70.9479
"2015-07-24:12 AM",71.8686
"2015-07-25:12 AM",74.1639
"2015-07-26:12 AM",72.8965
"2015-07-27:12 AM",72.8258
"2015-07-28:12 AM",75.3856
"2015-07-29:12 AM",73.188
"2015-07-30:12 AM",72.8611
"2015-07-31:12 AM",70.3884
"2015-08-01:12 AM",69.0098
"2015-08-02:12 AM",73.818
"2015-08-03:12 AM",65.7484
"2015-08-04:12 AM",64.8882
"2015-08-05:12 AM",64.9778
"2015-08-06:12 AM",66.1734
"2015-08-07:12 AM",66.2778
"2015-08-08:12 AM",67.9215
"2015-08-09:12 AM",70.624
"2015-08-10:12 AM",69.5518
"2015-08-11:12 AM",67.4166
"2015-08-12:12 AM",68.3994
"2015-08-13:12 AM",74.3101
"2015-08-14:12 AM",77.6959
"2015-08-15:12 AM",76.5455
"2015-08-16:12 AM",75.7207
"2015-08-17:12 AM",69.591
"2015-08-18:12 AM",64.8892
"2015-08-19:12 AM",62.749
"2015-08-20:12 AM",58.8643
"2015-08-21:12 AM",64.4698
"2015-08-22:12 AM",69.9427
"2015-08-23:12 AM",62.3797
"2015-08-24:12 AM",56.1765
"2015-08-25:12 AM",56.6195
"2015-08-26:12 AM",58.2678
"2015-08-27:12 AM",60.5601
"2015-08-28:12 AM",62.5352
"2015-08-29:12 AM",63.9311
"2015-08-30:12 AM",66.2702
"2015-08-31:12 AM",69.8713
"2015-09-01:12 AM",75.1105
"2015-09-02:12 AM",74.4773
"2015-09-03:12 AM",70.1382
"2015-09-04:12 AM",70.6559
"2015-09-05:12 AM",72.7587
"2015-09-06:12 AM",77.1807
"2015-09-07:12 AM",73.1253
"2015-09-08:12 AM",67.9946
"2015-09-09:12 AM",61.7587
"2015-09-10:12 AM",60.7878
"2015-09-11:12 AM",54.086
"2015-09-12:12 AM",51.3502
"2015-09-13:12 AM",55.2472
"2015-09-14:12 AM",64.0765
"2015-09-15:12 AM",72.1218
"2015-09-16:12 AM",72.2818
"2015-09-17:12 AM",72.333
"2015-09-18:12 AM",63.4635
"2015-09-19:12 AM",56.8981
"2015-09-20:12 AM",57.0637
"2015-09-21:12 AM",60.4611
"2015-09-22:12 AM",62.2738
"2015-09-23:12 AM",63.1432
"2015-09-24:12 AM",62.1603
"2015-09-25:12 AM",62.4591
"2015-09-26:12 AM",63.4332
"2015-09-27:12 AM",64.0423
"2015-09-28:12 AM",65.1052
"2015-09-29:12 AM",54.6514
"2015-09-30:12 AM",47.9093
"2015-10-01:12 AM",48.4934
"2015-10-02:12 AM",47.8634
"2015-10-03:12 AM",47.9698
"2015-10-04:12 AM",47.9453
"2015-10-05:12 AM",50.6919
"2015-10-06:12 AM",54.6636
"2015-10-07:12 AM",51.4773
"2015-10-08:12 AM",54.001
"2015-10-09:12 AM",49.4182
"2015-10-10:12 AM",51.5948
"2015-10-11:12 AM",63.4966
"2015-10-12:12 AM",60.1084
"2015-10-13:12 AM",47.0629
"2015-10-14:12 AM",47.9322
"2015-10-15:12 AM",51.2195
"2015-10-16:12 AM",39.9695
"2015-10-17:12 AM",36.3738
"2015-10-18:12 AM",40.7044
"2015-10-19:12 AM",55.5235
"2015-10-20:12 AM",57.117
"2015-10-21:12 AM",56.5088
"2015-10-22:12 AM",48.5726
"2015-10-23:12 AM",47.7081
"2015-10-24:12 AM",51.2773
"2015-10-25:12 AM",44.8842
"2015-10-26:12 AM",46.8759
"2015-10-27:12 AM",49.5766
"2015-10-28:12 AM",45.2021
"2015-10-29:12 AM",39.886
"2015-10-30:12 AM",42.9534
"2015-10-31:12 AM",44.8887
"2015-11-01:12 AM",46.4364
"2015-11-02:12 AM",51.9562
"2015-11-03:12 AM",53.9848
"2015-11-04:12 AM",54.5896
"2015-11-05:12 AM",57.2157
"2015-11-06:12 AM",44.2026
"2015-11-07:12 AM",38.0403
"2015-11-08:12 AM",41.4054
"2015-11-09:12 AM",43.0743
"2015-11-10:12 AM",41.8725
"2015-11-11:12 AM",46.4454
"2015-11-12:12 AM",43.9997
"2015-11-13:12 AM",35.1203
"2015-11-14:12 AM",37.6279
"2015-11-15:12 AM",46.2501
"2015-11-16:12 AM",48.7499
"2015-11-17:12 AM",49.4256
"2015-11-18:12 AM",53.0982
"2015-11-19:12 AM",35.6007
"2015-11-20:12 AM",30.1773
"2015-11-21:12 AM",25.344
"2015-11-22:12 AM",22.1013
"2015-11-23:12 AM",31.0615
"2015-11-24:12 AM",33.2177
"2015-11-25:12 AM",40.3696
"2015-11-26:12 AM",41.3096
"2015-11-27:12 AM",27.9649
"2015-11-28:12 AM",24.381
"2015-11-29:12 AM",26.2135
"2015-11-30:12 AM",32.2974
"2015-12-01:12 AM",33.9303
"2015-12-02:12 AM",30.4041
"2015-12-03:12 AM",31.1855
"2015-12-04:12 AM",33.7015
"2015-12-05:12 AM",38.3391
"2015-12-06:12 AM",36.4667
"2015-12-07:12 AM",34.5205
"2015-12-08:12 AM",37.9121
"2015-12-09:12 AM",39.8516
"2015-12-10:12 AM",43.097
"2015-12-11:12 AM",38.7333
"2015-12-12:12 AM",38.7412
"2015-12-13:12 AM",43.8832
"2015-12-14:12 AM",42.2082
"2015-12-15:12 AM",33.471
"2015-12-16:12 AM",36.8987
"2015-12-17:12 AM",27.932
"2015-12-18:12 AM",21.1888
"2015-12-19:12 AM",17.1842
"2015-12-20:12 AM",31.1652
"2015-12-21:12 AM",34.8107
"2015-12-22:12 AM",32.0916
"2015-12-23:12 AM",38.0646
"2015-12-24:12 AM",29.214
"2015-12-25:12 AM",26.6263
"2015-12-26:12 AM",30.4659
"2015-12-27:12 AM",26.6432
"2015-12-28:12 AM",22.7633
"2015-12-29:12 AM",24.1225
"2015-12-30:12 AM",22.2192
"2015-12-31:12 AM",19.108
"2016-01-01:12 AM",20.3367
"2016-01-02:12 AM",24.9264
"2016-01-03:12 AM",25.2369
"2016-01-04:12 AM",18.7304
"2016-01-05:12 AM",21.4356
"2016-01-06:12 AM",27.7781
"2016-01-07:12 AM",31.3468
"2016-01-08:12 AM",32.9686
"2016-01-09:12 AM",22.2904
"2016-01-10:12 AM",1.9321
"2016-01-11:12 AM",-1.0719
"2016-01-12:12 AM",2.2023
"2016-01-13:12 AM",4.3252
"2016-01-14:12 AM",20.2401
"2016-01-15:12 AM",27.2725
"2016-01-16:12 AM",9.3826
"2016-01-17:12 AM",-4.018
"2016-01-18:12 AM",-4.1631
"2016-01-19:12 AM",0.2597
"2016-01-20:12 AM",9.1366
"2016-01-21:12 AM",16.3652
"2016-01-22:12 AM",16.7383
"2016-01-23:12 AM",18.1985
"2016-01-24:12 AM",23.1422
"2016-01-25:12 AM",26.6623
"2016-01-26:12 AM",25.8793
"2016-01-27:12 AM",22.7788
"2016-01-28:12 AM",28.2616
"2016-01-29:12 AM",17.6434
"2016-01-30:12 AM",32.803
"2016-01-31:12 AM",33.361
"2016-02-01:12 AM",32.1098
"2016-02-02:12 AM",30.1836
"2016-02-03:12 AM",25.398
"2016-02-04:12 AM",16.8168
"2016-02-05:12 AM",18.9966
"2016-02-06:12 AM",25.6968
"2016-02-07:12 AM",32.7609
"2016-02-08:12 AM",21.7683
"2016-02-09:12 AM",11.6269
"2016-02-10:12 AM",5.4739
"2016-02-11:12 AM",3.807
"2016-02-12:12 AM",5.9936
"2016-02-13:12 AM",-2.1757
"2016-02-14:12 AM",7.6683
"2016-02-15:12 AM",18.3997
"2016-02-16:12 AM",23.5405
"2016-02-17:12 AM",16.0614
"2016-02-18:12 AM",24.6256
"2016-02-19:12 AM",36.97
"2016-02-20:12 AM",36.2804
"2016-02-21:12 AM",31.1005
"2016-02-22:12 AM",27.9014
"2016-02-23:12 AM",30.0124
"2016-02-24:12 AM",31.3954
"2016-02-25:12 AM",26.5437
"2016-02-26:12 AM",24.6684
"2016-02-27:12 AM",34.5736
"2016-02-28:12 AM",36.2754
"2016-02-29:12 AM",24.8463
"2016-03-01:12 AM",16.9187
"2016-03-02:12 AM",14.4401
"2016-03-03:12 AM",20.9187
"2016-03-04:12 AM",24.3698
"2016-03-05:12 AM",30.7038
"2016-03-06:12 AM",33.264
"2016-03-07:12 AM",43.7416
"2016-03-08:12 AM",53.7305
"2016-03-09:12 AM",45.1393
"2016-03-10:12 AM",38.352
"2016-03-11:12 AM",38.7477
"2016-03-12:12 AM",47.4778
"2016-03-13:12 AM",44.7199
"2016-03-14:12 AM",44.0287
"2016-03-15:12 AM",45.2817
"2016-03-16:12 AM",39.1206
"2016-03-17:12 AM",35.6603
"2016-03-18:12 AM",31.6949
"2016-03-19:12 AM",30.18
"2016-03-20:12 AM",30.7002
"2016-03-21:12 AM",32.7502
"2016-03-22:12 AM",38.0613
"2016-03-23:12 AM",31.7973
"2016-03-24:12 AM",29.5212
"2016-03-25:12 AM",30.061
"2016-03-26:12 AM",35.8929
"2016-03-27:12 AM",37.5069
"2016-03-28:12 AM",37.0933
"2016-03-29:12 AM",42.4053
"2016-03-30:12 AM",43.9338
"2016-03-31:12 AM",39.4425
"2016-04-01:12 AM",34.0003
"2016-04-02:12 AM",28.0143
"2016-04-03:12 AM",31.4031
"2016-04-04:12 AM",27.9977
"2016-04-05:12 AM",30.0711
"2016-04-06:12 AM",35.8072
"2016-04-07:12 AM",33.3648
"2016-04-08:12 AM",28.6428
"2016-04-09:12 AM",22.8666
"2016-04-10:12 AM",34.6878
"2016-04-11:12 AM",33.7219
"2016-04-12:12 AM",33.3394
"2016-04-13:12 AM",38.3698
"2016-04-14:12 AM",45.7362
"2016-04-15:12 AM",50.5229
"2016-04-16:12 AM",56.0764
"2016-04-17:12 AM",59.68
"2016-04-18:12 AM",58.3011
"2016-04-19:12 AM",47.1216
"2016-04-20:12 AM",50.8672
"2016-04-21:12 AM",53.4353
"2016-04-22:12 AM",45.1893
"2016-04-23:12 AM",44.6923
"2016-04-24:12 AM",48.3849
"2016-04-25:12 AM",48.9596
"2016-04-26:12 AM",41.581
"2016-04-27:12 AM",40.7984
"2016-04-28:12 AM",38.7505
"2016-04-29:12 AM",43.1296
"2016-04-30:12 AM",42.7838
"2016-05-01:12 AM",44.9654
"2016-05-02:12 AM",48.0763
"2016-05-03:12 AM",51.8158
