"DateTime","(deg F) Mean Temperature (CFSR) at Indiana, 2010-01-01 to 2019-03-14"
"2014-03-31:12 AM",47.2429
"2014-04-01:12 AM",51.8468
"2014-04-02:12 AM",48.5456
"2014-04-03:12 AM",51.2008
"2014-04-04:12 AM",46.299
"2014-04-05:12 AM",38.5068
"2014-04-06:12 AM",41.9466
"2014-04-07:12 AM",43.8292
"2014-04-08:12 AM",45.2372
"2014-04-09:12 AM",46.8631
"2014-04-10:12 AM",54.1144
"2014-04-11:12 AM",56.0476
"2014-04-12:12 AM",59.1226
"2014-04-13:12 AM",64.8675
"2014-04-14:12 AM",52.637
"2014-04-15:12 AM",32.2858
"2014-04-16:12 AM",36.1002
"2014-04-17:12 AM",47.2818
"2014-04-18:12 AM",53.4661
"2014-04-19:12 AM",51.7887
"2014-04-20:12 AM",56.1767
"2014-04-21:12 AM",60.7327
"2014-04-22:12 AM",54.5945
"2014-04-23:12 AM",45.3981
"2014-04-24:12 AM",51.773
"2014-04-25:12 AM",55.9308
"2014-04-26:12 AM",57.171
"2014-04-27:12 AM",56.4953
"2014-04-28:12 AM",55.9648
"2014-04-29:12 AM",59.2425
"2014-04-30:12 AM",52.4746
"2014-05-01:12 AM",45.804
"2014-05-02:12 AM",47.4316
"2014-05-03:12 AM",53.4564
"2014-05-04:12 AM",55.1095
"2014-05-05:12 AM",53.7814
"2014-05-06:12 AM",57.9598
"2014-05-07:12 AM",66.4347
"2014-05-08:12 AM",71.7449
"2014-05-09:12 AM",67.7842
"2014-05-10:12 AM",64.0846
"2014-05-11:12 AM",67.7905
"2014-05-12:12 AM",72.5076
"2014-05-13:12 AM",68.3847
"2014-05-14:12 AM",54.3135
"2014-05-15:12 AM",49.3974
"2014-05-16:12 AM",44.9609
"2014-05-17:12 AM",46.2328
"2014-05-18:12 AM",51.5307
"2014-05-19:12 AM",55.4718
"2014-05-20:12 AM",66.3417
"2014-05-21:12 AM",72.4179
"2014-05-22:12 AM",67.4775
"2014-05-23:12 AM",62.1001
"2014-05-24:12 AM",62.9218
"2014-05-25:12 AM",66.8959
"2014-05-26:12 AM",70.7477
"2014-05-27:12 AM",73.0587
"2014-05-28:12 AM",71.24
"2014-05-29:12 AM",69.69
"2014-05-30:12 AM",69.4339
"2014-05-31:12 AM",70.9268
"2014-06-01:12 AM",71.9434
"2014-06-02:12 AM",72.0081
"2014-06-03:12 AM",73.551
"2014-06-04:12 AM",67.9363
"2014-06-05:12 AM",64.0663
"2014-06-06:12 AM",67.3968
"2014-06-07:12 AM",68.7389
"2014-06-08:12 AM",66.2853
"2014-06-09:12 AM",66.4
"2014-06-10:12 AM",65.1893
"2014-06-11:12 AM",66.9648
"2014-06-12:12 AM",67.8911
"2014-06-13:12 AM",64.4994
"2014-06-14:12 AM",61.9057
"2014-06-15:12 AM",67.2357
"2014-06-16:12 AM",76.0174
"2014-06-17:12 AM",77.7094
"2014-06-18:12 AM",78.8331
"2014-06-19:12 AM",75.9945
"2014-06-20:12 AM",74.5743
"2014-06-21:12 AM",74.7036
"2014-06-22:12 AM",74.9725
"2014-06-23:12 AM",75.3921
"2014-06-24:12 AM",71.2888
"2014-06-25:12 AM",72.5997
"2014-06-26:12 AM",72.8292
"2014-06-27:12 AM",74.9494
"2014-06-28:12 AM",73.7478
"2014-06-29:12 AM",74.8373
"2014-06-30:12 AM",76.4735
"2014-07-01:12 AM",77.6034
"2014-07-02:12 AM",69.6375
"2014-07-03:12 AM",63.482
"2014-07-04:12 AM",64.441
"2014-07-05:12 AM",66.2614
"2014-07-06:12 AM",70.792
"2014-07-07:12 AM",75.3613
"2014-07-08:12 AM",74.1938
"2014-07-09:12 AM",70.0356
"2014-07-10:12 AM",68.0623
"2014-07-11:12 AM",69.7284
"2014-07-12:12 AM",71.6133
"2014-07-13:12 AM",77.0144
"2014-07-14:12 AM",73.3836
"2014-07-15:12 AM",63.3355
"2014-07-16:12 AM",61.324
"2014-07-17:12 AM",62.9838
"2014-07-18:12 AM",65.4915
"2014-07-19:12 AM",65.9046
"2014-07-20:12 AM",69.7951
"2014-07-21:12 AM",73.0497
"2014-07-22:12 AM",75.15
"2014-07-23:12 AM",70.5987
"2014-07-24:12 AM",66.3829
"2014-07-25:12 AM",64.695
"2014-07-26:12 AM",72.5103
"2014-07-27:12 AM",75.0249
"2014-07-28:12 AM",64.0702
"2014-07-29:12 AM",62.5541
"2014-07-30:12 AM",66.1419
"2014-07-31:12 AM",68.3305
"2014-08-01:12 AM",70.6374
"2014-08-02:12 AM",70.5609
"2014-08-03:12 AM",70.3078
"2014-08-04:12 AM",71.397
"2014-08-05:12 AM",70.0543
"2014-08-06:12 AM",70.8805
"2014-08-07:12 AM",69.1201
"2014-08-08:12 AM",67.3129
"2014-08-09:12 AM",70.4223
"2014-08-10:12 AM",72.2631
"2014-08-11:12 AM",72.2727
"2014-08-12:12 AM",65.9664
"2014-08-13:12 AM",65.6125
"2014-08-14:12 AM",66.6457
"2014-08-15:12 AM",61.9223
"2014-08-16:12 AM",66.8367
"2014-08-17:12 AM",70.0392
"2014-08-18:12 AM",72.4082
"2014-08-19:12 AM",74.6733
"2014-08-20:12 AM",74.5176
"2014-08-21:12 AM",76.2096
"2014-08-22:12 AM",79.6026
"2014-08-23:12 AM",79.941
"2014-08-24:12 AM",76.5057
"2014-08-25:12 AM",78.2098
"2014-08-26:12 AM",78.6632
"2014-08-27:12 AM",75.4534
"2014-08-28:12 AM",73.5867
"2014-08-29:12 AM",75.8853
"2014-08-30:12 AM",75.0715
"2014-08-31:12 AM",73.3892
"2014-09-01:12 AM",75.3132
"2014-09-02:12 AM",72.1247
"2014-09-03:12 AM",70.6744
"2014-09-04:12 AM",72.9811
"2014-09-05:12 AM",78.8542
"2014-09-06:12 AM",68.517
"2014-09-07:12 AM",62.0514
"2014-09-08:12 AM",62.5955
"2014-09-09:12 AM",65.865
"2014-09-10:12 AM",72.4926
"2014-09-11:12 AM",61.6512
"2014-09-12:12 AM",56.5045
"2014-09-13:12 AM",51.8479
"2014-09-14:12 AM",50.6685
"2014-09-15:12 AM",55.2101
"2014-09-16:12 AM",55.0904
"2014-09-17:12 AM",53.6275
"2014-09-18:12 AM",56.4597
"2014-09-19:12 AM",59.8294
"2014-09-20:12 AM",68.0259
"2014-09-21:12 AM",65.6749
"2014-09-22:12 AM",53.6722
"2014-09-23:12 AM",54.9174
"2014-09-24:12 AM",59.2684
"2014-09-25:12 AM",60.8378
"2014-09-26:12 AM",64.4497
"2014-09-27:12 AM",65.8488
"2014-09-28:12 AM",66.7625
"2014-09-29:12 AM",64.9186
"2014-09-30:12 AM",61.41
"2014-10-01:12 AM",60.6484
"2014-10-02:12 AM",70.6636
"2014-10-03:12 AM",61.7835
"2014-10-04:12 AM",43.7238
"2014-10-05:12 AM",46.8995
"2014-10-06:12 AM",52.7171
"2014-10-07:12 AM",55.7973
"2014-10-08:12 AM",54.1848
"2014-10-09:12 AM",53.8578
"2014-10-10:12 AM",50.8019
"2014-10-11:12 AM",49.4976
"2014-10-12:12 AM",52.3825
"2014-10-13:12 AM",65.5619
"2014-10-14:12 AM",62.6979
"2014-10-15:12 AM",54.2728
"2014-10-16:12 AM",54.9066
"2014-10-17:12 AM",56.3862
"2014-10-18:12 AM",49.4722
"2014-10-19:12 AM",45.3479
"2014-10-20:12 AM",52.7353
"2014-10-21:12 AM",49.4879
"2014-10-22:12 AM",45.565
"2014-10-23:12 AM",45.5686
"2014-10-24:12 AM",51.6411
"2014-10-25:12 AM",59.2858
"2014-10-26:12 AM",54.284
"2014-10-27:12 AM",63.781
"2014-10-28:12 AM",61.309
"2014-10-29:12 AM",47.1396
"2014-10-30:12 AM",42.8259
"2014-10-31:12 AM",40.2787
"2014-11-01:12 AM",33.6438
"2014-11-02:12 AM",35.2224
"2014-11-03:12 AM",49.617
"2014-11-04:12 AM",52.0542
"2014-11-05:12 AM",48.0817
"2014-11-06:12 AM",45.2554
"2014-11-07:12 AM",38.201
"2014-11-08:12 AM",41.3357
"2014-11-09:12 AM",39.983
"2014-11-10:12 AM",48.0882
"2014-11-11:12 AM",48.8109
"2014-11-12:12 AM",32.1598
"2014-11-13:12 AM",26.8461
"2014-11-14:12 AM",24.0507
"2014-11-15:12 AM",25.0882
"2014-11-16:12 AM",30.7321
"2014-11-17:12 AM",22.7359
"2014-11-18:12 AM",14.5836
"2014-11-19:12 AM",23.6849
"2014-11-20:12 AM",21.2212
"2014-11-21:12 AM",21.2167
"2014-11-22:12 AM",41.1494
"2014-11-23:12 AM",51.3784
"2014-11-24:12 AM",45.7779
"2014-11-25:12 AM",31.0699
"2014-11-26:12 AM",28.7217
"2014-11-27:12 AM",27.5909
"2014-11-28:12 AM",26.4126
"2014-11-29:12 AM",38.9538
"2014-11-30:12 AM",55.2265
"2014-12-01:12 AM",33.7881
"2014-12-02:12 AM",30.6612
"2014-12-03:12 AM",32.2965
"2014-12-04:12 AM",31.9615
"2014-12-05:12 AM",37.1791
"2014-12-06:12 AM",37.8882
"2014-12-07:12 AM",32.8402
"2014-12-08:12 AM",36.5281
"2014-12-09:12 AM",36.725
"2014-12-10:12 AM",33.2917
"2014-12-11:12 AM",30.8089
"2014-12-12:12 AM",30.5465
"2014-12-13:12 AM",36.405
"2014-12-14:12 AM",42.9953
"2014-12-15:12 AM",43.8757
"2014-12-16:12 AM",42.2731
"2014-12-17:12 AM",29.6964
"2014-12-18:12 AM",26.6981
"2014-12-19:12 AM",26.6243
"2014-12-20:12 AM",28.3109
"2014-12-21:12 AM",29.1592
"2014-12-22:12 AM",35.6202
"2014-12-23:12 AM",47.7052
"2014-12-24:12 AM",41.9004
"2014-12-25:12 AM",36.0658
"2014-12-26:12 AM",39.9222
"2014-12-27:12 AM",44.8655
"2014-12-28:12 AM",32.7936
"2014-12-29:12 AM",29.3461
"2014-12-30:12 AM",25.9506
"2014-12-31:12 AM",18.2712
"2015-01-01:12 AM",24.3378
"2015-01-02:12 AM",29.7822
"2015-01-03:12 AM",38.9435
"2015-01-04:12 AM",34.5693
"2015-01-05:12 AM",13.9546
"2015-01-06:12 AM",15.7325
"2015-01-07:12 AM",8.0994
"2015-01-08:12 AM",4.0779
"2015-01-09:12 AM",12.3487
"2015-01-10:12 AM",9.3229
"2015-01-11:12 AM",25.088
"2015-01-12:12 AM",29.2197
"2015-01-13:12 AM",16.36
"2015-01-14:12 AM",13.0635
"2015-01-15:12 AM",22.1175
"2015-01-16:12 AM",31.4695
"2015-01-17:12 AM",37.5609
"2015-01-18:12 AM",36.2518
"2015-01-19:12 AM",34.2498
"2015-01-20:12 AM",37.5139
"2015-01-21:12 AM",36.2507
"2015-01-22:12 AM",31.8889
"2015-01-23:12 AM",29.6616
"2015-01-24:12 AM",31.6814
"2015-01-25:12 AM",35.5782
"2015-01-26:12 AM",24.0559
"2015-01-27:12 AM",25.3972
"2015-01-28:12 AM",24.5282
"2015-01-29:12 AM",34.5637
"2015-01-30:12 AM",27.8254
"2015-01-31:12 AM",29.46
"2015-02-01:12 AM",33.17
"2015-02-02:12 AM",19.4763
"2015-02-03:12 AM",22.2782
"2015-02-04:12 AM",30.2565
"2015-02-05:12 AM",14.4367
"2015-02-06:12 AM",22.2282
"2015-02-07:12 AM",34.2016
"2015-02-08:12 AM",44.823
"2015-02-09:12 AM",30.3456
"2015-02-10:12 AM",25.9945
"2015-02-11:12 AM",30.9286
"2015-02-12:12 AM",20.9167
"2015-02-13:12 AM",18.0646
"2015-02-14:12 AM",20.4409
"2015-02-15:12 AM",9.374
"2015-02-16:12 AM",11.1994
"2015-02-17:12 AM",13.2823
"2015-02-18:12 AM",11.0835
"2015-02-19:12 AM",0.9081
"2015-02-20:12 AM",4.1382
"2015-02-21:12 AM",24.9778
"2015-02-22:12 AM",22.5943
"2015-02-23:12 AM",7.9003
"2015-02-24:12 AM",11.5048
"2015-02-25:12 AM",23.0221
"2015-02-26:12 AM",19.1822
"2015-02-27:12 AM",7.6932
"2015-02-28:12 AM",13.3956
"2015-03-01:12 AM",26.1684
"2015-03-02:12 AM",20.512
"2015-03-03:12 AM",30.6171
"2015-03-04:12 AM",28.2202
"2015-03-05:12 AM",16.5504
"2015-03-06:12 AM",11.3245
"2015-03-07:12 AM",31.2055
"2015-03-08:12 AM",36.1688
"2015-03-09:12 AM",38.6753
"2015-03-10:12 AM",42.4467
"2015-03-11:12 AM",45.4575
"2015-03-12:12 AM",44.9454
"2015-03-13:12 AM",46.9078
"2015-03-14:12 AM",49.7669
"2015-03-15:12 AM",46.2996
"2015-03-16:12 AM",55.8171
"2015-03-17:12 AM",46.3678
"2015-03-18:12 AM",35.5014
"2015-03-19:12 AM",39.6405
"2015-03-20:12 AM",42.0867
"2015-03-21:12 AM",44.8023
"2015-03-22:12 AM",40.1113
"2015-03-23:12 AM",34.506
"2015-03-24:12 AM",33.2334
"2015-03-25:12 AM",47.2204
"2015-03-26:12 AM",40.2937
"2015-03-27:12 AM",31.2195
"2015-03-28:12 AM",26.7586
"2015-03-29:12 AM",34.5025
"2015-03-30:12 AM",44.9382
"2015-03-31:12 AM",50.1726
"2015-04-01:12 AM",49.6834
"2015-04-02:12 AM",58.4116
"2015-04-03:12 AM",51.9571
"2015-04-04:12 AM",40.9017
"2015-04-05:12 AM",47.3697
"2015-04-06:12 AM",52.1488
"2015-04-07:12 AM",58.1479
"2015-04-08:12 AM",60.2452
"2015-04-09:12 AM",65.3063
"2015-04-10:12 AM",54.3173
"2015-04-11:12 AM",47.4402
"2015-04-12:12 AM",52.8402
"2015-04-13:12 AM",59.7643
"2015-04-14:12 AM",53.4119
"2015-04-15:12 AM",53.2276
"2015-04-16:12 AM",56.7025
"2015-04-17:12 AM",60.5302
"2015-04-18:12 AM",63.2838
"2015-04-19:12 AM",58.2717
"2015-04-20:12 AM",51.2638
"2015-04-21:12 AM",47.1096
"2015-04-22:12 AM",42.917
"2015-04-23:12 AM",41.9616
"2015-04-24:12 AM",46.5489
"2015-04-25:12 AM",47.4143
"2015-04-26:12 AM",45.392
"2015-04-27:12 AM",45.7183
"2015-04-28:12 AM",48.8068
"2015-04-29:12 AM",51.6531
"2015-04-30:12 AM",49.1439
"2015-05-01:12 AM",52.3362
"2015-05-02:12 AM",59.3668
"2015-05-03:12 AM",63.1152
"2015-05-04:12 AM",65.4843
"2015-05-05:12 AM",67.813
"2015-05-06:12 AM",69.3914
"2015-05-07:12 AM",71.1075
"2015-05-08:12 AM",71.0964
"2015-05-09:12 AM",68.7855
"2015-05-10:12 AM",67.3943
"2015-05-11:12 AM",68.2246
"2015-05-12:12 AM",54.7968
"2015-05-13:12 AM",53.3129
"2015-05-14:12 AM",55.9312
"2015-05-15:12 AM",66.9893
"2015-05-16:12 AM",69.0283
"2015-05-17:12 AM",70.0911
"2015-05-18:12 AM",71.3691
"2015-05-19:12 AM",54.8557
"2015-05-20:12 AM",48.0459
"2015-05-21:12 AM",50.9704
"2015-05-22:12 AM",58.2177
"2015-05-23:12 AM",63.8672
"2015-05-24:12 AM",68.733
"2015-05-25:12 AM",70.0275
"2015-05-26:12 AM",67.8218
"2015-05-27:12 AM",68.5774
"2015-05-28:12 AM",69.4971
"2015-05-29:12 AM",71.3592
"2015-05-30:12 AM",70.8013
"2015-05-31:12 AM",56.9212
"2015-06-01:12 AM",55.2787
"2015-06-02:12 AM",58.9667
"2015-06-03:12 AM",61.3247
"2015-06-04:12 AM",65.176
"2015-06-05:12 AM",69.3262
"2015-06-06:12 AM",66.1726
"2015-06-07:12 AM",72.5349
"2015-06-08:12 AM",72.324
"2015-06-09:12 AM",71.0523
"2015-06-10:12 AM",74.653
"2015-06-11:12 AM",76.5579
"2015-06-12:12 AM",75.9121
"2015-06-13:12 AM",76.4375
"2015-06-14:12 AM",75.6986
"2015-06-15:12 AM",76.0105
"2015-06-16:12 AM",73.2373
"2015-06-17:12 AM",71.2468
"2015-06-18:12 AM",73.6151
"2015-06-19:12 AM",69.1236
"2015-06-20:12 AM",71.7741
"2015-06-21:12 AM",74.8225
"2015-06-22:12 AM",75.5562
"2015-06-23:12 AM",76.1038
"2015-06-24:12 AM",69.741
"2015-06-25:12 AM",72.1215
"2015-06-26:12 AM",70.5457
"2015-06-27:12 AM",64.8439
"2015-06-28:12 AM",64.3537
"2015-06-29:12 AM",66.1525
"2015-06-30:12 AM",69.5534
"2015-07-01:12 AM",67.77
"2015-07-02:12 AM",67.1095
"2015-07-03:12 AM",67.5948
"2015-07-04:12 AM",69.8326
"2015-07-05:12 AM",72.0277
"2015-07-06:12 AM",73.152
"2015-07-07:12 AM",70.9804
"2015-07-08:12 AM",63.4572
"2015-07-09:12 AM",68.5353
"2015-07-10:12 AM",67.2373
"2015-07-11:12 AM",69.3527
"2015-07-12:12 AM",74.1828
"2015-07-13:12 AM",76.3088
"2015-07-14:12 AM",76.5484
"2015-07-15:12 AM",69.4348
"2015-07-16:12 AM",70.1429
"2015-07-17:12 AM",77.1256
"2015-07-18:12 AM",79.711
"2015-07-19:12 AM",79.2855
"2015-07-20:12 AM",74.6431
"2015-07-21:12 AM",72.6386
"2015-07-22:12 AM",68.9193
"2015-07-23:12 AM",70.1766
"2015-07-24:12 AM",71.7478
"2015-07-25:12 AM",73.3041
"2015-07-26:12 AM",75.0796
"2015-07-27:12 AM",76.1319
"2015-07-28:12 AM",78.4537
"2015-07-29:12 AM",78.9453
"2015-07-30:12 AM",72.0615
"2015-07-31:12 AM",73.1493
"2015-08-01:12 AM",70.9848
"2015-08-02:12 AM",72.9903
"2015-08-03:12 AM",75.6498
"2015-08-04:12 AM",70.2662
"2015-08-05:12 AM",70.6118
"2015-08-06:12 AM",66.508
"2015-08-07:12 AM",68.2471
"2015-08-08:12 AM",70.7058
"2015-08-09:12 AM",71.357
"2015-08-10:12 AM",73.7575
"2015-08-11:12 AM",71.3338
"2015-08-12:12 AM",67.2742
"2015-08-13:12 AM",67.9829
"2015-08-14:12 AM",71.3737
"2015-08-15:12 AM",72.8604
"2015-08-16:12 AM",73.8259
"2015-08-17:12 AM",73.5676
"2015-08-18:12 AM",73.026
"2015-08-19:12 AM",72.2336
"2015-08-20:12 AM",64.774
"2015-08-21:12 AM",64.4544
"2015-08-22:12 AM",66.1845
"2015-08-23:12 AM",70.1955
"2015-08-24:12 AM",62.8475
"2015-08-25:12 AM",60.8752
"2015-08-26:12 AM",62.726
"2015-08-27:12 AM",64.3071
"2015-08-28:12 AM",66.6282
"2015-08-29:12 AM",70.1519
"2015-08-30:12 AM",72.0761
"2015-08-31:12 AM",73.233
"2015-09-01:12 AM",73.9665
"2015-09-02:12 AM",76.5394
"2015-09-03:12 AM",76.4798
"2015-09-04:12 AM",76.4395
"2015-09-05:12 AM",75.6001
"2015-09-06:12 AM",76.2696
"2015-09-07:12 AM",77.1523
"2015-09-08:12 AM",77.5126
"2015-09-09:12 AM",69.5062
"2015-09-10:12 AM",67.501
"2015-09-11:12 AM",60.766
"2015-09-12:12 AM",55.8993
"2015-09-13:12 AM",53.4319
"2015-09-14:12 AM",60.132
"2015-09-15:12 AM",65.4042
"2015-09-16:12 AM",65.1315
"2015-09-17:12 AM",68.0464
"2015-09-18:12 AM",71.8423
"2015-09-19:12 AM",67.3849
"2015-09-20:12 AM",58.21
"2015-09-21:12 AM",58.6445
"2015-09-22:12 AM",60.3844
"2015-09-23:12 AM",64.332
"2015-09-24:12 AM",65.4202
"2015-09-25:12 AM",66.6356
"2015-09-26:12 AM",64.4418
"2015-09-27:12 AM",66.7573
"2015-09-28:12 AM",69.3471
"2015-09-29:12 AM",67.9532
"2015-09-30:12 AM",59.9317
"2015-10-01:12 AM",55.0692
"2015-10-02:12 AM",54.7831
"2015-10-03:12 AM",50.2493
"2015-10-04:12 AM",56.9313
"2015-10-05:12 AM",63.2552
"2015-10-06:12 AM",62.8421
"2015-10-07:12 AM",62.4589
"2015-10-08:12 AM",66.0132
"2015-10-09:12 AM",62.2783
"2015-10-10:12 AM",53.6063
"2015-10-11:12 AM",58.3979
"2015-10-12:12 AM",65.5768
"2015-10-13:12 AM",57.3327
"2015-10-14:12 AM",53.3201
"2015-10-15:12 AM",55.4761
"2015-10-16:12 AM",50.893
"2015-10-17:12 AM",41.8942
"2015-10-18:12 AM",41.5994
"2015-10-19:12 AM",51.291
"2015-10-20:12 AM",59.9416
"2015-10-21:12 AM",63.0118
"2015-10-22:12 AM",64.0056
"2015-10-23:12 AM",61.6197
"2015-10-24:12 AM",64.656
"2015-10-25:12 AM",53.454
"2015-10-26:12 AM",52.0477
"2015-10-27:12 AM",52.4133
"2015-10-28:12 AM",56.1128
"2015-10-29:12 AM",44.4751
"2015-10-30:12 AM",44.6661
"2015-10-31:12 AM",49.1806
"2015-11-01:12 AM",54.8748
"2015-11-02:12 AM",55.5055
"2015-11-03:12 AM",57.4889
"2015-11-04:12 AM",61.8364
"2015-11-05:12 AM",66.1424
"2015-11-06:12 AM",59.8879
"2015-11-07:12 AM",47.462
"2015-11-08:12 AM",42.255
"2015-11-09:12 AM",43.3893
"2015-11-10:12 AM",45.1065
"2015-11-11:12 AM",48.6491
"2015-11-12:12 AM",49.9593
"2015-11-13:12 AM",41.8444
"2015-11-14:12 AM",40.4913
"2015-11-15:12 AM",49.9831
"2015-11-16:12 AM",49.4208
"2015-11-17:12 AM",52.2891
"2015-11-18:12 AM",59.7067
"2015-11-19:12 AM",47.5556
"2015-11-20:12 AM",39.4392
"2015-11-21:12 AM",36.1938
"2015-11-22:12 AM",23.6851
"2015-11-23:12 AM",30.825
"2015-11-24:12 AM",38.4937
"2015-11-25:12 AM",45.8632
"2015-11-26:12 AM",53.7568
"2015-11-27:12 AM",55.3431
"2015-11-28:12 AM",43.2718
"2015-11-29:12 AM",38.1256
"2015-11-30:12 AM",40.0546
"2015-12-01:12 AM",44.4108
"2015-12-02:12 AM",36.3256
"2015-12-03:12 AM",32.4612
"2015-12-04:12 AM",32.6309
"2015-12-05:12 AM",34.4201
"2015-12-06:12 AM",37.8727
"2015-12-07:12 AM",40.003
"2015-12-08:12 AM",43.203
"2015-12-09:12 AM",48.2563
"2015-12-10:12 AM",49.8958
"2015-12-11:12 AM",52.8897
"2015-12-12:12 AM",63.0768
"2015-12-13:12 AM",61.4622
"2015-12-14:12 AM",54.4912
"2015-12-15:12 AM",43.7274
"2015-12-16:12 AM",48.6709
"2015-12-17:12 AM",35.0771
"2015-12-18:12 AM",29.5093
"2015-12-19:12 AM",27.7659
"2015-12-20:12 AM",36.7304
"2015-12-21:12 AM",48.0367
"2015-12-22:12 AM",48.1825
"2015-12-23:12 AM",58.7023
"2015-12-24:12 AM",46.4758
"2015-12-25:12 AM",45.7925
"2015-12-26:12 AM",47.0525
"2015-12-27:12 AM",47.9214
"2015-12-28:12 AM",39.4417
"2015-12-29:12 AM",37.573
"2015-12-30:12 AM",32.5393
"2015-12-31:12 AM",30.4806
"2016-01-01:12 AM",27.723
"2016-01-02:12 AM",31.1803
"2016-01-03:12 AM",31.6605
"2016-01-04:12 AM",28.0067
"2016-01-05:12 AM",25.3332
"2016-01-06:12 AM",29.1826
"2016-01-07:12 AM",34.5524
"2016-01-08:12 AM",41.8658
"2016-01-09:12 AM",46.0598
"2016-01-10:12 AM",24.1396
"2016-01-11:12 AM",15.1401
"2016-01-12:12 AM",20.8087
"2016-01-13:12 AM",13.7424
"2016-01-14:12 AM",34.218
"2016-01-15:12 AM",40.6692
"2016-01-16:12 AM",30.4781
"2016-01-17:12 AM",17.7903
"2016-01-18:12 AM",5.3298
"2016-01-19:12 AM",10.2639
"2016-01-20:12 AM",18.752
"2016-01-21:12 AM",18.7293
"2016-01-22:12 AM",22.8241
"2016-01-23:12 AM",23.5355
"2016-01-24:12 AM",24.8284
"2016-01-25:12 AM",33.9157
"2016-01-26:12 AM",33.9172
"2016-01-27:12 AM",27.9712
"2016-01-28:12 AM",33.2787
"2016-01-29:12 AM",31.0023
"2016-01-30:12 AM",41.0745
"2016-01-31:12 AM",52.5882
"2016-02-01:12 AM",40.7835
"2016-02-02:12 AM",44.1392
"2016-02-03:12 AM",44.2074
"2016-02-04:12 AM",28.4718
"2016-02-05:12 AM",29.9844
"2016-02-06:12 AM",30.9555
"2016-02-07:12 AM",38.3868
"2016-02-08:12 AM",32.9529
"2016-02-09:12 AM",23.2979
"2016-02-10:12 AM",16.5733
"2016-02-11:12 AM",15.6607
"2016-02-12:12 AM",20.4305
"2016-02-13:12 AM",12.8196
"2016-02-14:12 AM",15.7523
"2016-02-15:12 AM",26.2677
"2016-02-16:12 AM",28.7733
"2016-02-17:12 AM",30.7036
"2016-02-18:12 AM",32.2176
"2016-02-19:12 AM",45.918
"2016-02-20:12 AM",51.9692
"2016-02-21:12 AM",46.5476
"2016-02-22:12 AM",38.8992
"2016-02-23:12 AM",38.9302
"2016-02-24:12 AM",37.042
"2016-02-25:12 AM",32.103
"2016-02-26:12 AM",29.5945
"2016-02-27:12 AM",34.1002
"2016-02-28:12 AM",48.9699
"2016-02-29:12 AM",42.0699
"2016-03-01:12 AM",39.5017
"2016-03-02:12 AM",28.0013
"2016-03-03:12 AM",32.3929
"2016-03-04:12 AM",30.96
"2016-03-05:12 AM",34.5936
"2016-03-06:12 AM",37.0893
"2016-03-07:12 AM",49.7664
"2016-03-08:12 AM",57.4644
"2016-03-09:12 AM",59.832
"2016-03-10:12 AM",53.8545
"2016-03-11:12 AM",45.6436
"2016-03-12:12 AM",50.6482
"2016-03-13:12 AM",56.0448
"2016-03-14:12 AM",55.927
"2016-03-15:12 AM",58.0361
"2016-03-16:12 AM",54.4276
"2016-03-17:12 AM",47.889
"2016-03-18:12 AM",43.8202
"2016-03-19:12 AM",39.3899
"2016-03-20:12 AM",35.8209
"2016-03-21:12 AM",37.8487
"2016-03-22:12 AM",47.2039
"2016-03-23:12 AM",53.7564
"2016-03-24:12 AM",56.1103
"2016-03-25:12 AM",38.0543
"2016-03-26:12 AM",41.9603
"2016-03-27:12 AM",54.1303
"2016-03-28:12 AM",43.7396
"2016-03-29:12 AM",42.946
"2016-03-30:12 AM",50.9387
"2016-03-31:12 AM",58.6926
"2016-04-01:12 AM",47.2633
"2016-04-02:12 AM",37.8021
"2016-04-03:12 AM",40.1666
"2016-04-04:12 AM",44.3894
"2016-04-05:12 AM",35.4362
"2016-04-06:12 AM",45.8535
"2016-04-07:12 AM",41.0392
"2016-04-08:12 AM",35.8678
"2016-04-09:12 AM",31.3894
"2016-04-10:12 AM",41.5521
"2016-04-11:12 AM",50.2034
"2016-04-12:12 AM",40.9402
"2016-04-13:12 AM",43.7596
"2016-04-14:12 AM",47.9053
"2016-04-15:12 AM",54.6438
"2016-04-16:12 AM",61.5317
"2016-04-17:12 AM",62.6184
"2016-04-18:12 AM",64.3327
"2016-04-19:12 AM",63.9901
"2016-04-20:12 AM",59.8836
"2016-04-21:12 AM",60.9179
"2016-04-22:12 AM",56.6791
"2016-04-23:12 AM",53.647
"2016-04-24:12 AM",57.8275
"2016-04-25:12 AM",65.4116
"2016-04-26:12 AM",64.5051
"2016-04-27:12 AM",56.4192
"2016-04-28:12 AM",57.2297
"2016-04-29:12 AM",54.3726
"2016-04-30:12 AM",53.1345
"2016-05-01:12 AM",60.3109
"2016-05-02:12 AM",52.7545
"2016-05-03:12 AM",52.9214
"2016-05-04:12 AM",49.5212
"2016-05-05:12 AM",47.376
"2016-05-06:12 AM",55.4248
"2016-05-07:12 AM",61.5654
"2016-05-08:12 AM",53.179
"2016-05-09:12 AM",57.4819
"2016-05-10:12 AM",60.9017
"2016-05-11:12 AM",66.2787
"2016-05-12:12 AM",65.6006
"2016-05-13:12 AM",57.6806
"2016-05-14:12 AM",48.0911
"2016-05-15:12 AM",46.7622
"2016-05-16:12 AM",49.4238
"2016-05-17:12 AM",51.3216
