"DateTime","(deg F) Mean Temperature (CFSR) at Montana, 2010-01-01 to 2019-03-14"
"2014-03-22:12 AM",17.4524
"2014-03-23:12 AM",21.8158
"2014-03-24:12 AM",21.238
"2014-03-25:12 AM",26.2477
"2014-03-26:12 AM",31.3862
"2014-03-27:12 AM",28.6065
"2014-03-28:12 AM",29.2663
"2014-03-29:12 AM",36.9808
"2014-03-30:12 AM",34.0259
"2014-03-31:12 AM",26.9271
"2014-04-01:12 AM",26.4189
"2014-04-02:12 AM",29.3517
"2014-04-03:12 AM",30.8064
"2014-04-04:12 AM",35.1244
"2014-04-05:12 AM",37.355
"2014-04-06:12 AM",38.4021
"2014-04-07:12 AM",40.7206
"2014-04-08:12 AM",46.7514
"2014-04-09:12 AM",48.0105
"2014-04-10:12 AM",42.3613
"2014-04-11:12 AM",44.1273
"2014-04-12:12 AM",38.3491
"2014-04-13:12 AM",29.1303
"2014-04-14:12 AM",31.9656
"2014-04-15:12 AM",38.7289
"2014-04-16:12 AM",34.8523
"2014-04-17:12 AM",38.4978
"2014-04-18:12 AM",42.4888
"2014-04-19:12 AM",43.1886
"2014-04-20:12 AM",45.8987
"2014-04-21:12 AM",47.2132
"2014-04-22:12 AM",51.454
"2014-04-23:12 AM",42.2267
"2014-04-24:12 AM",41.385
"2014-04-25:12 AM",44.4832
"2014-04-26:12 AM",43.3753
"2014-04-27:12 AM",38.3585
"2014-04-28:12 AM",36.964
"2014-04-29:12 AM",37.4533
"2014-04-30:12 AM",42.0957
"2014-05-01:12 AM",48.268
"2014-05-02:12 AM",50.6322
"2014-05-03:12 AM",42.8499
"2014-05-04:12 AM",41.769
"2014-05-05:12 AM",44.051
"2014-05-06:12 AM",42.066
"2014-05-07:12 AM",36.6148
"2014-05-08:12 AM",39.8291
"2014-05-09:12 AM",44.0382
"2014-05-10:12 AM",39.76
"2014-05-11:12 AM",36.6868
"2014-05-12:12 AM",37.9116
"2014-05-13:12 AM",43.5081
"2014-05-14:12 AM",46.5908
"2014-05-15:12 AM",51.1907
"2014-05-16:12 AM",49.7016
"2014-05-17:12 AM",50.7902
"2014-05-18:12 AM",51.5574
"2014-05-19:12 AM",49.7181
"2014-05-20:12 AM",49.2836
"2014-05-21:12 AM",54.0892
"2014-05-22:12 AM",59.7043
"2014-05-23:12 AM",63.968
"2014-05-24:12 AM",61.5619
"2014-05-25:12 AM",58.332
"2014-05-26:12 AM",60.3615
"2014-05-27:12 AM",58.0978
"2014-05-28:12 AM",61.4311
"2014-05-29:12 AM",56.7324
"2014-05-30:12 AM",54.8674
"2014-05-31:12 AM",57.522
"2014-06-01:12 AM",54.0714
"2014-06-02:12 AM",55.6695
"2014-06-03:12 AM",57.8165
"2014-06-04:12 AM",56.7889
"2014-06-05:12 AM",55.6221
"2014-06-06:12 AM",47.9964
"2014-06-07:12 AM",50.5452
"2014-06-08:12 AM",53.8821
"2014-06-09:12 AM",59.0734
"2014-06-10:12 AM",56.9062
"2014-06-11:12 AM",52.0014
"2014-06-12:12 AM",53.4837
"2014-06-13:12 AM",56.3765
"2014-06-14:12 AM",49.4782
"2014-06-15:12 AM",50.7382
"2014-06-16:12 AM",50.6755
"2014-06-17:12 AM",51.2188
"2014-06-18:12 AM",49.4202
"2014-06-19:12 AM",52.8877
"2014-06-20:12 AM",58.8895
"2014-06-21:12 AM",59.5256
"2014-06-22:12 AM",56.6638
"2014-06-23:12 AM",58.6962
"2014-06-24:12 AM",60.0453
"2014-06-25:12 AM",61.4046
"2014-06-26:12 AM",59.7801
"2014-06-27:12 AM",58.0491
"2014-06-28:12 AM",56.9201
"2014-06-29:12 AM",55.6392
"2014-06-30:12 AM",55.2124
"2014-07-01:12 AM",58.399
"2014-07-02:12 AM",64.0737
"2014-07-03:12 AM",67.8841
"2014-07-04:12 AM",70.5569
"2014-07-05:12 AM",70.79
"2014-07-06:12 AM",69.9865
"2014-07-07:12 AM",66.1338
"2014-07-08:12 AM",65.3949
"2014-07-09:12 AM",68.9653
"2014-07-10:12 AM",71.9085
"2014-07-11:12 AM",65.8855
"2014-07-12:12 AM",67.6404
"2014-07-13:12 AM",68.7785
"2014-07-14:12 AM",64.6966
"2014-07-15:12 AM",62.3527
"2014-07-16:12 AM",66.0182
"2014-07-17:12 AM",71.4504
"2014-07-18:12 AM",69.2796
"2014-07-19:12 AM",70.0428
"2014-07-20:12 AM",71.5338
"2014-07-21:12 AM",68.7171
"2014-07-22:12 AM",67.7246
"2014-07-23:12 AM",72.2257
"2014-07-24:12 AM",69.0168
"2014-07-25:12 AM",62.2935
"2014-07-26:12 AM",62.1261
"2014-07-27:12 AM",64.6587
"2014-07-28:12 AM",69.1162
"2014-07-29:12 AM",71.7485
"2014-07-30:12 AM",72.2836
"2014-07-31:12 AM",73.7706
"2014-08-01:12 AM",72.0948
"2014-08-02:12 AM",70.7178
"2014-08-03:12 AM",71.0904
"2014-08-04:12 AM",68.4858
"2014-08-05:12 AM",67.4632
"2014-08-06:12 AM",68.6934
"2014-08-07:12 AM",71.3952
"2014-08-08:12 AM",70.6523
"2014-08-09:12 AM",66.9776
"2014-08-10:12 AM",67.4697
"2014-08-11:12 AM",70.9927
"2014-08-12:12 AM",73.9436
"2014-08-13:12 AM",73.4947
"2014-08-14:12 AM",69.714
"2014-08-15:12 AM",67.9737
"2014-08-16:12 AM",65.9532
"2014-08-17:12 AM",66.2124
"2014-08-18:12 AM",66.7668
"2014-08-19:12 AM",70.153
"2014-08-20:12 AM",67.0375
"2014-08-21:12 AM",59.4102
"2014-08-22:12 AM",55.6855
"2014-08-23:12 AM",51.1083
"2014-08-24:12 AM",47.4598
"2014-08-25:12 AM",50.0261
"2014-08-26:12 AM",56.9286
"2014-08-27:12 AM",63.6804
"2014-08-28:12 AM",66.7762
"2014-08-29:12 AM",62.3201
"2014-08-30:12 AM",59.5483
"2014-08-31:12 AM",56.5961
"2014-09-01:12 AM",54.9754
"2014-09-02:12 AM",57.7359
"2014-09-03:12 AM",55.6007
"2014-09-04:12 AM",50.8674
"2014-09-05:12 AM",53.3705
"2014-09-06:12 AM",58.197
"2014-09-07:12 AM",62.0451
"2014-09-08:12 AM",61.3236
"2014-09-09:12 AM",48.3379
"2014-09-10:12 AM",40.0996
"2014-09-11:12 AM",36.8271
"2014-09-12:12 AM",41.2243
"2014-09-13:12 AM",44.265
"2014-09-14:12 AM",47.1675
"2014-09-15:12 AM",53.1779
"2014-09-16:12 AM",59.7749
"2014-09-17:12 AM",64.3606
"2014-09-18:12 AM",65.4823
"2014-09-19:12 AM",61.9668
"2014-09-20:12 AM",59.149
"2014-09-21:12 AM",58.5898
"2014-09-22:12 AM",62.1599
"2014-09-23:12 AM",64.0207
"2014-09-24:12 AM",67.5232
"2014-09-25:12 AM",68.7043
"2014-09-26:12 AM",65.9088
"2014-09-27:12 AM",53.8416
"2014-09-28:12 AM",47.577
"2014-09-29:12 AM",48.2261
"2014-09-30:12 AM",50.3222
"2014-10-01:12 AM",46.1019
"2014-10-02:12 AM",40.242
"2014-10-03:12 AM",38.192
"2014-10-04:12 AM",48.7254
"2014-10-05:12 AM",52.6743
"2014-10-06:12 AM",54.9001
"2014-10-07:12 AM",53.8068
"2014-10-08:12 AM",53.067
"2014-10-09:12 AM",49.7037
"2014-10-10:12 AM",50.0036
"2014-10-11:12 AM",52.3353
"2014-10-12:12 AM",46.6291
"2014-10-13:12 AM",45.1526
"2014-10-14:12 AM",53.0915
"2014-10-15:12 AM",53.6875
"2014-10-16:12 AM",46.9735
"2014-10-17:12 AM",44.3469
"2014-10-18:12 AM",49.6812
"2014-10-19:12 AM",50.8159
"2014-10-20:12 AM",53.5217
"2014-10-21:12 AM",52.2525
"2014-10-22:12 AM",45.9437
"2014-10-23:12 AM",48.7798
"2014-10-24:12 AM",48.8061
"2014-10-25:12 AM",47.4706
"2014-10-26:12 AM",47.4139
"2014-10-27:12 AM",37.0571
"2014-10-28:12 AM",34.0093
"2014-10-29:12 AM",41.8879
"2014-10-30:12 AM",41.0151
"2014-10-31:12 AM",43.2662
"2014-11-01:12 AM",45.3481
"2014-11-02:12 AM",40.1857
"2014-11-03:12 AM",35.3017
"2014-11-04:12 AM",38.8155
"2014-11-05:12 AM",41.7214
"2014-11-06:12 AM",43.889
"2014-11-07:12 AM",45.5133
"2014-11-08:12 AM",39.3759
"2014-11-09:12 AM",38.4055
"2014-11-10:12 AM",16.2039
"2014-11-11:12 AM",4.3637
"2014-11-12:12 AM",-0.8597
"2014-11-13:12 AM",-0.2983
"2014-11-14:12 AM",3.1176
"2014-11-15:12 AM",1.2717
"2014-11-16:12 AM",11.7669
"2014-11-17:12 AM",12.1048
"2014-11-18:12 AM",21.1941
"2014-11-19:12 AM",20.1294
"2014-11-20:12 AM",24.1633
"2014-11-21:12 AM",31.7651
"2014-11-22:12 AM",33.0921
"2014-11-23:12 AM",28.515
"2014-11-24:12 AM",27.808
"2014-11-25:12 AM",30.3652
"2014-11-26:12 AM",28.1406
"2014-11-27:12 AM",32.9709
"2014-11-28:12 AM",36.5826
"2014-11-29:12 AM",15.0789
"2014-11-30:12 AM",3.3478
"2014-12-01:12 AM",11.6164
"2014-12-02:12 AM",19.2886
"2014-12-03:12 AM",17.5199
"2014-12-04:12 AM",25.2748
"2014-12-05:12 AM",26.7967
"2014-12-06:12 AM",30.3294
"2014-12-07:12 AM",32.5175
"2014-12-08:12 AM",30.8439
"2014-12-09:12 AM",33.9951
"2014-12-10:12 AM",37.1302
"2014-12-11:12 AM",38.5984
"2014-12-12:12 AM",38.5203
"2014-12-13:12 AM",37.6799
"2014-12-14:12 AM",29.089
"2014-12-15:12 AM",22.8803
"2014-12-16:12 AM",19.7134
"2014-12-17:12 AM",21.6802
"2014-12-18:12 AM",24.9166
"2014-12-19:12 AM",28.4419
"2014-12-20:12 AM",29.8738
"2014-12-21:12 AM",32.2173
"2014-12-22:12 AM",29.8704
"2014-12-23:12 AM",25.8339
"2014-12-24:12 AM",29.6704
"2014-12-25:12 AM",23.5202
"2014-12-26:12 AM",17.1561
"2014-12-27:12 AM",17.6092
"2014-12-28:12 AM",18.4064
"2014-12-29:12 AM",2.8553
"2014-12-30:12 AM",-6.1159
"2014-12-31:12 AM",8.074
"2015-01-01:12 AM",17.7831
"2015-01-02:12 AM",21.7013
"2015-01-03:12 AM",8.8923
"2015-01-04:12 AM",2.5353
"2015-01-05:12 AM",14.5571
"2015-01-06:12 AM",15.5896
"2015-01-07:12 AM",12.0821
"2015-01-08:12 AM",19.1941
"2015-01-09:12 AM",4.7617
"2015-01-10:12 AM",18.0973
"2015-01-11:12 AM",16.0268
"2015-01-12:12 AM",11.9185
"2015-01-13:12 AM",18.7624
"2015-01-14:12 AM",21.5685
"2015-01-15:12 AM",25.6087
"2015-01-16:12 AM",28.6365
"2015-01-17:12 AM",27.8181
"2015-01-18:12 AM",31.6783
"2015-01-19:12 AM",30.4167
"2015-01-20:12 AM",26.062
"2015-01-21:12 AM",21.0853
"2015-01-22:12 AM",23.7828
"2015-01-23:12 AM",28.9953
"2015-01-24:12 AM",34.1281
"2015-01-25:12 AM",35.1079
"2015-01-26:12 AM",38.509
"2015-01-27:12 AM",39.3544
"2015-01-28:12 AM",36.2307
"2015-01-29:12 AM",30.2459
"2015-01-30:12 AM",29.4096
"2015-01-31:12 AM",23.9887
"2015-02-01:12 AM",15.1558
"2015-02-02:12 AM",23.7061
"2015-02-03:12 AM",24.174
"2015-02-04:12 AM",16.8852
"2015-02-05:12 AM",30.1721
"2015-02-06:12 AM",37.8621
"2015-02-07:12 AM",40.7003
"2015-02-08:12 AM",39.6457
"2015-02-09:12 AM",36.6249
"2015-02-10:12 AM",33.8868
"2015-02-11:12 AM",28.0413
"2015-02-12:12 AM",32.1775
"2015-02-13:12 AM",36.7642
"2015-02-14:12 AM",34.8226
"2015-02-15:12 AM",32.1507
"2015-02-16:12 AM",27.7743
"2015-02-17:12 AM",21.9159
"2015-02-18:12 AM",24.9476
"2015-02-19:12 AM",31.5739
"2015-02-20:12 AM",32.3811
"2015-02-21:12 AM",21.1599
"2015-02-22:12 AM",9.8512
"2015-02-23:12 AM",19.3262
"2015-02-24:12 AM",30.4633
"2015-02-25:12 AM",24.838
"2015-02-26:12 AM",13.0372
"2015-02-27:12 AM",13.3353
"2015-02-28:12 AM",14.4136
"2015-03-01:12 AM",16.6973
"2015-03-02:12 AM",21.3204
"2015-03-03:12 AM",12.2698
"2015-03-04:12 AM",12.0628
"2015-03-05:12 AM",24.8891
"2015-03-06:12 AM",33.899
"2015-03-07:12 AM",35.6679
"2015-03-08:12 AM",36.1965
"2015-03-09:12 AM",39.3906
"2015-03-10:12 AM",41.4691
"2015-03-11:12 AM",44.389
"2015-03-12:12 AM",45.4658
"2015-03-13:12 AM",44.0566
"2015-03-14:12 AM",47.6285
"2015-03-15:12 AM",50.3359
"2015-03-16:12 AM",40.9329
"2015-03-17:12 AM",33.9193
"2015-03-18:12 AM",35.5255
"2015-03-19:12 AM",39.0794
"2015-03-20:12 AM",44.1131
"2015-03-21:12 AM",45.2266
"2015-03-22:12 AM",43.1616
"2015-03-23:12 AM",40.7241
"2015-03-24:12 AM",36.6186
"2015-03-25:12 AM",34.4406
"2015-03-26:12 AM",40.631
"2015-03-27:12 AM",49.2001
"2015-03-28:12 AM",48.5908
"2015-03-29:12 AM",44.4497
"2015-03-30:12 AM",48.8448
"2015-03-31:12 AM",52.0358
"2015-04-01:12 AM",40.917
"2015-04-02:12 AM",32.7776
"2015-04-03:12 AM",34.491
"2015-04-04:12 AM",37.8268
"2015-04-05:12 AM",34.8676
"2015-04-06:12 AM",31.6162
"2015-04-07:12 AM",33.6697
"2015-04-08:12 AM",37.009
"2015-04-09:12 AM",39.7866
"2015-04-10:12 AM",43.9198
"2015-04-11:12 AM",46.674
"2015-04-12:12 AM",38.7333
"2015-04-13:12 AM",42.5206
"2015-04-14:12 AM",47.7766
"2015-04-15:12 AM",38.2663
"2015-04-16:12 AM",40.7968
"2015-04-17:12 AM",46.6939
"2015-04-18:12 AM",46.6533
"2015-04-19:12 AM",40.9503
"2015-04-20:12 AM",43.1641
"2015-04-21:12 AM",47.2397
"2015-04-22:12 AM",48.8658
"2015-04-23:12 AM",47.9563
"2015-04-24:12 AM",46.8986
"2015-04-25:12 AM",42.1817
"2015-04-26:12 AM",38.0203
"2015-04-27:12 AM",41.2194
"2015-04-28:12 AM",49.7638
"2015-04-29:12 AM",55.895
"2015-04-30:12 AM",50.7196
"2015-05-01:12 AM",52.7904
"2015-05-02:12 AM",55.1903
"2015-05-03:12 AM",48.7715
"2015-05-04:12 AM",52.9077
"2015-05-05:12 AM",56.2761
"2015-05-06:12 AM",48.328
"2015-05-07:12 AM",42.5656
"2015-05-08:12 AM",41.7025
"2015-05-09:12 AM",41.2461
"2015-05-10:12 AM",42.9604
"2015-05-11:12 AM",46.2421
"2015-05-12:12 AM",47.1967
"2015-05-13:12 AM",46.1869
"2015-05-14:12 AM",47.2845
"2015-05-15:12 AM",46.483
"2015-05-16:12 AM",46.1066
"2015-05-17:12 AM",42.0895
"2015-05-18:12 AM",40.6429
"2015-05-19:12 AM",43.4995
"2015-05-20:12 AM",46.9976
"2015-05-21:12 AM",51.0276
"2015-05-22:12 AM",53.0163
"2015-05-23:12 AM",52.4316
"2015-05-24:12 AM",51.9822
"2015-05-25:12 AM",53.724
"2015-05-26:12 AM",55.3077
"2015-05-27:12 AM",55.351
"2015-05-28:12 AM",54.0174
"2015-05-29:12 AM",52.1544
"2015-05-30:12 AM",53.9154
"2015-05-31:12 AM",59.3265
"2015-06-01:12 AM",62.9469
"2015-06-02:12 AM",56.541
"2015-06-03:12 AM",54.3673
"2015-06-04:12 AM",55.4403
"2015-06-05:12 AM",58.1
"2015-06-06:12 AM",62.2191
"2015-06-07:12 AM",64.6248
"2015-06-08:12 AM",69.7599
"2015-06-09:12 AM",70.0133
"2015-06-10:12 AM",62.9204
"2015-06-11:12 AM",62.8527
"2015-06-12:12 AM",64.2963
"2015-06-13:12 AM",57.3699
"2015-06-14:12 AM",53.0406
"2015-06-15:12 AM",51.9789
"2015-06-16:12 AM",56.8177
"2015-06-17:12 AM",60.49
"2015-06-18:12 AM",59.5832
"2015-06-19:12 AM",63.0714
"2015-06-20:12 AM",60.8862
"2015-06-21:12 AM",61.4255
"2015-06-22:12 AM",59.396
"2015-06-23:12 AM",63.5596
"2015-06-24:12 AM",63.9788
"2015-06-25:12 AM",66.4549
"2015-06-26:12 AM",69.6556
"2015-06-27:12 AM",73.8833
"2015-06-28:12 AM",75.8491
"2015-06-29:12 AM",74.6735
"2015-06-30:12 AM",73.2474
"2015-07-01:12 AM",69.0609
"2015-07-02:12 AM",68.7045
"2015-07-03:12 AM",71.3485
"2015-07-04:12 AM",74.1346
"2015-07-05:12 AM",59.3712
"2015-07-06:12 AM",59.4693
"2015-07-07:12 AM",61.8811
"2015-07-08:12 AM",63.5531
"2015-07-09:12 AM",68.31
"2015-07-10:12 AM",69.6826
"2015-07-11:12 AM",67.3799
"2015-07-12:12 AM",66.8874
"2015-07-13:12 AM",66.7141
"2015-07-14:12 AM",66.7749
"2015-07-15:12 AM",66.2076
"2015-07-16:12 AM",64.5849
"2015-07-17:12 AM",56.8063
"2015-07-18:12 AM",58.9833
"2015-07-19:12 AM",65.0633
"2015-07-20:12 AM",68.3505
"2015-07-21:12 AM",71.2085
"2015-07-22:12 AM",69.9265
"2015-07-23:12 AM",67.0663
"2015-07-24:12 AM",67.4922
"2015-07-25:12 AM",69.5788
"2015-07-26:12 AM",68.7268
"2015-07-27:12 AM",58.827
"2015-07-28:12 AM",55.0654
"2015-07-29:12 AM",61.8048
"2015-07-30:12 AM",67.0557
"2015-07-31:12 AM",71.0382
"2015-08-01:12 AM",73.9418
"2015-08-02:12 AM",70.6831
"2015-08-03:12 AM",70.7841
"2015-08-04:12 AM",71.2463
"2015-08-05:12 AM",67.4143
"2015-08-06:12 AM",63.9928
"2015-08-07:12 AM",62.3318
"2015-08-08:12 AM",62.2629
"2015-08-09:12 AM",65.9109
"2015-08-10:12 AM",70.3657
"2015-08-11:12 AM",74.0948
"2015-08-12:12 AM",76.9388
"2015-08-13:12 AM",77.545
"2015-08-14:12 AM",79.5402
"2015-08-15:12 AM",71.2697
"2015-08-16:12 AM",58.7941
"2015-08-17:12 AM",55.7218
"2015-08-18:12 AM",55.2945
"2015-08-19:12 AM",59.6689
"2015-08-20:12 AM",67.3813
"2015-08-21:12 AM",67.0741
"2015-08-22:12 AM",52.8726
"2015-08-23:12 AM",55.8601
"2015-08-24:12 AM",65.8224
"2015-08-25:12 AM",71.9994
"2015-08-26:12 AM",73.1646
"2015-08-27:12 AM",72.3884
"2015-08-28:12 AM",72.2377
"2015-08-29:12 AM",73.9166
"2015-08-30:12 AM",69.4987
"2015-08-31:12 AM",61.0403
"2015-09-01:12 AM",65.5414
"2015-09-02:12 AM",69.2962
"2015-09-03:12 AM",63.3389
"2015-09-04:12 AM",56.124
"2015-09-05:12 AM",53.5647
"2015-09-06:12 AM",51.0116
"2015-09-07:12 AM",51.213
"2015-09-08:12 AM",53.3259
"2015-09-09:12 AM",58.7773
"2015-09-10:12 AM",58.9622
"2015-09-11:12 AM",60.9089
"2015-09-12:12 AM",65.6695
"2015-09-13:12 AM",67.6643
"2015-09-14:12 AM",61.9178
"2015-09-15:12 AM",57.193
"2015-09-16:12 AM",49.7899
"2015-09-17:12 AM",47.1958
"2015-09-18:12 AM",50.5738
"2015-09-19:12 AM",54.3949
"2015-09-20:12 AM",60.0285
"2015-09-21:12 AM",60.5896
"2015-09-22:12 AM",55.6212
"2015-09-23:12 AM",59.3584
"2015-09-24:12 AM",61.5774
"2015-09-25:12 AM",68.4009
"2015-09-26:12 AM",68.142
"2015-09-27:12 AM",59.3209
"2015-09-28:12 AM",52.5029
"2015-09-29:12 AM",55.2479
"2015-09-30:12 AM",59.4358
"2015-10-01:12 AM",57.7114
"2015-10-02:12 AM",53.8671
"2015-10-03:12 AM",45.4667
"2015-10-04:12 AM",40.3786
"2015-10-05:12 AM",43.9678
"2015-10-06:12 AM",48.4419
"2015-10-07:12 AM",54.9347
"2015-10-08:12 AM",55.0337
"2015-10-09:12 AM",59.2675
"2015-10-10:12 AM",63.7511
"2015-10-11:12 AM",55.474
"2015-10-12:12 AM",50.6208
"2015-10-13:12 AM",53.6436
"2015-10-14:12 AM",51.6241
"2015-10-15:12 AM",45.2287
"2015-10-16:12 AM",45.5351
"2015-10-17:12 AM",48.8367
"2015-10-18:12 AM",54.0511
"2015-10-19:12 AM",51.0616
"2015-10-20:12 AM",49.0138
"2015-10-21:12 AM",44.8239
"2015-10-22:12 AM",46.8063
"2015-10-23:12 AM",43.4705
"2015-10-24:12 AM",42.2559
"2015-10-25:12 AM",43.0623
"2015-10-26:12 AM",42.1833
"2015-10-27:12 AM",39.3204
"2015-10-28:12 AM",34.8831
"2015-10-29:12 AM",36.624
"2015-10-30:12 AM",41.5371
"2015-10-31:12 AM",45.2883
"2015-11-01:12 AM",47.4525
"2015-11-02:12 AM",41.311
"2015-11-03:12 AM",36.3317
"2015-11-04:12 AM",32.8325
"2015-11-05:12 AM",30.3879
"2015-11-06:12 AM",29.0777
"2015-11-07:12 AM",33.7066
"2015-11-08:12 AM",36.8643
"2015-11-09:12 AM",36.2725
"2015-11-10:12 AM",31.6711
"2015-11-11:12 AM",29.4679
"2015-11-12:12 AM",29.1477
"2015-11-13:12 AM",35.2926
"2015-11-14:12 AM",41.7052
"2015-11-15:12 AM",40.7858
"2015-11-16:12 AM",34.6617
"2015-11-17:12 AM",30.7902
"2015-11-18:12 AM",31.1749
"2015-11-19:12 AM",25.5729
"2015-11-20:12 AM",21.5857
"2015-11-21:12 AM",20.4111
"2015-11-22:12 AM",29.2014
"2015-11-23:12 AM",30.8754
"2015-11-24:12 AM",29.9968
"2015-11-25:12 AM",16.4187
"2015-11-26:12 AM",9.1612
"2015-11-27:12 AM",10.485
"2015-11-28:12 AM",13.3675
"2015-11-29:12 AM",13.4433
"2015-11-30:12 AM",15.6072
"2015-12-01:12 AM",18.3697
"2015-12-02:12 AM",24.03
"2015-12-03:12 AM",27.5927
"2015-12-04:12 AM",32.6255
"2015-12-05:12 AM",30.7954
"2015-12-06:12 AM",31.9626
"2015-12-07:12 AM",35.6697
"2015-12-08:12 AM",39.5353
"2015-12-09:12 AM",43.0191
"2015-12-10:12 AM",33.0586
"2015-12-11:12 AM",29.4192
"2015-12-12:12 AM",25.9653
"2015-12-13:12 AM",29.2118
"2015-12-14:12 AM",26.7834
"2015-12-15:12 AM",20.511
"2015-12-16:12 AM",18.2134
"2015-12-17:12 AM",12.6372
"2015-12-18:12 AM",17.9638
"2015-12-19:12 AM",27.4343
"2015-12-20:12 AM",22.5343
"2015-12-21:12 AM",23.554
"2015-12-22:12 AM",24.8598
"2015-12-23:12 AM",17.7681
"2015-12-24:12 AM",16.6734
"2015-12-25:12 AM",10.0227
"2015-12-26:12 AM",6.5498
"2015-12-27:12 AM",12.2353
"2015-12-28:12 AM",15.7789
"2015-12-29:12 AM",12.5161
"2015-12-30:12 AM",10.2367
"2015-12-31:12 AM",10.1914
"2016-01-01:12 AM",15.127
"2016-01-02:12 AM",15.3883
"2016-01-03:12 AM",16.0527
"2016-01-04:12 AM",22.5194
"2016-01-05:12 AM",22.613
"2016-01-06:12 AM",21.3791
"2016-01-07:12 AM",20.4976
"2016-01-08:12 AM",12.6768
"2016-01-09:12 AM",7.804
"2016-01-10:12 AM",14.3505
"2016-01-11:12 AM",18.793
"2016-01-12:12 AM",22.1545
"2016-01-13:12 AM",28.4533
"2016-01-14:12 AM",28.7785
"2016-01-15:12 AM",20.0122
"2016-01-16:12 AM",11.5448
"2016-01-17:12 AM",10.7566
"2016-01-18:12 AM",22.6429
"2016-01-19:12 AM",23.7056
"2016-01-20:12 AM",25.1938
"2016-01-21:12 AM",23.2221
"2016-01-22:12 AM",29.5486
"2016-01-23:12 AM",29.9219
"2016-01-24:12 AM",28.5503
"2016-01-25:12 AM",23.6795
"2016-01-26:12 AM",23.5069
"2016-01-27:12 AM",31.9208
"2016-01-28:12 AM",33.3698
"2016-01-29:12 AM",32.8546
"2016-01-30:12 AM",29.1202
"2016-01-31:12 AM",24.5345
"2016-02-01:12 AM",21.4648
"2016-02-02:12 AM",19.5053
"2016-02-03:12 AM",18.6242
"2016-02-04:12 AM",23.022
"2016-02-05:12 AM",26.944
"2016-02-06:12 AM",31.4353
"2016-02-07:12 AM",27.3547
"2016-02-08:12 AM",29.4204
"2016-02-09:12 AM",34.1915
"2016-02-10:12 AM",35.7318
"2016-02-11:12 AM",35.2215
"2016-02-12:12 AM",31.7739
"2016-02-13:12 AM",33.1484
"2016-02-14:12 AM",33.4582
"2016-02-15:12 AM",36.0988
"2016-02-16:12 AM",36.1985
"2016-02-17:12 AM",37.7105
"2016-02-18:12 AM",38.8225
"2016-02-19:12 AM",36.5437
"2016-02-20:12 AM",33.5831
"2016-02-21:12 AM",29.1987
"2016-02-22:12 AM",31.1796
"2016-02-23:12 AM",28.8009
"2016-02-24:12 AM",28.3181
"2016-02-25:12 AM",30.7479
"2016-02-26:12 AM",36.6651
"2016-02-27:12 AM",41.2826
"2016-02-28:12 AM",38.5349
"2016-02-29:12 AM",33.6121
"2016-03-01:12 AM",30.8287
"2016-03-02:12 AM",36.0412
"2016-03-03:12 AM",36.5362
"2016-03-04:12 AM",38.7838
"2016-03-05:12 AM",42.9795
"2016-03-06:12 AM",45.4197
"2016-03-07:12 AM",40.4776
"2016-03-08:12 AM",35.717
"2016-03-09:12 AM",35.7096
"2016-03-10:12 AM",41.7479
"2016-03-11:12 AM",44.0148
"2016-03-12:12 AM",45.45
"2016-03-13:12 AM",42.9453
"2016-03-14:12 AM",39.1602
"2016-03-15:12 AM",33.1187
"2016-03-16:12 AM",31.5055
"2016-03-17:12 AM",27.8548
"2016-03-18:12 AM",23.5976
"2016-03-19:12 AM",26.7094
"2016-03-20:12 AM",37.625
"2016-03-21:12 AM",44.4594
"2016-03-22:12 AM",37.5573
"2016-03-23:12 AM",33.4679
"2016-03-24:12 AM",36.5567
"2016-03-25:12 AM",33.2325
"2016-03-26:12 AM",32.1451
"2016-03-27:12 AM",36.6634
"2016-03-28:12 AM",37.1727
"2016-03-29:12 AM",36.5544
"2016-03-30:12 AM",37.8432
"2016-03-31:12 AM",36.8987
"2016-04-01:12 AM",38.1038
"2016-04-02:12 AM",47.0485
"2016-04-03:12 AM",49.7899
"2016-04-04:12 AM",48.1222
"2016-04-05:12 AM",39.0283
"2016-04-06:12 AM",42.7851
"2016-04-07:12 AM",46.1507
"2016-04-08:12 AM",48.7735
"2016-04-09:12 AM",53.2542
"2016-04-10:12 AM",43.6161
"2016-04-11:12 AM",42.8472
"2016-04-12:12 AM",51.6267
"2016-04-13:12 AM",49.8925
"2016-04-14:12 AM",44.3773
"2016-04-15:12 AM",37.5638
"2016-04-16:12 AM",37.6594
"2016-04-17:12 AM",39.4731
"2016-04-18:12 AM",41.1415
"2016-04-19:12 AM",45.52
"2016-04-20:12 AM",51.4326
"2016-04-21:12 AM",55.0812
"2016-04-22:12 AM",58.2395
"2016-04-23:12 AM",50.8833
"2016-04-24:12 AM",41.7085
"2016-04-25:12 AM",36.905
"2016-04-26:12 AM",36.6123
"2016-04-27:12 AM",36.2509
"2016-04-28:12 AM",36.2197
"2016-04-29:12 AM",37.6869
"2016-04-30:12 AM",42.3325
"2016-05-01:12 AM",45.6247
"2016-05-02:12 AM",51.3028
"2016-05-03:12 AM",57.4736
"2016-05-04:12 AM",61.5637
"2016-05-05:12 AM",63.8035
"2016-05-06:12 AM",54.6528
"2016-05-07:12 AM",53.9679
"2016-05-08:12 AM",57.0286
