"DateTime","(deg F) Mean Temperature (CFSR) at New York, 2010-01-01 to 2019-03-14"
"2014-04-01:12 AM",35.6963
"2014-04-02:12 AM",37.1053
"2014-04-03:12 AM",33.9006
"2014-04-04:12 AM",37.582
"2014-04-05:12 AM",34.3661
"2014-04-06:12 AM",33.4872
"2014-04-07:12 AM",39.1001
"2014-04-08:12 AM",41.684
"2014-04-09:12 AM",37.1464
"2014-04-10:12 AM",43.8708
"2014-04-11:12 AM",47.5475
"2014-04-12:12 AM",46.6038
"2014-04-13:12 AM",55.6621
"2014-04-14:12 AM",61.6491
"2014-04-15:12 AM",43.705
"2014-04-16:12 AM",27.2226
"2014-04-17:12 AM",34.9475
"2014-04-18:12 AM",39.7818
"2014-04-19:12 AM",39.3739
"2014-04-20:12 AM",43.7736
"2014-04-21:12 AM",51.1453
"2014-04-22:12 AM",51.4492
"2014-04-23:12 AM",39.1456
"2014-04-24:12 AM",37.645
"2014-04-25:12 AM",43.8516
"2014-04-26:12 AM",43.0543
"2014-04-27:12 AM",40.1358
"2014-04-28:12 AM",44.1108
"2014-04-29:12 AM",43.5007
"2014-04-30:12 AM",41.8104
"2014-05-01:12 AM",50.1372
"2014-05-02:12 AM",46.2492
"2014-05-03:12 AM",48.4621
"2014-05-04:12 AM",44.0325
"2014-05-05:12 AM",43.567
"2014-05-06:12 AM",44.3736
"2014-05-07:12 AM",46.6632
"2014-05-08:12 AM",54.8541
"2014-05-09:12 AM",60.7129
"2014-05-10:12 AM",60.8774
"2014-05-11:12 AM",54.0815
"2014-05-12:12 AM",60.4522
"2014-05-13:12 AM",62.6508
"2014-05-14:12 AM",62.0164
"2014-05-15:12 AM",64.2276
"2014-05-16:12 AM",55.4257
"2014-05-17:12 AM",47.2615
"2014-05-18:12 AM",46.2326
"2014-05-19:12 AM",49.3408
"2014-05-20:12 AM",54.1738
"2014-05-21:12 AM",58.375
"2014-05-22:12 AM",57.7
"2014-05-23:12 AM",52.569
"2014-05-24:12 AM",54.3457
"2014-05-25:12 AM",57.1084
"2014-05-26:12 AM",61.947
"2014-05-27:12 AM",64.0236
"2014-05-28:12 AM",55.3332
"2014-05-29:12 AM",53.4502
"2014-05-30:12 AM",56.4181
"2014-05-31:12 AM",55.3035
"2014-06-01:12 AM",59.4093
"2014-06-02:12 AM",66.7161
"2014-06-03:12 AM",68.1593
"2014-06-04:12 AM",60.3613
"2014-06-05:12 AM",55.6741
"2014-06-06:12 AM",56.8312
"2014-06-07:12 AM",60.8563
"2014-06-08:12 AM",63.8355
"2014-06-09:12 AM",61.9965
"2014-06-10:12 AM",64.5913
"2014-06-11:12 AM",61.9839
"2014-06-12:12 AM",61.774
"2014-06-13:12 AM",64.3712
"2014-06-14:12 AM",55.9616
"2014-06-15:12 AM",58.2913
"2014-06-16:12 AM",63.7309
"2014-06-17:12 AM",70.1197
"2014-06-18:12 AM",66.9706
"2014-06-19:12 AM",62.857
"2014-06-20:12 AM",57.85
"2014-06-21:12 AM",59.4511
"2014-06-22:12 AM",60.8288
"2014-06-23:12 AM",65.5936
"2014-06-24:12 AM",69.584
"2014-06-25:12 AM",67.8254
"2014-06-26:12 AM",67.0354
"2014-06-27:12 AM",66.3451
"2014-06-28:12 AM",69.328
"2014-06-29:12 AM",70.6095
"2014-06-30:12 AM",71.6225
"2014-07-01:12 AM",74.8909
"2014-07-02:12 AM",74.3481
"2014-07-03:12 AM",69.8641
"2014-07-04:12 AM",62.5275
"2014-07-05:12 AM",63.5326
"2014-07-06:12 AM",66.2052
"2014-07-07:12 AM",67.7851
"2014-07-08:12 AM",72.1522
"2014-07-09:12 AM",66.7722
"2014-07-10:12 AM",62.3214
"2014-07-11:12 AM",63.4802
"2014-07-12:12 AM",67.9831
"2014-07-13:12 AM",70.8597
"2014-07-14:12 AM",69.7995
"2014-07-15:12 AM",68.0022
"2014-07-16:12 AM",63.9619
"2014-07-17:12 AM",61.2464
"2014-07-18:12 AM",62.6752
"2014-07-19:12 AM",63.8692
"2014-07-20:12 AM",65.6406
"2014-07-21:12 AM",69.2247
"2014-07-22:12 AM",72.6474
"2014-07-23:12 AM",71.6526
"2014-07-24:12 AM",62.904
"2014-07-25:12 AM",62.9551
"2014-07-26:12 AM",65.9813
"2014-07-27:12 AM",68.1813
"2014-07-28:12 AM",61.6406
"2014-07-29:12 AM",58.8236
"2014-07-30:12 AM",61.4017
"2014-07-31:12 AM",62.8003
"2014-08-01:12 AM",67.2478
"2014-08-02:12 AM",67.5309
"2014-08-03:12 AM",65.5299
"2014-08-04:12 AM",66.9358
"2014-08-05:12 AM",66.4927
"2014-08-06:12 AM",64.2427
"2014-08-07:12 AM",62.3161
"2014-08-08:12 AM",62.5602
"2014-08-09:12 AM",64.1741
"2014-08-10:12 AM",66.2536
"2014-08-11:12 AM",68.5846
"2014-08-12:12 AM",65.284
"2014-08-13:12 AM",64.4815
"2014-08-14:12 AM",56.5426
"2014-08-15:12 AM",56.3225
"2014-08-16:12 AM",59.4984
"2014-08-17:12 AM",60.7179
"2014-08-18:12 AM",58.7966
"2014-08-19:12 AM",60.5831
"2014-08-20:12 AM",67.7588
"2014-08-21:12 AM",67.366
"2014-08-22:12 AM",64.7688
"2014-08-23:12 AM",63.6928
"2014-08-24:12 AM",63.2147
"2014-08-25:12 AM",65.8672
"2014-08-26:12 AM",68.4896
"2014-08-27:12 AM",68.3879
"2014-08-28:12 AM",59.2855
"2014-08-29:12 AM",59.6806
"2014-08-30:12 AM",66.4745
"2014-08-31:12 AM",68.7898
"2014-09-01:12 AM",70.4457
"2014-09-02:12 AM",71.7649
"2014-09-03:12 AM",65.7808
"2014-09-04:12 AM",67.8457
"2014-09-05:12 AM",72.8753
"2014-09-06:12 AM",67.7214
"2014-09-07:12 AM",58.3824
"2014-09-08:12 AM",60.404
"2014-09-09:12 AM",61.2313
"2014-09-10:12 AM",63.7734
"2014-09-11:12 AM",61.56
"2014-09-12:12 AM",52.2289
"2014-09-13:12 AM",49.6144
"2014-09-14:12 AM",48.1806
"2014-09-15:12 AM",50.2601
"2014-09-16:12 AM",53.8711
"2014-09-17:12 AM",51.9624
"2014-09-18:12 AM",51.4909
"2014-09-19:12 AM",47.4026
"2014-09-20:12 AM",59.6284
"2014-09-21:12 AM",64.5998
"2014-09-22:12 AM",50.3038
"2014-09-23:12 AM",51.8605
"2014-09-24:12 AM",57.0789
"2014-09-25:12 AM",56.9194
"2014-09-26:12 AM",57.9155
"2014-09-27:12 AM",59.9153
"2014-09-28:12 AM",61.5997
"2014-09-29:12 AM",61.7173
"2014-09-30:12 AM",59.9223
"2014-10-01:12 AM",58.1702
"2014-10-02:12 AM",58.9613
"2014-10-03:12 AM",60.0231
"2014-10-04:12 AM",53.5941
"2014-10-05:12 AM",44.1383
"2014-10-06:12 AM",49.9561
"2014-10-07:12 AM",56.8611
"2014-10-08:12 AM",54.5004
"2014-10-09:12 AM",48.729
"2014-10-10:12 AM",45.4631
"2014-10-11:12 AM",44.9877
"2014-10-12:12 AM",44.2175
"2014-10-13:12 AM",52.0318
"2014-10-14:12 AM",63.8303
"2014-10-15:12 AM",65.7705
"2014-10-16:12 AM",62.0262
"2014-10-17:12 AM",55.9002
"2014-10-18:12 AM",51.472
"2014-10-19:12 AM",38.6803
"2014-10-20:12 AM",42.0312
"2014-10-21:12 AM",47.6339
"2014-10-22:12 AM",45.3009
"2014-10-23:12 AM",45.6238
"2014-10-24:12 AM",46.7672
"2014-10-25:12 AM",49.3581
"2014-10-26:12 AM",45.5268
"2014-10-27:12 AM",44.6149
"2014-10-28:12 AM",56.1051
"2014-10-29:12 AM",52.1685
"2014-10-30:12 AM",42.5169
"2014-10-31:12 AM",40.6749
"2014-11-01:12 AM",38.0932
"2014-11-02:12 AM",33.4843
"2014-11-03:12 AM",39.4945
"2014-11-04:12 AM",48.5352
"2014-11-05:12 AM",48.542
"2014-11-06:12 AM",42.3052
"2014-11-07:12 AM",36.1998
"2014-11-08:12 AM",34.2766
"2014-11-09:12 AM",38.2098
"2014-11-10:12 AM",42.1457
"2014-11-11:12 AM",48.6743
"2014-11-12:12 AM",44.994
"2014-11-13:12 AM",33.6859
"2014-11-14:12 AM",29.4804
"2014-11-15:12 AM",27.4768
"2014-11-16:12 AM",31.1056
"2014-11-17:12 AM",33.7181
"2014-11-18:12 AM",21.7348
"2014-11-19:12 AM",21.0412
"2014-11-20:12 AM",25.5159
"2014-11-21:12 AM",20.6382
"2014-11-22:12 AM",27.9055
"2014-11-23:12 AM",40.8054
"2014-11-24:12 AM",51.2956
"2014-11-25:12 AM",41.2327
"2014-11-26:12 AM",32.479
"2014-11-27:12 AM",27.8274
"2014-11-28:12 AM",22.023
"2014-11-29:12 AM",23.0005
"2014-11-30:12 AM",39.162
"2014-12-01:12 AM",38.5009
"2014-12-02:12 AM",27.5283
"2014-12-03:12 AM",35.2866
"2014-12-04:12 AM",28.4574
"2014-12-05:12 AM",29.5831
"2014-12-06:12 AM",33.7235
"2014-12-07:12 AM",24.588
"2014-12-08:12 AM",24.1081
"2014-12-09:12 AM",32.155
"2014-12-10:12 AM",29.5491
"2014-12-11:12 AM",25.916
"2014-12-12:12 AM",25.1469
"2014-12-13:12 AM",28.3577
"2014-12-14:12 AM",32.2169
"2014-12-15:12 AM",31.28
"2014-12-16:12 AM",33.9085
"2014-12-17:12 AM",35.6356
"2014-12-18:12 AM",29.8866
"2014-12-19:12 AM",25.1872
"2014-12-20:12 AM",24.3498
"2014-12-21:12 AM",26.2971
"2014-12-22:12 AM",28.6822
"2014-12-23:12 AM",36.2642
"2014-12-24:12 AM",41.6322
"2014-12-25:12 AM",39.9324
"2014-12-26:12 AM",35.5228
"2014-12-27:12 AM",38.9473
"2014-12-28:12 AM",37.5289
"2014-12-29:12 AM",28.7112
"2014-12-30:12 AM",21.7141
"2014-12-31:12 AM",19.2479
"2015-01-01:12 AM",21.6772
"2015-01-02:12 AM",25.1735
"2015-01-03:12 AM",25.0713
"2015-01-04:12 AM",38.1398
"2015-01-05:12 AM",18.4181
"2015-01-06:12 AM",13.7647
"2015-01-07:12 AM",8.2846
"2015-01-08:12 AM",6.982
"2015-01-09:12 AM",16.0765
"2015-01-10:12 AM",11.0125
"2015-01-11:12 AM",17.6945
"2015-01-12:12 AM",27.7288
"2015-01-13:12 AM",4.2384
"2015-01-14:12 AM",7.7898
"2015-01-15:12 AM",13.4148
"2015-01-16:12 AM",18.2831
"2015-01-17:12 AM",9.4271
"2015-01-18:12 AM",28.9353
"2015-01-19:12 AM",27.3346
"2015-01-20:12 AM",16.5429
"2015-01-21:12 AM",13.4424
"2015-01-22:12 AM",18.9064
"2015-01-23:12 AM",21.8428
"2015-01-24:12 AM",26.3597
"2015-01-25:12 AM",18.3393
"2015-01-26:12 AM",11.5074
"2015-01-27:12 AM",12.1296
"2015-01-28:12 AM",10.6254
"2015-01-29:12 AM",17.3449
"2015-01-30:12 AM",18.5358
"2015-01-31:12 AM",4.7201
"2015-02-01:12 AM",15.1495
"2015-02-02:12 AM",12.1966
"2015-02-03:12 AM",7.5731
"2015-02-04:12 AM",22.8762
"2015-02-05:12 AM",11.7462
"2015-02-06:12 AM",9.844
"2015-02-07:12 AM",20.5578
"2015-02-08:12 AM",22.0192
"2015-02-09:12 AM",17.0002
"2015-02-10:12 AM",17.3563
"2015-02-11:12 AM",14.7463
"2015-02-12:12 AM",18.7419
"2015-02-13:12 AM",-2.418
"2015-02-14:12 AM",12.4012
"2015-02-15:12 AM",-0.3487
"2015-02-16:12 AM",-5.1961
"2015-02-17:12 AM",2.5633
"2015-02-18:12 AM",9.0547
"2015-02-19:12 AM",6.6641
"2015-02-20:12 AM",-2.1824
"2015-02-21:12 AM",10.5751
"2015-02-22:12 AM",20.0478
"2015-02-23:12 AM",3.2401
"2015-02-24:12 AM",2.7361
"2015-02-25:12 AM",14.1937
"2015-02-26:12 AM",7.9533
"2015-02-27:12 AM",4.5712
"2015-02-28:12 AM",3.7375
"2015-03-01:12 AM",16.0682
"2015-03-02:12 AM",20.8038
"2015-03-03:12 AM",14.8422
"2015-03-04:12 AM",29.5335
"2015-03-05:12 AM",12.9825
"2015-03-06:12 AM",5.8881
"2015-03-07:12 AM",19.2128
"2015-03-08:12 AM",24.7811
"2015-03-09:12 AM",29.3365
"2015-03-10:12 AM",32.8552
"2015-03-11:12 AM",34.9619
"2015-03-12:12 AM",24.0035
"2015-03-13:12 AM",24.654
"2015-03-14:12 AM",34.2529
"2015-03-15:12 AM",30.3825
"2015-03-16:12 AM",32.7963
"2015-03-17:12 AM",32.1697
"2015-03-18:12 AM",20.1747
"2015-03-19:12 AM",18.7799
"2015-03-20:12 AM",25.7576
"2015-03-21:12 AM",30.5443
"2015-03-22:12 AM",16.7459
"2015-03-23:12 AM",14.3155
"2015-03-24:12 AM",18.055
"2015-03-25:12 AM",29.2572
"2015-03-26:12 AM",36.018
"2015-03-27:12 AM",30.5836
"2015-03-28:12 AM",20.2438
"2015-03-29:12 AM",22.7475
"2015-03-30:12 AM",32.1368
"2015-03-31:12 AM",29.316
"2015-04-01:12 AM",26.9843
"2015-04-02:12 AM",40.473
"2015-04-03:12 AM",47.0289
"2015-04-04:12 AM",33.3968
"2015-04-05:12 AM",30.5015
"2015-04-06:12 AM",36.8762
"2015-04-07:12 AM",37.8547
"2015-04-08:12 AM",35.155
"2015-04-09:12 AM",36.9743
"2015-04-10:12 AM",42.822
"2015-04-11:12 AM",37.0927
"2015-04-12:12 AM",42.2148
"2015-04-13:12 AM",53.5591
"2015-04-14:12 AM",48.7015
"2015-04-15:12 AM",43.9479
"2015-04-16:12 AM",46.9978
"2015-04-17:12 AM",51.2877
"2015-04-18:12 AM",50.711
"2015-04-19:12 AM",45.3382
"2015-04-20:12 AM",46.4653
"2015-04-21:12 AM",45.892
"2015-04-22:12 AM",40.9156
"2015-04-23:12 AM",33.7296
"2015-04-24:12 AM",32.8384
"2015-04-25:12 AM",35.5642
"2015-04-26:12 AM",39.2034
"2015-04-27:12 AM",41.3474
"2015-04-28:12 AM",46.3856
"2015-04-29:12 AM",50.0823
"2015-04-30:12 AM",50.2189
"2015-05-01:12 AM",49.9429
"2015-05-02:12 AM",52.1094
"2015-05-03:12 AM",55.6934
"2015-05-04:12 AM",62.2888
"2015-05-05:12 AM",57.8008
"2015-05-06:12 AM",56.0511
"2015-05-07:12 AM",59.5321
"2015-05-08:12 AM",65.6035
"2015-05-09:12 AM",67.113
"2015-05-10:12 AM",66.6032
"2015-05-11:12 AM",66.8295
"2015-05-12:12 AM",61.0547
"2015-05-13:12 AM",47.0431
"2015-05-14:12 AM",47.5524
"2015-05-15:12 AM",54.1189
"2015-05-16:12 AM",60.5431
"2015-05-17:12 AM",61.7484
"2015-05-18:12 AM",64.7476
"2015-05-19:12 AM",60.9528
"2015-05-20:12 AM",46.4326
"2015-05-21:12 AM",49.2125
"2015-05-22:12 AM",50.0556
"2015-05-23:12 AM",44.7861
"2015-05-24:12 AM",57.9403
"2015-05-25:12 AM",65.349
"2015-05-26:12 AM",69.9724
"2015-05-27:12 AM",69.7455
"2015-05-28:12 AM",63.2019
"2015-05-29:12 AM",64.1626
"2015-05-30:12 AM",69.0402
"2015-05-31:12 AM",53.7634
"2015-06-01:12 AM",47.8378
"2015-06-02:12 AM",50.0785
"2015-06-03:12 AM",54.0343
"2015-06-04:12 AM",58.7241
"2015-06-05:12 AM",62.1676
"2015-06-06:12 AM",57.4237
"2015-06-07:12 AM",57.9387
"2015-06-08:12 AM",62.9697
"2015-06-09:12 AM",62.2251
"2015-06-10:12 AM",65.269
"2015-06-11:12 AM",65.1425
"2015-06-12:12 AM",65.6022
"2015-06-13:12 AM",64.0481
"2015-06-14:12 AM",65.5603
"2015-06-15:12 AM",65.6998
"2015-06-16:12 AM",66.1075
"2015-06-17:12 AM",62.776
"2015-06-18:12 AM",64.5732
"2015-06-19:12 AM",62.5806
"2015-06-20:12 AM",61.6888
"2015-06-21:12 AM",66.8385
"2015-06-22:12 AM",67.2265
"2015-06-23:12 AM",67.8542
"2015-06-24:12 AM",62.8734
"2015-06-25:12 AM",63.3693
"2015-06-26:12 AM",62.6457
"2015-06-27:12 AM",59.1764
"2015-06-28:12 AM",55.747
"2015-06-29:12 AM",59.3631
"2015-06-30:12 AM",61.4628
"2015-07-01:12 AM",63.9662
"2015-07-02:12 AM",60.5892
"2015-07-03:12 AM",60.7401
"2015-07-04:12 AM",63.0469
"2015-07-05:12 AM",65.3608
"2015-07-06:12 AM",68.5378
"2015-07-07:12 AM",72.3447
"2015-07-08:12 AM",65.7428
"2015-07-09:12 AM",62.8293
"2015-07-10:12 AM",65.2845
"2015-07-11:12 AM",67.0235
"2015-07-12:12 AM",68.6539
"2015-07-13:12 AM",70.9342
"2015-07-14:12 AM",69.8335
"2015-07-15:12 AM",63.1402
"2015-07-16:12 AM",60.1151
"2015-07-17:12 AM",63.4602
"2015-07-18:12 AM",71.5539
"2015-07-19:12 AM",74.813
"2015-07-20:12 AM",72.0253
"2015-07-21:12 AM",68.7412
"2015-07-22:12 AM",64.6331
"2015-07-23:12 AM",63.4233
"2015-07-24:12 AM",64.3842
"2015-07-25:12 AM",66.9943
"2015-07-26:12 AM",70.0124
"2015-07-27:12 AM",69.7995
"2015-07-28:12 AM",72.4091
"2015-07-29:12 AM",74.8139
"2015-07-30:12 AM",73.4941
"2015-07-31:12 AM",69.9273
"2015-08-01:12 AM",68.2614
"2015-08-02:12 AM",68.2171
"2015-08-03:12 AM",70.3612
"2015-08-04:12 AM",66.6599
"2015-08-05:12 AM",64.0719
"2015-08-06:12 AM",62.0859
"2015-08-07:12 AM",62.967
"2015-08-08:12 AM",63.9633
"2015-08-09:12 AM",65.1972
"2015-08-10:12 AM",67.4188
"2015-08-11:12 AM",66.3688
"2015-08-12:12 AM",63.3826
"2015-08-13:12 AM",61.8649
"2015-08-14:12 AM",68.664
"2015-08-15:12 AM",69.3702
"2015-08-16:12 AM",70.126
"2015-08-17:12 AM",73.0179
"2015-08-18:12 AM",73.5458
"2015-08-19:12 AM",73.8887
"2015-08-20:12 AM",73.1811
"2015-08-21:12 AM",66.0198
"2015-08-22:12 AM",62.1018
"2015-08-23:12 AM",64.8122
"2015-08-24:12 AM",68.0027
"2015-08-25:12 AM",65.1015
"2015-08-26:12 AM",61.5468
"2015-08-27:12 AM",60.2272
"2015-08-28:12 AM",60.3171
"2015-08-29:12 AM",63.7293
"2015-08-30:12 AM",67.4985
"2015-08-31:12 AM",69.9323
"2015-09-01:12 AM",68.7817
"2015-09-02:12 AM",70.403
"2015-09-03:12 AM",70.9542
"2015-09-04:12 AM",69.0429
"2015-09-05:12 AM",69.6574
"2015-09-06:12 AM",70.3733
"2015-09-07:12 AM",73.7296
"2015-09-08:12 AM",74.7432
"2015-09-09:12 AM",72.9664
"2015-09-10:12 AM",64.8262
"2015-09-11:12 AM",63.4617
"2015-09-12:12 AM",60.6079
"2015-09-13:12 AM",57.9511
"2015-09-14:12 AM",57.1618
"2015-09-15:12 AM",61.9205
"2015-09-16:12 AM",64.4049
"2015-09-17:12 AM",65.8904
"2015-09-18:12 AM",66.5429
"2015-09-19:12 AM",68.1089
"2015-09-20:12 AM",56.5093
"2015-09-21:12 AM",54.0313
"2015-09-22:12 AM",57.1377
"2015-09-23:12 AM",57.6064
"2015-09-24:12 AM",60.3959
"2015-09-25:12 AM",58.1407
"2015-09-26:12 AM",56.622
"2015-09-27:12 AM",57.6937
"2015-09-28:12 AM",62.1025
"2015-09-29:12 AM",66.1914
"2015-09-30:12 AM",55.2139
"2015-10-01:12 AM",48.4129
"2015-10-02:12 AM",45.7329
"2015-10-03:12 AM",45.0558
"2015-10-04:12 AM",49.2852
"2015-10-05:12 AM",50.2039
"2015-10-06:12 AM",53.6214
"2015-10-07:12 AM",55.1466
"2015-10-08:12 AM",51.8842
"2015-10-09:12 AM",54.8668
"2015-10-10:12 AM",46.0069
"2015-10-11:12 AM",52.1393
"2015-10-12:12 AM",57.8773
"2015-10-13:12 AM",55.5483
"2015-10-14:12 AM",49.6668
"2015-10-15:12 AM",48.2675
"2015-10-16:12 AM",46.6138
"2015-10-17:12 AM",37.7118
"2015-10-18:12 AM",31.8027
"2015-10-19:12 AM",36.7299
"2015-10-20:12 AM",50.7668
"2015-10-21:12 AM",53.3633
"2015-10-22:12 AM",55.125
"2015-10-23:12 AM",40.6929
"2015-10-24:12 AM",41.9909
"2015-10-25:12 AM",47.9302
"2015-10-26:12 AM",39.5202
"2015-10-27:12 AM",40.8542
"2015-10-28:12 AM",48.1433
"2015-10-29:12 AM",52.0405
"2015-10-30:12 AM",41.3715
"2015-10-31:12 AM",39.3816
"2015-11-01:12 AM",47.7963
"2015-11-02:12 AM",47.5426
"2015-11-03:12 AM",50.6104
"2015-11-04:12 AM",53.3919
"2015-11-05:12 AM",57.9006
"2015-11-06:12 AM",60.5268
"2015-11-07:12 AM",47.3976
"2015-11-08:12 AM",40.2485
"2015-11-09:12 AM",40.7982
"2015-11-10:12 AM",46.0857
"2015-11-11:12 AM",48.1285
"2015-11-12:12 AM",48.5429
"2015-11-13:12 AM",43.2736
"2015-11-14:12 AM",34.776
"2015-11-15:12 AM",40.4478
"2015-11-16:12 AM",43.3413
"2015-11-17:12 AM",37.6484
"2015-11-18:12 AM",43.2117
"2015-11-19:12 AM",53.186
"2015-11-20:12 AM",41.6696
"2015-11-21:12 AM",36.9637
"2015-11-22:12 AM",37.4617
"2015-11-23:12 AM",28.7949
"2015-11-24:12 AM",31.3093
"2015-11-25:12 AM",34.4442
"2015-11-26:12 AM",41.4216
"2015-11-27:12 AM",49.7212
"2015-11-28:12 AM",38.8834
"2015-11-29:12 AM",30.783
"2015-11-30:12 AM",30.2853
"2015-12-01:12 AM",37.3098
"2015-12-02:12 AM",41.6694
"2015-12-03:12 AM",37.495
"2015-12-04:12 AM",37.3062
"2015-12-05:12 AM",37.7967
"2015-12-06:12 AM",37.1923
"2015-12-07:12 AM",35.6113
"2015-12-08:12 AM",34.9614
"2015-12-09:12 AM",38.0998
"2015-12-10:12 AM",44.8225
"2015-12-11:12 AM",47.9811
"2015-12-12:12 AM",45.6222
"2015-12-13:12 AM",48.4228
"2015-12-14:12 AM",52.9689
"2015-12-15:12 AM",45.8643
"2015-12-16:12 AM",38.6179
"2015-12-17:12 AM",43.8631
"2015-12-18:12 AM",35.9524
"2015-12-19:12 AM",28.8408
"2015-12-20:12 AM",28.7825
"2015-12-21:12 AM",37.1196
"2015-12-22:12 AM",44.9874
"2015-12-23:12 AM",49.2366
"2015-12-24:12 AM",53.5291
"2015-12-25:12 AM",44.2701
"2015-12-26:12 AM",39.0556
"2015-12-27:12 AM",41.7411
"2015-12-28:12 AM",27.9043
"2015-12-29:12 AM",30.8403
"2015-12-30:12 AM",35.0596
"2015-12-31:12 AM",33.9289
"2016-01-01:12 AM",29.7747
"2016-01-02:12 AM",27.5324
"2016-01-03:12 AM",29.3875
"2016-01-04:12 AM",11.1355
"2016-01-05:12 AM",9.7011
"2016-01-06:12 AM",22.2624
"2016-01-07:12 AM",26.2803
"2016-01-08:12 AM",28.9602
"2016-01-09:12 AM",36.4447
"2016-01-10:12 AM",39.7987
"2016-01-11:12 AM",21.8293
"2016-01-12:12 AM",21.4281
"2016-01-13:12 AM",17.1059
"2016-01-14:12 AM",21
"2016-01-15:12 AM",31.4478
"2016-01-16:12 AM",33.0928
"2016-01-17:12 AM",26.0803
"2016-01-18:12 AM",15.9618
"2016-01-19:12 AM",13.5198
"2016-01-20:12 AM",18.952
"2016-01-21:12 AM",18.5542
"2016-01-22:12 AM",14.8827
"2016-01-23:12 AM",17.5611
"2016-01-24:12 AM",16.5195
"2016-01-25:12 AM",24.0589
"2016-01-26:12 AM",33.3691
"2016-01-27:12 AM",29.1996
"2016-01-28:12 AM",27.0655
"2016-01-29:12 AM",27.6278
"2016-01-30:12 AM",26.0317
"2016-01-31:12 AM",38.6413
"2016-02-01:12 AM",39.5335
"2016-02-02:12 AM",33.0764
"2016-02-03:12 AM",40.9453
"2016-02-04:12 AM",37.3435
"2016-02-05:12 AM",28.5795
"2016-02-06:12 AM",29.0574
"2016-02-07:12 AM",31.2886
"2016-02-08:12 AM",30.9105
"2016-02-09:12 AM",28.2178
"2016-02-10:12 AM",26.6666
"2016-02-11:12 AM",13.0408
"2016-02-12:12 AM",13.2534
"2016-02-13:12 AM",2.1022
"2016-02-14:12 AM",-5.0264
"2016-02-15:12 AM",11.422
"2016-02-16:12 AM",30.7733
"2016-02-17:12 AM",26.8473
"2016-02-18:12 AM",12.6194
"2016-02-19:12 AM",21.9151
"2016-02-20:12 AM",37.3143
"2016-02-21:12 AM",34.9698
"2016-02-22:12 AM",24.3918
"2016-02-23:12 AM",27.0451
"2016-02-24:12 AM",34.8832
"2016-02-25:12 AM",36.5545
"2016-02-26:12 AM",19.396
"2016-02-27:12 AM",24.9341
"2016-02-28:12 AM",37.8387
"2016-02-29:12 AM",38.5734
"2016-03-01:12 AM",26.672
"2016-03-02:12 AM",25.4916
"2016-03-03:12 AM",16.7916
"2016-03-04:12 AM",21.7722
"2016-03-05:12 AM",22.2834
"2016-03-06:12 AM",25.7938
"2016-03-07:12 AM",36.6015
"2016-03-08:12 AM",44.0728
"2016-03-09:12 AM",53.4065
"2016-03-10:12 AM",52.702
"2016-03-11:12 AM",39.4182
"2016-03-12:12 AM",39.6815
"2016-03-13:12 AM",42.7527
"2016-03-14:12 AM",39.7042
"2016-03-15:12 AM",42.1502
"2016-03-16:12 AM",45.9936
"2016-03-17:12 AM",43.3337
"2016-03-18:12 AM",35.1448
"2016-03-19:12 AM",27.6253
"2016-03-20:12 AM",28.2537
"2016-03-21:12 AM",30.07
"2016-03-22:12 AM",34.2644
"2016-03-23:12 AM",40.3009
"2016-03-24:12 AM",39.3233
"2016-03-25:12 AM",40.3592
"2016-03-26:12 AM",34.4878
"2016-03-27:12 AM",41.8293
"2016-03-28:12 AM",42.2982
"2016-03-29:12 AM",32.0398
"2016-03-30:12 AM",38.5086
"2016-03-31:12 AM",50.6475
"2016-04-01:12 AM",52.8627
"2016-04-02:12 AM",38.0698
"2016-04-03:12 AM",24.613
"2016-04-04:12 AM",23.7861
"2016-04-05:12 AM",19.2816
"2016-04-06:12 AM",27.5081
"2016-04-07:12 AM",40.3248
"2016-04-08:12 AM",30.9661
"2016-04-09:12 AM",26.8414
"2016-04-10:12 AM",27.5936
"2016-04-11:12 AM",40.9239
"2016-04-12:12 AM",39.054
"2016-04-13:12 AM",35.2207
"2016-04-14:12 AM",37.9294
"2016-04-15:12 AM",43.052
"2016-04-16:12 AM",46.9958
"2016-04-17:12 AM",50.2486
"2016-04-18:12 AM",53.4515
"2016-04-19:12 AM",47.0331
"2016-04-20:12 AM",44.1396
"2016-04-21:12 AM",53.0391
"2016-04-22:12 AM",58.0656
"2016-04-23:12 AM",44.6799
"2016-04-24:12 AM",41.1073
"2016-04-25:12 AM",43.7729
"2016-04-26:12 AM",39.6696
"2016-04-27:12 AM",38.5317
"2016-04-28:12 AM",39.799
"2016-04-29:12 AM",42.647
"2016-04-30:12 AM",46.4581
"2016-05-01:12 AM",44.7483
"2016-05-02:12 AM",43.2252
"2016-05-03:12 AM",45.4933
"2016-05-04:12 AM",46.8817
"2016-05-05:12 AM",47.7226
"2016-05-06:12 AM",49.642
"2016-05-07:12 AM",52.0003
"2016-05-08:12 AM",46.7137
"2016-05-09:12 AM",44.2513
"2016-05-10:12 AM",45.943
"2016-05-11:12 AM",52.2516
"2016-05-12:12 AM",59.4464
"2016-05-13:12 AM",58.048
"2016-05-14:12 AM",52.1325
"2016-05-15:12 AM",40.7457
"2016-05-16:12 AM",43.1445
"2016-05-17:12 AM",49.4033
"2016-05-18:12 AM",48.6923
