"DateTime","(deg F) Mean Temperature (CFSR) at Utah, 2010-01-01 to 2019-03-14"
"2014-03-28:12 AM",39.0097
"2014-03-29:12 AM",44.7611
"2014-03-30:12 AM",43.272
"2014-03-31:12 AM",36.6348
"2014-04-01:12 AM",38.3704
"2014-04-02:12 AM",35.2184
"2014-04-03:12 AM",35.0199
"2014-04-04:12 AM",37.706
"2014-04-05:12 AM",40.0492
"2014-04-06:12 AM",39.0753
"2014-04-07:12 AM",43.9306
"2014-04-08:12 AM",50.0758
"2014-04-09:12 AM",54.5432
"2014-04-10:12 AM",54.3492
"2014-04-11:12 AM",55.1314
"2014-04-12:12 AM",54.9516
"2014-04-13:12 AM",44.9946
"2014-04-14:12 AM",38.9874
"2014-04-15:12 AM",45.6944
"2014-04-16:12 AM",46.3375
"2014-04-17:12 AM",49.1758
"2014-04-18:12 AM",55.0117
"2014-04-19:12 AM",54.306
"2014-04-20:12 AM",54.5178
"2014-04-21:12 AM",55.5501
"2014-04-22:12 AM",58.224
"2014-04-23:12 AM",44.6058
"2014-04-24:12 AM",46.0229
"2014-04-25:12 AM",51.3023
"2014-04-26:12 AM",44.5788
"2014-04-27:12 AM",39.9268
"2014-04-28:12 AM",39.245
"2014-04-29:12 AM",38.3437
"2014-04-30:12 AM",41.1318
"2014-05-01:12 AM",47.4733
"2014-05-02:12 AM",55.8297
"2014-05-03:12 AM",60.8695
"2014-05-04:12 AM",61.9448
"2014-05-05:12 AM",59.5222
"2014-05-06:12 AM",53.3467
"2014-05-07:12 AM",43.4748
"2014-05-08:12 AM",45.2599
"2014-05-09:12 AM",49.8762
"2014-05-10:12 AM",48.7571
"2014-05-11:12 AM",40.4166
"2014-05-12:12 AM",40.5279
"2014-05-13:12 AM",42.2323
"2014-05-14:12 AM",48.0403
"2014-05-15:12 AM",56.0781
"2014-05-16:12 AM",61.6962
"2014-05-17:12 AM",63.3294
"2014-05-18:12 AM",63.9115
"2014-05-19:12 AM",59.0641
"2014-05-20:12 AM",58.5504
"2014-05-21:12 AM",56.8348
"2014-05-22:12 AM",57.6763
"2014-05-23:12 AM",57.6406
"2014-05-24:12 AM",55.3548
"2014-05-25:12 AM",57.191
"2014-05-26:12 AM",62.5231
"2014-05-27:12 AM",68.3479
"2014-05-28:12 AM",70.3627
"2014-05-29:12 AM",65.2375
"2014-05-30:12 AM",64.5854
"2014-05-31:12 AM",66.655
"2014-06-01:12 AM",63.7338
"2014-06-02:12 AM",65.4427
"2014-06-03:12 AM",69.0741
"2014-06-04:12 AM",66.6324
"2014-06-05:12 AM",66.4128
"2014-06-06:12 AM",67.6938
"2014-06-07:12 AM",67.5793
"2014-06-08:12 AM",64.8424
"2014-06-09:12 AM",64.0679
"2014-06-10:12 AM",69.7933
"2014-06-11:12 AM",68.4835
"2014-06-12:12 AM",68.4928
"2014-06-13:12 AM",68.7281
"2014-06-14:12 AM",59.8296
"2014-06-15:12 AM",61.5351
"2014-06-16:12 AM",61.9374
"2014-06-17:12 AM",57.162
"2014-06-18:12 AM",53.7033
"2014-06-19:12 AM",58.7899
"2014-06-20:12 AM",66.6925
"2014-06-21:12 AM",70.7196
"2014-06-22:12 AM",70.723
"2014-06-23:12 AM",69.7575
"2014-06-24:12 AM",71.7197
"2014-06-25:12 AM",72.3668
"2014-06-26:12 AM",68.3528
"2014-06-27:12 AM",63.1258
"2014-06-28:12 AM",66.3697
"2014-06-29:12 AM",71.4304
"2014-06-30:12 AM",71.454
"2014-07-01:12 AM",71.3235
"2014-07-02:12 AM",72.9972
"2014-07-03:12 AM",75.8817
"2014-07-04:12 AM",74.7743
"2014-07-05:12 AM",76.1875
"2014-07-06:12 AM",76.5599
"2014-07-07:12 AM",76.5577
"2014-07-08:12 AM",75.6131
"2014-07-09:12 AM",73.6137
"2014-07-10:12 AM",71.2971
"2014-07-11:12 AM",70.655
"2014-07-12:12 AM",73.7587
"2014-07-13:12 AM",77.5117
"2014-07-14:12 AM",78.2802
"2014-07-15:12 AM",75.6858
"2014-07-16:12 AM",73.5548
"2014-07-17:12 AM",73.3933
"2014-07-18:12 AM",75.0778
"2014-07-19:12 AM",74.9462
"2014-07-20:12 AM",74.4652
"2014-07-21:12 AM",72.8172
"2014-07-22:12 AM",75.6255
"2014-07-23:12 AM",78.3046
"2014-07-24:12 AM",76.0354
"2014-07-25:12 AM",74.7633
"2014-07-26:12 AM",74.8908
"2014-07-27:12 AM",76.0824
"2014-07-28:12 AM",72.4051
"2014-07-29:12 AM",68.3402
"2014-07-30:12 AM",67.816
"2014-07-31:12 AM",69.2429
"2014-08-01:12 AM",71.0805
"2014-08-02:12 AM",72.6868
"2014-08-03:12 AM",69.3556
"2014-08-04:12 AM",66.1809
"2014-08-05:12 AM",65.3742
"2014-08-06:12 AM",67.4114
"2014-08-07:12 AM",67.7921
"2014-08-08:12 AM",67.4724
"2014-08-09:12 AM",69.6258
"2014-08-10:12 AM",70.381
"2014-08-11:12 AM",71.3907
"2014-08-12:12 AM",70.1613
"2014-08-13:12 AM",66.1028
"2014-08-14:12 AM",67.199
"2014-08-15:12 AM",70.2572
"2014-08-16:12 AM",71.6031
"2014-08-17:12 AM",72.6015
"2014-08-18:12 AM",73.351
"2014-08-19:12 AM",66.8005
"2014-08-20:12 AM",64.1183
"2014-08-21:12 AM",64.2729
"2014-08-22:12 AM",63.9734
"2014-08-23:12 AM",61.2001
"2014-08-24:12 AM",61.6215
"2014-08-25:12 AM",63.7597
"2014-08-26:12 AM",62.5075
"2014-08-27:12 AM",59.7825
"2014-08-28:12 AM",63.4761
"2014-08-29:12 AM",67.4121
"2014-08-30:12 AM",69.1023
"2014-08-31:12 AM",66.3861
"2014-09-01:12 AM",64.6641
"2014-09-02:12 AM",67.9271
"2014-09-03:12 AM",70.2045
"2014-09-04:12 AM",64.9713
"2014-09-05:12 AM",64.2234
"2014-09-06:12 AM",67.1457
"2014-09-07:12 AM",69.0517
"2014-09-08:12 AM",66.7652
"2014-09-09:12 AM",62.7276
"2014-09-10:12 AM",61.061
"2014-09-11:12 AM",61.2981
"2014-09-12:12 AM",57.985
"2014-09-13:12 AM",62.5523
"2014-09-14:12 AM",67.5207
"2014-09-15:12 AM",69.0642
"2014-09-16:12 AM",70.0151
"2014-09-17:12 AM",69.9166
"2014-09-18:12 AM",69.0863
"2014-09-19:12 AM",67.7075
"2014-09-20:12 AM",67.6969
"2014-09-21:12 AM",63.8958
"2014-09-22:12 AM",61.3659
"2014-09-23:12 AM",63.9631
"2014-09-24:12 AM",66.9294
"2014-09-25:12 AM",67.246
"2014-09-26:12 AM",66.9951
"2014-09-27:12 AM",59.3037
"2014-09-28:12 AM",53.8504
"2014-09-29:12 AM",50.5141
"2014-09-30:12 AM",50.8609
"2014-10-01:12 AM",47.8247
"2014-10-02:12 AM",46.0454
"2014-10-03:12 AM",50.9214
"2014-10-04:12 AM",53.5282
"2014-10-05:12 AM",54.6528
"2014-10-06:12 AM",56.8827
"2014-10-07:12 AM",58.2881
"2014-10-08:12 AM",59.3919
"2014-10-09:12 AM",58.2532
"2014-10-10:12 AM",55.9837
"2014-10-11:12 AM",55.4229
"2014-10-12:12 AM",49.3795
"2014-10-13:12 AM",45.9489
"2014-10-14:12 AM",51.2103
"2014-10-15:12 AM",55.2776
"2014-10-16:12 AM",53.5692
"2014-10-17:12 AM",53.3194
"2014-10-18:12 AM",55.1082
"2014-10-19:12 AM",54.5252
"2014-10-20:12 AM",55.5561
"2014-10-21:12 AM",54.4797
"2014-10-22:12 AM",49.5086
"2014-10-23:12 AM",52.4205
"2014-10-24:12 AM",55.6774
"2014-10-25:12 AM",56.1978
"2014-10-26:12 AM",52.8804
"2014-10-27:12 AM",42.3531
"2014-10-28:12 AM",41.5031
"2014-10-29:12 AM",45.2674
"2014-10-30:12 AM",48.5049
"2014-10-31:12 AM",51.962
"2014-11-01:12 AM",50.3548
"2014-11-02:12 AM",41.826
"2014-11-03:12 AM",35.2449
"2014-11-04:12 AM",34.7043
"2014-11-05:12 AM",39.61
"2014-11-06:12 AM",42.8324
"2014-11-07:12 AM",46.0857
"2014-11-08:12 AM",44.8374
"2014-11-09:12 AM",46.6741
"2014-11-10:12 AM",43.5637
"2014-11-11:12 AM",34.7918
"2014-11-12:12 AM",29.6272
"2014-11-13:12 AM",28.5102
"2014-11-14:12 AM",35.4765
"2014-11-15:12 AM",33.7564
"2014-11-16:12 AM",19.8918
"2014-11-17:12 AM",19.072
"2014-11-18:12 AM",23.5843
"2014-11-19:12 AM",29.5216
"2014-11-20:12 AM",32.2785
"2014-11-21:12 AM",33.0418
"2014-11-22:12 AM",36.1476
"2014-11-23:12 AM",31.1013
"2014-11-24:12 AM",26.6999
"2014-11-25:12 AM",28.9297
"2014-11-26:12 AM",36.0466
"2014-11-27:12 AM",39.5274
"2014-11-28:12 AM",40.5392
"2014-11-29:12 AM",39.3742
"2014-11-30:12 AM",38.5921
"2014-12-01:12 AM",35.3615
"2014-12-02:12 AM",36.4415
"2014-12-03:12 AM",38.3286
"2014-12-04:12 AM",39.6055
"2014-12-05:12 AM",39.434
"2014-12-06:12 AM",39.186
"2014-12-07:12 AM",37.193
"2014-12-08:12 AM",36.8935
"2014-12-09:12 AM",35.8673
"2014-12-10:12 AM",35.676
"2014-12-11:12 AM",37.5645
"2014-12-12:12 AM",40.163
"2014-12-13:12 AM",37.441
"2014-12-14:12 AM",29.025
"2014-12-15:12 AM",25.4813
"2014-12-16:12 AM",29.1499
"2014-12-17:12 AM",29.2264
"2014-12-18:12 AM",28.2263
"2014-12-19:12 AM",27.244
"2014-12-20:12 AM",29.8267
"2014-12-21:12 AM",33.696
"2014-12-22:12 AM",36.048
"2014-12-23:12 AM",27.6611
"2014-12-24:12 AM",27.5599
"2014-12-25:12 AM",26.7712
"2014-12-26:12 AM",21.4684
"2014-12-27:12 AM",15.3419
"2014-12-28:12 AM",19.6651
"2014-12-29:12 AM",18.9565
"2014-12-30:12 AM",12.3888
"2014-12-31:12 AM",7.8267
"2015-01-01:12 AM",12.0673
"2015-01-02:12 AM",11.8047
"2015-01-03:12 AM",17.1477
"2015-01-04:12 AM",21.5105
"2015-01-05:12 AM",27.1733
"2015-01-06:12 AM",30.6109
"2015-01-07:12 AM",32.0047
"2015-01-08:12 AM",32.5965
"2015-01-09:12 AM",33.0494
"2015-01-10:12 AM",34.4901
"2015-01-11:12 AM",34.6419
"2015-01-12:12 AM",33.4038
"2015-01-13:12 AM",31.4528
"2015-01-14:12 AM",28.4274
"2015-01-15:12 AM",25.9246
"2015-01-16:12 AM",29.2003
"2015-01-17:12 AM",29.8389
"2015-01-18:12 AM",33.4801
"2015-01-19:12 AM",34.3944
"2015-01-20:12 AM",30.7717
"2015-01-21:12 AM",26.3914
"2015-01-22:12 AM",22.6234
"2015-01-23:12 AM",26.4047
"2015-01-24:12 AM",28.238
"2015-01-25:12 AM",32.7958
"2015-01-26:12 AM",35.1545
"2015-01-27:12 AM",37.4477
"2015-01-28:12 AM",36.9244
"2015-01-29:12 AM",36.3726
"2015-01-30:12 AM",35.9026
"2015-01-31:12 AM",35.4265
"2015-02-01:12 AM",33.2209
"2015-02-02:12 AM",35.9654
"2015-02-03:12 AM",39.4738
"2015-02-04:12 AM",40.6114
"2015-02-05:12 AM",41.8514
"2015-02-06:12 AM",42.3838
"2015-02-07:12 AM",42.9755
"2015-02-08:12 AM",44.6941
"2015-02-09:12 AM",44.83
"2015-02-10:12 AM",40.8699
"2015-02-11:12 AM",37.2245
"2015-02-12:12 AM",39.3933
"2015-02-13:12 AM",41.9335
"2015-02-14:12 AM",44.1471
"2015-02-15:12 AM",42.3252
"2015-02-16:12 AM",35.4637
"2015-02-17:12 AM",32.83
"2015-02-18:12 AM",37.1862
"2015-02-19:12 AM",41.5296
"2015-02-20:12 AM",40.5684
"2015-02-21:12 AM",34.9565
"2015-02-22:12 AM",28.9535
"2015-02-23:12 AM",24.6484
"2015-02-24:12 AM",28.7335
"2015-02-25:12 AM",33.5507
"2015-02-26:12 AM",31.1925
"2015-02-27:12 AM",30.5388
"2015-02-28:12 AM",30.7179
"2015-03-01:12 AM",30.3804
"2015-03-02:12 AM",32.6169
"2015-03-03:12 AM",29.7239
"2015-03-04:12 AM",24.7649
"2015-03-05:12 AM",27.9808
"2015-03-06:12 AM",32.8541
"2015-03-07:12 AM",37.2173
"2015-03-08:12 AM",39.1831
"2015-03-09:12 AM",39.4434
"2015-03-10:12 AM",41.5114
"2015-03-11:12 AM",43.1924
"2015-03-12:12 AM",44.7501
"2015-03-13:12 AM",43.9664
"2015-03-14:12 AM",46.9702
"2015-03-15:12 AM",51.0474
"2015-03-16:12 AM",52.862
"2015-03-17:12 AM",52.6897
"2015-03-18:12 AM",50.2909
"2015-03-19:12 AM",45.2167
"2015-03-20:12 AM",46.5193
"2015-03-21:12 AM",49.4487
"2015-03-22:12 AM",49.8049
"2015-03-23:12 AM",47.8926
"2015-03-24:12 AM",43.4329
"2015-03-25:12 AM",41.7778
"2015-03-26:12 AM",44.2567
"2015-03-27:12 AM",51.1
"2015-03-28:12 AM",55.0918
"2015-03-29:12 AM",52.5646
"2015-03-30:12 AM",54.4714
"2015-03-31:12 AM",56.2528
"2015-04-01:12 AM",48.5438
"2015-04-02:12 AM",40.6607
"2015-04-03:12 AM",36.8598
"2015-04-04:12 AM",43.2622
"2015-04-05:12 AM",48.8653
"2015-04-06:12 AM",47.0102
"2015-04-07:12 AM",45.0993
"2015-04-08:12 AM",40.3585
"2015-04-09:12 AM",40.8355
"2015-04-10:12 AM",46.5859
"2015-04-11:12 AM",50.0805
"2015-04-12:12 AM",48.2623
"2015-04-13:12 AM",50.7007
"2015-04-14:12 AM",51.5646
"2015-04-15:12 AM",33.3378
"2015-04-16:12 AM",34.3596
"2015-04-17:12 AM",41.1897
"2015-04-18:12 AM",48.0895
"2015-04-19:12 AM",50.466
"2015-04-20:12 AM",51.67
"2015-04-21:12 AM",53.5831
"2015-04-22:12 AM",53.7352
"2015-04-23:12 AM",51.192
"2015-04-24:12 AM",49.7059
"2015-04-25:12 AM",45.5022
"2015-04-26:12 AM",42.4067
"2015-04-27:12 AM",44.6554
"2015-04-28:12 AM",51.3167
"2015-04-29:12 AM",57.6253
"2015-04-30:12 AM",58.8267
"2015-05-01:12 AM",59.3798
"2015-05-02:12 AM",60.7829
"2015-05-03:12 AM",59.5096
"2015-05-04:12 AM",56.4937
"2015-05-05:12 AM",53.3093
"2015-05-06:12 AM",51.7789
"2015-05-07:12 AM",50.7034
"2015-05-08:12 AM",48.7008
"2015-05-09:12 AM",43.9878
"2015-05-10:12 AM",45.5133
"2015-05-11:12 AM",49.9114
"2015-05-12:12 AM",55.6738
"2015-05-13:12 AM",54.955
"2015-05-14:12 AM",52.5234
"2015-05-15:12 AM",46.1727
"2015-05-16:12 AM",44.2526
"2015-05-17:12 AM",49.8528
"2015-05-18:12 AM",51.0247
"2015-05-19:12 AM",48.7053
"2015-05-20:12 AM",50.9524
"2015-05-21:12 AM",52.4665
"2015-05-22:12 AM",51.5548
"2015-05-23:12 AM",47.1814
"2015-05-24:12 AM",48.4999
"2015-05-25:12 AM",52.0516
"2015-05-26:12 AM",53.8228
"2015-05-27:12 AM",56.1996
"2015-05-28:12 AM",56.7307
"2015-05-29:12 AM",57.798
"2015-05-30:12 AM",62.2717
"2015-05-31:12 AM",66.83
"2015-06-01:12 AM",68.2605
"2015-06-02:12 AM",65.1403
"2015-06-03:12 AM",63.2651
"2015-06-04:12 AM",63.5232
"2015-06-05:12 AM",62.0517
"2015-06-06:12 AM",58.7692
"2015-06-07:12 AM",59.4448
"2015-06-08:12 AM",64.3717
"2015-06-09:12 AM",67.5235
"2015-06-10:12 AM",65.9145
"2015-06-11:12 AM",61.7614
"2015-06-12:12 AM",64.3638
"2015-06-13:12 AM",67.1972
"2015-06-14:12 AM",68.544
"2015-06-15:12 AM",68.2786
"2015-06-16:12 AM",71.4585
"2015-06-17:12 AM",71.5883
"2015-06-18:12 AM",74.0602
"2015-06-19:12 AM",74.4406
"2015-06-20:12 AM",73.8279
"2015-06-21:12 AM",75.8037
"2015-06-22:12 AM",73.8583
"2015-06-23:12 AM",74.4724
"2015-06-24:12 AM",76.3601
"2015-06-25:12 AM",76.7125
"2015-06-26:12 AM",77.8172
"2015-06-27:12 AM",79.734
"2015-06-28:12 AM",80.5645
"2015-06-29:12 AM",80.514
"2015-06-30:12 AM",78.0607
"2015-07-01:12 AM",75.8583
"2015-07-02:12 AM",77.0184
"2015-07-03:12 AM",77.3348
"2015-07-04:12 AM",72.9952
"2015-07-05:12 AM",69.5655
"2015-07-06:12 AM",68.8482
"2015-07-07:12 AM",65.5075
"2015-07-08:12 AM",64.6101
"2015-07-09:12 AM",65.0444
"2015-07-10:12 AM",63.327
"2015-07-11:12 AM",65.1753
"2015-07-12:12 AM",67.7919
"2015-07-13:12 AM",69.3714
"2015-07-14:12 AM",69.7359
"2015-07-15:12 AM",69.0469
"2015-07-16:12 AM",70.6451
"2015-07-17:12 AM",71.2938
"2015-07-18:12 AM",67.7808
"2015-07-19:12 AM",66.9407
"2015-07-20:12 AM",65.6769
"2015-07-21:12 AM",66.754
"2015-07-22:12 AM",67.7674
"2015-07-23:12 AM",68.8957
"2015-07-24:12 AM",68.7825
"2015-07-25:12 AM",70.5616
"2015-07-26:12 AM",72.5515
"2015-07-27:12 AM",69.575
"2015-07-28:12 AM",65.1146
"2015-07-29:12 AM",67.9437
"2015-07-30:12 AM",72.0822
"2015-07-31:12 AM",74.1016
"2015-08-01:12 AM",73.8028
"2015-08-02:12 AM",71.8331
"2015-08-03:12 AM",67.7448
"2015-08-04:12 AM",70.1611
"2015-08-05:12 AM",73.3968
"2015-08-06:12 AM",72.1774
"2015-08-07:12 AM",68.1417
"2015-08-08:12 AM",64.72
"2015-08-09:12 AM",67.3869
"2015-08-10:12 AM",71.116
"2015-08-11:12 AM",69.9285
"2015-08-12:12 AM",69.2155
"2015-08-13:12 AM",72.1042
"2015-08-14:12 AM",74.8485
"2015-08-15:12 AM",75.7443
"2015-08-16:12 AM",74.7016
"2015-08-17:12 AM",73.8797
"2015-08-18:12 AM",69.3963
"2015-08-19:12 AM",68.693
"2015-08-20:12 AM",71.0458
"2015-08-21:12 AM",73.2412
"2015-08-22:12 AM",72.1292
"2015-08-23:12 AM",70.9871
"2015-08-24:12 AM",74.0082
"2015-08-25:12 AM",73.8275
"2015-08-26:12 AM",68.6543
"2015-08-27:12 AM",68.6264
"2015-08-28:12 AM",71.211
"2015-08-29:12 AM",73.0024
"2015-08-30:12 AM",72.4222
"2015-08-31:12 AM",68.7691
"2015-09-01:12 AM",69.841
"2015-09-02:12 AM",69.6249
"2015-09-03:12 AM",69.1376
"2015-09-04:12 AM",66.8217
"2015-09-05:12 AM",64.2837
"2015-09-06:12 AM",61.1708
"2015-09-07:12 AM",63.9219
"2015-09-08:12 AM",64.908
"2015-09-09:12 AM",67.2091
"2015-09-10:12 AM",68.6496
"2015-09-11:12 AM",69.6526
"2015-09-12:12 AM",70.4142
"2015-09-13:12 AM",69.033
"2015-09-14:12 AM",65.3679
"2015-09-15:12 AM",60.4683
"2015-09-16:12 AM",57.7123
"2015-09-17:12 AM",57.1044
"2015-09-18:12 AM",55.9445
"2015-09-19:12 AM",57.6379
"2015-09-20:12 AM",61.1218
"2015-09-21:12 AM",64.9132
"2015-09-22:12 AM",65.3637
"2015-09-23:12 AM",66.4558
"2015-09-24:12 AM",67.7493
"2015-09-25:12 AM",68.7943
"2015-09-26:12 AM",69.0019
"2015-09-27:12 AM",69.0503
"2015-09-28:12 AM",67.7458
"2015-09-29:12 AM",66.555
"2015-09-30:12 AM",67.1715
"2015-10-01:12 AM",68.1145
"2015-10-02:12 AM",60.1583
"2015-10-03:12 AM",54.6892
"2015-10-04:12 AM",55.6239
"2015-10-05:12 AM",55.1174
"2015-10-06:12 AM",54.2815
"2015-10-07:12 AM",54.8472
"2015-10-08:12 AM",57.7645
"2015-10-09:12 AM",59.7389
"2015-10-10:12 AM",61.7148
"2015-10-11:12 AM",61.4833
"2015-10-12:12 AM",58.8112
"2015-10-13:12 AM",60.4494
"2015-10-14:12 AM",61.3566
"2015-10-15:12 AM",61.0716
"2015-10-16:12 AM",58.4589
"2015-10-17:12 AM",56.2707
"2015-10-18:12 AM",53.7955
"2015-10-19:12 AM",51.9291
"2015-10-20:12 AM",48.7519
"2015-10-21:12 AM",48.3165
"2015-10-22:12 AM",47.6236
"2015-10-23:12 AM",46.5838
"2015-10-24:12 AM",47.2266
"2015-10-25:12 AM",49.0842
"2015-10-26:12 AM",50.2849
"2015-10-27:12 AM",46.6788
"2015-10-28:12 AM",44.4987
"2015-10-29:12 AM",43.5996
"2015-10-30:12 AM",40.9228
"2015-10-31:12 AM",44.6536
"2015-11-01:12 AM",48.8354
"2015-11-02:12 AM",48.4074
"2015-11-03:12 AM",44.9013
"2015-11-04:12 AM",36.2799
"2015-11-05:12 AM",33.1608
"2015-11-06:12 AM",31.6839
"2015-11-07:12 AM",31.6528
"2015-11-08:12 AM",34.1634
"2015-11-09:12 AM",37.9454
"2015-11-10:12 AM",34.4827
"2015-11-11:12 AM",29.9898
"2015-11-12:12 AM",29.5849
"2015-11-13:12 AM",30.8597
"2015-11-14:12 AM",33.3828
"2015-11-15:12 AM",34.8562
"2015-11-16:12 AM",32.3136
"2015-11-17:12 AM",25.8217
"2015-11-18:12 AM",30.5722
"2015-11-19:12 AM",33.5755
"2015-11-20:12 AM",36.3072
"2015-11-21:12 AM",28.7281
"2015-11-22:12 AM",28.5287
"2015-11-23:12 AM",31.6099
"2015-11-24:12 AM",34.1294
"2015-11-25:12 AM",34.5114
"2015-11-26:12 AM",27.464
"2015-11-27:12 AM",23.1091
"2015-11-28:12 AM",20.5142
"2015-11-29:12 AM",17.8763
"2015-11-30:12 AM",17.2119
"2015-12-01:12 AM",18.777
"2015-12-02:12 AM",21.7614
"2015-12-03:12 AM",26.6297
"2015-12-04:12 AM",30.1829
"2015-12-05:12 AM",27.5621
"2015-12-06:12 AM",28.7937
"2015-12-07:12 AM",31.2321
"2015-12-08:12 AM",35.5919
"2015-12-09:12 AM",37.8892
"2015-12-10:12 AM",36.8427
"2015-12-11:12 AM",32.8521
"2015-12-12:12 AM",27.5738
"2015-12-13:12 AM",25.7247
"2015-12-14:12 AM",26.2794
"2015-12-15:12 AM",22.2604
"2015-12-16:12 AM",17.229
"2015-12-17:12 AM",16.7207
"2015-12-18:12 AM",24.4746
"2015-12-19:12 AM",26.9427
"2015-12-20:12 AM",27.9966
"2015-12-21:12 AM",28.3833
"2015-12-22:12 AM",31.1842
"2015-12-23:12 AM",25.7558
"2015-12-24:12 AM",20.3778
"2015-12-25:12 AM",22.1556
"2015-12-26:12 AM",13.651
"2015-12-27:12 AM",9.6796
"2015-12-28:12 AM",12.9657
"2015-12-29:12 AM",14.8422
"2015-12-30:12 AM",14.9097
"2015-12-31:12 AM",11.7064
"2016-01-01:12 AM",9.7693
"2016-01-02:12 AM",16.0398
"2016-01-03:12 AM",21.6099
"2016-01-04:12 AM",26.0177
"2016-01-05:12 AM",28.3901
"2016-01-06:12 AM",29.7784
"2016-01-07:12 AM",28.2151
"2016-01-08:12 AM",23.9547
"2016-01-09:12 AM",20.6465
"2016-01-10:12 AM",17.8972
"2016-01-11:12 AM",16.1118
"2016-01-12:12 AM",15.87
"2016-01-13:12 AM",19.5287
"2016-01-14:12 AM",22.1157
"2016-01-15:12 AM",23.6849
"2016-01-16:12 AM",23.4577
"2016-01-17:12 AM",26.5246
"2016-01-18:12 AM",29.3949
"2016-01-19:12 AM",27.7104
"2016-01-20:12 AM",28.9314
"2016-01-21:12 AM",22.4625
"2016-01-22:12 AM",26.5843
"2016-01-23:12 AM",27.7837
"2016-01-24:12 AM",29.2825
"2016-01-25:12 AM",23.6266
"2016-01-26:12 AM",21.7729
"2016-01-27:12 AM",22.7572
"2016-01-28:12 AM",26.4551
"2016-01-29:12 AM",30.3904
"2016-01-30:12 AM",33.1066
"2016-01-31:12 AM",25.0702
"2016-02-01:12 AM",22.5352
"2016-02-02:12 AM",15.0654
"2016-02-03:12 AM",11.6233
"2016-02-04:12 AM",16.8431
"2016-02-05:12 AM",20.3947
"2016-02-06:12 AM",22.7653
"2016-02-07:12 AM",25.347
"2016-02-08:12 AM",28.0872
"2016-02-09:12 AM",29.2888
"2016-02-10:12 AM",30.2715
"2016-02-11:12 AM",30.0641
"2016-02-12:12 AM",33.5714
"2016-02-13:12 AM",32.3692
"2016-02-14:12 AM",32.8177
"2016-02-15:12 AM",35.5654
"2016-02-16:12 AM",37.7136
"2016-02-17:12 AM",39.4529
"2016-02-18:12 AM",40.3918
"2016-02-19:12 AM",36.4285
"2016-02-20:12 AM",38.3884
"2016-02-21:12 AM",36.4836
"2016-02-22:12 AM",34.2972
"2016-02-23:12 AM",30.0697
"2016-02-24:12 AM",31.2535
"2016-02-25:12 AM",35.5233
"2016-02-26:12 AM",38.9363
"2016-02-27:12 AM",42.8274
"2016-02-28:12 AM",40.9131
"2016-02-29:12 AM",41.9905
"2016-03-01:12 AM",42.1891
"2016-03-02:12 AM",44.3421
"2016-03-03:12 AM",44.5581
"2016-03-04:12 AM",46.8981
"2016-03-05:12 AM",47.2219
"2016-03-06:12 AM",44.3449
"2016-03-07:12 AM",36.6939
"2016-03-08:12 AM",35.9272
"2016-03-09:12 AM",38.431
"2016-03-10:12 AM",43.0457
"2016-03-11:12 AM",46.7569
"2016-03-12:12 AM",44.6455
"2016-03-13:12 AM",42.3505
"2016-03-14:12 AM",40.8776
"2016-03-15:12 AM",35.3453
"2016-03-16:12 AM",36.6732
"2016-03-17:12 AM",40.2273
"2016-03-18:12 AM",39.1802
"2016-03-19:12 AM",40.7575
"2016-03-20:12 AM",45.7905
"2016-03-21:12 AM",49.9147
"2016-03-22:12 AM",42.5052
"2016-03-23:12 AM",34.7931
"2016-03-24:12 AM",37.9569
"2016-03-25:12 AM",38.9601
"2016-03-26:12 AM",35.5154
"2016-03-27:12 AM",39.0301
"2016-03-28:12 AM",41.119
"2016-03-29:12 AM",36.3265
"2016-03-30:12 AM",33.8698
"2016-03-31:12 AM",35.2288
"2016-04-01:12 AM",39.0092
"2016-04-02:12 AM",42.7051
"2016-04-03:12 AM",48.3852
"2016-04-04:12 AM",51.4094
"2016-04-05:12 AM",46.9675
"2016-04-06:12 AM",46.1197
"2016-04-07:12 AM",51.6103
"2016-04-08:12 AM",53.0658
"2016-04-09:12 AM",50.0617
"2016-04-10:12 AM",48.8433
"2016-04-11:12 AM",48.9265
"2016-04-12:12 AM",51.7937
"2016-04-13:12 AM",51.831
"2016-04-14:12 AM",49.2485
"2016-04-15:12 AM",39.51
"2016-04-16:12 AM",39.3134
"2016-04-17:12 AM",40.5034
"2016-04-18:12 AM",41.3823
"2016-04-19:12 AM",45.9685
"2016-04-20:12 AM",52.5106
"2016-04-21:12 AM",56.5691
"2016-04-22:12 AM",57.8871
"2016-04-23:12 AM",49.5219
"2016-04-24:12 AM",46.3573
"2016-04-25:12 AM",46.0728
"2016-04-26:12 AM",41.7322
"2016-04-27:12 AM",42.5289
"2016-04-28:12 AM",43.1688
"2016-04-29:12 AM",43.1519
"2016-04-30:12 AM",42.3597
"2016-05-01:12 AM",42.2281
"2016-05-02:12 AM",46.2688
"2016-05-03:12 AM",51.1066
"2016-05-04:12 AM",56.7174
"2016-05-05:12 AM",60.2798
"2016-05-06:12 AM",56.0975
"2016-05-07:12 AM",48.3768
"2016-05-08:12 AM",45.8332
"2016-05-09:12 AM",52.1188
"2016-05-10:12 AM",47.8387
"2016-05-11:12 AM",46.8612
"2016-05-12:12 AM",53.3444
"2016-05-13:12 AM",61.0167
