"DateTime","(deg F) Mean Temperature (CFSR) at South Carolina, 2010-01-01 to 2019-03-14"
"2014-03-30:12 AM",49.6368
"2014-03-31:12 AM",51.4225
"2014-04-01:12 AM",60.6474
"2014-04-02:12 AM",64.3716
"2014-04-03:12 AM",67.5199
"2014-04-04:12 AM",67.4406
"2014-04-05:12 AM",64.6999
"2014-04-06:12 AM",56.4561
"2014-04-07:12 AM",59.7852
"2014-04-08:12 AM",60.4742
"2014-04-09:12 AM",56.673
"2014-04-10:12 AM",57.6529
"2014-04-11:12 AM",61.6773
"2014-04-12:12 AM",64.6304
"2014-04-13:12 AM",66.153
"2014-04-14:12 AM",67.2138
"2014-04-15:12 AM",62.528
"2014-04-16:12 AM",44.3548
"2014-04-17:12 AM",48.9706
"2014-04-18:12 AM",52.468
"2014-04-19:12 AM",52.1913
"2014-04-20:12 AM",55.1343
"2014-04-21:12 AM",57.1559
"2014-04-22:12 AM",64.5667
"2014-04-23:12 AM",64.4814
"2014-04-24:12 AM",61.1379
"2014-04-25:12 AM",67.3372
"2014-04-26:12 AM",64.7796
"2014-04-27:12 AM",67.8643
"2014-04-28:12 AM",71.4542
"2014-04-29:12 AM",72.2093
"2014-04-30:12 AM",71.1523
"2014-05-01:12 AM",65.8096
"2014-05-02:12 AM",59.7756
"2014-05-03:12 AM",62.4565
"2014-05-04:12 AM",67.5613
"2014-05-05:12 AM",72.6235
"2014-05-06:12 AM",74.4246
"2014-05-07:12 AM",72.7938
"2014-05-08:12 AM",73.7773
"2014-05-09:12 AM",73.6606
"2014-05-10:12 AM",73.5773
"2014-05-11:12 AM",72.8739
"2014-05-12:12 AM",73.8559
"2014-05-13:12 AM",74.804
"2014-05-14:12 AM",73.3892
"2014-05-15:12 AM",70.945
"2014-05-16:12 AM",61.4574
"2014-05-17:12 AM",59.6682
"2014-05-18:12 AM",58.5914
"2014-05-19:12 AM",60.5687
"2014-05-20:12 AM",65.354
"2014-05-21:12 AM",72.6359
"2014-05-22:12 AM",76.4197
"2014-05-23:12 AM",79.0988
"2014-05-24:12 AM",73.314
"2014-05-25:12 AM",70.8903
"2014-05-26:12 AM",71.8034
"2014-05-27:12 AM",75.2209
"2014-05-28:12 AM",77.1339
"2014-05-29:12 AM",77.6399
"2014-05-30:12 AM",75.5416
"2014-05-31:12 AM",71.8732
"2014-06-01:12 AM",69.7222
"2014-06-02:12 AM",67.8495
"2014-06-03:12 AM",73.056
"2014-06-04:12 AM",77.9733
"2014-06-05:12 AM",77.6743
"2014-06-06:12 AM",77.4352
"2014-06-07:12 AM",74.6101
"2014-06-08:12 AM",74.7437
"2014-06-09:12 AM",78.5498
"2014-06-10:12 AM",80.9449
"2014-06-11:12 AM",77.5305
"2014-06-12:12 AM",74.6127
"2014-06-13:12 AM",75.2563
"2014-06-14:12 AM",76.3855
"2014-06-15:12 AM",76.8211
"2014-06-16:12 AM",78.6398
"2014-06-17:12 AM",79.2253
"2014-06-18:12 AM",79.5526
"2014-06-19:12 AM",80.3862
"2014-06-20:12 AM",81.5643
"2014-06-21:12 AM",82.3055
"2014-06-22:12 AM",80.7742
"2014-06-23:12 AM",76.5216
"2014-06-24:12 AM",76.7196
"2014-06-25:12 AM",79.7853
"2014-06-26:12 AM",81.8578
"2014-06-27:12 AM",80.5426
"2014-06-28:12 AM",79.0023
"2014-06-29:12 AM",78.3174
"2014-06-30:12 AM",79.0236
"2014-07-01:12 AM",81.3603
"2014-07-02:12 AM",83.8153
"2014-07-03:12 AM",83.7145
"2014-07-04:12 AM",79.6264
"2014-07-05:12 AM",76.1599
"2014-07-06:12 AM",75.846
"2014-07-07:12 AM",79.4655
"2014-07-08:12 AM",83.1499
"2014-07-09:12 AM",82.4315
"2014-07-10:12 AM",79.3659
"2014-07-11:12 AM",77.3517
"2014-07-12:12 AM",77.5949
"2014-07-13:12 AM",79.0871
"2014-07-14:12 AM",82.2994
"2014-07-15:12 AM",81.9955
"2014-07-16:12 AM",77.0841
"2014-07-17:12 AM",76.059
"2014-07-18:12 AM",76.1356
"2014-07-19:12 AM",72.5365
"2014-07-20:12 AM",75.7288
"2014-07-21:12 AM",76.1142
"2014-07-22:12 AM",77.5472
"2014-07-23:12 AM",80.053
"2014-07-24:12 AM",82.8068
"2014-07-25:12 AM",79.1411
"2014-07-26:12 AM",79.8076
"2014-07-27:12 AM",83.6546
"2014-07-28:12 AM",85.3221
"2014-07-29:12 AM",78.3169
"2014-07-30:12 AM",75.0018
"2014-07-31:12 AM",73.6603
"2014-08-01:12 AM",74.4348
"2014-08-02:12 AM",71.2522
"2014-08-03:12 AM",72.1747
"2014-08-04:12 AM",75.1237
"2014-08-05:12 AM",76.8909
"2014-08-06:12 AM",79.3609
"2014-08-07:12 AM",80.7602
"2014-08-08:12 AM",79.5533
"2014-08-09:12 AM",78.4508
"2014-08-10:12 AM",74.8702
"2014-08-11:12 AM",76.9671
"2014-08-12:12 AM",78.357
"2014-08-13:12 AM",78.5178
"2014-08-14:12 AM",74.2986
"2014-08-15:12 AM",76.1797
"2014-08-16:12 AM",78.2737
"2014-08-17:12 AM",80.1622
"2014-08-18:12 AM",81.5203
"2014-08-19:12 AM",79.21
"2014-08-20:12 AM",80.6346
"2014-08-21:12 AM",81.5734
"2014-08-22:12 AM",82.818
"2014-08-23:12 AM",84.2619
"2014-08-24:12 AM",78.7104
"2014-08-25:12 AM",73.3138
"2014-08-26:12 AM",74.1436
"2014-08-27:12 AM",72.5293
"2014-08-28:12 AM",75.9744
"2014-08-29:12 AM",78.6979
"2014-08-30:12 AM",79.333
"2014-08-31:12 AM",81.4906
"2014-09-01:12 AM",82.7614
"2014-09-02:12 AM",83.5887
"2014-09-03:12 AM",81.2178
"2014-09-04:12 AM",79.7043
"2014-09-05:12 AM",78.2055
"2014-09-06:12 AM",77.0441
"2014-09-07:12 AM",76.6171
"2014-09-08:12 AM",73.9962
"2014-09-09:12 AM",73.1836
"2014-09-10:12 AM",73.5442
"2014-09-11:12 AM",78.0352
"2014-09-12:12 AM",80.4681
"2014-09-13:12 AM",77.3742
"2014-09-14:12 AM",70.5846
"2014-09-15:12 AM",71.7672
"2014-09-16:12 AM",75.5956
"2014-09-17:12 AM",73.1806
"2014-09-18:12 AM",71.632
"2014-09-19:12 AM",70.653
"2014-09-20:12 AM",69.7068
"2014-09-21:12 AM",72.6881
"2014-09-22:12 AM",71.0458
"2014-09-23:12 AM",61.8219
"2014-09-24:12 AM",59.1294
"2014-09-25:12 AM",65.4361
"2014-09-26:12 AM",67.6841
"2014-09-27:12 AM",68.4617
"2014-09-28:12 AM",69.8536
"2014-09-29:12 AM",66.5191
"2014-09-30:12 AM",67.6191
"2014-10-01:12 AM",69.0483
"2014-10-02:12 AM",70.954
"2014-10-03:12 AM",71.0305
"2014-10-04:12 AM",64.8687
"2014-10-05:12 AM",53.5993
"2014-10-06:12 AM",59.5596
"2014-10-07:12 AM",67.4384
"2014-10-08:12 AM",73.0445
"2014-10-09:12 AM",69.489
"2014-10-10:12 AM",70.7886
"2014-10-11:12 AM",74.8558
"2014-10-12:12 AM",68.3955
"2014-10-13:12 AM",71.5447
"2014-10-14:12 AM",74.8558
"2014-10-15:12 AM",66.4533
"2014-10-16:12 AM",61.8872
"2014-10-17:12 AM",60.9103
"2014-10-18:12 AM",66.5836
"2014-10-19:12 AM",58.1535
"2014-10-20:12 AM",57.3901
"2014-10-21:12 AM",63.1558
"2014-10-22:12 AM",56.8013
"2014-10-23:12 AM",53.4769
"2014-10-24:12 AM",55.7379
"2014-10-25:12 AM",56.8825
"2014-10-26:12 AM",63.8463
"2014-10-27:12 AM",64.6959
"2014-10-28:12 AM",67.3642
"2014-10-29:12 AM",68.4541
"2014-10-30:12 AM",60.4528
"2014-10-31:12 AM",55.7179
"2014-11-01:12 AM",44.5827
"2014-11-02:12 AM",42.375
"2014-11-03:12 AM",45.1915
"2014-11-04:12 AM",52.4608
"2014-11-05:12 AM",60.9708
"2014-11-06:12 AM",65.8722
"2014-11-07:12 AM",52.0596
"2014-11-08:12 AM",49.4582
"2014-11-09:12 AM",52.6674
"2014-11-10:12 AM",52.1942
"2014-11-11:12 AM",57.9531
"2014-11-12:12 AM",61.0126
"2014-11-13:12 AM",58.843
"2014-11-14:12 AM",43.4404
"2014-11-15:12 AM",35.8515
"2014-11-16:12 AM",42.5448
"2014-11-17:12 AM",56.4427
"2014-11-18:12 AM",36.2764
"2014-11-19:12 AM",32.5159
"2014-11-20:12 AM",42.1662
"2014-11-21:12 AM",47.8555
"2014-11-22:12 AM",44.2949
"2014-11-23:12 AM",54.3083
"2014-11-24:12 AM",64.7141
"2014-11-25:12 AM",60.4197
"2014-11-26:12 AM",51.6288
"2014-11-27:12 AM",44.6563
"2014-11-28:12 AM",36.8157
"2014-11-29:12 AM",40.5207
"2014-11-30:12 AM",49.8182
"2014-12-01:12 AM",55.7143
"2014-12-02:12 AM",56.2737
"2014-12-03:12 AM",57.7089
"2014-12-04:12 AM",56.0563
"2014-12-05:12 AM",52.7621
"2014-12-06:12 AM",54.5702
"2014-12-07:12 AM",48.6801
"2014-12-08:12 AM",41.0063
"2014-12-09:12 AM",43.873
"2014-12-10:12 AM",42.816
"2014-12-11:12 AM",38.5999
"2014-12-12:12 AM",40.8155
"2014-12-13:12 AM",44.5312
"2014-12-14:12 AM",46.0416
"2014-12-15:12 AM",45.6427
"2014-12-16:12 AM",52.1956
"2014-12-17:12 AM",49.0168
"2014-12-18:12 AM",46.2823
"2014-12-19:12 AM",47.1666
"2014-12-20:12 AM",46.3429
"2014-12-21:12 AM",44.1327
"2014-12-22:12 AM",44.2884
"2014-12-23:12 AM",46.009
"2014-12-24:12 AM",60.4899
"2014-12-25:12 AM",50.9929
"2014-12-26:12 AM",44.4954
"2014-12-27:12 AM",46.9245
"2014-12-28:12 AM",55.7674
"2014-12-29:12 AM",58.734
"2014-12-30:12 AM",47.9185
"2014-12-31:12 AM",38.6469
"2015-01-01:12 AM",40.1698
"2015-01-02:12 AM",49.3365
"2015-01-03:12 AM",53.6585
"2015-01-04:12 AM",63.2152
"2015-01-05:12 AM",47.1981
"2015-01-06:12 AM",43.3818
"2015-01-07:12 AM",38.3655
"2015-01-08:12 AM",22.6476
"2015-01-09:12 AM",32.2615
"2015-01-10:12 AM",31.6002
"2015-01-11:12 AM",37.2241
"2015-01-12:12 AM",46.3408
"2015-01-13:12 AM",44.9119
"2015-01-14:12 AM",38.6224
"2015-01-15:12 AM",38.7541
"2015-01-16:12 AM",40.6488
"2015-01-17:12 AM",42.9237
"2015-01-18:12 AM",49.4978
"2015-01-19:12 AM",47.912
"2015-01-20:12 AM",51.3442
"2015-01-21:12 AM",53.0942
"2015-01-22:12 AM",50.4054
"2015-01-23:12 AM",47.8017
"2015-01-24:12 AM",46.0983
"2015-01-25:12 AM",42.6513
"2015-01-26:12 AM",46.3555
"2015-01-27:12 AM",38.471
"2015-01-28:12 AM",35.0062
"2015-01-29:12 AM",39.9178
"2015-01-30:12 AM",44.8405
"2015-01-31:12 AM",37.3303
"2015-02-01:12 AM",46.5665
"2015-02-02:12 AM",50.8827
"2015-02-03:12 AM",36.0081
"2015-02-04:12 AM",40.8814
"2015-02-05:12 AM",43.6541
"2015-02-06:12 AM",34.3216
"2015-02-07:12 AM",41.3665
"2015-02-08:12 AM",50.4115
"2015-02-09:12 AM",55.1016
"2015-02-10:12 AM",47.9739
"2015-02-11:12 AM",41.916
"2015-02-12:12 AM",44.1176
"2015-02-13:12 AM",31.9073
"2015-02-14:12 AM",39.3021
"2015-02-15:12 AM",31.703
"2015-02-16:12 AM",35.7105
"2015-02-17:12 AM",37.6529
"2015-02-18:12 AM",34.4417
"2015-02-19:12 AM",24.2305
"2015-02-20:12 AM",23.4669
"2015-02-21:12 AM",38.0064
"2015-02-22:12 AM",49.5198
"2015-02-23:12 AM",48.9097
"2015-02-24:12 AM",33.9192
"2015-02-25:12 AM",34.9457
"2015-02-26:12 AM",35.5404
"2015-02-27:12 AM",39.5388
"2015-02-28:12 AM",38.8065
"2015-03-01:12 AM",39.0754
"2015-03-02:12 AM",49.6992
"2015-03-03:12 AM",50.5332
"2015-03-04:12 AM",60.2359
"2015-03-05:12 AM",62.2294
"2015-03-06:12 AM",37.2819
"2015-03-07:12 AM",41.0711
"2015-03-08:12 AM",49.2595
"2015-03-09:12 AM",54.945
"2015-03-10:12 AM",61.1316
"2015-03-11:12 AM",67.4145
"2015-03-12:12 AM",60.1927
"2015-03-13:12 AM",51.6576
"2015-03-14:12 AM",57.3444
"2015-03-15:12 AM",60.6488
"2015-03-16:12 AM",60.1729
"2015-03-17:12 AM",64.6057
"2015-03-18:12 AM",56.3315
"2015-03-19:12 AM",51.546
"2015-03-20:12 AM",55.1077
"2015-03-21:12 AM",57.9033
"2015-03-22:12 AM",57.8835
"2015-03-23:12 AM",55.832
"2015-03-24:12 AM",57.1566
"2015-03-25:12 AM",60.629
"2015-03-26:12 AM",64.2097
"2015-03-27:12 AM",56.7964
"2015-03-28:12 AM",43.223
"2015-03-29:12 AM",40.3839
"2015-03-30:12 AM",50.3404
"2015-03-31:12 AM",58.2327
"2015-04-01:12 AM",62.0715
"2015-04-02:12 AM",59.902
"2015-04-03:12 AM",67.1814
"2015-04-04:12 AM",62.9053
"2015-04-05:12 AM",53.7134
"2015-04-06:12 AM",60.7212
"2015-04-07:12 AM",65.5491
"2015-04-08:12 AM",70.7733
"2015-04-09:12 AM",72.1209
"2015-04-10:12 AM",70.8154
"2015-04-11:12 AM",67.3329
"2015-04-12:12 AM",63.5398
"2015-04-13:12 AM",65.0106
"2015-04-14:12 AM",69.6776
"2015-04-15:12 AM",64.1412
"2015-04-16:12 AM",54.424
"2015-04-17:12 AM",62.8993
"2015-04-18:12 AM",66.1176
"2015-04-19:12 AM",66.936
"2015-04-20:12 AM",67.2472
"2015-04-21:12 AM",61.9878
"2015-04-22:12 AM",62.0638
"2015-04-23:12 AM",64.4776
"2015-04-24:12 AM",57.889
"2015-04-25:12 AM",61.5295
"2015-04-26:12 AM",67.6071
"2015-04-27:12 AM",58.4319
"2015-04-28:12 AM",58.0201
"2015-04-29:12 AM",55.2304
"2015-04-30:12 AM",59.7088
"2015-05-01:12 AM",58.2265
"2015-05-02:12 AM",59.3535
"2015-05-03:12 AM",65.6368
"2015-05-04:12 AM",66.6968
"2015-05-05:12 AM",66.7681
"2015-05-06:12 AM",66.4369
"2015-05-07:12 AM",64.2186
"2015-05-08:12 AM",69.8335
"2015-05-09:12 AM",70.8393
"2015-05-10:12 AM",72.4442
"2015-05-11:12 AM",75.0888
"2015-05-12:12 AM",75.6788
"2015-05-13:12 AM",72.2644
"2015-05-14:12 AM",67.2462
"2015-05-15:12 AM",68.9054
"2015-05-16:12 AM",70.4329
"2015-05-17:12 AM",71.8673
"2015-05-18:12 AM",74.196
"2015-05-19:12 AM",75.7598
"2015-05-20:12 AM",76.6594
"2015-05-21:12 AM",76.5718
"2015-05-22:12 AM",66.7402
"2015-05-23:12 AM",66.6059
"2015-05-24:12 AM",69.1669
"2015-05-25:12 AM",70.9045
"2015-05-26:12 AM",74.174
"2015-05-27:12 AM",74.5549
"2015-05-28:12 AM",74.235
"2015-05-29:12 AM",73.2866
"2015-05-30:12 AM",74.0896
"2015-05-31:12 AM",74.129
"2015-06-01:12 AM",75.0013
"2015-06-02:12 AM",72.9874
"2015-06-03:12 AM",70.6451
"2015-06-04:12 AM",70.0723
"2015-06-05:12 AM",71.1514
"2015-06-06:12 AM",76.1626
"2015-06-07:12 AM",75.3537
"2015-06-08:12 AM",75.9623
"2015-06-09:12 AM",75.8988
"2015-06-10:12 AM",74.7621
"2015-06-11:12 AM",76.4278
"2015-06-12:12 AM",78.505
"2015-06-13:12 AM",80.6461
"2015-06-14:12 AM",82.6965
"2015-06-15:12 AM",84.7099
"2015-06-16:12 AM",86.0832
"2015-06-17:12 AM",86.2765
"2015-06-18:12 AM",85.9141
"2015-06-19:12 AM",84.7807
"2015-06-20:12 AM",84.3399
"2015-06-21:12 AM",84.6786
"2015-06-22:12 AM",86.1386
"2015-06-23:12 AM",84.5875
"2015-06-24:12 AM",86.4918
"2015-06-25:12 AM",84.594
"2015-06-26:12 AM",85.915
"2015-06-27:12 AM",80.9872
"2015-06-28:12 AM",78.622
"2015-06-29:12 AM",76.1918
"2015-06-30:12 AM",81.1729
"2015-07-01:12 AM",79.8197
"2015-07-02:12 AM",80.3701
"2015-07-03:12 AM",79.5061
"2015-07-04:12 AM",81.244
"2015-07-05:12 AM",79.3875
"2015-07-06:12 AM",79.2896
"2015-07-07:12 AM",81.5482
"2015-07-08:12 AM",83.6326
"2015-07-09:12 AM",84.4318
"2015-07-10:12 AM",86.0895
"2015-07-11:12 AM",86.0088
"2015-07-12:12 AM",83.9682
"2015-07-13:12 AM",84.7805
"2015-07-14:12 AM",85.6317
"2015-07-15:12 AM",85.0829
"2015-07-16:12 AM",82.6857
"2015-07-17:12 AM",83.2242
"2015-07-18:12 AM",84.4455
"2015-07-19:12 AM",84.3771
"2015-07-20:12 AM",86.8959
"2015-07-21:12 AM",88.6744
"2015-07-22:12 AM",87.085
"2015-07-23:12 AM",84.8741
"2015-07-24:12 AM",78.5284
"2015-07-25:12 AM",80.0091
"2015-07-26:12 AM",80.2656
"2015-07-27:12 AM",82.893
"2015-07-28:12 AM",84.2796
"2015-07-29:12 AM",83.6375
"2015-07-30:12 AM",83.2912
"2015-07-31:12 AM",86.7997
"2015-08-01:12 AM",82.5982
"2015-08-02:12 AM",80.7915
"2015-08-03:12 AM",79.302
"2015-08-04:12 AM",83.4199
"2015-08-05:12 AM",85.9136
"2015-08-06:12 AM",80.9467
"2015-08-07:12 AM",79.2837
"2015-08-08:12 AM",79.4055
"2015-08-09:12 AM",80.0785
"2015-08-10:12 AM",81.1794
"2015-08-11:12 AM",80.3367
"2015-08-12:12 AM",80.2582
"2015-08-13:12 AM",79.3904
"2015-08-14:12 AM",79.0137
"2015-08-15:12 AM",79.2606
"2015-08-16:12 AM",79.3364
"2015-08-17:12 AM",80.0721
"2015-08-18:12 AM",77.2714
"2015-08-19:12 AM",78.5257
"2015-08-20:12 AM",80.5258
"2015-08-21:12 AM",80.6626
"2015-08-22:12 AM",79.2635
"2015-08-23:12 AM",78.7244
"2015-08-24:12 AM",80.2008
"2015-08-25:12 AM",80.8138
"2015-08-26:12 AM",79.3495
"2015-08-27:12 AM",77.2059
"2015-08-28:12 AM",76.8186
"2015-08-29:12 AM",75.9159
"2015-08-30:12 AM",72.6611
"2015-08-31:12 AM",75.9618
"2015-09-01:12 AM",78.1394
"2015-09-02:12 AM",80.1271
"2015-09-03:12 AM",80.5455
"2015-09-04:12 AM",81.2097
"2015-09-05:12 AM",78.1133
"2015-09-06:12 AM",76.699
"2015-09-07:12 AM",76.4213
"2015-09-08:12 AM",77.281
"2015-09-09:12 AM",78.5685
"2015-09-10:12 AM",79.4487
"2015-09-11:12 AM",77.3715
"2015-09-12:12 AM",73.7343
"2015-09-13:12 AM",67.5352
"2015-09-14:12 AM",63.4798
"2015-09-15:12 AM",65.1562
"2015-09-16:12 AM",69.0937
"2015-09-17:12 AM",70.9698
"2015-09-18:12 AM",73.9
"2015-09-19:12 AM",74.4103
"2015-09-20:12 AM",75.8197
"2015-09-21:12 AM",75.4552
"2015-09-22:12 AM",72.1834
"2015-09-23:12 AM",72.2998
"2015-09-24:12 AM",67.5536
"2015-09-25:12 AM",68.8087
"2015-09-26:12 AM",69.5959
"2015-09-27:12 AM",68.2084
"2015-09-28:12 AM",72.7543
"2015-09-29:12 AM",75.7429
"2015-09-30:12 AM",75.6709
"2015-10-01:12 AM",68.911
"2015-10-02:12 AM",59.3589
"2015-10-03:12 AM",62.7706
"2015-10-04:12 AM",66.5305
"2015-10-05:12 AM",61.3483
"2015-10-06:12 AM",61.1245
"2015-10-07:12 AM",62.065
"2015-10-08:12 AM",65.6226
"2015-10-09:12 AM",69.1833
"2015-10-10:12 AM",66.4581
"2015-10-11:12 AM",60.6448
"2015-10-12:12 AM",62.7642
"2015-10-13:12 AM",65.9174
"2015-10-14:12 AM",63.1522
"2015-10-15:12 AM",60.6756
"2015-10-16:12 AM",63.824
"2015-10-17:12 AM",57.8835
"2015-10-18:12 AM",49.7473
"2015-10-19:12 AM",46.7364
"2015-10-20:12 AM",50.1672
"2015-10-21:12 AM",56.5601
"2015-10-22:12 AM",60.1538
"2015-10-23:12 AM",61.1287
"2015-10-24:12 AM",62.5798
"2015-10-25:12 AM",64.715
"2015-10-26:12 AM",61.4613
"2015-10-27:12 AM",55.823
"2015-10-28:12 AM",68.6739
"2015-10-29:12 AM",67.2874
"2015-10-30:12 AM",61.0867
"2015-10-31:12 AM",58.5007
"2015-11-01:12 AM",64.3647
"2015-11-02:12 AM",69.5147
"2015-11-03:12 AM",65.8411
"2015-11-04:12 AM",65.2023
"2015-11-05:12 AM",66.241
"2015-11-06:12 AM",67.7764
"2015-11-07:12 AM",69.8677
"2015-11-08:12 AM",53.5489
"2015-11-09:12 AM",51.8635
"2015-11-10:12 AM",57.5114
"2015-11-11:12 AM",55.6074
"2015-11-12:12 AM",61.1458
"2015-11-13:12 AM",56.341
"2015-11-14:12 AM",47.964
"2015-11-15:12 AM",46.8347
"2015-11-16:12 AM",49.1817
"2015-11-17:12 AM",56.2352
"2015-11-18:12 AM",64.9013
"2015-11-19:12 AM",68.4552
"2015-11-20:12 AM",56.0167
"2015-11-21:12 AM",51.1138
"2015-11-22:12 AM",50.6084
"2015-11-23:12 AM",39.7405
"2015-11-24:12 AM",41.5092
"2015-11-25:12 AM",46.6714
"2015-11-26:12 AM",53.6958
"2015-11-27:12 AM",56.6989
"2015-11-28:12 AM",56.8548
"2015-11-29:12 AM",58.5993
"2015-11-30:12 AM",60.8094
"2015-12-01:12 AM",59.2698
"2015-12-02:12 AM",63.0255
"2015-12-03:12 AM",50.6115
"2015-12-04:12 AM",44.8729
"2015-12-05:12 AM",45.1166
"2015-12-06:12 AM",48.0504
"2015-12-07:12 AM",50.0551
"2015-12-08:12 AM",49.7718
"2015-12-09:12 AM",51.3516
"2015-12-10:12 AM",54.5632
"2015-12-11:12 AM",59.2979
"2015-12-12:12 AM",61.9318
"2015-12-13:12 AM",60.8086
"2015-12-14:12 AM",65.4942
"2015-12-15:12 AM",60.0094
"2015-12-16:12 AM",57.0484
"2015-12-17:12 AM",62.667
"2015-12-18:12 AM",54.8803
"2015-12-19:12 AM",38.5349
"2015-12-20:12 AM",40.9086
"2015-12-21:12 AM",49.6902
"2015-12-22:12 AM",62.107
"2015-12-23:12 AM",66.8478
"2015-12-24:12 AM",70.3294
"2015-12-25:12 AM",68.3802
"2015-12-26:12 AM",66.4666
"2015-12-27:12 AM",66.8473
"2015-12-28:12 AM",67.4163
"2015-12-29:12 AM",69.7888
"2015-12-30:12 AM",68.7146
"2015-12-31:12 AM",65.9264
"2016-01-01:12 AM",55.1908
"2016-01-02:12 AM",45.1999
"2016-01-03:12 AM",44.1424
"2016-01-04:12 AM",39.553
"2016-01-05:12 AM",32.1145
"2016-01-06:12 AM",33.9667
"2016-01-07:12 AM",41.4221
"2016-01-08:12 AM",47.4769
"2016-01-09:12 AM",48.3406
"2016-01-10:12 AM",50.3332
"2016-01-11:12 AM",36.2287
"2016-01-12:12 AM",38.9098
"2016-01-13:12 AM",38.2719
"2016-01-14:12 AM",42.5534
"2016-01-15:12 AM",48.6482
"2016-01-16:12 AM",50.7747
"2016-01-17:12 AM",44.3046
"2016-01-18:12 AM",35.3604
"2016-01-19:12 AM",29.4348
"2016-01-20:12 AM",33.0368
"2016-01-21:12 AM",38.8312
"2016-01-22:12 AM",37.7613
"2016-01-23:12 AM",30.6936
"2016-01-24:12 AM",31.4037
"2016-01-25:12 AM",39.2279
"2016-01-26:12 AM",48.2626
"2016-01-27:12 AM",51.4395
"2016-01-28:12 AM",45.5167
"2016-01-29:12 AM",45.3306
"2016-01-30:12 AM",44.859
"2016-01-31:12 AM",50.6494
"2016-02-01:12 AM",55.9261
"2016-02-02:12 AM",59.7402
"2016-02-03:12 AM",64.7136
"2016-02-04:12 AM",56.71
"2016-02-05:12 AM",41.2898
"2016-02-06:12 AM",38.5561
"2016-02-07:12 AM",39.5127
"2016-02-08:12 AM",42.2985
"2016-02-09:12 AM",36.525
"2016-02-10:12 AM",30.6802
"2016-02-11:12 AM",34.162
"2016-02-12:12 AM",38.2809
"2016-02-13:12 AM",34.8921
"2016-02-14:12 AM",30.1631
"2016-02-15:12 AM",35.4591
"2016-02-16:12 AM",50.8264
"2016-02-17:12 AM",47.3295
"2016-02-18:12 AM",44.4232
"2016-02-19:12 AM",44.2297
"2016-02-20:12 AM",52.4017
"2016-02-21:12 AM",59.6021
"2016-02-22:12 AM",60.6283
"2016-02-23:12 AM",55.9434
"2016-02-24:12 AM",59.2747
"2016-02-25:12 AM",44.9029
"2016-02-26:12 AM",41.1409
"2016-02-27:12 AM",40.2735
"2016-02-28:12 AM",47.9088
"2016-02-29:12 AM",54.9327
"2016-03-01:12 AM",58.5423
"2016-03-02:12 AM",53.3152
"2016-03-03:12 AM",44.7337
"2016-03-04:12 AM",45.246
"2016-03-05:12 AM",46.3638
"2016-03-06:12 AM",48.4637
"2016-03-07:12 AM",50.3433
"2016-03-08:12 AM",57.3096
"2016-03-09:12 AM",61.1434
"2016-03-10:12 AM",64.7278
"2016-03-11:12 AM",67.5277
"2016-03-12:12 AM",66.3604
"2016-03-13:12 AM",66.6192
"2016-03-14:12 AM",66.2266
"2016-03-15:12 AM",66.6163
"2016-03-16:12 AM",68.9139
"2016-03-17:12 AM",65.2629
"2016-03-18:12 AM",62.3505
"2016-03-19:12 AM",62.2836
"2016-03-20:12 AM",50.1926
"2016-03-21:12 AM",44.8808
"2016-03-22:12 AM",48.619
"2016-03-23:12 AM",56.3625
"2016-03-24:12 AM",62.335
"2016-03-25:12 AM",66.5089
"2016-03-26:12 AM",61.6298
"2016-03-27:12 AM",63.5196
"2016-03-28:12 AM",64.5469
"2016-03-29:12 AM",55.2868
"2016-03-30:12 AM",56.925
"2016-03-31:12 AM",65.0264
"2016-04-01:12 AM",68.7706
"2016-04-02:12 AM",63.7452
"2016-04-03:12 AM",53.2267
"2016-04-04:12 AM",57.9873
"2016-04-05:12 AM",54.8735
"2016-04-06:12 AM",50.2315
"2016-04-07:12 AM",59.8131
"2016-04-08:12 AM",56.2761
"2016-04-09:12 AM",50.5742
"2016-04-10:12 AM",45.8865
"2016-04-11:12 AM",55.8811
"2016-04-12:12 AM",61.606
"2016-04-13:12 AM",58.7412
"2016-04-14:12 AM",56.6134
"2016-04-15:12 AM",54.7048
"2016-04-16:12 AM",55.8365
"2016-04-17:12 AM",55.56
"2016-04-18:12 AM",59.2237
"2016-04-19:12 AM",66.3559
"2016-04-20:12 AM",67.5235
"2016-04-21:12 AM",66.1561
"2016-04-22:12 AM",66.8791
"2016-04-23:12 AM",64.9377
"2016-04-24:12 AM",64.0357
"2016-04-25:12 AM",65.4071
"2016-04-26:12 AM",67.2375
"2016-04-27:12 AM",70.6291
"2016-04-28:12 AM",71.8363
"2016-04-29:12 AM",72.6867
"2016-04-30:12 AM",71.3082
"2016-05-01:12 AM",71.0848
"2016-05-02:12 AM",72.1643
"2016-05-03:12 AM",71.9857
"2016-05-04:12 AM",65.8432
"2016-05-05:12 AM",58.1625
"2016-05-06:12 AM",56.754
"2016-05-07:12 AM",62.6882
"2016-05-08:12 AM",72.127
"2016-05-09:12 AM",72.7198
"2016-05-10:12 AM",72.3659
"2016-05-11:12 AM",72.27
"2016-05-12:12 AM",74.6782
"2016-05-13:12 AM",72.1362
"2016-05-14:12 AM",69.5556
"2016-05-15:12 AM",61.6451
"2016-05-16:12 AM",62.3059
