"DateTime","(deg F) Mean Temperature (CFSR) at Colorado, 2010-01-01 to 2019-03-14"
"2014-03-23:12 AM",29.9377
"2014-03-24:12 AM",32.2473
"2014-03-25:12 AM",35.3862
"2014-03-26:12 AM",41.5431
"2014-03-27:12 AM",38.5102
"2014-03-28:12 AM",34.8373
"2014-03-29:12 AM",37.7539
"2014-03-30:12 AM",44.5887
"2014-03-31:12 AM",38.2627
"2014-04-01:12 AM",37.7265
"2014-04-02:12 AM",36.7725
"2014-04-03:12 AM",30.7173
"2014-04-04:12 AM",29.9518
"2014-04-05:12 AM",35.5762
"2014-04-06:12 AM",35.7741
"2014-04-07:12 AM",35.7427
"2014-04-08:12 AM",40.9381
"2014-04-09:12 AM",48.0427
"2014-04-10:12 AM",49.0968
"2014-04-11:12 AM",49.6666
"2014-04-12:12 AM",51.5088
"2014-04-13:12 AM",37.6201
"2014-04-14:12 AM",25.1582
"2014-04-15:12 AM",34.2876
"2014-04-16:12 AM",39.992
"2014-04-17:12 AM",39.7089
"2014-04-18:12 AM",47.8297
"2014-04-19:12 AM",50.554
"2014-04-20:12 AM",49.5693
"2014-04-21:12 AM",49.8247
"2014-04-22:12 AM",52.6478
"2014-04-23:12 AM",50.9092
"2014-04-24:12 AM",42.5674
"2014-04-25:12 AM",49.3293
"2014-04-26:12 AM",50.655
"2014-04-27:12 AM",39.007
"2014-04-28:12 AM",35.9965
"2014-04-29:12 AM",33.8769
"2014-04-30:12 AM",34.47
"2014-05-01:12 AM",38.1312
"2014-05-02:12 AM",46.0854
"2014-05-03:12 AM",54.4712
"2014-05-04:12 AM",58.8103
"2014-05-05:12 AM",58.2688
"2014-05-06:12 AM",56.0917
"2014-05-07:12 AM",50.7375
"2014-05-08:12 AM",42.6146
"2014-05-09:12 AM",43.9452
"2014-05-10:12 AM",48.184
"2014-05-11:12 AM",40.719
"2014-05-12:12 AM",32.0218
"2014-05-13:12 AM",33.1927
"2014-05-14:12 AM",35.7841
"2014-05-15:12 AM",43.2437
"2014-05-16:12 AM",47.7966
"2014-05-17:12 AM",50.9661
"2014-05-18:12 AM",56.8204
"2014-05-19:12 AM",59.3834
"2014-05-20:12 AM",57.4594
"2014-05-21:12 AM",55.7856
"2014-05-22:12 AM",55.7627
"2014-05-23:12 AM",54.1578
"2014-05-24:12 AM",53.487
"2014-05-25:12 AM",52.3969
"2014-05-26:12 AM",54.7092
"2014-05-27:12 AM",60.3073
"2014-05-28:12 AM",63.9306
"2014-05-29:12 AM",64.1793
"2014-05-30:12 AM",60.9757
"2014-05-31:12 AM",60.6841
"2014-06-01:12 AM",63.1587
"2014-06-02:12 AM",61.2077
"2014-06-03:12 AM",66.8653
"2014-06-04:12 AM",64.0301
"2014-06-05:12 AM",61.6764
"2014-06-06:12 AM",61.3137
"2014-06-07:12 AM",58.654
"2014-06-08:12 AM",54.2127
"2014-06-09:12 AM",51.3171
"2014-06-10:12 AM",57.9612
"2014-06-11:12 AM",62.6412
"2014-06-12:12 AM",58.2906
"2014-06-13:12 AM",63.4357
"2014-06-14:12 AM",61.7837
"2014-06-15:12 AM",56.4663
"2014-06-16:12 AM",63.2865
"2014-06-17:12 AM",65.1556
"2014-06-18:12 AM",61.0079
"2014-06-19:12 AM",57.9142
"2014-06-20:12 AM",63.9401
"2014-06-21:12 AM",67.5847
"2014-06-22:12 AM",63.1449
"2014-06-23:12 AM",60.586
"2014-06-24:12 AM",63.3598
"2014-06-25:12 AM",66.6982
"2014-06-26:12 AM",68.2133
"2014-06-27:12 AM",65.001
"2014-06-28:12 AM",62.7534
"2014-06-29:12 AM",68.1003
"2014-06-30:12 AM",69.6571
"2014-07-01:12 AM",63.8856
"2014-07-02:12 AM",63.1573
"2014-07-03:12 AM",66.3622
"2014-07-04:12 AM",67.5084
"2014-07-05:12 AM",69.5687
"2014-07-06:12 AM",72.372
"2014-07-07:12 AM",71.8203
"2014-07-08:12 AM",68.5242
"2014-07-09:12 AM",68.6698
"2014-07-10:12 AM",69.688
"2014-07-11:12 AM",69.8162
"2014-07-12:12 AM",68.4597
"2014-07-13:12 AM",66.6365
"2014-07-14:12 AM",66.7857
"2014-07-15:12 AM",64.5867
"2014-07-16:12 AM",62.1768
"2014-07-17:12 AM",60.6529
"2014-07-18:12 AM",64.9573
"2014-07-19:12 AM",69.7089
"2014-07-20:12 AM",70.3877
"2014-07-21:12 AM",71.8745
"2014-07-22:12 AM",72.6112
"2014-07-23:12 AM",73.004
"2014-07-24:12 AM",69.9233
"2014-07-25:12 AM",69.494
"2014-07-26:12 AM",68.8748
"2014-07-27:12 AM",66.7355
"2014-07-28:12 AM",65.3043
"2014-07-29:12 AM",63.2903
"2014-07-30:12 AM",58.2357
"2014-07-31:12 AM",59.8685
"2014-08-01:12 AM",60.9492
"2014-08-02:12 AM",63.2192
"2014-08-03:12 AM",66.0535
"2014-08-04:12 AM",65.8965
"2014-08-05:12 AM",65.2206
"2014-08-06:12 AM",65.3002
"2014-08-07:12 AM",64.5301
"2014-08-08:12 AM",64.031
"2014-08-09:12 AM",65.3356
"2014-08-10:12 AM",62.9161
"2014-08-11:12 AM",64.4387
"2014-08-12:12 AM",66.6955
"2014-08-13:12 AM",67.251
"2014-08-14:12 AM",66.4777
"2014-08-15:12 AM",66.1118
"2014-08-16:12 AM",67.5358
"2014-08-17:12 AM",68.0959
"2014-08-18:12 AM",67.9179
"2014-08-19:12 AM",66.1923
"2014-08-20:12 AM",65.0179
"2014-08-21:12 AM",63.7318
"2014-08-22:12 AM",61.1073
"2014-08-23:12 AM",59.1253
"2014-08-24:12 AM",60.6371
"2014-08-25:12 AM",62.0058
"2014-08-26:12 AM",59.6325
"2014-08-27:12 AM",59.8597
"2014-08-28:12 AM",56.3547
"2014-08-29:12 AM",59.4858
"2014-08-30:12 AM",61.329
"2014-08-31:12 AM",62.4229
"2014-09-01:12 AM",59.5018
"2014-09-02:12 AM",61.9835
"2014-09-03:12 AM",67.8126
"2014-09-04:12 AM",63.8506
"2014-09-05:12 AM",55.8226
"2014-09-06:12 AM",56.6425
"2014-09-07:12 AM",61.0416
"2014-09-08:12 AM",61.5097
"2014-09-09:12 AM",60.3898
"2014-09-10:12 AM",55.5847
"2014-09-11:12 AM",52.0405
"2014-09-12:12 AM",45.3011
"2014-09-13:12 AM",51.4353
"2014-09-14:12 AM",58.7613
"2014-09-15:12 AM",58.5385
"2014-09-16:12 AM",61.6035
"2014-09-17:12 AM",63.1875
"2014-09-18:12 AM",64.384
"2014-09-19:12 AM",64.5834
"2014-09-20:12 AM",63.7344
"2014-09-21:12 AM",60.0163
"2014-09-22:12 AM",58.4751
"2014-09-23:12 AM",59.8339
"2014-09-24:12 AM",61.3992
"2014-09-25:12 AM",62.9897
"2014-09-26:12 AM",63.1683
"2014-09-27:12 AM",61.6329
"2014-09-28:12 AM",57.4457
"2014-09-29:12 AM",53.0971
"2014-09-30:12 AM",48.6919
"2014-10-01:12 AM",47.7381
"2014-10-02:12 AM",43.601
"2014-10-03:12 AM",43.3987
"2014-10-04:12 AM",47.4541
"2014-10-05:12 AM",50.1148
"2014-10-06:12 AM",51.4553
"2014-10-07:12 AM",54.5754
"2014-10-08:12 AM",55.1579
"2014-10-09:12 AM",50.9893
"2014-10-10:12 AM",47.1135
"2014-10-11:12 AM",47.8704
"2014-10-12:12 AM",45.4793
"2014-10-13:12 AM",39.198
"2014-10-14:12 AM",44.375
"2014-10-15:12 AM",51.5208
"2014-10-16:12 AM",53.3491
"2014-10-17:12 AM",49.1824
"2014-10-18:12 AM",49.1223
"2014-10-19:12 AM",50.8687
"2014-10-20:12 AM",50.8251
"2014-10-21:12 AM",52.0333
"2014-10-22:12 AM",50.4172
"2014-10-23:12 AM",49.6105
"2014-10-24:12 AM",53.4259
"2014-10-25:12 AM",53.9976
"2014-10-26:12 AM",53.3302
"2014-10-27:12 AM",44.366
"2014-10-28:12 AM",37.7096
"2014-10-29:12 AM",41.4336
"2014-10-30:12 AM",43.4003
"2014-10-31:12 AM",42.4058
"2014-11-01:12 AM",47.0777
"2014-11-02:12 AM",47.1159
"2014-11-03:12 AM",38.2498
"2014-11-04:12 AM",33.2951
"2014-11-05:12 AM",37.1493
"2014-11-06:12 AM",40.4256
"2014-11-07:12 AM",44.8032
"2014-11-08:12 AM",41.2333
"2014-11-09:12 AM",44.1896
"2014-11-10:12 AM",40.7935
"2014-11-11:12 AM",21.8311
"2014-11-12:12 AM",15.1291
"2014-11-13:12 AM",13.0581
"2014-11-14:12 AM",22.5673
"2014-11-15:12 AM",24.2589
"2014-11-16:12 AM",12.6066
"2014-11-17:12 AM",11.7912
"2014-11-18:12 AM",18.7221
"2014-11-19:12 AM",25.1614
"2014-11-20:12 AM",27.3153
"2014-11-21:12 AM",29.8245
"2014-11-22:12 AM",33.2159
"2014-11-23:12 AM",30.1766
"2014-11-24:12 AM",22.1419
"2014-11-25:12 AM",23.2466
"2014-11-26:12 AM",29.0437
"2014-11-27:12 AM",33.1675
"2014-11-28:12 AM",38.7873
"2014-11-29:12 AM",38.5835
"2014-11-30:12 AM",35.0114
"2014-12-01:12 AM",25.8256
"2014-12-02:12 AM",31.9777
"2014-12-03:12 AM",33.3226
"2014-12-04:12 AM",35.1831
"2014-12-05:12 AM",36.347
"2014-12-06:12 AM",34.918
"2014-12-07:12 AM",34.8829
"2014-12-08:12 AM",32.8924
"2014-12-09:12 AM",32.122
"2014-12-10:12 AM",33.0309
"2014-12-11:12 AM",34.2252
"2014-12-12:12 AM",36.1751
"2014-12-13:12 AM",37.7128
"2014-12-14:12 AM",31.3
"2014-12-15:12 AM",22.4582
"2014-12-16:12 AM",22.8286
"2014-12-17:12 AM",24.1968
"2014-12-18:12 AM",24.6546
"2014-12-19:12 AM",23.0927
"2014-12-20:12 AM",25.1958
"2014-12-21:12 AM",28.8356
"2014-12-22:12 AM",29.7131
"2014-12-23:12 AM",20.2138
"2014-12-24:12 AM",18.6121
"2014-12-25:12 AM",26.5053
"2014-12-26:12 AM",16.6127
"2014-12-27:12 AM",9.4899
"2014-12-28:12 AM",12.3472
"2014-12-29:12 AM",12.2245
"2014-12-30:12 AM",1.9146
"2014-12-31:12 AM",3.5028
"2015-01-01:12 AM",10.8822
"2015-01-02:12 AM",10.5897
"2015-01-03:12 AM",17.2051
"2015-01-04:12 AM",12.6761
"2015-01-05:12 AM",22.5432
"2015-01-06:12 AM",29.7095
"2015-01-07:12 AM",25.4611
"2015-01-08:12 AM",30.0609
"2015-01-09:12 AM",23.7115
"2015-01-10:12 AM",27.6346
"2015-01-11:12 AM",29.073
"2015-01-12:12 AM",24.0154
"2015-01-13:12 AM",24.854
"2015-01-14:12 AM",22.8733
"2015-01-15:12 AM",23.2158
"2015-01-16:12 AM",27.3733
"2015-01-17:12 AM",28.1784
"2015-01-18:12 AM",29.8387
"2015-01-19:12 AM",32.2153
"2015-01-20:12 AM",28.3944
"2015-01-21:12 AM",22.3817
"2015-01-22:12 AM",15.2227
"2015-01-23:12 AM",20.4937
"2015-01-24:12 AM",25.9594
"2015-01-25:12 AM",31.0235
"2015-01-26:12 AM",36.3285
"2015-01-27:12 AM",39.3382
"2015-01-28:12 AM",38.2305
"2015-01-29:12 AM",32.9889
"2015-01-30:12 AM",33.7023
"2015-01-31:12 AM",32.6107
"2015-02-01:12 AM",24.5271
"2015-02-02:12 AM",27.4872
"2015-02-03:12 AM",34.2295
"2015-02-04:12 AM",31.7986
"2015-02-05:12 AM",33.0523
"2015-02-06:12 AM",38.8368
"2015-02-07:12 AM",41.1215
"2015-02-08:12 AM",41.499
"2015-02-09:12 AM",40.1176
"2015-02-10:12 AM",39.9285
"2015-02-11:12 AM",34.4361
"2015-02-12:12 AM",33.3435
"2015-02-13:12 AM",38.133
"2015-02-14:12 AM",40.2622
"2015-02-15:12 AM",34.6492
"2015-02-16:12 AM",24.7672
"2015-02-17:12 AM",20.7226
"2015-02-18:12 AM",25.2009
"2015-02-19:12 AM",33.6114
"2015-02-20:12 AM",35.0829
"2015-02-21:12 AM",28.2189
"2015-02-22:12 AM",17.274
"2015-02-23:12 AM",15.6898
"2015-02-24:12 AM",20.9811
"2015-02-25:12 AM",25.9236
"2015-02-26:12 AM",17.7656
"2015-02-27:12 AM",14.8266
"2015-02-28:12 AM",15.8711
"2015-03-01:12 AM",22.3619
"2015-03-02:12 AM",28.8644
"2015-03-03:12 AM",26.7724
"2015-03-04:12 AM",16.8933
"2015-03-05:12 AM",18.2932
"2015-03-06:12 AM",27.5216
"2015-03-07:12 AM",31.8628
"2015-03-08:12 AM",33.7431
"2015-03-09:12 AM",35.0047
"2015-03-10:12 AM",37.2897
"2015-03-11:12 AM",39.9358
"2015-03-12:12 AM",42.6999
"2015-03-13:12 AM",41.725
"2015-03-14:12 AM",41.2428
"2015-03-15:12 AM",46.0359
"2015-03-16:12 AM",50.1273
"2015-03-17:12 AM",43.4539
"2015-03-18:12 AM",43.4467
"2015-03-19:12 AM",40.6929
"2015-03-20:12 AM",40.442
"2015-03-21:12 AM",43.6017
"2015-03-22:12 AM",46.0407
"2015-03-23:12 AM",44.8308
"2015-03-24:12 AM",41.7753
"2015-03-25:12 AM",37.1422
"2015-03-26:12 AM",35.3813
"2015-03-27:12 AM",43.9282
"2015-03-28:12 AM",49.8049
"2015-03-29:12 AM",48.1777
"2015-03-30:12 AM",48.5389
"2015-03-31:12 AM",50.6136
"2015-04-01:12 AM",50.1467
"2015-04-02:12 AM",40.9068
"2015-04-03:12 AM",34.032
"2015-04-04:12 AM",38.9197
"2015-04-05:12 AM",46.2339
"2015-04-06:12 AM",49.0987
"2015-04-07:12 AM",46.7789
"2015-04-08:12 AM",44.5062
"2015-04-09:12 AM",38.8483
"2015-04-10:12 AM",41.0877
"2015-04-11:12 AM",46.7656
"2015-04-12:12 AM",47.7927
"2015-04-13:12 AM",45.6408
"2015-04-14:12 AM",49.3556
"2015-04-15:12 AM",44.8151
"2015-04-16:12 AM",34.9187
"2015-04-17:12 AM",35.9685
"2015-04-18:12 AM",35.6637
"2015-04-19:12 AM",39.3714
"2015-04-20:12 AM",38.8549
"2015-04-21:12 AM",43.6968
"2015-04-22:12 AM",46.4374
"2015-04-23:12 AM",47.5502
"2015-04-24:12 AM",46.6291
"2015-04-25:12 AM",46.409
"2015-04-26:12 AM",40.9287
"2015-04-27:12 AM",39.9092
"2015-04-28:12 AM",43.8409
"2015-04-29:12 AM",49.6616
"2015-04-30:12 AM",54.4726
"2015-05-01:12 AM",53.0766
"2015-05-02:12 AM",54.4622
"2015-05-03:12 AM",53.9359
"2015-05-04:12 AM",50.4073
"2015-05-05:12 AM",47.457
"2015-05-06:12 AM",48.5722
"2015-05-07:12 AM",47.7133
"2015-05-08:12 AM",45.1278
"2015-05-09:12 AM",42.3783
"2015-05-10:12 AM",35.9976
"2015-05-11:12 AM",39.2725
"2015-05-12:12 AM",47.3043
"2015-05-13:12 AM",49.3032
"2015-05-14:12 AM",49.6938
"2015-05-15:12 AM",48.8773
"2015-05-16:12 AM",44.5217
"2015-05-17:12 AM",47.0592
"2015-05-18:12 AM",46.7911
"2015-05-19:12 AM",42.852
"2015-05-20:12 AM",42.1297
"2015-05-21:12 AM",45.4586
"2015-05-22:12 AM",47.2154
"2015-05-23:12 AM",46.8628
"2015-05-24:12 AM",44.3372
"2015-05-25:12 AM",46.8853
"2015-05-26:12 AM",49.6549
"2015-05-27:12 AM",53.3836
"2015-05-28:12 AM",54.8953
"2015-05-29:12 AM",50.86
"2015-05-30:12 AM",52.7103
"2015-05-31:12 AM",57.6248
"2015-06-01:12 AM",62.1923
"2015-06-02:12 AM",63.3567
"2015-06-03:12 AM",61.045
"2015-06-04:12 AM",61.8683
"2015-06-05:12 AM",59.9187
"2015-06-06:12 AM",58.231
"2015-06-07:12 AM",57.7899
"2015-06-08:12 AM",60.3369
"2015-06-09:12 AM",64.3975
"2015-06-10:12 AM",62.3345
"2015-06-11:12 AM",58.8011
"2015-06-12:12 AM",57.0657
"2015-06-13:12 AM",60.1588
"2015-06-14:12 AM",61.5119
"2015-06-15:12 AM",60.7478
"2015-06-16:12 AM",63.4458
"2015-06-17:12 AM",64.8808
"2015-06-18:12 AM",66.4241
"2015-06-19:12 AM",68.7024
"2015-06-20:12 AM",69.2505
"2015-06-21:12 AM",71.1759
"2015-06-22:12 AM",70.5839
"2015-06-23:12 AM",69.4414
"2015-06-24:12 AM",70.4345
"2015-06-25:12 AM",69.5754
"2015-06-26:12 AM",66.4986
"2015-06-27:12 AM",67.7165
"2015-06-28:12 AM",69.0921
"2015-06-29:12 AM",68.4041
"2015-06-30:12 AM",71.0476
"2015-07-01:12 AM",69.8653
"2015-07-02:12 AM",67.3084
"2015-07-03:12 AM",66.5748
"2015-07-04:12 AM",67.1659
"2015-07-05:12 AM",67.2305
"2015-07-06:12 AM",62.0298
"2015-07-07:12 AM",58.6654
"2015-07-08:12 AM",57.9621
"2015-07-09:12 AM",59.0662
"2015-07-10:12 AM",62.0373
"2015-07-11:12 AM",64.1313
"2015-07-12:12 AM",66.5902
"2015-07-13:12 AM",67.2552
"2015-07-14:12 AM",65.1106
"2015-07-15:12 AM",63.9889
"2015-07-16:12 AM",65.1679
"2015-07-17:12 AM",67.7437
"2015-07-18:12 AM",64.8504
"2015-07-19:12 AM",62.9641
"2015-07-20:12 AM",63.2388
"2015-07-21:12 AM",62.4047
"2015-07-22:12 AM",64.8511
"2015-07-23:12 AM",68.7391
"2015-07-24:12 AM",66.9135
"2015-07-25:12 AM",67.98
"2015-07-26:12 AM",67.316
"2015-07-27:12 AM",68.9389
"2015-07-28:12 AM",66.1285
"2015-07-29:12 AM",63.7309
"2015-07-30:12 AM",66.0371
"2015-07-31:12 AM",66.6271
"2015-08-01:12 AM",66.9418
"2015-08-02:12 AM",67.4429
"2015-08-03:12 AM",65.8695
"2015-08-04:12 AM",65.5493
"2015-08-05:12 AM",68.427
"2015-08-06:12 AM",70.3863
"2015-08-07:12 AM",66.729
"2015-08-08:12 AM",64.3708
"2015-08-09:12 AM",64.524
"2015-08-10:12 AM",63.8143
"2015-08-11:12 AM",64.3087
"2015-08-12:12 AM",65.8609
"2015-08-13:12 AM",67.8004
"2015-08-14:12 AM",69.0894
"2015-08-15:12 AM",70.3024
"2015-08-16:12 AM",68.833
"2015-08-17:12 AM",64.0864
"2015-08-18:12 AM",59.9572
"2015-08-19:12 AM",55.7395
"2015-08-20:12 AM",62.0164
"2015-08-21:12 AM",65.714
"2015-08-22:12 AM",66.8916
"2015-08-23:12 AM",61.2124
"2015-08-24:12 AM",64.7715
"2015-08-25:12 AM",68.3796
"2015-08-26:12 AM",67.343
"2015-08-27:12 AM",64.5193
"2015-08-28:12 AM",63.556
"2015-08-29:12 AM",65.0831
"2015-08-30:12 AM",67.0341
"2015-08-31:12 AM",64.5697
"2015-09-01:12 AM",63.3229
"2015-09-02:12 AM",65.6173
"2015-09-03:12 AM",64.0195
"2015-09-04:12 AM",61.8753
"2015-09-05:12 AM",63.5945
"2015-09-06:12 AM",63.0766
"2015-09-07:12 AM",61.7983
"2015-09-08:12 AM",61.0387
"2015-09-09:12 AM",62.3156
"2015-09-10:12 AM",63.0167
"2015-09-11:12 AM",59.4621
"2015-09-12:12 AM",62.2783
"2015-09-13:12 AM",64.1498
"2015-09-14:12 AM",63.7511
"2015-09-15:12 AM",62.2884
"2015-09-16:12 AM",61.4205
"2015-09-17:12 AM",60.2913
"2015-09-18:12 AM",56.3349
"2015-09-19:12 AM",54.7297
"2015-09-20:12 AM",58.2532
"2015-09-21:12 AM",61.3585
"2015-09-22:12 AM",62.7586
"2015-09-23:12 AM",61.0871
"2015-09-24:12 AM",60.6387
"2015-09-25:12 AM",60.2874
"2015-09-26:12 AM",59.8838
"2015-09-27:12 AM",62.7229
"2015-09-28:12 AM",62.5161
"2015-09-29:12 AM",58.7134
"2015-09-30:12 AM",58.7669
"2015-10-01:12 AM",60.3855
"2015-10-02:12 AM",55.7145
"2015-10-03:12 AM",49.6256
"2015-10-04:12 AM",49.8936
"2015-10-05:12 AM",51.5914
"2015-10-06:12 AM",50.8852
"2015-10-07:12 AM",51.8983
"2015-10-08:12 AM",53.7672
"2015-10-09:12 AM",53.1673
"2015-10-10:12 AM",57.0879
"2015-10-11:12 AM",58.9476
"2015-10-12:12 AM",54.4215
"2015-10-13:12 AM",54.9552
"2015-10-14:12 AM",55.9405
"2015-10-15:12 AM",53.5473
"2015-10-16:12 AM",49.7071
"2015-10-17:12 AM",51.8074
"2015-10-18:12 AM",53.6623
"2015-10-19:12 AM",53.1072
"2015-10-20:12 AM",51.1664
"2015-10-21:12 AM",46.2452
"2015-10-22:12 AM",41.8631
"2015-10-23:12 AM",43.8539
"2015-10-24:12 AM",42.0951
"2015-10-25:12 AM",44.9175
"2015-10-26:12 AM",46.1097
"2015-10-27:12 AM",42.534
"2015-10-28:12 AM",38.8409
"2015-10-29:12 AM",40.1558
"2015-10-30:12 AM",38.5684
"2015-10-31:12 AM",38.9491
"2015-11-01:12 AM",44.0782
"2015-11-02:12 AM",46.0996
"2015-11-03:12 AM",47.2755
"2015-11-04:12 AM",44.1306
"2015-11-05:12 AM",34.0302
"2015-11-06:12 AM",30.5573
"2015-11-07:12 AM",28.7139
"2015-11-08:12 AM",32.898
"2015-11-09:12 AM",35.5653
"2015-11-10:12 AM",37.8748
"2015-11-11:12 AM",30.8412
"2015-11-12:12 AM",27.3232
"2015-11-13:12 AM",28.5629
"2015-11-14:12 AM",32.6037
"2015-11-15:12 AM",35.4587
"2015-11-16:12 AM",35.0839
"2015-11-17:12 AM",27.0486
"2015-11-18:12 AM",28.7197
"2015-11-19:12 AM",28.5067
"2015-11-20:12 AM",31.7071
"2015-11-21:12 AM",21.537
"2015-11-22:12 AM",26.4432
"2015-11-23:12 AM",30.3548
"2015-11-24:12 AM",33.4573
"2015-11-25:12 AM",33.7568
"2015-11-26:12 AM",26.5638
"2015-11-27:12 AM",19.593
"2015-11-28:12 AM",18.822
"2015-11-29:12 AM",19.7616
"2015-11-30:12 AM",15.4468
"2015-12-01:12 AM",15.4864
"2015-12-02:12 AM",19.5948
"2015-12-03:12 AM",22.8436
"2015-12-04:12 AM",28.8068
"2015-12-05:12 AM",29.1405
"2015-12-06:12 AM",26.5879
"2015-12-07:12 AM",30.9241
"2015-12-08:12 AM",35.296
"2015-12-09:12 AM",37.035
"2015-12-10:12 AM",37.8424
"2015-12-11:12 AM",36.8118
"2015-12-12:12 AM",29.5171
"2015-12-13:12 AM",23.1636
"2015-12-14:12 AM",25.0407
"2015-12-15:12 AM",19.9429
"2015-12-16:12 AM",14.2743
"2015-12-17:12 AM",12.1775
"2015-12-18:12 AM",17.9352
"2015-12-19:12 AM",27.0376
"2015-12-20:12 AM",30.2056
"2015-12-21:12 AM",26.3905
"2015-12-22:12 AM",30.6903
"2015-12-23:12 AM",24.7755
"2015-12-24:12 AM",15.9312
"2015-12-25:12 AM",22.0231
"2015-12-26:12 AM",12.6878
"2015-12-27:12 AM",8.4817
"2015-12-28:12 AM",9.8721
"2015-12-29:12 AM",11.1844
"2015-12-30:12 AM",12.3332
"2015-12-31:12 AM",9.9909
"2016-01-01:12 AM",7.659
"2016-01-02:12 AM",14.0922
"2016-01-03:12 AM",19.1417
"2016-01-04:12 AM",24.5356
"2016-01-05:12 AM",25.7979
"2016-01-06:12 AM",25.9587
"2016-01-07:12 AM",25.6213
"2016-01-08:12 AM",19.8
"2016-01-09:12 AM",15.4375
"2016-01-10:12 AM",12.6239
"2016-01-11:12 AM",12.7513
"2016-01-12:12 AM",16.1929
"2016-01-13:12 AM",21.3726
"2016-01-14:12 AM",22.314
"2016-01-15:12 AM",20.5344
"2016-01-16:12 AM",18.3357
"2016-01-17:12 AM",21.1779
"2016-01-18:12 AM",24.1057
"2016-01-19:12 AM",26.6675
"2016-01-20:12 AM",26.6808
"2016-01-21:12 AM",19.5847
"2016-01-22:12 AM",23.4426
"2016-01-23:12 AM",28.8325
"2016-01-24:12 AM",29.1265
"2016-01-25:12 AM",22.9597
"2016-01-26:12 AM",16.7434
"2016-01-27:12 AM",22.8328
"2016-01-28:12 AM",28.0983
"2016-01-29:12 AM",31.521
"2016-01-30:12 AM",35.1066
"2016-01-31:12 AM",28.0249
"2016-02-01:12 AM",24.2971
"2016-02-02:12 AM",15.9539
"2016-02-03:12 AM",8.6826
"2016-02-04:12 AM",10.8468
"2016-02-05:12 AM",14.9853
"2016-02-06:12 AM",18.9693
"2016-02-07:12 AM",23.8602
"2016-02-08:12 AM",23.4876
"2016-02-09:12 AM",28.3658
"2016-02-10:12 AM",30.9099
"2016-02-11:12 AM",32.2498
"2016-02-12:12 AM",35.1406
"2016-02-13:12 AM",34.5693
"2016-02-14:12 AM",32.3517
"2016-02-15:12 AM",34.0637
"2016-02-16:12 AM",35.8173
"2016-02-17:12 AM",37.794
"2016-02-18:12 AM",42.5273
"2016-02-19:12 AM",39.1066
"2016-02-20:12 AM",39.4142
"2016-02-21:12 AM",33.7579
"2016-02-22:12 AM",31.2134
"2016-02-23:12 AM",27.3299
"2016-02-24:12 AM",24.9877
"2016-02-25:12 AM",27.1474
"2016-02-26:12 AM",33.537
"2016-02-27:12 AM",39.2932
"2016-02-28:12 AM",38.6589
"2016-02-29:12 AM",38.7977
"2016-03-01:12 AM",35.2333
"2016-03-02:12 AM",39.688
"2016-03-03:12 AM",38.1031
"2016-03-04:12 AM",41.7312
"2016-03-05:12 AM",41.6539
"2016-03-06:12 AM",43.4788
"2016-03-07:12 AM",38.7504
"2016-03-08:12 AM",33.2573
"2016-03-09:12 AM",34.4311
"2016-03-10:12 AM",37.9359
"2016-03-11:12 AM",44.1774
"2016-03-12:12 AM",44.2074
"2016-03-13:12 AM",43.2963
"2016-03-14:12 AM",42.1097
"2016-03-15:12 AM",33.7831
"2016-03-16:12 AM",31.5716
"2016-03-17:12 AM",33.5995
"2016-03-18:12 AM",28.4058
"2016-03-19:12 AM",25.3265
"2016-03-20:12 AM",29.7057
"2016-03-21:12 AM",42.8898
"2016-03-22:12 AM",46.5728
"2016-03-23:12 AM",31.9114
"2016-03-24:12 AM",29.9086
"2016-03-25:12 AM",32.7848
"2016-03-26:12 AM",26.1883
"2016-03-27:12 AM",27.943
"2016-03-28:12 AM",37.6342
"2016-03-29:12 AM",41.578
"2016-03-30:12 AM",32.7798
"2016-03-31:12 AM",29.244
"2016-04-01:12 AM",29.9122
"2016-04-02:12 AM",36.2269
"2016-04-03:12 AM",42.7372
"2016-04-04:12 AM",46.8907
"2016-04-05:12 AM",45.4442
"2016-04-06:12 AM",41.6268
"2016-04-07:12 AM",45.7777
"2016-04-08:12 AM",45.4602
"2016-04-09:12 AM",47.1731
"2016-04-10:12 AM",47.2849
"2016-04-11:12 AM",41.3078
"2016-04-12:12 AM",44.703
"2016-04-13:12 AM",47.5111
"2016-04-14:12 AM",50.4948
"2016-04-15:12 AM",44.8326
"2016-04-16:12 AM",33.3018
"2016-04-17:12 AM",30.0546
"2016-04-18:12 AM",30.423
"2016-04-19:12 AM",33.7509
"2016-04-20:12 AM",38.3306
"2016-04-21:12 AM",43.754
"2016-04-22:12 AM",47.2903
"2016-04-23:12 AM",51.2865
"2016-04-24:12 AM",45.1785
"2016-04-25:12 AM",45.5401
"2016-04-26:12 AM",41.1926
"2016-04-27:12 AM",38.4064
"2016-04-28:12 AM",37.2346
"2016-04-29:12 AM",34.1384
"2016-04-30:12 AM",32.6066
"2016-05-01:12 AM",32.8069
"2016-05-02:12 AM",36.8697
"2016-05-03:12 AM",42.3617
"2016-05-04:12 AM",48.4941
"2016-05-05:12 AM",54.0241
"2016-05-06:12 AM",55.8916
"2016-05-07:12 AM",49.8535
"2016-05-08:12 AM",43.0025
"2016-05-09:12 AM",46.56
