"DateTime","(deg F) Mean Temperature (CFSR) at Massachusetts, 2010-01-01 to 2019-03-14"
"2014-03-31:12 AM",33.1993
"2014-04-01:12 AM",36.0738
"2014-04-02:12 AM",39.7965
"2014-04-03:12 AM",40.1065
"2014-04-04:12 AM",38.6992
"2014-04-05:12 AM",40.082
"2014-04-06:12 AM",37.7076
"2014-04-07:12 AM",43.2837
"2014-04-08:12 AM",48.574
"2014-04-09:12 AM",43.0623
"2014-04-10:12 AM",42.121
"2014-04-11:12 AM",51.2659
"2014-04-12:12 AM",50.2284
"2014-04-13:12 AM",51.5842
"2014-04-14:12 AM",58.3407
"2014-04-15:12 AM",55.4765
"2014-04-16:12 AM",33.0588
"2014-04-17:12 AM",33.9885
"2014-04-18:12 AM",36.4833
"2014-04-19:12 AM",43.3121
"2014-04-20:12 AM",42.1036
"2014-04-21:12 AM",46.1381
"2014-04-22:12 AM",51.2811
"2014-04-23:12 AM",46.3248
"2014-04-24:12 AM",43.4635
"2014-04-25:12 AM",46.0641
"2014-04-26:12 AM",43.1119
"2014-04-27:12 AM",41.8302
"2014-04-28:12 AM",45.2232
"2014-04-29:12 AM",41.2293
"2014-04-30:12 AM",41.0401
"2014-05-01:12 AM",50.5332
"2014-05-02:12 AM",52.8076
"2014-05-03:12 AM",52.8719
"2014-05-04:12 AM",49.84
"2014-05-05:12 AM",50.0234
"2014-05-06:12 AM",49.2019
"2014-05-07:12 AM",49.8549
"2014-05-08:12 AM",52.8805
"2014-05-09:12 AM",51.4267
"2014-05-10:12 AM",61.2374
"2014-05-11:12 AM",60.3115
"2014-05-12:12 AM",62.9483
"2014-05-13:12 AM",52.9403
"2014-05-14:12 AM",51.771
"2014-05-15:12 AM",60.2476
"2014-05-16:12 AM",60.9424
"2014-05-17:12 AM",59.7315
"2014-05-18:12 AM",55.1651
"2014-05-19:12 AM",53.5348
"2014-05-20:12 AM",56.1083
"2014-05-21:12 AM",58.0221
"2014-05-22:12 AM",54.6678
"2014-05-23:12 AM",54.3034
"2014-05-24:12 AM",53.4299
"2014-05-25:12 AM",57.3114
"2014-05-26:12 AM",62.2065
"2014-05-27:12 AM",61.545
"2014-05-28:12 AM",48.6093
"2014-05-29:12 AM",50.794
"2014-05-30:12 AM",55.2142
"2014-05-31:12 AM",53.3125
"2014-06-01:12 AM",58.0888
"2014-06-02:12 AM",63.2685
"2014-06-03:12 AM",64.6752
"2014-06-04:12 AM",59.6664
"2014-06-05:12 AM",58.6989
"2014-06-06:12 AM",61.1618
"2014-06-07:12 AM",64.9557
"2014-06-08:12 AM",68.1467
"2014-06-09:12 AM",66.0738
"2014-06-10:12 AM",64.2537
"2014-06-11:12 AM",59.2167
"2014-06-12:12 AM",60.687
"2014-06-13:12 AM",61.5889
"2014-06-14:12 AM",63.442
"2014-06-15:12 AM",63.0333
"2014-06-16:12 AM",64.6398
"2014-06-17:12 AM",68.0873
"2014-06-18:12 AM",73.0848
"2014-06-19:12 AM",68.7585
"2014-06-20:12 AM",62.3475
"2014-06-21:12 AM",61.4322
"2014-06-22:12 AM",61.2167
"2014-06-23:12 AM",64.9319
"2014-06-24:12 AM",66.6291
"2014-06-25:12 AM",70.8242
"2014-06-26:12 AM",68.9873
"2014-06-27:12 AM",65.2618
"2014-06-28:12 AM",67.5763
"2014-06-29:12 AM",68.146
"2014-06-30:12 AM",69.9933
"2014-07-01:12 AM",74.0331
"2014-07-02:12 AM",75.8505
"2014-07-03:12 AM",73.4648
"2014-07-04:12 AM",68.4399
"2014-07-05:12 AM",66.8156
"2014-07-06:12 AM",69.8113
"2014-07-07:12 AM",71.7015
"2014-07-08:12 AM",75.5627
"2014-07-09:12 AM",74.556
"2014-07-10:12 AM",70.0587
"2014-07-11:12 AM",67.8736
"2014-07-12:12 AM",69.7179
"2014-07-13:12 AM",71.3305
"2014-07-14:12 AM",73.1912
"2014-07-15:12 AM",73.3208
"2014-07-16:12 AM",70.7185
"2014-07-17:12 AM",68.0556
"2014-07-18:12 AM",67.0033
"2014-07-19:12 AM",65.0145
"2014-07-20:12 AM",64.8275
"2014-07-21:12 AM",66.4437
"2014-07-22:12 AM",72.7938
"2014-07-23:12 AM",75.3071
"2014-07-24:12 AM",68.2569
"2014-07-25:12 AM",67.1895
"2014-07-26:12 AM",69.2134
"2014-07-27:12 AM",68.9446
"2014-07-28:12 AM",70.6285
"2014-07-29:12 AM",66.9711
"2014-07-30:12 AM",66.2103
"2014-07-31:12 AM",67.7214
"2014-08-01:12 AM",70.0011
"2014-08-02:12 AM",65.9205
"2014-08-03:12 AM",64.2198
"2014-08-04:12 AM",68.3778
"2014-08-05:12 AM",72.2653
"2014-08-06:12 AM",68.7664
"2014-08-07:12 AM",65.0199
"2014-08-08:12 AM",66.7866
"2014-08-09:12 AM",68.2488
"2014-08-10:12 AM",69.6011
"2014-08-11:12 AM",70.0264
"2014-08-12:12 AM",68.5009
"2014-08-13:12 AM",67.1214
"2014-08-14:12 AM",63.2289
"2014-08-15:12 AM",63.0408
"2014-08-16:12 AM",65.0471
"2014-08-17:12 AM",65.9253
"2014-08-18:12 AM",64.0227
"2014-08-19:12 AM",63.1065
"2014-08-20:12 AM",66.5105
"2014-08-21:12 AM",64.9677
"2014-08-22:12 AM",65.2098
"2014-08-23:12 AM",63.6613
"2014-08-24:12 AM",64.4918
"2014-08-25:12 AM",68.6491
"2014-08-26:12 AM",69.9192
"2014-08-27:12 AM",72.0286
"2014-08-28:12 AM",67.8299
"2014-08-29:12 AM",63.2966
"2014-08-30:12 AM",63.7763
"2014-08-31:12 AM",71.4648
"2014-09-01:12 AM",73.4742
"2014-09-02:12 AM",75.1807
"2014-09-03:12 AM",72.6001
"2014-09-04:12 AM",70.003
"2014-09-05:12 AM",72.0986
"2014-09-06:12 AM",74.5563
"2014-09-07:12 AM",64.7497
"2014-09-08:12 AM",62.5543
"2014-09-09:12 AM",61.3314
"2014-09-10:12 AM",61.6951
"2014-09-11:12 AM",65.365
"2014-09-12:12 AM",59.6025
"2014-09-13:12 AM",56.7828
"2014-09-14:12 AM",54.7416
"2014-09-15:12 AM",52.1902
"2014-09-16:12 AM",56.7246
"2014-09-17:12 AM",56.7745
"2014-09-18:12 AM",58.6708
"2014-09-19:12 AM",50.342
"2014-09-20:12 AM",57.2331
"2014-09-21:12 AM",67.3225
"2014-09-22:12 AM",61.0167
"2014-09-23:12 AM",54.6346
"2014-09-24:12 AM",57.6579
"2014-09-25:12 AM",56.5313
"2014-09-26:12 AM",60.0602
"2014-09-27:12 AM",64.2533
"2014-09-28:12 AM",66.5364
"2014-09-29:12 AM",65.6836
"2014-09-30:12 AM",58.7777
"2014-10-01:12 AM",57.9493
"2014-10-02:12 AM",56.3938
"2014-10-03:12 AM",54.9235
"2014-10-04:12 AM",57.8476
"2014-10-05:12 AM",51.2712
"2014-10-06:12 AM",52.7472
"2014-10-07:12 AM",62.0818
"2014-10-08:12 AM",62.9632
"2014-10-09:12 AM",55.0625
"2014-10-10:12 AM",52.2115
"2014-10-11:12 AM",48.02
"2014-10-12:12 AM",48.7582
"2014-10-13:12 AM",52.8856
"2014-10-14:12 AM",63.8676
"2014-10-15:12 AM",66.2436
"2014-10-16:12 AM",66.5785
"2014-10-17:12 AM",61.227
"2014-10-18:12 AM",59.0191
"2014-10-19:12 AM",47.5196
"2014-10-20:12 AM",43.8424
"2014-10-21:12 AM",53.9323
"2014-10-22:12 AM",53.1037
"2014-10-23:12 AM",53.3122
"2014-10-24:12 AM",49.1016
"2014-10-25:12 AM",50.9157
"2014-10-26:12 AM",50.851
"2014-10-27:12 AM",49.1466
"2014-10-28:12 AM",53.9262
"2014-10-29:12 AM",59.5983
"2014-10-30:12 AM",48.9717
"2014-10-31:12 AM",46.9641
"2014-11-01:12 AM",44.0272
"2014-11-02:12 AM",37.1286
"2014-11-03:12 AM",39.5145
"2014-11-04:12 AM",49.4803
"2014-11-05:12 AM",55.2657
"2014-11-06:12 AM",48.1246
"2014-11-07:12 AM",43.6996
"2014-11-08:12 AM",37.5721
"2014-11-09:12 AM",45.3456
"2014-11-10:12 AM",44.5798
"2014-11-11:12 AM",49.822
"2014-11-12:12 AM",51.3689
"2014-11-13:12 AM",41.3373
"2014-11-14:12 AM",34.6636
"2014-11-15:12 AM",30.8437
"2014-11-16:12 AM",35.2076
"2014-11-17:12 AM",41.1492
"2014-11-18:12 AM",32.2432
"2014-11-19:12 AM",27.7104
"2014-11-20:12 AM",34.9738
"2014-11-21:12 AM",28.4112
"2014-11-22:12 AM",31.6177
"2014-11-23:12 AM",42.7525
"2014-11-24:12 AM",55.1802
"2014-11-25:12 AM",53.722
"2014-11-26:12 AM",39.8088
"2014-11-27:12 AM",31.8092
"2014-11-28:12 AM",26.6331
"2014-11-29:12 AM",21.4912
"2014-11-30:12 AM",41.484
"2014-12-01:12 AM",47.2039
"2014-12-02:12 AM",34.5261
"2014-12-03:12 AM",43.0012
"2014-12-04:12 AM",34.0466
"2014-12-05:12 AM",33.3702
"2014-12-06:12 AM",39.8561
"2014-12-07:12 AM",31.0015
"2014-12-08:12 AM",25.8057
"2014-12-09:12 AM",40.1209
"2014-12-10:12 AM",39.6073
"2014-12-11:12 AM",33.3199
"2014-12-12:12 AM",30.6531
"2014-12-13:12 AM",31.2562
"2014-12-14:12 AM",33.9609
"2014-12-15:12 AM",32.9108
"2014-12-16:12 AM",36.2412
"2014-12-17:12 AM",40.959
"2014-12-18:12 AM",35.2922
"2014-12-19:12 AM",31.4112
"2014-12-20:12 AM",31.2496
"2014-12-21:12 AM",33.5282
"2014-12-22:12 AM",35.7613
"2014-12-23:12 AM",40.753
"2014-12-24:12 AM",43.2914
"2014-12-25:12 AM",48.5744
"2014-12-26:12 AM",38.8252
"2014-12-27:12 AM",40.0168
"2014-12-28:12 AM",42.5653
"2014-12-29:12 AM",34.4674
"2014-12-30:12 AM",26.4562
"2014-12-31:12 AM",23.3699
"2015-01-01:12 AM",26.0573
"2015-01-02:12 AM",31.4769
"2015-01-03:12 AM",28.296
"2015-01-04:12 AM",40.7142
"2015-01-05:12 AM",29.6604
"2015-01-06:12 AM",17.1637
"2015-01-07:12 AM",15.8281
"2015-01-08:12 AM",8.1298
"2015-01-09:12 AM",23.0007
"2015-01-10:12 AM",17.2063
"2015-01-11:12 AM",19.2594
"2015-01-12:12 AM",32.2108
"2015-01-13:12 AM",19.4932
"2015-01-14:12 AM",18.2986
"2015-01-15:12 AM",22.3565
"2015-01-16:12 AM",23.5146
"2015-01-17:12 AM",13.7898
"2015-01-18:12 AM",35.1977
"2015-01-19:12 AM",34.108
"2015-01-20:12 AM",27.2944
"2015-01-21:12 AM",24.3158
"2015-01-22:12 AM",29.1267
"2015-01-23:12 AM",26.4652
"2015-01-24:12 AM",31.4962
"2015-01-25:12 AM",25.8791
"2015-01-26:12 AM",19.4567
"2015-01-27:12 AM",18.0383
"2015-01-28:12 AM",13.9964
"2015-01-29:12 AM",15.3822
"2015-01-30:12 AM",29.0093
"2015-01-31:12 AM",9.4186
"2015-02-01:12 AM",14.4174
"2015-02-02:12 AM",19.5494
"2015-02-03:12 AM",7.5265
"2015-02-04:12 AM",21.3832
"2015-02-05:12 AM",23.0801
"2015-02-06:12 AM",6.186
"2015-02-07:12 AM",19.3581
"2015-02-08:12 AM",25.122
"2015-02-09:12 AM",22.7206
"2015-02-10:12 AM",24.0741
"2015-02-11:12 AM",17.0233
"2015-02-12:12 AM",18.0223
"2015-02-13:12 AM",4.3101
"2015-02-14:12 AM",11.3783
"2015-02-15:12 AM",11.8989
"2015-02-16:12 AM",-0.3613
"2015-02-17:12 AM",9.3371
"2015-02-18:12 AM",12.4817
"2015-02-19:12 AM",15.3658
"2015-02-20:12 AM",3.085
"2015-02-21:12 AM",12.9627
"2015-02-22:12 AM",28.0184
"2015-02-23:12 AM",11.8485
"2015-02-24:12 AM",-0.5393
"2015-02-25:12 AM",18.1764
"2015-02-26:12 AM",15.4708
"2015-02-27:12 AM",10.7573
"2015-02-28:12 AM",8.2278
"2015-03-01:12 AM",16.6669
"2015-03-02:12 AM",23.7877
"2015-03-03:12 AM",16.203
"2015-03-04:12 AM",33.3586
"2015-03-05:12 AM",23.6809
"2015-03-06:12 AM",8.0575
"2015-03-07:12 AM",18.6913
"2015-03-08:12 AM",25.3749
"2015-03-09:12 AM",27.8235
"2015-03-10:12 AM",31.8072
"2015-03-11:12 AM",36.1713
"2015-03-12:12 AM",27.7322
"2015-03-13:12 AM",23.0652
"2015-03-14:12 AM",33.4411
"2015-03-15:12 AM",32.1683
"2015-03-16:12 AM",28.5445
"2015-03-17:12 AM",34.1524
"2015-03-18:12 AM",19.5249
"2015-03-19:12 AM",18.7815
"2015-03-20:12 AM",23.3463
"2015-03-21:12 AM",30.1939
"2015-03-22:12 AM",22.0102
"2015-03-23:12 AM",17.4857
"2015-03-24:12 AM",22.836
"2015-03-25:12 AM",30.7409
"2015-03-26:12 AM",39.7062
"2015-03-27:12 AM",36.6276
"2015-03-28:12 AM",31.3887
"2015-03-29:12 AM",25.6017
"2015-03-30:12 AM",33.2859
"2015-03-31:12 AM",35.5622
"2015-04-01:12 AM",32.2246
"2015-04-02:12 AM",38.0919
"2015-04-03:12 AM",49.4429
"2015-04-04:12 AM",42.0157
"2015-04-05:12 AM",36.457
"2015-04-06:12 AM",38.5252
"2015-04-07:12 AM",38.3236
"2015-04-08:12 AM",35.2693
"2015-04-09:12 AM",34.7173
"2015-04-10:12 AM",41.8282
"2015-04-11:12 AM",43.9565
"2015-04-12:12 AM",45.1319
"2015-04-13:12 AM",50.2228
"2015-04-14:12 AM",52.0392
"2015-04-15:12 AM",49.9087
"2015-04-16:12 AM",46.2888
"2015-04-17:12 AM",50.4127
"2015-04-18:12 AM",53.0987
"2015-04-19:12 AM",45.5284
"2015-04-20:12 AM",44.5561
"2015-04-21:12 AM",52.0925
"2015-04-22:12 AM",50.2531
"2015-04-23:12 AM",40.8574
"2015-04-24:12 AM",38.7036
"2015-04-25:12 AM",40.413
"2015-04-26:12 AM",43.9108
"2015-04-27:12 AM",46.3656
"2015-04-28:12 AM",46.5404
"2015-04-29:12 AM",49.5172
"2015-04-30:12 AM",48.6432
"2015-05-01:12 AM",45.5923
"2015-05-02:12 AM",48.979
"2015-05-03:12 AM",54.475
"2015-05-04:12 AM",59.5479
"2015-05-05:12 AM",62.1198
"2015-05-06:12 AM",58.2766
"2015-05-07:12 AM",60.6938
"2015-05-08:12 AM",60.1552
"2015-05-09:12 AM",56.4341
"2015-05-10:12 AM",65.5745
"2015-05-11:12 AM",66.432
"2015-05-12:12 AM",64.6912
"2015-05-13:12 AM",54.702
"2015-05-14:12 AM",52.2342
"2015-05-15:12 AM",56.1875
"2015-05-16:12 AM",58.9379
"2015-05-17:12 AM",63.5094
"2015-05-18:12 AM",55.4367
"2015-05-19:12 AM",56.9194
"2015-05-20:12 AM",54.0122
"2015-05-21:12 AM",53.0042
"2015-05-22:12 AM",56.532
"2015-05-23:12 AM",50.0133
"2015-05-24:12 AM",59.5875
"2015-05-25:12 AM",64.4122
"2015-05-26:12 AM",68.8176
"2015-05-27:12 AM",68.364
"2015-05-28:12 AM",67.266
"2015-05-29:12 AM",64.868
"2015-05-30:12 AM",66.542
"2015-05-31:12 AM",62.1824
"2015-06-01:12 AM",49.1329
"2015-06-02:12 AM",48.3607
"2015-06-03:12 AM",50.8545
"2015-06-04:12 AM",54.4618
"2015-06-05:12 AM",55.8918
"2015-06-06:12 AM",58.6459
"2015-06-07:12 AM",57.2839
"2015-06-08:12 AM",60.9913
"2015-06-09:12 AM",64.7821
"2015-06-10:12 AM",66.2428
"2015-06-11:12 AM",71.1057
"2015-06-12:12 AM",69.5507
"2015-06-13:12 AM",68.8023
"2015-06-14:12 AM",66.9713
"2015-06-15:12 AM",57.7891
"2015-06-16:12 AM",63.0504
"2015-06-17:12 AM",64.3483
"2015-06-18:12 AM",62.8216
"2015-06-19:12 AM",66.4489
"2015-06-20:12 AM",60.6495
"2015-06-21:12 AM",66.7184
"2015-06-22:12 AM",70.117
"2015-06-23:12 AM",70.9205
"2015-06-24:12 AM",69.0256
"2015-06-25:12 AM",67.8016
"2015-06-26:12 AM",63.5943
"2015-06-27:12 AM",61.2972
"2015-06-28:12 AM",58.2454
"2015-06-29:12 AM",59.333
"2015-06-30:12 AM",66.9259
"2015-07-01:12 AM",67.8081
"2015-07-02:12 AM",66.9866
"2015-07-03:12 AM",65.6008
"2015-07-04:12 AM",62.9568
"2015-07-05:12 AM",67.7017
"2015-07-06:12 AM",70.3828
"2015-07-07:12 AM",70.2604
"2015-07-08:12 AM",73.2223
"2015-07-09:12 AM",67.4793
"2015-07-10:12 AM",68.0205
"2015-07-11:12 AM",70.8634
"2015-07-12:12 AM",73.371
"2015-07-13:12 AM",71.9879
"2015-07-14:12 AM",69.2125
"2015-07-15:12 AM",70.4185
"2015-07-16:12 AM",63.9759
"2015-07-17:12 AM",65.4553
"2015-07-18:12 AM",67.9656
"2015-07-19:12 AM",75.4718
"2015-07-20:12 AM",77.4822
"2015-07-21:12 AM",74.0944
"2015-07-22:12 AM",70.6813
"2015-07-23:12 AM",68.7191
"2015-07-24:12 AM",67.3867
"2015-07-25:12 AM",65.4174
"2015-07-26:12 AM",67.9901
"2015-07-27:12 AM",71.01
"2015-07-28:12 AM",74.7174
"2015-07-29:12 AM",76.0777
"2015-07-30:12 AM",75.9231
"2015-07-31:12 AM",72.8861
"2015-08-01:12 AM",72.1726
"2015-08-02:12 AM",71.2274
"2015-08-03:12 AM",74.6112
"2015-08-04:12 AM",72.7763
"2015-08-05:12 AM",70.362
"2015-08-06:12 AM",67.7899
"2015-08-07:12 AM",67.2685
"2015-08-08:12 AM",66.0844
"2015-08-09:12 AM",64.4409
"2015-08-10:12 AM",67.5939
"2015-08-11:12 AM",67.6222
"2015-08-12:12 AM",70.3029
"2015-08-13:12 AM",68.8795
"2015-08-14:12 AM",69.8977
"2015-08-15:12 AM",73.3273
"2015-08-16:12 AM",73.0812
"2015-08-17:12 AM",75.6496
"2015-08-18:12 AM",75.94
"2015-08-19:12 AM",74.7
"2015-08-20:12 AM",72.7239
"2015-08-21:12 AM",72.0745
"2015-08-22:12 AM",69.5586
"2015-08-23:12 AM",68.4952
"2015-08-24:12 AM",71.3752
"2015-08-25:12 AM",72.3177
"2015-08-26:12 AM",70.9682
"2015-08-27:12 AM",67.7421
"2015-08-28:12 AM",65.6872
"2015-08-29:12 AM",66.8268
"2015-08-30:12 AM",71.7885
"2015-08-31:12 AM",74.7158
"2015-09-01:12 AM",71.1009
"2015-09-02:12 AM",72.2624
"2015-09-03:12 AM",73.1516
"2015-09-04:12 AM",65.5554
"2015-09-05:12 AM",63.9525
"2015-09-06:12 AM",67.0534
"2015-09-07:12 AM",72.1713
"2015-09-08:12 AM",76.9464
"2015-09-09:12 AM",76.2058
"2015-09-10:12 AM",69.4002
"2015-09-11:12 AM",65.6339
"2015-09-12:12 AM",64.5438
"2015-09-13:12 AM",64.2808
"2015-09-14:12 AM",60.5296
"2015-09-15:12 AM",65.889
"2015-09-16:12 AM",67.8088
"2015-09-17:12 AM",69.2906
"2015-09-18:12 AM",69.0987
"2015-09-19:12 AM",67.8736
"2015-09-20:12 AM",65.3518
"2015-09-21:12 AM",57.3642
"2015-09-22:12 AM",59.3472
"2015-09-23:12 AM",57.5946
"2015-09-24:12 AM",61.0495
"2015-09-25:12 AM",58.2273
"2015-09-26:12 AM",54.9207
"2015-09-27:12 AM",54.4426
"2015-09-28:12 AM",63.2842
"2015-09-29:12 AM",69.0309
"2015-09-30:12 AM",65.25
"2015-10-01:12 AM",54.5821
"2015-10-02:12 AM",50.2156
"2015-10-03:12 AM",49.2796
"2015-10-04:12 AM",49.795
"2015-10-05:12 AM",50.8293
"2015-10-06:12 AM",53.1979
"2015-10-07:12 AM",55.542
"2015-10-08:12 AM",54.61
"2015-10-09:12 AM",59.382
"2015-10-10:12 AM",50.0659
"2015-10-11:12 AM",53.1905
"2015-10-12:12 AM",57.9297
"2015-10-13:12 AM",60.4245
"2015-10-14:12 AM",56.6427
"2015-10-15:12 AM",49.9964
"2015-10-16:12 AM",53.0787
"2015-10-17:12 AM",45.4638
"2015-10-18:12 AM",36.9705
"2015-10-19:12 AM",36.5941
"2015-10-20:12 AM",50.1519
"2015-10-21:12 AM",56.741
"2015-10-22:12 AM",59.9985
"2015-10-23:12 AM",46.7944
"2015-10-24:12 AM",42.6022
"2015-10-25:12 AM",52.5448
"2015-10-26:12 AM",44.505
"2015-10-27:12 AM",43.2455
"2015-10-28:12 AM",49.4814
"2015-10-29:12 AM",62.7071
"2015-10-30:12 AM",48.562
"2015-10-31:12 AM",42.8416
"2015-11-01:12 AM",52.3515
"2015-11-02:12 AM",53.1905
"2015-11-03:12 AM",53.1397
"2015-11-04:12 AM",53.9929
"2015-11-05:12 AM",58.1598
"2015-11-06:12 AM",63.7221
"2015-11-07:12 AM",54.9019
"2015-11-08:12 AM",45.2664
"2015-11-09:12 AM",45.3331
"2015-11-10:12 AM",48.7965
"2015-11-11:12 AM",48.6666
"2015-11-12:12 AM",49.0584
"2015-11-13:12 AM",49.573
"2015-11-14:12 AM",39.364
"2015-11-15:12 AM",41.8622
"2015-11-16:12 AM",47.9682
"2015-11-17:12 AM",37.526
"2015-11-18:12 AM",38.6865
"2015-11-19:12 AM",48.2673
"2015-11-20:12 AM",52.1712
"2015-11-21:12 AM",40.3138
"2015-11-22:12 AM",42.6614
"2015-11-23:12 AM",34.3836
"2015-11-24:12 AM",33.274
"2015-11-25:12 AM",35.8115
"2015-11-26:12 AM",44.7397
"2015-11-27:12 AM",52.236
"2015-11-28:12 AM",48.3732
"2015-11-29:12 AM",36.2098
"2015-11-30:12 AM",32.9517
"2015-12-01:12 AM",36.7169
"2015-12-02:12 AM",42.7143
"2015-12-03:12 AM",44.4767
"2015-12-04:12 AM",39.6612
"2015-12-05:12 AM",40.2816
"2015-12-06:12 AM",41.1055
"2015-12-07:12 AM",42.4182
"2015-12-08:12 AM",40.4159
"2015-12-09:12 AM",40.2773
"2015-12-10:12 AM",49.0784
"2015-12-11:12 AM",51.4956
"2015-12-12:12 AM",49.7338
"2015-12-13:12 AM",47.7142
"2015-12-14:12 AM",49.7455
"2015-12-15:12 AM",53.0658
"2015-12-16:12 AM",40.2174
"2015-12-17:12 AM",45.1679
"2015-12-18:12 AM",45.1456
"2015-12-19:12 AM",33.5431
"2015-12-20:12 AM",32.8885
"2015-12-21:12 AM",41.1793
"2015-12-22:12 AM",50.6997
"2015-12-23:12 AM",49.7323
"2015-12-24:12 AM",58.9134
"2015-12-25:12 AM",52.4426
"2015-12-26:12 AM",45.7657
"2015-12-27:12 AM",47.8069
"2015-12-28:12 AM",32.403
"2015-12-29:12 AM",33.5214
"2015-12-30:12 AM",31.0554
"2015-12-31:12 AM",37.3719
"2016-01-01:12 AM",33.4794
"2016-01-02:12 AM",29.9007
"2016-01-03:12 AM",33.7584
"2016-01-04:12 AM",24.2262
"2016-01-05:12 AM",15.0132
"2016-01-06:12 AM",26.721
"2016-01-07:12 AM",30.9517
"2016-01-08:12 AM",33.7791
"2016-01-09:12 AM",37.5535
"2016-01-10:12 AM",46.4778
"2016-01-11:12 AM",30.8088
"2016-01-12:12 AM",29.5821
"2016-01-13:12 AM",25.2442
"2016-01-14:12 AM",23.2216
"2016-01-15:12 AM",31.7894
"2016-01-16:12 AM",36.7745
"2016-01-17:12 AM",30.2189
"2016-01-18:12 AM",22.6427
"2016-01-19:12 AM",16.4145
"2016-01-20:12 AM",21.1545
"2016-01-21:12 AM",22.0563
"2016-01-22:12 AM",19.9868
"2016-01-23:12 AM",25.6159
"2016-01-24:12 AM",23.1973
"2016-01-25:12 AM",25.6534
"2016-01-26:12 AM",36.6786
"2016-01-27:12 AM",35.5894
"2016-01-28:12 AM",30.7346
"2016-01-29:12 AM",33.391
"2016-01-30:12 AM",30.0884
"2016-01-31:12 AM",38.8708
"2016-02-01:12 AM",43.2367
"2016-02-02:12 AM",36.851
"2016-02-03:12 AM",42.897
"2016-02-04:12 AM",48.4444
"2016-02-05:12 AM",32.9261
"2016-02-06:12 AM",26.3946
"2016-02-07:12 AM",31.5493
"2016-02-08:12 AM",26.5797
"2016-02-09:12 AM",21.2959
"2016-02-10:12 AM",26.1882
"2016-02-11:12 AM",18.9608
"2016-02-12:12 AM",11.8261
"2016-02-13:12 AM",9.3186
"2016-02-14:12 AM",-3.395
"2016-02-15:12 AM",10.2736
"2016-02-16:12 AM",41.6376
"2016-02-17:12 AM",33.2103
"2016-02-18:12 AM",25.6132
"2016-02-19:12 AM",26.9247
"2016-02-20:12 AM",40.7368
"2016-02-21:12 AM",40.9858
"2016-02-22:12 AM",34.405
"2016-02-23:12 AM",32.6554
"2016-02-24:12 AM",39.7207
"2016-02-25:12 AM",49.7579
"2016-02-26:12 AM",29.8969
"2016-02-27:12 AM",27.1783
"2016-02-28:12 AM",39.288
"2016-02-29:12 AM",43.9412
"2016-03-01:12 AM",35.7168
"2016-03-02:12 AM",37.5699
"2016-03-03:12 AM",24.7451
"2016-03-04:12 AM",28.6416
"2016-03-05:12 AM",28.3798
"2016-03-06:12 AM",30.2855
"2016-03-07:12 AM",36.8199
"2016-03-08:12 AM",41.6818
"2016-03-09:12 AM",49.9183
"2016-03-10:12 AM",55.573
"2016-03-11:12 AM",48.3296
"2016-03-12:12 AM",41.8586
"2016-03-13:12 AM",47.1884
"2016-03-14:12 AM",39.6063
"2016-03-15:12 AM",42.8025
"2016-03-16:12 AM",43.9657
"2016-03-17:12 AM",47.4957
"2016-03-18:12 AM",41.3812
"2016-03-19:12 AM",33.3451
"2016-03-20:12 AM",31.2197
"2016-03-21:12 AM",32.234
"2016-03-22:12 AM",33.5545
"2016-03-23:12 AM",45.059
"2016-03-24:12 AM",39.3289
"2016-03-25:12 AM",44.4972
"2016-03-26:12 AM",37.1082
"2016-03-27:12 AM",38.1936
"2016-03-28:12 AM",38.8999
"2016-03-29:12 AM",39.1003
"2016-03-30:12 AM",39.519
"2016-03-31:12 AM",51.0235
"2016-04-01:12 AM",57.6426
"2016-04-02:12 AM",45.03
"2016-04-03:12 AM",31.381
"2016-04-04:12 AM",25.4307
"2016-04-05:12 AM",24.7831
"2016-04-06:12 AM",29.0797
"2016-04-07:12 AM",47.1774
"2016-04-08:12 AM",41.7042
"2016-04-09:12 AM",36.4271
"2016-04-10:12 AM",34.8373
"2016-04-11:12 AM",44.8149
"2016-04-12:12 AM",48.139
"2016-04-13:12 AM",40.8025
"2016-04-14:12 AM",41.4142
"2016-04-15:12 AM",43.1274
"2016-04-16:12 AM",43.392
"2016-04-17:12 AM",47.2888
"2016-04-18:12 AM",52.7486
"2016-04-19:12 AM",47.4845
"2016-04-20:12 AM",45.6154
"2016-04-21:12 AM",51.8452
"2016-04-22:12 AM",60.0771
"2016-04-23:12 AM",53.9758
"2016-04-24:12 AM",44.6569
"2016-04-25:12 AM",48.2756
"2016-04-26:12 AM",42.0215
"2016-04-27:12 AM",43.0245
"2016-04-28:12 AM",45.7237
"2016-04-29:12 AM",46.0521
"2016-04-30:12 AM",47.7496
"2016-05-01:12 AM",43.6865
"2016-05-02:12 AM",45.3031
"2016-05-03:12 AM",45.3191
"2016-05-04:12 AM",45.0462
"2016-05-05:12 AM",43.9797
"2016-05-06:12 AM",47.7279
"2016-05-07:12 AM",47.2365
"2016-05-08:12 AM",48.9367
"2016-05-09:12 AM",49.8362
"2016-05-10:12 AM",50.8096
"2016-05-11:12 AM",56.3981
"2016-05-12:12 AM",57.9789
"2016-05-13:12 AM",56.9206
"2016-05-14:12 AM",59.8219
"2016-05-15:12 AM",49.2642
"2016-05-16:12 AM",45.3121
"2016-05-17:12 AM",54.7862
