"DateTime","(deg F) Mean Temperature (CFSR) at New Hampshire, 2010-01-01 to 2019-03-14"
"2014-03-17:12 AM",4.2359
"2014-03-18:12 AM",9.6174
"2014-03-19:12 AM",21.0229
"2014-03-20:12 AM",30.3651
"2014-03-21:12 AM",26.2337
"2014-03-22:12 AM",23.1656
"2014-03-23:12 AM",19.4119
"2014-03-24:12 AM",8.4349
"2014-03-25:12 AM",12.0587
"2014-03-26:12 AM",18.5904
"2014-03-27:12 AM",16.1271
"2014-03-28:12 AM",32.036
"2014-03-29:12 AM",34.8337
"2014-03-30:12 AM",31.5091
"2014-03-31:12 AM",28.2538
"2014-04-01:12 AM",28.6034
"2014-04-02:12 AM",34.1692
"2014-04-03:12 AM",31.6506
"2014-04-04:12 AM",29.124
"2014-04-05:12 AM",32.7452
"2014-04-06:12 AM",29.6917
"2014-04-07:12 AM",36.7828
"2014-04-08:12 AM",40.5158
"2014-04-09:12 AM",36.117
"2014-04-10:12 AM",37.5283
"2014-04-11:12 AM",47.7041
"2014-04-12:12 AM",44.7442
"2014-04-13:12 AM",40.147
"2014-04-14:12 AM",54.9172
"2014-04-15:12 AM",53.8214
"2014-04-16:12 AM",25.3036
"2014-04-17:12 AM",28.5813
"2014-04-18:12 AM",32.1766
"2014-04-19:12 AM",37.202
"2014-04-20:12 AM",39.1071
"2014-04-21:12 AM",48.4209
"2014-04-22:12 AM",53.218
"2014-04-23:12 AM",45.3715
"2014-04-24:12 AM",38.2676
"2014-04-25:12 AM",43.4066
"2014-04-26:12 AM",40.3088
"2014-04-27:12 AM",39.4479
"2014-04-28:12 AM",42.9355
"2014-04-29:12 AM",39.1813
"2014-04-30:12 AM",37.4149
"2014-05-01:12 AM",42.8671
"2014-05-02:12 AM",49.4037
"2014-05-03:12 AM",49.5392
"2014-05-04:12 AM",44.7057
"2014-05-05:12 AM",44.4117
"2014-05-06:12 AM",44.3802
"2014-05-07:12 AM",45.7828
"2014-05-08:12 AM",50.6957
"2014-05-09:12 AM",47.0655
"2014-05-10:12 AM",59.2392
"2014-05-11:12 AM",58.2003
"2014-05-12:12 AM",60.7723
"2014-05-13:12 AM",50.9842
"2014-05-14:12 AM",53.5753
"2014-05-15:12 AM",59.4288
"2014-05-16:12 AM",59.5879
"2014-05-17:12 AM",57.0013
"2014-05-18:12 AM",51.829
"2014-05-19:12 AM",48.2358
"2014-05-20:12 AM",52.8217
"2014-05-21:12 AM",56.7439
"2014-05-22:12 AM",52.4773
"2014-05-23:12 AM",51.337
"2014-05-24:12 AM",53.0686
"2014-05-25:12 AM",55.3863
"2014-05-26:12 AM",59.5771
"2014-05-27:12 AM",54.0385
"2014-05-28:12 AM",44.6871
"2014-05-29:12 AM",49.7952
"2014-05-30:12 AM",54.7432
"2014-05-31:12 AM",51.3066
"2014-06-01:12 AM",57.3865
"2014-06-02:12 AM",64.2988
"2014-06-03:12 AM",65.651
"2014-06-04:12 AM",56.9997
"2014-06-05:12 AM",55.7861
"2014-06-06:12 AM",58.6596
"2014-06-07:12 AM",62.8417
"2014-06-08:12 AM",66.2599
"2014-06-09:12 AM",67.248
"2014-06-10:12 AM",59.8793
"2014-06-11:12 AM",56.3416
"2014-06-12:12 AM",55.7845
"2014-06-13:12 AM",53.8907
"2014-06-14:12 AM",58.8846
"2014-06-15:12 AM",57.5215
"2014-06-16:12 AM",60.6531
"2014-06-17:12 AM",68.6268
"2014-06-18:12 AM",69.2415
"2014-06-19:12 AM",63.0581
"2014-06-20:12 AM",56.5374
"2014-06-21:12 AM",55.5762
"2014-06-22:12 AM",57.5625
"2014-06-23:12 AM",62.1464
"2014-06-24:12 AM",66.7953
"2014-06-25:12 AM",67.7266
"2014-06-26:12 AM",65.0736
"2014-06-27:12 AM",63.379
"2014-06-28:12 AM",65.5966
"2014-06-29:12 AM",68.9236
"2014-06-30:12 AM",71.6787
"2014-07-01:12 AM",74.7811
"2014-07-02:12 AM",75.823
"2014-07-03:12 AM",72.4842
"2014-07-04:12 AM",64.9504
"2014-07-05:12 AM",61.3407
"2014-07-06:12 AM",67.4136
"2014-07-07:12 AM",68.3755
"2014-07-08:12 AM",72.4491
"2014-07-09:12 AM",71.2155
"2014-07-10:12 AM",64.9486
"2014-07-11:12 AM",62.8394
"2014-07-12:12 AM",66.1937
"2014-07-13:12 AM",69.9307
"2014-07-14:12 AM",71.4106
"2014-07-15:12 AM",69.6762
"2014-07-16:12 AM",69.0908
"2014-07-17:12 AM",64.8691
"2014-07-18:12 AM",63.0907
"2014-07-19:12 AM",62.8023
"2014-07-20:12 AM",61.873
"2014-07-21:12 AM",64.7508
"2014-07-22:12 AM",70.8465
"2014-07-23:12 AM",74.3315
"2014-07-24:12 AM",64.4648
"2014-07-25:12 AM",62.8405
"2014-07-26:12 AM",65.4039
"2014-07-27:12 AM",62.0177
"2014-07-28:12 AM",64.6833
"2014-07-29:12 AM",61.0909
"2014-07-30:12 AM",59.212
"2014-07-31:12 AM",61.9048
"2014-08-01:12 AM",66.0531
"2014-08-02:12 AM",65.0658
"2014-08-03:12 AM",62.9809
"2014-08-04:12 AM",64.3132
"2014-08-05:12 AM",67.1095
"2014-08-06:12 AM",64.657
"2014-08-07:12 AM",59.0491
"2014-08-08:12 AM",61.3812
"2014-08-09:12 AM",63.6652
"2014-08-10:12 AM",65.4951
"2014-08-11:12 AM",66.5076
"2014-08-12:12 AM",65.3463
"2014-08-13:12 AM",61.3591
"2014-08-14:12 AM",58.5898
"2014-08-15:12 AM",55.9594
"2014-08-16:12 AM",59.9569
"2014-08-17:12 AM",59.1123
"2014-08-18:12 AM",57.7724
"2014-08-19:12 AM",57.5899
"2014-08-20:12 AM",61.6836
"2014-08-21:12 AM",59.5945
"2014-08-22:12 AM",60.9193
"2014-08-23:12 AM",58.8785
"2014-08-24:12 AM",62.7363
"2014-08-25:12 AM",67.3129
"2014-08-26:12 AM",68.4297
"2014-08-27:12 AM",70.3098
"2014-08-28:12 AM",61.9599
"2014-08-29:12 AM",60.1885
"2014-08-30:12 AM",60.9022
"2014-08-31:12 AM",66.9812
"2014-09-01:12 AM",68.2646
"2014-09-02:12 AM",71.7091
"2014-09-03:12 AM",67.2116
"2014-09-04:12 AM",65.0199
"2014-09-05:12 AM",70.7326
"2014-09-06:12 AM",69.7694
"2014-09-07:12 AM",59.3406
"2014-09-08:12 AM",56.629
"2014-09-09:12 AM",54.046
"2014-09-10:12 AM",55.474
"2014-09-11:12 AM",58.9939
"2014-09-12:12 AM",52.5744
"2014-09-13:12 AM",47.6285
"2014-09-14:12 AM",47.0237
"2014-09-15:12 AM",43.6435
"2014-09-16:12 AM",49.6085
"2014-09-17:12 AM",51.6209
"2014-09-18:12 AM",50.5373
"2014-09-19:12 AM",41.8653
"2014-09-20:12 AM",49.9442
"2014-09-21:12 AM",61.5814
"2014-09-22:12 AM",54.6166
"2014-09-23:12 AM",50.5819
"2014-09-24:12 AM",51.1781
"2014-09-25:12 AM",50.5987
"2014-09-26:12 AM",57.3141
"2014-09-27:12 AM",61.6941
"2014-09-28:12 AM",63.9811
"2014-09-29:12 AM",62.2427
"2014-09-30:12 AM",55.459
"2014-10-01:12 AM",54.403
"2014-10-02:12 AM",53.2654
"2014-10-03:12 AM",51.1351
"2014-10-04:12 AM",53.0229
"2014-10-05:12 AM",49.0347
"2014-10-06:12 AM",46.9182
"2014-10-07:12 AM",54.1159
"2014-10-08:12 AM",56.2179
"2014-10-09:12 AM",47.574
"2014-10-10:12 AM",45.3882
"2014-10-11:12 AM",45.0865
"2014-10-12:12 AM",43.0894
"2014-10-13:12 AM",47.1105
"2014-10-14:12 AM",58.3534
"2014-10-15:12 AM",62.3584
"2014-10-16:12 AM",63.0158
"2014-10-17:12 AM",58.3252
"2014-10-18:12 AM",53.7242
"2014-10-19:12 AM",40.9987
"2014-10-20:12 AM",38.3362
"2014-10-21:12 AM",44.8995
"2014-10-22:12 AM",44.5302
"2014-10-23:12 AM",44.955
"2014-10-24:12 AM",43.012
"2014-10-25:12 AM",45.61
"2014-10-26:12 AM",45.1191
"2014-10-27:12 AM",42.4342
"2014-10-28:12 AM",45.9381
"2014-10-29:12 AM",50.4
"2014-10-30:12 AM",42.4312
"2014-10-31:12 AM",40.1643
"2014-11-01:12 AM",36.4667
"2014-11-02:12 AM",31.9791
"2014-11-03:12 AM",32.6138
"2014-11-04:12 AM",40.6137
"2014-11-05:12 AM",46.0355
"2014-11-06:12 AM",41.3757
"2014-11-07:12 AM",36.6714
"2014-11-08:12 AM",31.411
"2014-11-09:12 AM",36.2637
"2014-11-10:12 AM",37.3014
"2014-11-11:12 AM",42.6934
"2014-11-12:12 AM",46.6803
"2014-11-13:12 AM",35.4659
"2014-11-14:12 AM",29.9106
"2014-11-15:12 AM",26.6184
"2014-11-16:12 AM",30.2713
"2014-11-17:12 AM",31.352
"2014-11-18:12 AM",25.2298
"2014-11-19:12 AM",23.3209
"2014-11-20:12 AM",26.8322
"2014-11-21:12 AM",22.309
"2014-11-22:12 AM",25.2448
"2014-11-23:12 AM",36.0379
"2014-11-24:12 AM",44.7366
"2014-11-25:12 AM",46.8801
"2014-11-26:12 AM",32.9859
"2014-11-27:12 AM",24.3718
"2014-11-28:12 AM",18.1423
"2014-11-29:12 AM",10.3285
"2014-11-30:12 AM",30.5364
"2014-12-01:12 AM",37.708
"2014-12-02:12 AM",23.0484
"2014-12-03:12 AM",30.634
"2014-12-04:12 AM",23.4603
"2014-12-05:12 AM",16.7009
"2014-12-06:12 AM",28.2702
"2014-12-07:12 AM",17.7361
"2014-12-08:12 AM",8.5431
"2014-12-09:12 AM",26.9483
"2014-12-10:12 AM",32.4694
"2014-12-11:12 AM",31.2328
"2014-12-12:12 AM",26.1178
"2014-12-13:12 AM",25.628
"2014-12-14:12 AM",28.1766
"2014-12-15:12 AM",26.6895
"2014-12-16:12 AM",30.0164
"2014-12-17:12 AM",33.1914
"2014-12-18:12 AM",30.8939
"2014-12-19:12 AM",24.4033
"2014-12-20:12 AM",18.6168
"2014-12-21:12 AM",23.2099
"2014-12-22:12 AM",25.5393
"2014-12-23:12 AM",31.7872
"2014-12-24:12 AM",33.2366
"2014-12-25:12 AM",37.0465
"2014-12-26:12 AM",32.7256
"2014-12-27:12 AM",33.2942
"2014-12-28:12 AM",35.6995
"2014-12-29:12 AM",26.2009
"2014-12-30:12 AM",16.4322
"2014-12-31:12 AM",15.4771
"2015-01-01:12 AM",19.6086
"2015-01-02:12 AM",22.2525
"2015-01-03:12 AM",16.9495
"2015-01-04:12 AM",28.8189
"2015-01-05:12 AM",16.4676
"2015-01-06:12 AM",4.7053
"2015-01-07:12 AM",6.8149
"2015-01-08:12 AM",-4.0571
"2015-01-09:12 AM",13.6222
"2015-01-10:12 AM",9.8816
"2015-01-11:12 AM",9.5202
"2015-01-12:12 AM",23.2367
"2015-01-13:12 AM",4.2359
"2015-01-14:12 AM",5.3245
"2015-01-15:12 AM",11.3553
"2015-01-16:12 AM",13.0114
"2015-01-17:12 AM",1.2272
"2015-01-18:12 AM",24.2488
"2015-01-19:12 AM",30.0052
"2015-01-20:12 AM",14.2363
"2015-01-21:12 AM",9.8006
"2015-01-22:12 AM",17.3275
"2015-01-23:12 AM",15.4774
"2015-01-24:12 AM",22.9572
"2015-01-25:12 AM",17.0373
"2015-01-26:12 AM",5.8726
"2015-01-27:12 AM",9.6957
"2015-01-28:12 AM",7.3369
"2015-01-29:12 AM",9.5464
"2015-01-30:12 AM",21.5512
"2015-01-31:12 AM",0.1414
"2015-02-01:12 AM",1.5431
"2015-02-02:12 AM",3.3541
"2015-02-03:12 AM",-2.763
"2015-02-04:12 AM",13.3569
"2015-02-05:12 AM",14.0689
"2015-02-06:12 AM",-1.4688
"2015-02-07:12 AM",13.2336
"2015-02-08:12 AM",10.5773
"2015-02-09:12 AM",9.2089
"2015-02-10:12 AM",15.0544
"2015-02-11:12 AM",4.5817
"2015-02-12:12 AM",11.2977
"2015-02-13:12 AM",-4.0623
"2015-02-14:12 AM",1.4792
"2015-02-15:12 AM",3.1955
"2015-02-16:12 AM",-8.1438
"2015-02-17:12 AM",-1.6037
"2015-02-18:12 AM",1.1842
"2015-02-19:12 AM",10.8432
"2015-02-20:12 AM",-3.8628
"2015-02-21:12 AM",4.2049
"2015-02-22:12 AM",19.6345
"2015-02-23:12 AM",3.9171
"2015-02-24:12 AM",-8.9477
"2015-02-25:12 AM",9.4759
"2015-02-26:12 AM",4.7174
"2015-02-27:12 AM",0.6125
"2015-02-28:12 AM",0.9259
"2015-03-01:12 AM",8.6758
"2015-03-02:12 AM",16.4541
"2015-03-03:12 AM",9.9228
"2015-03-04:12 AM",28.7035
"2015-03-05:12 AM",15.1506
"2015-03-06:12 AM",-0.6088
"2015-03-07:12 AM",13.476
"2015-03-08:12 AM",17.4115
"2015-03-09:12 AM",22.6573
"2015-03-10:12 AM",28.6102
"2015-03-11:12 AM",33.5791
"2015-03-12:12 AM",20.8614
"2015-03-13:12 AM",15.0136
"2015-03-14:12 AM",27.1445
"2015-03-15:12 AM",27.3025
"2015-03-16:12 AM",19.274
"2015-03-17:12 AM",28.2783
"2015-03-18:12 AM",10.3764
"2015-03-19:12 AM",11.8139
"2015-03-20:12 AM",17.6194
"2015-03-21:12 AM",24.6787
"2015-03-22:12 AM",10.6774
"2015-03-23:12 AM",8.3903
"2015-03-24:12 AM",17.1106
"2015-03-25:12 AM",25.1181
"2015-03-26:12 AM",34.578
"2015-03-27:12 AM",32.8543
"2015-03-28:12 AM",23.7882
"2015-03-29:12 AM",17.5073
"2015-03-30:12 AM",28.1845
"2015-03-31:12 AM",28.2117
"2015-04-01:12 AM",22.1439
"2015-04-02:12 AM",29.6242
"2015-04-03:12 AM",42.2287
"2015-04-04:12 AM",33.0978
"2015-04-05:12 AM",26.9569
"2015-04-06:12 AM",28.7177
"2015-04-07:12 AM",32.3152
"2015-04-08:12 AM",27.0705
"2015-04-09:12 AM",28.9693
"2015-04-10:12 AM",34.2687
"2015-04-11:12 AM",35.4268
"2015-04-12:12 AM",39.3237
"2015-04-13:12 AM",47.8191
"2015-04-14:12 AM",48.1514
"2015-04-15:12 AM",42.5084
"2015-04-16:12 AM",43.8109
"2015-04-17:12 AM",48.812
"2015-04-18:12 AM",48.2416
"2015-04-19:12 AM",41.3132
"2015-04-20:12 AM",38.7637
"2015-04-21:12 AM",44.7921
"2015-04-22:12 AM",45.2057
"2015-04-23:12 AM",37.3192
"2015-04-24:12 AM",34.7571
"2015-04-25:12 AM",35.613
"2015-04-26:12 AM",39.3744
"2015-04-27:12 AM",41.8606
"2015-04-28:12 AM",42.6704
"2015-04-29:12 AM",45.9498
"2015-04-30:12 AM",46.9292
"2015-05-01:12 AM",45.8042
"2015-05-02:12 AM",50.4601
"2015-05-03:12 AM",56.3616
"2015-05-04:12 AM",62.7213
"2015-05-05:12 AM",60.2242
"2015-05-06:12 AM",55.1568
"2015-05-07:12 AM",60.6189
"2015-05-08:12 AM",57.6259
"2015-05-09:12 AM",55.868
"2015-05-10:12 AM",66.5694
"2015-05-11:12 AM",58.924
"2015-05-12:12 AM",57.947
"2015-05-13:12 AM",48.5791
"2015-05-14:12 AM",47.7741
"2015-05-15:12 AM",53.0101
"2015-05-16:12 AM",55.1476
"2015-05-17:12 AM",60.0069
"2015-05-18:12 AM",53.9382
"2015-05-19:12 AM",58.8168
"2015-05-20:12 AM",49.1155
"2015-05-21:12 AM",50.2588
"2015-05-22:12 AM",52.1101
"2015-05-23:12 AM",44.0703
"2015-05-24:12 AM",57.5605
"2015-05-25:12 AM",62.726
"2015-05-26:12 AM",70.4638
"2015-05-27:12 AM",71.2162
"2015-05-28:12 AM",66.7789
"2015-05-29:12 AM",64.9603
"2015-05-30:12 AM",68.8861
"2015-05-31:12 AM",55.924
"2015-06-01:12 AM",44.4396
"2015-06-02:12 AM",44.244
"2015-06-03:12 AM",49.7728
"2015-06-04:12 AM",53.6587
"2015-06-05:12 AM",57.4556
"2015-06-06:12 AM",57.2803
"2015-06-07:12 AM",54.9538
"2015-06-08:12 AM",57.8023
"2015-06-09:12 AM",62.5055
"2015-06-10:12 AM",64.3102
"2015-06-11:12 AM",68.3848
"2015-06-12:12 AM",66.4257
"2015-06-13:12 AM",65.6875
"2015-06-14:12 AM",64.5066
"2015-06-15:12 AM",56.1076
"2015-06-16:12 AM",57.6588
"2015-06-17:12 AM",60.8887
"2015-06-18:12 AM",62.9343
"2015-06-19:12 AM",62.7845
"2015-06-20:12 AM",58.7246
"2015-06-21:12 AM",61.9545
"2015-06-22:12 AM",65.7702
"2015-06-23:12 AM",64.8689
"2015-06-24:12 AM",64.7316
"2015-06-25:12 AM",62.1212
"2015-06-26:12 AM",60.111
"2015-06-27:12 AM",59.1166
"2015-06-28:12 AM",51.5728
"2015-06-29:12 AM",54.7227
"2015-06-30:12 AM",63.1317
"2015-07-01:12 AM",62.4322
"2015-07-02:12 AM",62.7433
"2015-07-03:12 AM",61.1431
"2015-07-04:12 AM",58.8119
"2015-07-05:12 AM",64.9351
"2015-07-06:12 AM",67.8832
"2015-07-07:12 AM",69.1952
"2015-07-08:12 AM",68.7749
"2015-07-09:12 AM",62.942
"2015-07-10:12 AM",66.2108
"2015-07-11:12 AM",68.6259
"2015-07-12:12 AM",71.9253
"2015-07-13:12 AM",70.6818
"2015-07-14:12 AM",66.5731
"2015-07-15:12 AM",64.9123
"2015-07-16:12 AM",58.4913
"2015-07-17:12 AM",61.6163
"2015-07-18:12 AM",64.7838
"2015-07-19:12 AM",72.3574
"2015-07-20:12 AM",73.573
"2015-07-21:12 AM",70.6095
"2015-07-22:12 AM",65.3711
"2015-07-23:12 AM",63.7144
"2015-07-24:12 AM",61.1087
"2015-07-25:12 AM",59.8887
"2015-07-26:12 AM",61.6343
"2015-07-27:12 AM",66.9033
"2015-07-28:12 AM",71.2233
"2015-07-29:12 AM",73.2434
"2015-07-30:12 AM",73.3764
"2015-07-31:12 AM",68.436
"2015-08-01:12 AM",66.8082
"2015-08-02:12 AM",65.8209
"2015-08-03:12 AM",72.2536
"2015-08-04:12 AM",68.4684
"2015-08-05:12 AM",64.6633
"2015-08-06:12 AM",61.5535
"2015-08-07:12 AM",61.407
"2015-08-08:12 AM",62.3124
"2015-08-09:12 AM",62.7656
"2015-08-10:12 AM",65.0392
"2015-08-11:12 AM",62.9294
"2015-08-12:12 AM",64.1901
"2015-08-13:12 AM",62.7256
"2015-08-14:12 AM",66.423
"2015-08-15:12 AM",69.5471
"2015-08-16:12 AM",68.574
"2015-08-17:12 AM",71.6257
"2015-08-18:12 AM",73.0479
"2015-08-19:12 AM",73.1302
"2015-08-20:12 AM",70.065
"2015-08-21:12 AM",68.0657
"2015-08-22:12 AM",65.9345
"2015-08-23:12 AM",64.1086
"2015-08-24:12 AM",68.941
"2015-08-25:12 AM",68.5632
"2015-08-26:12 AM",66.1809
"2015-08-27:12 AM",62.8644
"2015-08-28:12 AM",60.0579
"2015-08-29:12 AM",61.7959
"2015-08-30:12 AM",66.0906
"2015-08-31:12 AM",68.7945
"2015-09-01:12 AM",66.0342
"2015-09-02:12 AM",68.6831
"2015-09-03:12 AM",69.1448
"2015-09-04:12 AM",62.3322
"2015-09-05:12 AM",60.9093
"2015-09-06:12 AM",65.6951
"2015-09-07:12 AM",71.6437
"2015-09-08:12 AM",73.4848
"2015-09-09:12 AM",74.588
"2015-09-10:12 AM",65.3614
"2015-09-11:12 AM",62.1219
"2015-09-12:12 AM",61.5229
"2015-09-13:12 AM",57.8593
"2015-09-14:12 AM",57.6394
"2015-09-15:12 AM",61.7972
"2015-09-16:12 AM",65.5065
"2015-09-17:12 AM",66.5035
"2015-09-18:12 AM",66.1921
"2015-09-19:12 AM",64.8304
"2015-09-20:12 AM",57.3028
"2015-09-21:12 AM",51.0179
"2015-09-22:12 AM",52.225
"2015-09-23:12 AM",53.9481
"2015-09-24:12 AM",57.8642
"2015-09-25:12 AM",52.4466
"2015-09-26:12 AM",48.0796
"2015-09-27:12 AM",49.5352
"2015-09-28:12 AM",58.4479
"2015-09-29:12 AM",65.2995
"2015-09-30:12 AM",58.7682
"2015-10-01:12 AM",48.616
"2015-10-02:12 AM",45.8166
"2015-10-03:12 AM",44.6304
"2015-10-04:12 AM",42.8662
"2015-10-05:12 AM",44.2576
"2015-10-06:12 AM",49.6607
"2015-10-07:12 AM",49.8378
"2015-10-08:12 AM",46.8568
"2015-10-09:12 AM",46.5129
"2015-10-10:12 AM",42.3023
"2015-10-11:12 AM",48.3604
"2015-10-12:12 AM",55.2753
"2015-10-13:12 AM",55.0539
"2015-10-14:12 AM",51.2978
"2015-10-15:12 AM",44.7597
"2015-10-16:12 AM",45.9957
"2015-10-17:12 AM",38.4031
"2015-10-18:12 AM",30.5011
"2015-10-19:12 AM",31.4706
"2015-10-20:12 AM",44.0569
"2015-10-21:12 AM",48.3044
"2015-10-22:12 AM",53.1531
"2015-10-23:12 AM",38.5304
"2015-10-24:12 AM",36.279
"2015-10-25:12 AM",45.1668
"2015-10-26:12 AM",37.5991
"2015-10-27:12 AM",36.5337
"2015-10-28:12 AM",39.9432
"2015-10-29:12 AM",55.5165
"2015-10-30:12 AM",40.8915
"2015-10-31:12 AM",37.1363
"2015-11-01:12 AM",43.5247
"2015-11-02:12 AM",46.0204
"2015-11-03:12 AM",47.107
"2015-11-04:12 AM",48.0657
"2015-11-05:12 AM",52.536
"2015-11-06:12 AM",60.5973
"2015-11-07:12 AM",47.3031
"2015-11-08:12 AM",37.6083
"2015-11-09:12 AM",38.4611
"2015-11-10:12 AM",39.8759
"2015-11-11:12 AM",41.8683
"2015-11-12:12 AM",41.3953
"2015-11-13:12 AM",44.3584
"2015-11-14:12 AM",33.6452
"2015-11-15:12 AM",35.251
"2015-11-16:12 AM",36.6188
"2015-11-17:12 AM",31.3122
"2015-11-18:12 AM",33.8376
"2015-11-19:12 AM",38.431
"2015-11-20:12 AM",43.9718
"2015-11-21:12 AM",34.6465
"2015-11-22:12 AM",35.3241
"2015-11-23:12 AM",28.4331
"2015-11-24:12 AM",27.5864
"2015-11-25:12 AM",29.6676
"2015-11-26:12 AM",36.572
"2015-11-27:12 AM",45.8301
"2015-11-28:12 AM",40.7502
"2015-11-29:12 AM",29.2771
"2015-11-30:12 AM",25.8721
"2015-12-01:12 AM",29.1202
"2015-12-02:12 AM",34.7256
"2015-12-03:12 AM",35.5438
"2015-12-04:12 AM",33.6486
"2015-12-05:12 AM",34.5558
"2015-12-06:12 AM",34.5542
"2015-12-07:12 AM",34.6987
"2015-12-08:12 AM",32.7177
"2015-12-09:12 AM",34.1584
"2015-12-10:12 AM",39.4115
"2015-12-11:12 AM",43.0475
"2015-12-12:12 AM",41.9425
"2015-12-13:12 AM",39.0461
"2015-12-14:12 AM",39.841
"2015-12-15:12 AM",43.1712
"2015-12-16:12 AM",34.8138
"2015-12-17:12 AM",35.9476
"2015-12-18:12 AM",37.7679
"2015-12-19:12 AM",29.6996
"2015-12-20:12 AM",26.5186
"2015-12-21:12 AM",32.005
"2015-12-22:12 AM",37.1433
"2015-12-23:12 AM",40.3216
"2015-12-24:12 AM",45.9284
"2015-12-25:12 AM",43.2208
"2015-12-26:12 AM",36.525
"2015-12-27:12 AM",36.9718
"2015-12-28:12 AM",24.3169
"2015-12-29:12 AM",18.1054
"2015-12-30:12 AM",21.1091
"2015-12-31:12 AM",30.1845
"2016-01-01:12 AM",26.9586
"2016-01-02:12 AM",23.4581
"2016-01-03:12 AM",26.1477
"2016-01-04:12 AM",11.1016
"2016-01-05:12 AM",4.0431
"2016-01-06:12 AM",16.6329
"2016-01-07:12 AM",20.9754
"2016-01-08:12 AM",24.2296
"2016-01-09:12 AM",30.0951
"2016-01-10:12 AM",36.905
"2016-01-11:12 AM",24.2935
"2016-01-12:12 AM",20.7331
"2016-01-13:12 AM",17.3637
"2016-01-14:12 AM",16.0234
"2016-01-15:12 AM",21.2292
"2016-01-16:12 AM",28.5141
"2016-01-17:12 AM",24.0229
"2016-01-18:12 AM",17.1459
"2016-01-19:12 AM",7.2286
"2016-01-20:12 AM",13.1832
"2016-01-21:12 AM",13.2976
"2016-01-22:12 AM",12.7828
"2016-01-23:12 AM",14.1937
"2016-01-24:12 AM",14.2335
"2016-01-25:12 AM",19.7569
"2016-01-26:12 AM",29.1187
"2016-01-27:12 AM",29.7338
"2016-01-28:12 AM",23.6761
"2016-01-29:12 AM",28.5084
"2016-01-30:12 AM",25.8436
"2016-01-31:12 AM",31.9332
"2016-02-01:12 AM",36.3034
"2016-02-02:12 AM",30.1797
"2016-02-03:12 AM",33.7649
"2016-02-04:12 AM",40.7264
"2016-02-05:12 AM",27.5736
"2016-02-06:12 AM",23.3224
"2016-02-07:12 AM",26.5253
"2016-02-08:12 AM",20.001
"2016-02-09:12 AM",15.6225
"2016-02-10:12 AM",20.7298
"2016-02-11:12 AM",14.7151
"2016-02-12:12 AM",5.1087
"2016-02-13:12 AM",3.2713
"2016-02-14:12 AM",-10.0633
"2016-02-15:12 AM",2.3247
"2016-02-16:12 AM",29.9408
"2016-02-17:12 AM",26.0944
"2016-02-18:12 AM",16.7778
"2016-02-19:12 AM",17.679
"2016-02-20:12 AM",33.3203
"2016-02-21:12 AM",33.8214
"2016-02-22:12 AM",22.8236
"2016-02-23:12 AM",21.9936
"2016-02-24:12 AM",29.5524
"2016-02-25:12 AM",40.1529
"2016-02-26:12 AM",21.3953
"2016-02-27:12 AM",19.3649
"2016-02-28:12 AM",33.8029
"2016-02-29:12 AM",36.9297
"2016-03-01:12 AM",25.8926
"2016-03-02:12 AM",26.7316
"2016-03-03:12 AM",10.9425
"2016-03-04:12 AM",16.2882
"2016-03-05:12 AM",19.8424
"2016-03-06:12 AM",23.8251
"2016-03-07:12 AM",30.1287
"2016-03-08:12 AM",34.446
"2016-03-09:12 AM",45.7736
"2016-03-10:12 AM",51.7847
"2016-03-11:12 AM",41.5362
"2016-03-12:12 AM",38.0998
"2016-03-13:12 AM",41.0214
"2016-03-14:12 AM",32.6863
"2016-03-15:12 AM",35.1037
"2016-03-16:12 AM",41.3694
"2016-03-17:12 AM",44.4616
"2016-03-18:12 AM",34.8397
"2016-03-19:12 AM",25.8211
"2016-03-20:12 AM",24.9984
"2016-03-21:12 AM",28.5287
"2016-03-22:12 AM",28.4061
"2016-03-23:12 AM",35.823
"2016-03-24:12 AM",28.94
"2016-03-25:12 AM",33.1405
"2016-03-26:12 AM",32.0567
"2016-03-27:12 AM",35.5222
"2016-03-28:12 AM",33.395
"2016-03-29:12 AM",33.7611
"2016-03-30:12 AM",37.632
"2016-03-31:12 AM",47.5932
"2016-04-01:12 AM",56.4318
"2016-04-02:12 AM",40.1347
"2016-04-03:12 AM",24.7098
"2016-04-04:12 AM",20.1587
"2016-04-05:12 AM",19.5931
"2016-04-06:12 AM",25.569
"2016-04-07:12 AM",39.0294
"2016-04-08:12 AM",35.3878
"2016-04-09:12 AM",30.5593
"2016-04-10:12 AM",27.8681
"2016-04-11:12 AM",37.2603
"2016-04-12:12 AM",41.772
"2016-04-13:12 AM",35.6787
"2016-04-14:12 AM",37.4655
"2016-04-15:12 AM",40.4784
"2016-04-16:12 AM",41.4835
"2016-04-17:12 AM",48.2419
"2016-04-18:12 AM",52.0756
"2016-04-19:12 AM",43.3526
"2016-04-20:12 AM",40.6756
"2016-04-21:12 AM",48.7787
"2016-04-22:12 AM",58.2586
"2016-04-23:12 AM",47.9613
"2016-04-24:12 AM",37.6286
"2016-04-25:12 AM",41.0106
"2016-04-26:12 AM",33.2253
"2016-04-27:12 AM",37.063
"2016-04-28:12 AM",35.4544
"2016-04-29:12 AM",38.7792
"2016-04-30:12 AM",44.7636
"2016-05-01:12 AM",42.3403
"2016-05-02:12 AM",39.5208
