"DateTime","(deg F) Mean Temperature (CFSR) at Arizona, 2010-01-01 to 2019-03-14"
"2014-03-23:12 AM",72.0099
"2014-03-24:12 AM",74.3844
"2014-03-25:12 AM",74.8985
"2014-03-26:12 AM",71.2243
"2014-03-27:12 AM",63.5103
"2014-03-28:12 AM",67.4571
"2014-03-29:12 AM",74.6967
"2014-03-30:12 AM",72.7909
"2014-03-31:12 AM",69.2168
"2014-04-01:12 AM",68.2675
"2014-04-02:12 AM",63.37
"2014-04-03:12 AM",60.2544
"2014-04-04:12 AM",66.4221
"2014-04-05:12 AM",64.5355
"2014-04-06:12 AM",67.2337
"2014-04-07:12 AM",74.9746
"2014-04-08:12 AM",81.5223
"2014-04-09:12 AM",83.4375
"2014-04-10:12 AM",83.9534
"2014-04-11:12 AM",82.8266
"2014-04-12:12 AM",80.3325
"2014-04-13:12 AM",75.1645
"2014-04-14:12 AM",72.0936
"2014-04-15:12 AM",78.2973
"2014-04-16:12 AM",78.8299
"2014-04-17:12 AM",81.7322
"2014-04-18:12 AM",78.8999
"2014-04-19:12 AM",73.9229
"2014-04-20:12 AM",79.0194
"2014-04-21:12 AM",84.5508
"2014-04-22:12 AM",83.0269
"2014-04-23:12 AM",78.6126
"2014-04-24:12 AM",78.3793
"2014-04-25:12 AM",78.4207
"2014-04-26:12 AM",75.7609
"2014-04-27:12 AM",65.7885
"2014-04-28:12 AM",70.7479
"2014-04-29:12 AM",69.8925
"2014-04-30:12 AM",70.5929
"2014-05-01:12 AM",75.0961
"2014-05-02:12 AM",83.3601
"2014-05-03:12 AM",87.2431
"2014-05-04:12 AM",85.9363
"2014-05-05:12 AM",83.8015
"2014-05-06:12 AM",79.6795
"2014-05-07:12 AM",69.2353
"2014-05-08:12 AM",70.8793
"2014-05-09:12 AM",77.4054
"2014-05-10:12 AM",79.8323
"2014-05-11:12 AM",77.9295
"2014-05-12:12 AM",72.0054
"2014-05-13:12 AM",72.8577
"2014-05-14:12 AM",78.4794
"2014-05-15:12 AM",86.6223
"2014-05-16:12 AM",90.5239
"2014-05-17:12 AM",91.0521
"2014-05-18:12 AM",89.9479
"2014-05-19:12 AM",86.5413
"2014-05-20:12 AM",83.4766
"2014-05-21:12 AM",79.4178
"2014-05-22:12 AM",79.4298
"2014-05-23:12 AM",77.7466
"2014-05-24:12 AM",75.5564
"2014-05-25:12 AM",81.0831
"2014-05-26:12 AM",88.8345
"2014-05-27:12 AM",95.4167
"2014-05-28:12 AM",94.5081
"2014-05-29:12 AM",90.8591
"2014-05-30:12 AM",92.5612
"2014-05-31:12 AM",93.6883
"2014-06-01:12 AM",92.802
"2014-06-02:12 AM",97.4457
"2014-06-03:12 AM",95.7214
"2014-06-04:12 AM",94.7142
"2014-06-05:12 AM",95.3937
"2014-06-06:12 AM",95.7749
"2014-06-07:12 AM",95.3148
"2014-06-08:12 AM",94.0676
"2014-06-09:12 AM",95.7783
"2014-06-10:12 AM",97.1663
"2014-06-11:12 AM",94.262
"2014-06-12:12 AM",94.5205
"2014-06-13:12 AM",93.7254
"2014-06-14:12 AM",91.6153
"2014-06-15:12 AM",90.3855
"2014-06-16:12 AM",89.8579
"2014-06-17:12 AM",88.513
"2014-06-18:12 AM",86.8555
"2014-06-19:12 AM",91.1597
"2014-06-20:12 AM",96.4209
"2014-06-21:12 AM",95.5409
"2014-06-22:12 AM",94.6038
"2014-06-23:12 AM",94.4292
"2014-06-24:12 AM",94.3468
"2014-06-25:12 AM",94.5482
"2014-06-26:12 AM",94.2098
"2014-06-27:12 AM",91.8577
"2014-06-28:12 AM",96.3459
"2014-06-29:12 AM",97.8516
"2014-06-30:12 AM",98.9134
"2014-07-01:12 AM",100.4475
"2014-07-02:12 AM",98.9017
"2014-07-03:12 AM",97.891
"2014-07-04:12 AM",92.6487
"2014-07-05:12 AM",89.0789
"2014-07-06:12 AM",90.5382
"2014-07-07:12 AM",92.8758
"2014-07-08:12 AM",93.1282
"2014-07-09:12 AM",89.8207
"2014-07-10:12 AM",89.0343
"2014-07-11:12 AM",92.6731
"2014-07-12:12 AM",94.7827
"2014-07-13:12 AM",94.4407
"2014-07-14:12 AM",90.6913
"2014-07-15:12 AM",87.7755
"2014-07-16:12 AM",88.7428
"2014-07-17:12 AM",91.8106
"2014-07-18:12 AM",91.8594
"2014-07-19:12 AM",93.9492
"2014-07-20:12 AM",92.4688
"2014-07-21:12 AM",93.4691
"2014-07-22:12 AM",98.3422
"2014-07-23:12 AM",98.6968
"2014-07-24:12 AM",97.3402
"2014-07-25:12 AM",97.2257
"2014-07-26:12 AM",95.454
"2014-07-27:12 AM",95.2441
"2014-07-28:12 AM",89.9006
"2014-07-29:12 AM",92.3895
"2014-07-30:12 AM",94.797
"2014-07-31:12 AM",94.6873
"2014-08-01:12 AM",92.1945
"2014-08-02:12 AM",88.0038
"2014-08-03:12 AM",82.9251
"2014-08-04:12 AM",84.2389
"2014-08-05:12 AM",88.9572
"2014-08-06:12 AM",91.7004
"2014-08-07:12 AM",92.4849
"2014-08-08:12 AM",91.6774
"2014-08-09:12 AM",92.3929
"2014-08-10:12 AM",94.0969
"2014-08-11:12 AM",92.845
"2014-08-12:12 AM",88.8562
"2014-08-13:12 AM",81.6543
"2014-08-14:12 AM",85.534
"2014-08-15:12 AM",88.8975
"2014-08-16:12 AM",92.5617
"2014-08-17:12 AM",95.139
"2014-08-18:12 AM",92.5036
"2014-08-19:12 AM",85.9177
"2014-08-20:12 AM",83.847
"2014-08-21:12 AM",84.3305
"2014-08-22:12 AM",80.3453
"2014-08-23:12 AM",84.1926
"2014-08-24:12 AM",87.93
"2014-08-25:12 AM",87.2402
"2014-08-26:12 AM",84.4372
"2014-08-27:12 AM",85.6414
"2014-08-28:12 AM",89.0609
"2014-08-29:12 AM",93.3769
"2014-08-30:12 AM",94.0455
"2014-08-31:12 AM",92.5507
"2014-09-01:12 AM",93.5776
"2014-09-02:12 AM",95.2534
"2014-09-03:12 AM",94.1432
"2014-09-04:12 AM",91.5733
"2014-09-05:12 AM",90.0376
"2014-09-06:12 AM",90.2421
"2014-09-07:12 AM",87.6186
"2014-09-08:12 AM",83.4928
"2014-09-09:12 AM",79.8145
"2014-09-10:12 AM",83.9622
"2014-09-11:12 AM",88.455
"2014-09-12:12 AM",90.3412
"2014-09-13:12 AM",89.3077
"2014-09-14:12 AM",88.7052
"2014-09-15:12 AM",90.862
"2014-09-16:12 AM",87.8724
"2014-09-17:12 AM",79.5942
"2014-09-18:12 AM",83.0964
"2014-09-19:12 AM",85.1916
"2014-09-20:12 AM",86.3938
"2014-09-21:12 AM",83.9116
"2014-09-22:12 AM",84.9672
"2014-09-23:12 AM",87.4661
"2014-09-24:12 AM",89.9667
"2014-09-25:12 AM",89.4195
"2014-09-26:12 AM",86.6345
"2014-09-27:12 AM",80.9845
"2014-09-28:12 AM",73.0049
"2014-09-29:12 AM",74.2615
"2014-09-30:12 AM",76.5117
"2014-10-01:12 AM",76.6121
"2014-10-02:12 AM",76.6099
"2014-10-03:12 AM",82.4812
"2014-10-04:12 AM",84.249
"2014-10-05:12 AM",81.8582
"2014-10-06:12 AM",83.3094
"2014-10-07:12 AM",80.2459
"2014-10-08:12 AM",74.3632
"2014-10-09:12 AM",72.0858
"2014-10-10:12 AM",76.8744
"2014-10-11:12 AM",79.3501
"2014-10-12:12 AM",76.8607
"2014-10-13:12 AM",73.861
"2014-10-14:12 AM",79.5364
"2014-10-15:12 AM",80.1208
"2014-10-16:12 AM",79.1296
"2014-10-17:12 AM",75.8358
"2014-10-18:12 AM",77.814
"2014-10-19:12 AM",77.5699
"2014-10-20:12 AM",75.6648
"2014-10-21:12 AM",75.9645
"2014-10-22:12 AM",78.1351
"2014-10-23:12 AM",80.7847
"2014-10-24:12 AM",82.3953
"2014-10-25:12 AM",81.3983
"2014-10-26:12 AM",77.2002
"2014-10-27:12 AM",73.3417
"2014-10-28:12 AM",74.7804
"2014-10-29:12 AM",77.4225
"2014-10-30:12 AM",79.3008
"2014-10-31:12 AM",77.9608
"2014-11-01:12 AM",73.3485
"2014-11-02:12 AM",63.9804
"2014-11-03:12 AM",59.3458
"2014-11-04:12 AM",61.9889
"2014-11-05:12 AM",67.7784
"2014-11-06:12 AM",72.0136
"2014-11-07:12 AM",72.6271
"2014-11-08:12 AM",74.4386
"2014-11-09:12 AM",74.4307
"2014-11-10:12 AM",71.7863
"2014-11-11:12 AM",69.4843
"2014-11-12:12 AM",66.4329
"2014-11-13:12 AM",66.3388
"2014-11-14:12 AM",63.4249
"2014-11-15:12 AM",63.7797
"2014-11-16:12 AM",57.49
"2014-11-17:12 AM",54.5131
"2014-11-18:12 AM",59.2021
"2014-11-19:12 AM",62.1795
"2014-11-20:12 AM",62.0028
"2014-11-21:12 AM",60.0694
"2014-11-22:12 AM",62.2904
"2014-11-23:12 AM",56.8465
"2014-11-24:12 AM",55.0553
"2014-11-25:12 AM",57.6158
"2014-11-26:12 AM",66.1874
"2014-11-27:12 AM",71.5483
"2014-11-28:12 AM",71.3638
"2014-11-29:12 AM",68.412
"2014-11-30:12 AM",64.5699
"2014-12-01:12 AM",62.9078
"2014-12-02:12 AM",63.5011
"2014-12-03:12 AM",61.4566
"2014-12-04:12 AM",57.4282
"2014-12-05:12 AM",58.872
"2014-12-06:12 AM",59.1465
"2014-12-07:12 AM",62.3075
"2014-12-08:12 AM",63.0196
"2014-12-09:12 AM",63.9343
"2014-12-10:12 AM",63.8604
"2014-12-11:12 AM",62.3332
"2014-12-12:12 AM",62.4555
"2014-12-13:12 AM",55.7053
"2014-12-14:12 AM",49.1176
"2014-12-15:12 AM",52.2869
"2014-12-16:12 AM",53.9463
"2014-12-17:12 AM",48.3235
"2014-12-18:12 AM",47.2413
"2014-12-19:12 AM",50.1899
"2014-12-20:12 AM",53.0652
"2014-12-21:12 AM",54.5043
"2014-12-22:12 AM",58.2463
"2014-12-23:12 AM",53.3325
"2014-12-24:12 AM",53.7177
"2014-12-25:12 AM",49.6101
"2014-12-26:12 AM",42.8596
"2014-12-27:12 AM",41.3976
"2014-12-28:12 AM",46.3539
"2014-12-29:12 AM",48.6156
"2014-12-30:12 AM",49.5867
"2014-12-31:12 AM",42.6735
"2015-01-01:12 AM",35.7039
"2015-01-02:12 AM",36.6141
"2015-01-03:12 AM",41.182
"2015-01-04:12 AM",47.6082
"2015-01-05:12 AM",54.7957
"2015-01-06:12 AM",58.9527
"2015-01-07:12 AM",62.9341
"2015-01-08:12 AM",59.5949
"2015-01-09:12 AM",57.1503
"2015-01-10:12 AM",55.6385
"2015-01-11:12 AM",55.7125
"2015-01-12:12 AM",53.9242
"2015-01-13:12 AM",51.4819
"2015-01-14:12 AM",50.5049
"2015-01-15:12 AM",54.8096
"2015-01-16:12 AM",58.4247
"2015-01-17:12 AM",59.6444
"2015-01-18:12 AM",62.0595
"2015-01-19:12 AM",63.1663
"2015-01-20:12 AM",61.2027
"2015-01-21:12 AM",55.5422
"2015-01-22:12 AM",50.6169
"2015-01-23:12 AM",52.0984
"2015-01-24:12 AM",57.8856
"2015-01-25:12 AM",63.1778
"2015-01-26:12 AM",62.2735
"2015-01-27:12 AM",59.8645
"2015-01-28:12 AM",62.5177
"2015-01-29:12 AM",60.2559
"2015-01-30:12 AM",55.2668
"2015-01-31:12 AM",51.9301
"2015-02-01:12 AM",57.07
"2015-02-02:12 AM",61.3812
"2015-02-03:12 AM",63.6744
"2015-02-04:12 AM",64.881
"2015-02-05:12 AM",68.1586
"2015-02-06:12 AM",68.9193
"2015-02-07:12 AM",67.624
"2015-02-08:12 AM",69.4999
"2015-02-09:12 AM",70.9941
"2015-02-10:12 AM",68.209
"2015-02-11:12 AM",63.9253
"2015-02-12:12 AM",63.5439
"2015-02-13:12 AM",67.7988
"2015-02-14:12 AM",70.8019
"2015-02-15:12 AM",67.6684
"2015-02-16:12 AM",65.1358
"2015-02-17:12 AM",62.6994
"2015-02-18:12 AM",67.2348
"2015-02-19:12 AM",69.9852
"2015-02-20:12 AM",67.4919
"2015-02-21:12 AM",65.9208
"2015-02-22:12 AM",63.4474
"2015-02-23:12 AM",56.0635
"2015-02-24:12 AM",52.875
"2015-02-25:12 AM",58.831
"2015-02-26:12 AM",60.0094
"2015-02-27:12 AM",58.1353
"2015-02-28:12 AM",56.7156
"2015-03-01:12 AM",55.7069
"2015-03-02:12 AM",54.7009
"2015-03-03:12 AM",50.7126
"2015-03-04:12 AM",52.1544
"2015-03-05:12 AM",58.0966
"2015-03-06:12 AM",63.1152
"2015-03-07:12 AM",66.0364
"2015-03-08:12 AM",67.1797
"2015-03-09:12 AM",67.428
"2015-03-10:12 AM",69.665
"2015-03-11:12 AM",71.3494
"2015-03-12:12 AM",69.2467
"2015-03-13:12 AM",68.7396
"2015-03-14:12 AM",71.7485
"2015-03-15:12 AM",73.0251
"2015-03-16:12 AM",75.457
"2015-03-17:12 AM",75.0997
"2015-03-18:12 AM",71.4303
"2015-03-19:12 AM",64.3287
"2015-03-20:12 AM",67.8843
"2015-03-21:12 AM",71.7996
"2015-03-22:12 AM",72.4692
"2015-03-23:12 AM",72.6156
"2015-03-24:12 AM",72.7407
"2015-03-25:12 AM",71.6479
"2015-03-26:12 AM",74.5378
"2015-03-27:12 AM",80.7676
"2015-03-28:12 AM",81.5785
"2015-03-29:12 AM",82.2295
"2015-03-30:12 AM",82.5481
"2015-03-31:12 AM",80.4385
"2015-04-01:12 AM",77.5972
"2015-04-02:12 AM",74.4235
"2015-04-03:12 AM",72.8128
"2015-04-04:12 AM",75.7054
"2015-04-05:12 AM",74.5583
"2015-04-06:12 AM",72.5382
"2015-04-07:12 AM",70.9439
"2015-04-08:12 AM",68.4185
"2015-04-09:12 AM",71.6911
"2015-04-10:12 AM",74.1292
"2015-04-11:12 AM",75.1136
"2015-04-12:12 AM",75.3004
"2015-04-13:12 AM",80.3246
"2015-04-14:12 AM",78.6778
"2015-04-15:12 AM",75.4531
"2015-04-16:12 AM",63.4033
"2015-04-17:12 AM",66.3593
"2015-04-18:12 AM",74.7988
"2015-04-19:12 AM",77.6176
"2015-04-20:12 AM",78.9246
"2015-04-21:12 AM",77.8071
"2015-04-22:12 AM",74.6578
"2015-04-23:12 AM",71.9028
"2015-04-24:12 AM",68.2299
"2015-04-25:12 AM",66.7342
"2015-04-26:12 AM",64.5071
"2015-04-27:12 AM",72.7844
"2015-04-28:12 AM",77.821
"2015-04-29:12 AM",81.6892
"2015-04-30:12 AM",85.5993
"2015-05-01:12 AM",87.5201
"2015-05-02:12 AM",85.3936
"2015-05-03:12 AM",81.5452
"2015-05-04:12 AM",76.9179
"2015-05-05:12 AM",70.0488
"2015-05-06:12 AM",73.3732
"2015-05-07:12 AM",72.815
"2015-05-08:12 AM",69.4558
"2015-05-09:12 AM",62.6634
"2015-05-10:12 AM",71.7154
"2015-05-11:12 AM",80.665
"2015-05-12:12 AM",79.7326
"2015-05-13:12 AM",76.3759
"2015-05-14:12 AM",75.2772
"2015-05-15:12 AM",68.3656
"2015-05-16:12 AM",63.8919
"2015-05-17:12 AM",74.4748
"2015-05-18:12 AM",75.2425
"2015-05-19:12 AM",74.3148
"2015-05-20:12 AM",78.6504
"2015-05-21:12 AM",77.1912
"2015-05-22:12 AM",72.9968
"2015-05-23:12 AM",69.4407
"2015-05-24:12 AM",71.2252
"2015-05-25:12 AM",74.8204
"2015-05-26:12 AM",81.4221
"2015-05-27:12 AM",84.022
"2015-05-28:12 AM",87.0467
"2015-05-29:12 AM",88.8872
"2015-05-30:12 AM",92.2989
"2015-05-31:12 AM",94.3612
"2015-06-01:12 AM",92.8548
"2015-06-02:12 AM",90.4732
"2015-06-03:12 AM",89.0049
"2015-06-04:12 AM",87.9922
"2015-06-05:12 AM",81.7543
"2015-06-06:12 AM",81.8602
"2015-06-07:12 AM",87.2793
"2015-06-08:12 AM",92.1407
"2015-06-09:12 AM",88.6204
"2015-06-10:12 AM",83.028
"2015-06-11:12 AM",84.4311
"2015-06-12:12 AM",88.5736
"2015-06-13:12 AM",90.6577
"2015-06-14:12 AM",93.1242
"2015-06-15:12 AM",97.0644
"2015-06-16:12 AM",96.9087
"2015-06-17:12 AM",98.5104
"2015-06-18:12 AM",99.9246
"2015-06-19:12 AM",99.8132
"2015-06-20:12 AM",101.5124
"2015-06-21:12 AM",99.7356
"2015-06-22:12 AM",98.9611
"2015-06-23:12 AM",100.6761
"2015-06-24:12 AM",99.9079
"2015-06-25:12 AM",99.5475
"2015-06-26:12 AM",101.0178
"2015-06-27:12 AM",100.4695
"2015-06-28:12 AM",98.7987
"2015-06-29:12 AM",99.8627
"2015-06-30:12 AM",99.4246
"2015-07-01:12 AM",96.2632
"2015-07-02:12 AM",95.347
"2015-07-03:12 AM",94.3981
"2015-07-04:12 AM",90.8251
"2015-07-05:12 AM",88.5173
"2015-07-06:12 AM",88.9484
"2015-07-07:12 AM",89.7525
"2015-07-08:12 AM",90.3465
"2015-07-09:12 AM",87.771
"2015-07-10:12 AM",84.6532
"2015-07-11:12 AM",88.0515
"2015-07-12:12 AM",91.803
"2015-07-13:12 AM",93.798
"2015-07-14:12 AM",92.8747
"2015-07-15:12 AM",90.7266
"2015-07-16:12 AM",93.8602
"2015-07-17:12 AM",91.1163
"2015-07-18:12 AM",87.969
"2015-07-19:12 AM",83.095
"2015-07-20:12 AM",85.4919
"2015-07-21:12 AM",89.6756
"2015-07-22:12 AM",90.6762
"2015-07-23:12 AM",89.631
"2015-07-24:12 AM",89.0623
"2015-07-25:12 AM",93.4396
"2015-07-26:12 AM",93.6777
"2015-07-27:12 AM",92.8062
"2015-07-28:12 AM",93.1266
"2015-07-29:12 AM",91.3077
"2015-07-30:12 AM",89.8212
"2015-07-31:12 AM",90.8911
"2015-08-01:12 AM",88.5952
"2015-08-02:12 AM",89.6646
"2015-08-03:12 AM",93.1897
"2015-08-04:12 AM",95.0925
"2015-08-05:12 AM",97.3375
"2015-08-06:12 AM",96.8074
"2015-08-07:12 AM",91.5492
"2015-08-08:12 AM",88.1857
"2015-08-09:12 AM",91.5435
"2015-08-10:12 AM",90.2797
"2015-08-11:12 AM",88.8557
"2015-08-12:12 AM",91.4349
"2015-08-13:12 AM",96.3855
"2015-08-14:12 AM",97.5805
"2015-08-15:12 AM",100.1066
"2015-08-16:12 AM",98.267
"2015-08-17:12 AM",96.4933
"2015-08-18:12 AM",95.5333
"2015-08-19:12 AM",94.7385
"2015-08-20:12 AM",94.6465
"2015-08-21:12 AM",92.1324
"2015-08-22:12 AM",92.59
"2015-08-23:12 AM",94.4026
"2015-08-24:12 AM",94.5795
"2015-08-25:12 AM",91.548
"2015-08-26:12 AM",86.9826
"2015-08-27:12 AM",89.7505
"2015-08-28:12 AM",93.2796
"2015-08-29:12 AM",94.7008
"2015-08-30:12 AM",92.3216
"2015-08-31:12 AM",90.122
"2015-09-01:12 AM",88.817
"2015-09-02:12 AM",86.8456
"2015-09-03:12 AM",85.9244
"2015-09-04:12 AM",82.6738
"2015-09-05:12 AM",81.2975
"2015-09-06:12 AM",86.3821
"2015-09-07:12 AM",88.8606
"2015-09-08:12 AM",90.4546
"2015-09-09:12 AM",90.8688
"2015-09-10:12 AM",87.4027
"2015-09-11:12 AM",90.9837
"2015-09-12:12 AM",92.0039
"2015-09-13:12 AM",91.3156
"2015-09-14:12 AM",84.6779
"2015-09-15:12 AM",81.5842
"2015-09-16:12 AM",80.7507
"2015-09-17:12 AM",83.0613
"2015-09-18:12 AM",86.8053
"2015-09-19:12 AM",88.6437
"2015-09-20:12 AM",89.5662
"2015-09-21:12 AM",87.4746
"2015-09-22:12 AM",79.0237
"2015-09-23:12 AM",85.1603
"2015-09-24:12 AM",90.0757
"2015-09-25:12 AM",89.5978
"2015-09-26:12 AM",89.1293
"2015-09-27:12 AM",90.1452
"2015-09-28:12 AM",89.0285
"2015-09-29:12 AM",91.0692
"2015-09-30:12 AM",91.6108
"2015-10-01:12 AM",90.0248
"2015-10-02:12 AM",86.2057
"2015-10-03:12 AM",79.5702
"2015-10-04:12 AM",77.2689
"2015-10-05:12 AM",71.802
"2015-10-06:12 AM",67.6125
"2015-10-07:12 AM",70.8485
"2015-10-08:12 AM",77.324
"2015-10-09:12 AM",79.561
"2015-10-10:12 AM",81.6049
"2015-10-11:12 AM",82.3357
"2015-10-12:12 AM",84.8836
"2015-10-13:12 AM",84.9209
"2015-10-14:12 AM",87.5039
"2015-10-15:12 AM",86.6804
"2015-10-16:12 AM",79.255
"2015-10-17:12 AM",74.0203
"2015-10-18:12 AM",72.2115
"2015-10-19:12 AM",70.3917
"2015-10-20:12 AM",67.7901
"2015-10-21:12 AM",63.671
"2015-10-22:12 AM",64.2758
"2015-10-23:12 AM",68.454
"2015-10-24:12 AM",72.532
"2015-10-25:12 AM",72.5272
"2015-10-26:12 AM",73.571
"2015-10-27:12 AM",73.1176
"2015-10-28:12 AM",71.7157
"2015-10-29:12 AM",65.7054
"2015-10-30:12 AM",60.4323
"2015-10-31:12 AM",67.4341
"2015-11-01:12 AM",72.6798
"2015-11-02:12 AM",72.4649
"2015-11-03:12 AM",67.3261
"2015-11-04:12 AM",57.607
"2015-11-05:12 AM",53.0974
"2015-11-06:12 AM",58.1049
"2015-11-07:12 AM",60.6015
"2015-11-08:12 AM",64.5876
"2015-11-09:12 AM",64.5282
"2015-11-10:12 AM",57.8905
"2015-11-11:12 AM",53.5822
"2015-11-12:12 AM",60.0931
"2015-11-13:12 AM",63.3805
"2015-11-14:12 AM",64.5548
"2015-11-15:12 AM",57.9495
"2015-11-16:12 AM",51.5712
"2015-11-17:12 AM",49.5763
"2015-11-18:12 AM",57.0173
"2015-11-19:12 AM",63.6112
"2015-11-20:12 AM",66.0088
"2015-11-21:12 AM",62.4592
"2015-11-22:12 AM",63.5297
"2015-11-23:12 AM",64.7589
"2015-11-24:12 AM",64.3757
"2015-11-25:12 AM",61.1328
"2015-11-26:12 AM",54.2255
"2015-11-27:12 AM",51.2449
"2015-11-28:12 AM",50.3505
"2015-11-29:12 AM",49.0512
"2015-11-30:12 AM",49.6072
"2015-12-01:12 AM",52.0504
"2015-12-02:12 AM",56.8315
"2015-12-03:12 AM",60.5656
"2015-12-04:12 AM",61.4827
"2015-12-05:12 AM",59.9788
"2015-12-06:12 AM",62.9764
"2015-12-07:12 AM",64.125
"2015-12-08:12 AM",64.1599
"2015-12-09:12 AM",66.373
"2015-12-10:12 AM",65.9188
"2015-12-11:12 AM",59.5913
"2015-12-12:12 AM",50.6169
"2015-12-13:12 AM",49.9588
"2015-12-14:12 AM",43.5879
"2015-12-15:12 AM",39.0639
"2015-12-16:12 AM",41.3773
"2015-12-17:12 AM",45.0711
"2015-12-18:12 AM",54.0966
"2015-12-19:12 AM",56.0259
"2015-12-20:12 AM",48.8993
"2015-12-21:12 AM",51.1295
"2015-12-22:12 AM",47.5432
"2015-12-23:12 AM",50.0455
"2015-12-24:12 AM",50.0675
"2015-12-25:12 AM",46.5471
"2015-12-26:12 AM",38.5389
"2015-12-27:12 AM",42.3563
"2015-12-28:12 AM",44.7604
"2015-12-29:12 AM",40.9509
"2015-12-30:12 AM",44.8673
"2015-12-31:12 AM",46.1341
"2016-01-01:12 AM",46.4112
"2016-01-02:12 AM",51.7905
"2016-01-03:12 AM",54.952
"2016-01-04:12 AM",50.6485
"2016-01-05:12 AM",47.3004
"2016-01-06:12 AM",46.1705
"2016-01-07:12 AM",43.7266
"2016-01-08:12 AM",41.3776
"2016-01-09:12 AM",42.9579
"2016-01-10:12 AM",43.0493
"2016-01-11:12 AM",43.4919
"2016-01-12:12 AM",48.1332
"2016-01-13:12 AM",51.3012
"2016-01-14:12 AM",50.5873
"2016-01-15:12 AM",47.4498
"2016-01-16:12 AM",49.4407
"2016-01-17:12 AM",53.8608
"2016-01-18:12 AM",56.0084
"2016-01-19:12 AM",54.4865
"2016-01-20:12 AM",54.4582
"2016-01-21:12 AM",53.9082
"2016-01-22:12 AM",58.0674
"2016-01-23:12 AM",60.4987
"2016-01-24:12 AM",53.2035
"2016-01-25:12 AM",50.6107
"2016-01-26:12 AM",49.6346
"2016-01-27:12 AM",55.2556
"2016-01-28:12 AM",59.182
"2016-01-29:12 AM",61.3279
"2016-01-30:12 AM",60.9719
"2016-01-31:12 AM",59.5672
"2016-02-01:12 AM",54.5407
"2016-02-02:12 AM",38.2318
"2016-02-03:12 AM",41.3649
"2016-02-04:12 AM",47.1484
"2016-02-05:12 AM",49.6935
"2016-02-06:12 AM",56.4067
"2016-02-07:12 AM",60.3709
"2016-02-08:12 AM",64.0612
"2016-02-09:12 AM",66.0925
"2016-02-10:12 AM",68.3173
"2016-02-11:12 AM",69.4193
"2016-02-12:12 AM",70.8964
"2016-02-13:12 AM",71.0962
"2016-02-14:12 AM",67.5853
"2016-02-15:12 AM",68.2038
"2016-02-16:12 AM",72.16
"2016-02-17:12 AM",73.5811
"2016-02-18:12 AM",70.2538
"2016-02-19:12 AM",69.7089
"2016-02-20:12 AM",70.6221
"2016-02-21:12 AM",71.8018
"2016-02-22:12 AM",68.0247
"2016-02-23:12 AM",61.5709
"2016-02-24:12 AM",62.5131
"2016-02-25:12 AM",69.251
"2016-02-26:12 AM",73.6128
"2016-02-27:12 AM",73.5975
"2016-02-28:12 AM",72.5724
"2016-02-29:12 AM",72.6672
"2016-03-01:12 AM",75.1084
"2016-03-02:12 AM",75.3705
"2016-03-03:12 AM",76.6938
"2016-03-04:12 AM",76.3668
"2016-03-05:12 AM",73.6651
"2016-03-06:12 AM",68.7673
"2016-03-07:12 AM",63.205
"2016-03-08:12 AM",59.8609
"2016-03-09:12 AM",66.2976
"2016-03-10:12 AM",74.1582
"2016-03-11:12 AM",74.5689
"2016-03-12:12 AM",70.2741
"2016-03-13:12 AM",66.3649
"2016-03-14:12 AM",68.8491
"2016-03-15:12 AM",70.6271
"2016-03-16:12 AM",73.4484
"2016-03-17:12 AM",74.8886
"2016-03-18:12 AM",74.7018
"2016-03-19:12 AM",76.0561
"2016-03-20:12 AM",77.8827
"2016-03-21:12 AM",78.8371
"2016-03-22:12 AM",75.9547
"2016-03-23:12 AM",64.713
"2016-03-24:12 AM",68.6334
"2016-03-25:12 AM",70.9974
"2016-03-26:12 AM",70.5565
"2016-03-27:12 AM",73.0157
"2016-03-28:12 AM",70.7009
"2016-03-29:12 AM",66.2598
"2016-03-30:12 AM",56.5066
"2016-03-31:12 AM",60.2422
"2016-04-01:12 AM",65.2928
"2016-04-02:12 AM",71.4405
"2016-04-03:12 AM",77.3895
"2016-04-04:12 AM",79.5355
"2016-04-05:12 AM",79.7983
"2016-04-06:12 AM",83.0964
"2016-04-07:12 AM",82.9279
"2016-04-08:12 AM",75.0852
"2016-04-09:12 AM",69.5719
"2016-04-10:12 AM",67.2228
"2016-04-11:12 AM",66.4664
"2016-04-12:12 AM",69.386
"2016-04-13:12 AM",74.5822
"2016-04-14:12 AM",75.6234
"2016-04-15:12 AM",73.8788
"2016-04-16:12 AM",63.4599
"2016-04-17:12 AM",65.5984
"2016-04-18:12 AM",70.4773
"2016-04-19:12 AM",76.1013
"2016-04-20:12 AM",80.7607
"2016-04-21:12 AM",84.5728
"2016-04-22:12 AM",82.9481
"2016-04-23:12 AM",80.5483
"2016-04-24:12 AM",76.6301
"2016-04-25:12 AM",74.1679
"2016-04-26:12 AM",65.8103
"2016-04-27:12 AM",70.077
"2016-04-28:12 AM",68.099
"2016-04-29:12 AM",65.284
"2016-04-30:12 AM",67.3066
"2016-05-01:12 AM",63.8739
"2016-05-02:12 AM",72.0127
"2016-05-03:12 AM",79.0263
"2016-05-04:12 AM",85.2534
"2016-05-05:12 AM",84.6378
"2016-05-06:12 AM",79.5396
"2016-05-07:12 AM",66.6639
"2016-05-08:12 AM",66.3244
