"DateTime","(deg F) Mean Temperature (CFSR) at Michigan, 2010-01-01 to 2019-03-14"
"2014-03-23:12 AM",16.3362
"2014-03-24:12 AM",17.2677
"2014-03-25:12 AM",18.568
"2014-03-26:12 AM",17.3961
"2014-03-27:12 AM",29.7864
"2014-03-28:12 AM",32.5105
"2014-03-29:12 AM",27.7779
"2014-03-30:12 AM",29.6274
"2014-03-31:12 AM",36.3553
"2014-04-01:12 AM",35.5874
"2014-04-02:12 AM",29.5772
"2014-04-03:12 AM",29.0421
"2014-04-04:12 AM",31.6821
"2014-04-05:12 AM",29.302
"2014-04-06:12 AM",35.6459
"2014-04-07:12 AM",36.979
"2014-04-08:12 AM",36.4829
"2014-04-09:12 AM",37.6104
"2014-04-10:12 AM",44.0562
"2014-04-11:12 AM",40.987
"2014-04-12:12 AM",40.7534
"2014-04-13:12 AM",43.3409
"2014-04-14:12 AM",35.3448
"2014-04-15:12 AM",24.0694
"2014-04-16:12 AM",27.3211
"2014-04-17:12 AM",35.9289
"2014-04-18:12 AM",36.5153
"2014-04-19:12 AM",36.0959
"2014-04-20:12 AM",43.2568
"2014-04-21:12 AM",48.2119
"2014-04-22:12 AM",38.6596
"2014-04-23:12 AM",36.0858
"2014-04-24:12 AM",39.0819
"2014-04-25:12 AM",39.1345
"2014-04-26:12 AM",37.4679
"2014-04-27:12 AM",37.0085
"2014-04-28:12 AM",40.0237
"2014-04-29:12 AM",43.1593
"2014-04-30:12 AM",44.8273
"2014-05-01:12 AM",40.5025
"2014-05-02:12 AM",40.8475
"2014-05-03:12 AM",41.6842
"2014-05-04:12 AM",40.136
"2014-05-05:12 AM",38.9824
"2014-05-06:12 AM",41.9634
"2014-05-07:12 AM",45.4467
"2014-05-08:12 AM",52.099
"2014-05-09:12 AM",55.4758
"2014-05-10:12 AM",48.8935
"2014-05-11:12 AM",52.5094
"2014-05-12:12 AM",53.4024
"2014-05-13:12 AM",53.1072
"2014-05-14:12 AM",45.1213
"2014-05-15:12 AM",39.776
"2014-05-16:12 AM",38.2404
"2014-05-17:12 AM",41.2056
"2014-05-18:12 AM",47.57
"2014-05-19:12 AM",51.0417
"2014-05-20:12 AM",50.542
"2014-05-21:12 AM",53.1959
"2014-05-22:12 AM",48.4437
"2014-05-23:12 AM",49.4314
"2014-05-24:12 AM",54.0268
"2014-05-25:12 AM",57.9178
"2014-05-26:12 AM",59.4295
"2014-05-27:12 AM",56.372
"2014-05-28:12 AM",52.3956
"2014-05-29:12 AM",53.4504
"2014-05-30:12 AM",56.5234
"2014-05-31:12 AM",58.5212
"2014-06-01:12 AM",60.1723
"2014-06-02:12 AM",60.1876
"2014-06-03:12 AM",56.8456
"2014-06-04:12 AM",54.6008
"2014-06-05:12 AM",53.393
"2014-06-06:12 AM",56.2701
"2014-06-07:12 AM",56.4399
"2014-06-08:12 AM",52.876
"2014-06-09:12 AM",53.8106
"2014-06-10:12 AM",55.0155
"2014-06-11:12 AM",55.4803
"2014-06-12:12 AM",55.2848
"2014-06-13:12 AM",49.8357
"2014-06-14:12 AM",50.7454
"2014-06-15:12 AM",56.8072
"2014-06-16:12 AM",62.8626
"2014-06-17:12 AM",62.8464
"2014-06-18:12 AM",58.8151
"2014-06-19:12 AM",57.5919
"2014-06-20:12 AM",52.6469
"2014-06-21:12 AM",54.522
"2014-06-22:12 AM",57.6642
"2014-06-23:12 AM",58.3909
"2014-06-24:12 AM",57.051
"2014-06-25:12 AM",54.6881
"2014-06-26:12 AM",56.6328
"2014-06-27:12 AM",61.5407
"2014-06-28:12 AM",66.418
"2014-06-29:12 AM",66.2202
"2014-06-30:12 AM",67.8834
"2014-07-01:12 AM",64.3269
"2014-07-02:12 AM",57.0747
"2014-07-03:12 AM",55.0886
"2014-07-04:12 AM",57.4052
"2014-07-05:12 AM",61.5724
"2014-07-06:12 AM",63.5819
"2014-07-07:12 AM",65.5097
"2014-07-08:12 AM",58.0744
"2014-07-09:12 AM",55.9371
"2014-07-10:12 AM",57.731
"2014-07-11:12 AM",62.0704
"2014-07-12:12 AM",64.512
"2014-07-13:12 AM",63.1335
"2014-07-14:12 AM",59.7042
"2014-07-15:12 AM",53.4931
"2014-07-16:12 AM",55.7348
"2014-07-17:12 AM",58.5239
"2014-07-18:12 AM",61.7779
"2014-07-19:12 AM",63.7687
"2014-07-20:12 AM",65.1992
"2014-07-21:12 AM",67.9737
"2014-07-22:12 AM",68.6165
"2014-07-23:12 AM",58.9762
"2014-07-24:12 AM",58.4674
"2014-07-25:12 AM",61.1623
"2014-07-26:12 AM",63.9932
"2014-07-27:12 AM",60.2379
"2014-07-28:12 AM",56.4775
"2014-07-29:12 AM",57.1608
"2014-07-30:12 AM",57.1258
"2014-07-31:12 AM",59.8836
"2014-08-01:12 AM",61.7538
"2014-08-02:12 AM",62.8007
"2014-08-03:12 AM",63.783
"2014-08-04:12 AM",62.163
"2014-08-05:12 AM",62.402
"2014-08-06:12 AM",62.5269
"2014-08-07:12 AM",63.2376
"2014-08-08:12 AM",65.1466
"2014-08-09:12 AM",65.5698
"2014-08-10:12 AM",66.6115
"2014-08-11:12 AM",65.2453
"2014-08-12:12 AM",60.7937
"2014-08-13:12 AM",60.2411
"2014-08-14:12 AM",56.241
"2014-08-15:12 AM",58.991
"2014-08-16:12 AM",62.2684
"2014-08-17:12 AM",59.9877
"2014-08-18:12 AM",60.7163
"2014-08-19:12 AM",63.9354
"2014-08-20:12 AM",62.2576
"2014-08-21:12 AM",63.878
"2014-08-22:12 AM",65.9493
"2014-08-23:12 AM",65.7419
"2014-08-24:12 AM",66.8289
"2014-08-25:12 AM",70.6136
"2014-08-26:12 AM",67.1959
"2014-08-27:12 AM",60.3248
"2014-08-28:12 AM",58.4465
"2014-08-29:12 AM",63.0147
"2014-08-30:12 AM",66.4948
"2014-08-31:12 AM",64.2493
"2014-09-01:12 AM",67.0937
"2014-09-02:12 AM",64.7263
"2014-09-03:12 AM",65.9836
"2014-09-04:12 AM",68.7402
"2014-09-05:12 AM",69.249
"2014-09-06:12 AM",60.2128
"2014-09-07:12 AM",60.462
"2014-09-08:12 AM",63.0723
"2014-09-09:12 AM",64.4439
"2014-09-10:12 AM",60.8889
"2014-09-11:12 AM",49.5765
"2014-09-12:12 AM",48.0952
"2014-09-13:12 AM",46.7787
"2014-09-14:12 AM",48.8676
"2014-09-15:12 AM",51.451
"2014-09-16:12 AM",51.5629
"2014-09-17:12 AM",51.4594
"2014-09-18:12 AM",48.3109
"2014-09-19:12 AM",54.3135
"2014-09-20:12 AM",61.2435
"2014-09-21:12 AM",52.3654
"2014-09-22:12 AM",49.6944
"2014-09-23:12 AM",55.7663
"2014-09-24:12 AM",58.2096
"2014-09-25:12 AM",59.0389
"2014-09-26:12 AM",58.6659
"2014-09-27:12 AM",59.9644
"2014-09-28:12 AM",60.7334
"2014-09-29:12 AM",54.8602
"2014-09-30:12 AM",48.6954
"2014-10-01:12 AM",53.8111
"2014-10-02:12 AM",57.3723
"2014-10-03:12 AM",55.1269
"2014-10-04:12 AM",43.0315
"2014-10-05:12 AM",43.1886
"2014-10-06:12 AM",47.1286
"2014-10-07:12 AM",48.9767
"2014-10-08:12 AM",46.1122
"2014-10-09:12 AM",45.1542
"2014-10-10:12 AM",44.1999
"2014-10-11:12 AM",44.2173
"2014-10-12:12 AM",47.1605
"2014-10-13:12 AM",53.0681
"2014-10-14:12 AM",56.0217
"2014-10-15:12 AM",52.0255
"2014-10-16:12 AM",50.3303
"2014-10-17:12 AM",49.6216
"2014-10-18:12 AM",41.0621
"2014-10-19:12 AM",41.4876
"2014-10-20:12 AM",47.7226
"2014-10-21:12 AM",42.6441
"2014-10-22:12 AM",40.8448
"2014-10-23:12 AM",43.6854
"2014-10-24:12 AM",48.7216
"2014-10-25:12 AM",51.9445
"2014-10-26:12 AM",45.4989
"2014-10-27:12 AM",48.6603
"2014-10-28:12 AM",51.8313
"2014-10-29:12 AM",42.9994
"2014-10-30:12 AM",42.0294
"2014-10-31:12 AM",35.7921
"2014-11-01:12 AM",32.3438
"2014-11-02:12 AM",37.004
"2014-11-03:12 AM",44.8446
"2014-11-04:12 AM",47.3527
"2014-11-05:12 AM",41.4466
"2014-11-06:12 AM",39.276
"2014-11-07:12 AM",35.2287
"2014-11-08:12 AM",36.3373
"2014-11-09:12 AM",34.8831
"2014-11-10:12 AM",36.7225
"2014-11-11:12 AM",38.4325
"2014-11-12:12 AM",29.4456
"2014-11-13:12 AM",28.2819
"2014-11-14:12 AM",27.0608
"2014-11-15:12 AM",25.3018
"2014-11-16:12 AM",26.8878
"2014-11-17:12 AM",22.9712
"2014-11-18:12 AM",19.3039
"2014-11-19:12 AM",20.5592
"2014-11-20:12 AM",20.379
"2014-11-21:12 AM",20.2649
"2014-11-22:12 AM",34.0317
"2014-11-23:12 AM",42.2515
"2014-11-24:12 AM",39.5816
"2014-11-25:12 AM",27.1699
"2014-11-26:12 AM",25.8316
"2014-11-27:12 AM",22.1698
"2014-11-28:12 AM",20.547
"2014-11-29:12 AM",32.4867
"2014-11-30:12 AM",35.1536
"2014-12-01:12 AM",19.5184
"2014-12-02:12 AM",22.9523
"2014-12-03:12 AM",26.6997
"2014-12-04:12 AM",24.0636
"2014-12-05:12 AM",30.4833
"2014-12-06:12 AM",29.7912
"2014-12-07:12 AM",28.9454
"2014-12-08:12 AM",33.2991
"2014-12-09:12 AM",30.8169
"2014-12-10:12 AM",26.3957
"2014-12-11:12 AM",28.1343
"2014-12-12:12 AM",31.1383
"2014-12-13:12 AM",34.309
"2014-12-14:12 AM",38.2125
"2014-12-15:12 AM",40.9921
"2014-12-16:12 AM",37.1408
"2014-12-17:12 AM",28.6317
"2014-12-18:12 AM",26.3149
"2014-12-19:12 AM",25.8064
"2014-12-20:12 AM",26.5604
"2014-12-21:12 AM",30.4203
"2014-12-22:12 AM",32.3254
"2014-12-23:12 AM",36.0714
"2014-12-24:12 AM",36.0536
"2014-12-25:12 AM",33.8207
"2014-12-26:12 AM",35.3671
"2014-12-27:12 AM",36.2914
"2014-12-28:12 AM",26.4978
"2014-12-29:12 AM",20.5545
"2014-12-30:12 AM",15.8466
"2014-12-31:12 AM",13.7091
"2015-01-01:12 AM",20.8245
"2015-01-02:12 AM",20.9813
"2015-01-03:12 AM",28.2175
"2015-01-04:12 AM",21.2594
"2015-01-05:12 AM",5.4324
"2015-01-06:12 AM",10.6966
"2015-01-07:12 AM",6.0931
"2015-01-08:12 AM",9.0853
"2015-01-09:12 AM",9.4167
"2015-01-10:12 AM",10.0517
"2015-01-11:12 AM",18.4941
"2015-01-12:12 AM",16.4651
"2015-01-13:12 AM",9.3054
"2015-01-14:12 AM",14.0886
"2015-01-15:12 AM",23.9302
"2015-01-16:12 AM",18.9282
"2015-01-17:12 AM",27.7234
"2015-01-18:12 AM",30.8376
"2015-01-19:12 AM",22.9359
"2015-01-20:12 AM",21.5456
"2015-01-21:12 AM",22.5702
"2015-01-22:12 AM",23.4774
"2015-01-23:12 AM",28.0584
"2015-01-24:12 AM",29.4456
"2015-01-25:12 AM",17.978
"2015-01-26:12 AM",17.4866
"2015-01-27:12 AM",19.4414
"2015-01-28:12 AM",22.2598
"2015-01-29:12 AM",26.7249
"2015-01-30:12 AM",15.5338
"2015-01-31:12 AM",21.3883
"2015-02-01:12 AM",13.7185
"2015-02-02:12 AM",11.5239
"2015-02-03:12 AM",16.0786
"2015-02-04:12 AM",17.389
"2015-02-05:12 AM",10.8489
"2015-02-06:12 AM",19.6124
"2015-02-07:12 AM",25.1969
"2015-02-08:12 AM",23.0364
"2015-02-09:12 AM",17.4565
"2015-02-10:12 AM",19.1421
"2015-02-11:12 AM",23.3445
"2015-02-12:12 AM",10.1286
"2015-02-13:12 AM",12.8415
"2015-02-14:12 AM",9.5765
"2015-02-15:12 AM",0.9745
"2015-02-16:12 AM",5.4426
"2015-02-17:12 AM",11.0439
"2015-02-18:12 AM",7.6683
"2015-02-19:12 AM",1.4326
"2015-02-20:12 AM",5.0133
"2015-02-21:12 AM",17.0028
"2015-02-22:12 AM",11.0021
"2015-02-23:12 AM",3.9047
"2015-02-24:12 AM",15.8202
"2015-02-25:12 AM",10.3451
"2015-02-26:12 AM",9.0124
"2015-02-27:12 AM",9.687
"2015-02-28:12 AM",12.8039
"2015-03-01:12 AM",18.1107
"2015-03-02:12 AM",19.9755
"2015-03-03:12 AM",23.5963
"2015-03-04:12 AM",16.997
"2015-03-05:12 AM",9.3101
"2015-03-06:12 AM",15.6452
"2015-03-07:12 AM",27.361
"2015-03-08:12 AM",27.342
"2015-03-09:12 AM",31.2849
"2015-03-10:12 AM",34.6132
"2015-03-11:12 AM",34.2802
"2015-03-12:12 AM",31.8303
"2015-03-13:12 AM",35.9559
"2015-03-14:12 AM",36.0169
"2015-03-15:12 AM",34.7319
"2015-03-16:12 AM",42.1153
"2015-03-17:12 AM",31.1041
"2015-03-18:12 AM",29.2744
"2015-03-19:12 AM",30.5231
"2015-03-20:12 AM",35.0334
"2015-03-21:12 AM",30.4849
"2015-03-22:12 AM",23.9256
"2015-03-23:12 AM",24.1392
"2015-03-24:12 AM",27.3769
"2015-03-25:12 AM",32.7297
"2015-03-26:12 AM",30.2463
"2015-03-27:12 AM",19.6462
"2015-03-28:12 AM",21.7623
"2015-03-29:12 AM",30.3766
"2015-03-30:12 AM",34.4323
"2015-03-31:12 AM",32.2765
"2015-04-01:12 AM",37.0908
"2015-04-02:12 AM",45.37
"2015-04-03:12 AM",34.7949
"2015-04-04:12 AM",30.5388
"2015-04-05:12 AM",32.4831
"2015-04-06:12 AM",34.4635
"2015-04-07:12 AM",35.2193
"2015-04-08:12 AM",35.6191
"2015-04-09:12 AM",37.9447
"2015-04-10:12 AM",38.4393
"2015-04-11:12 AM",38.64
"2015-04-12:12 AM",46.5903
"2015-04-13:12 AM",48.0351
"2015-04-14:12 AM",44.8896
"2015-04-15:12 AM",44.3354
"2015-04-16:12 AM",45.1071
"2015-04-17:12 AM",48.5517
"2015-04-18:12 AM",47.0118
"2015-04-19:12 AM",43.3485
"2015-04-20:12 AM",42.2793
"2015-04-21:12 AM",36.7072
"2015-04-22:12 AM",31.6051
"2015-04-23:12 AM",31.8834
"2015-04-24:12 AM",34.9749
"2015-04-25:12 AM",36.8328
"2015-04-26:12 AM",38.1868
"2015-04-27:12 AM",39.1582
"2015-04-28:12 AM",41.2201
"2015-04-29:12 AM",43.3243
"2015-04-30:12 AM",41.8795
"2015-05-01:12 AM",47.0025
"2015-05-02:12 AM",51.8646
"2015-05-03:12 AM",56.5218
"2015-05-04:12 AM",53.6583
"2015-05-05:12 AM",48.2686
"2015-05-06:12 AM",51.9037
"2015-05-07:12 AM",59.1714
"2015-05-08:12 AM",58.2305
"2015-05-09:12 AM",50.0515
"2015-05-10:12 AM",46.3937
"2015-05-11:12 AM",48.2423
"2015-05-12:12 AM",42.8184
"2015-05-13:12 AM",42.1435
"2015-05-14:12 AM",46.4502
"2015-05-15:12 AM",48.3381
"2015-05-16:12 AM",52.9511
"2015-05-17:12 AM",57.3847
"2015-05-18:12 AM",56.925
"2015-05-19:12 AM",41.5288
"2015-05-20:12 AM",42.7737
"2015-05-21:12 AM",47.4714
"2015-05-22:12 AM",45.676
"2015-05-23:12 AM",52.6831
"2015-05-24:12 AM",56.6834
"2015-05-25:12 AM",56.1526
"2015-05-26:12 AM",58.4739
"2015-05-27:12 AM",55.9477
"2015-05-28:12 AM",56.4874
"2015-05-29:12 AM",59.8305
"2015-05-30:12 AM",50.8861
"2015-05-31:12 AM",44.2913
"2015-06-01:12 AM",46.771
"2015-06-02:12 AM",50.7362
"2015-06-03:12 AM",55.238
"2015-06-04:12 AM",55.2385
"2015-06-05:12 AM",52.7585
"2015-06-06:12 AM",51.7024
"2015-06-07:12 AM",55.2952
"2015-06-08:12 AM",56.9278
"2015-06-09:12 AM",56.5963
"2015-06-10:12 AM",59.6991
"2015-06-11:12 AM",55.2378
"2015-06-12:12 AM",54.2719
"2015-06-13:12 AM",55.4392
"2015-06-14:12 AM",57.8084
"2015-06-15:12 AM",59.1823
"2015-06-16:12 AM",56.3445
"2015-06-17:12 AM",56.4899
"2015-06-18:12 AM",57.5204
"2015-06-19:12 AM",54.2453
"2015-06-20:12 AM",56.6433
"2015-06-21:12 AM",57.4333
"2015-06-22:12 AM",61.4075
"2015-06-23:12 AM",59.6917
"2015-06-24:12 AM",59.3022
"2015-06-25:12 AM",58.1778
"2015-06-26:12 AM",57.6916
"2015-06-27:12 AM",57.5881
"2015-06-28:12 AM",59.7394
"2015-06-29:12 AM",60.3437
"2015-06-30:12 AM",56.0282
"2015-07-01:12 AM",53.6839
"2015-07-02:12 AM",56.5399
"2015-07-03:12 AM",59.6732
"2015-07-04:12 AM",59.8766
"2015-07-05:12 AM",64.4502
"2015-07-06:12 AM",65.5983
"2015-07-07:12 AM",58.6278
"2015-07-08:12 AM",57.1519
"2015-07-09:12 AM",59.5548
"2015-07-10:12 AM",63.1859
"2015-07-11:12 AM",65.8067
"2015-07-12:12 AM",66.097
"2015-07-13:12 AM",66.1487
"2015-07-14:12 AM",62.2535
"2015-07-15:12 AM",58.721
"2015-07-16:12 AM",61.2045
"2015-07-17:12 AM",65.338
"2015-07-18:12 AM",70.1319
"2015-07-19:12 AM",69.2159
"2015-07-20:12 AM",67.4598
"2015-07-21:12 AM",62.7593
"2015-07-22:12 AM",61.8651
"2015-07-23:12 AM",65.0235
"2015-07-24:12 AM",68.6628
"2015-07-25:12 AM",69.1693
"2015-07-26:12 AM",69.4477
"2015-07-27:12 AM",70.8822
"2015-07-28:12 AM",72.5657
"2015-07-29:12 AM",72.608
"2015-07-30:12 AM",70.2118
"2015-07-31:12 AM",67.7959
"2015-08-01:12 AM",65.8863
"2015-08-02:12 AM",68.1202
"2015-08-03:12 AM",63.8919
"2015-08-04:12 AM",62.2445
"2015-08-05:12 AM",61.1449
"2015-08-06:12 AM",62.9593
"2015-08-07:12 AM",63.7651
"2015-08-08:12 AM",64.9053
"2015-08-09:12 AM",67.5345
"2015-08-10:12 AM",66.231
"2015-08-11:12 AM",63.5913
"2015-08-12:12 AM",63.9905
"2015-08-13:12 AM",69.1522
"2015-08-14:12 AM",71.4297
"2015-08-15:12 AM",71.2848
"2015-08-16:12 AM",73.6808
"2015-08-17:12 AM",70.5337
"2015-08-18:12 AM",66.6648
"2015-08-19:12 AM",68.7672
"2015-08-20:12 AM",61.2462
"2015-08-21:12 AM",63.5407
"2015-08-22:12 AM",68.6028
"2015-08-23:12 AM",65.1027
"2015-08-24:12 AM",58.2489
"2015-08-25:12 AM",55.5912
"2015-08-26:12 AM",56.9127
"2015-08-27:12 AM",58.6029
"2015-08-28:12 AM",62.6851
"2015-08-29:12 AM",63.7444
"2015-08-30:12 AM",66.0303
"2015-08-31:12 AM",67.8553
"2015-09-01:12 AM",70.6419
"2015-09-02:12 AM",70.1865
"2015-09-03:12 AM",66.8025
"2015-09-04:12 AM",67.0109
"2015-09-05:12 AM",68.9868
"2015-09-06:12 AM",73.1415
"2015-09-07:12 AM",71.7971
"2015-09-08:12 AM",68.3343
"2015-09-09:12 AM",64.5456
"2015-09-10:12 AM",61.6681
"2015-09-11:12 AM",56.1049
"2015-09-12:12 AM",53.2618
"2015-09-13:12 AM",54.9001
"2015-09-14:12 AM",62.3725
"2015-09-15:12 AM",68.6536
"2015-09-16:12 AM",68.3875
"2015-09-17:12 AM",69.112
"2015-09-18:12 AM",64.4526
"2015-09-19:12 AM",59.4117
"2015-09-20:12 AM",58.1824
"2015-09-21:12 AM",59.7191
"2015-09-22:12 AM",60.3831
"2015-09-23:12 AM",59.8689
"2015-09-24:12 AM",61.4559
"2015-09-25:12 AM",62.2312
"2015-09-26:12 AM",62.9305
"2015-09-27:12 AM",64.4061
"2015-09-28:12 AM",65.3875
"2015-09-29:12 AM",57.1762
"2015-09-30:12 AM",51.5496
"2015-10-01:12 AM",49.4928
"2015-10-02:12 AM",49.7665
"2015-10-03:12 AM",48.5679
"2015-10-04:12 AM",50.7301
"2015-10-05:12 AM",53.2116
"2015-10-06:12 AM",55.8588
"2015-10-07:12 AM",53.0701
"2015-10-08:12 AM",52.6379
"2015-10-09:12 AM",52.6743
"2015-10-10:12 AM",51.4168
"2015-10-11:12 AM",59.7724
"2015-10-12:12 AM",60.9166
"2015-10-13:12 AM",50.7517
"2015-10-14:12 AM",48.9484
"2015-10-15:12 AM",51.2224
"2015-10-16:12 AM",42.3635
"2015-10-17:12 AM",38.2685
"2015-10-18:12 AM",39.0738
"2015-10-19:12 AM",50.7137
"2015-10-20:12 AM",54.3663
"2015-10-21:12 AM",55.1709
"2015-10-22:12 AM",50.0635
"2015-10-23:12 AM",45.1533
"2015-10-24:12 AM",52.2901
"2015-10-25:12 AM",46.355
"2015-10-26:12 AM",44.5951
"2015-10-27:12 AM",48.367
"2015-10-28:12 AM",49.9759
"2015-10-29:12 AM",42.4009
"2015-10-30:12 AM",43.1524
"2015-10-31:12 AM",45.3943
"2015-11-01:12 AM",48.2499
"2015-11-02:12 AM",50.2831
"2015-11-03:12 AM",52.8679
"2015-11-04:12 AM",54.8775
"2015-11-05:12 AM",58.179
"2015-11-06:12 AM",49.9849
"2015-11-07:12 AM",42.5799
"2015-11-08:12 AM",41.931
"2015-11-09:12 AM",44.2879
"2015-11-10:12 AM",44.7193
"2015-11-11:12 AM",45.3367
"2015-11-12:12 AM",46.1494
"2015-11-13:12 AM",38.151
"2015-11-14:12 AM",39.2243
"2015-11-15:12 AM",46.3719
"2015-11-16:12 AM",47.595
"2015-11-17:12 AM",49.4501
"2015-11-18:12 AM",54.5185
"2015-11-19:12 AM",42.7541
"2015-11-20:12 AM",34.2208
"2015-11-21:12 AM",31.2708
"2015-11-22:12 AM",27.0275
"2015-11-23:12 AM",29.8105
"2015-11-24:12 AM",34.779
"2015-11-25:12 AM",39.6964
"2015-11-26:12 AM",44.8579
"2015-11-27:12 AM",35.5006
"2015-11-28:12 AM",30.6073
"2015-11-29:12 AM",32.0392
"2015-11-30:12 AM",34.2934
"2015-12-01:12 AM",37.7604
"2015-12-02:12 AM",36.0955
"2015-12-03:12 AM",35.703
"2015-12-04:12 AM",37.0348
"2015-12-05:12 AM",39.2328
"2015-12-06:12 AM",38.1182
"2015-12-07:12 AM",36.6726
"2015-12-08:12 AM",38.1612
"2015-12-09:12 AM",42.3275
"2015-12-10:12 AM",45.2982
"2015-12-11:12 AM",41.6869
"2015-12-12:12 AM",41.6496
"2015-12-13:12 AM",46.3942
"2015-12-14:12 AM",47.1252
"2015-12-15:12 AM",36.4874
"2015-12-16:12 AM",39.3913
"2015-12-17:12 AM",33.9373
"2015-12-18:12 AM",27.2025
"2015-12-19:12 AM",23.6673
"2015-12-20:12 AM",32.1647
"2015-12-21:12 AM",37.2898
"2015-12-22:12 AM",37.2115
"2015-12-23:12 AM",43.6784
"2015-12-24:12 AM",38.4746
"2015-12-25:12 AM",33.5394
"2015-12-26:12 AM",33.9017
"2015-12-27:12 AM",31.3106
"2015-12-28:12 AM",25.306
"2015-12-29:12 AM",28.6572
"2015-12-30:12 AM",28.1592
"2015-12-31:12 AM",27.3747
"2016-01-01:12 AM",24.4116
"2016-01-02:12 AM",28.8653
"2016-01-03:12 AM",27.336
"2016-01-04:12 AM",19.0081
"2016-01-05:12 AM",22.1763
"2016-01-06:12 AM",29.0307
"2016-01-07:12 AM",32.7798
"2016-01-08:12 AM",34.7014
"2016-01-09:12 AM",33.1061
"2016-01-10:12 AM",20.9071
"2016-01-11:12 AM",13.3711
"2016-01-12:12 AM",14.9707
"2016-01-13:12 AM",12.4509
"2016-01-14:12 AM",21.1197
"2016-01-15:12 AM",30.0852
"2016-01-16:12 AM",21.9375
"2016-01-17:12 AM",12.9018
"2016-01-18:12 AM",11.7547
"2016-01-19:12 AM",14.8654
"2016-01-20:12 AM",16.6266
"2016-01-21:12 AM",20.9831
"2016-01-22:12 AM",23.0671
"2016-01-23:12 AM",22.6963
"2016-01-24:12 AM",26.3773
"2016-01-25:12 AM",29.7379
"2016-01-26:12 AM",31.1045
"2016-01-27:12 AM",26.4124
"2016-01-28:12 AM",28.5573
"2016-01-29:12 AM",19.0931
"2016-01-30:12 AM",32.3636
"2016-01-31:12 AM",36.3313
"2016-02-01:12 AM",32.3712
"2016-02-02:12 AM",31.3282
"2016-02-03:12 AM",32.6163
"2016-02-04:12 AM",24.876
"2016-02-05:12 AM",25.5331
"2016-02-06:12 AM",27.9214
"2016-02-07:12 AM",33.9552
"2016-02-08:12 AM",30.9733
"2016-02-09:12 AM",23.1246
"2016-02-10:12 AM",14.4554
"2016-02-11:12 AM",14.1044
"2016-02-12:12 AM",13.258
"2016-02-13:12 AM",8.037
"2016-02-14:12 AM",12.5613
"2016-02-15:12 AM",21.2491
"2016-02-16:12 AM",25.5115
"2016-02-17:12 AM",21.2482
"2016-02-18:12 AM",23.2903
"2016-02-19:12 AM",36.0358
"2016-02-20:12 AM",37.9011
"2016-02-21:12 AM",30.2342
"2016-02-22:12 AM",25.9579
"2016-02-23:12 AM",30.5643
"2016-02-24:12 AM",31.2319
"2016-02-25:12 AM",25.8138
"2016-02-26:12 AM",24.4855
"2016-02-27:12 AM",32.3643
"2016-02-28:12 AM",35.0791
"2016-02-29:12 AM",26.3446
"2016-03-01:12 AM",19.4736
"2016-03-02:12 AM",18.7569
"2016-03-03:12 AM",21.3696
"2016-03-04:12 AM",23.7146
"2016-03-05:12 AM",29.3918
"2016-03-06:12 AM",31.5968
"2016-03-07:12 AM",40.3981
"2016-03-08:12 AM",47.1245
"2016-03-09:12 AM",48.1122
"2016-03-10:12 AM",38.5884
"2016-03-11:12 AM",35.9976
"2016-03-12:12 AM",42.2154
"2016-03-13:12 AM",40.4148
"2016-03-14:12 AM",40.6506
"2016-03-15:12 AM",40.5831
"2016-03-16:12 AM",39.6226
"2016-03-17:12 AM",35.5867
"2016-03-18:12 AM",30.5128
"2016-03-19:12 AM",28.3597
"2016-03-20:12 AM",29.7594
"2016-03-21:12 AM",30.8068
"2016-03-22:12 AM",34.8883
"2016-03-23:12 AM",32.1766
"2016-03-24:12 AM",31.3547
"2016-03-25:12 AM",30.236
"2016-03-26:12 AM",34.1224
"2016-03-27:12 AM",38.4424
"2016-03-28:12 AM",35.8372
"2016-03-29:12 AM",35.5194
"2016-03-30:12 AM",41.373
"2016-03-31:12 AM",42.9836
"2016-04-01:12 AM",34.8796
"2016-04-02:12 AM",27.9988
"2016-04-03:12 AM",25.3762
"2016-04-04:12 AM",25.1146
"2016-04-05:12 AM",26.0807
"2016-04-06:12 AM",33.5701
"2016-04-07:12 AM",30.4207
"2016-04-08:12 AM",26.0107
"2016-04-09:12 AM",22.6546
"2016-04-10:12 AM",29.8931
"2016-04-11:12 AM",35.7897
"2016-04-12:12 AM",31.6726
"2016-04-13:12 AM",35.6882
"2016-04-14:12 AM",39.7983
"2016-04-15:12 AM",44.2422
"2016-04-16:12 AM",49.5469
"2016-04-17:12 AM",51.9631
"2016-04-18:12 AM",50.5724
"2016-04-19:12 AM",44.9978
"2016-04-20:12 AM",47.2149
"2016-04-21:12 AM",47.6217
"2016-04-22:12 AM",41.9032
"2016-04-23:12 AM",40.377
"2016-04-24:12 AM",42.3624
"2016-04-25:12 AM",43.7949
"2016-04-26:12 AM",40.8781
"2016-04-27:12 AM",39.7769
"2016-04-28:12 AM",39.1388
"2016-04-29:12 AM",41.6943
"2016-04-30:12 AM",42.7329
"2016-05-01:12 AM",43.6176
"2016-05-02:12 AM",44.312
"2016-05-03:12 AM",47.3459
"2016-05-04:12 AM",43.0486
"2016-05-05:12 AM",44.9461
"2016-05-06:12 AM",52.0558
"2016-05-07:12 AM",50.0637
"2016-05-08:12 AM",45.7354
