"DateTime","(deg F) Mean Temperature (CFSR) at District of Columbia, 2010-01-01 to 2019-03-14"
"2016-05-08:12 AM",59.2759
"2016-05-09:12 AM",54.8546
"2016-05-10:12 AM",58.4434
"2016-05-11:12 AM",56.4269
"2016-05-12:12 AM",60.3163
"2016-05-13:12 AM",63.7403
"2016-05-14:12 AM",62.3057
"2016-05-15:12 AM",50.9711
"2016-05-16:12 AM",49.3974
"2016-05-17:12 AM",50.9166
"2016-05-18:12 AM",55.8756
"2016-05-19:12 AM",57.6009
"2016-05-20:12 AM",61.8849
"2016-05-21:12 AM",55.1925
"2016-05-22:12 AM",52.9642
"2016-05-23:12 AM",59.5481
"2016-05-24:12 AM",65.8306
"2016-05-25:12 AM",70.7751
"2016-05-26:12 AM",72.8483
"2016-05-27:12 AM",77.4311
"2016-05-28:12 AM",76.1266
"2016-05-29:12 AM",70.4854
"2016-05-30:12 AM",71.0947
"2016-05-31:12 AM",72.1198
"2016-06-01:12 AM",73.5881
"2016-06-02:12 AM",70.4206
"2016-06-03:12 AM",71.4682
"2016-06-04:12 AM",73.5152
"2016-06-05:12 AM",74.1115
"2016-06-06:12 AM",73.6529
"2016-06-07:12 AM",74.0376
"2016-06-08:12 AM",63.5945
"2016-06-09:12 AM",63.3542
"2016-06-10:12 AM",66.3449
"2016-06-11:12 AM",75.961
"2016-06-12:12 AM",79.0034
"2016-06-13:12 AM",66.9218
"2016-06-14:12 AM",68.9464
"2016-06-15:12 AM",70.9484
"2016-06-16:12 AM",74.0206
"2016-06-17:12 AM",67.573
"2016-06-18:12 AM",68.1238
"2016-06-19:12 AM",73.0814
"2016-06-20:12 AM",75.0443
"2016-06-21:12 AM",78.273
"2016-06-22:12 AM",73.9355
"2016-06-23:12 AM",72.4086
"2016-06-24:12 AM",74.044
"2016-06-25:12 AM",70.8926
"2016-06-26:12 AM",70.8615
"2016-06-27:12 AM",71.8295
"2016-06-28:12 AM",74.9732
"2016-06-29:12 AM",71.9672
"2016-06-30:12 AM",72.1107
"2016-07-01:12 AM",75.443
"2016-07-02:12 AM",70.8868
"2016-07-03:12 AM",63.3668
"2016-07-04:12 AM",66.5159
"2016-07-05:12 AM",77.1035
"2016-07-06:12 AM",81.0068
"2016-07-07:12 AM",82.3599
"2016-07-08:12 AM",80.9947
"2016-07-09:12 AM",80.3174
"2016-07-10:12 AM",76.1239
"2016-07-11:12 AM",75.5722
"2016-07-12:12 AM",74.7356
"2016-07-13:12 AM",80.4038
"2016-07-14:12 AM",83.6375
"2016-07-15:12 AM",82.2605
"2016-07-16:12 AM",81.5252
"2016-07-17:12 AM",78.724
"2016-07-18:12 AM",82.8734
"2016-07-19:12 AM",82.1934
"2016-07-20:12 AM",76.928
"2016-07-21:12 AM",77.3406
"2016-07-22:12 AM",81.1126
"2016-07-23:12 AM",84.8228
"2016-07-24:12 AM",84.7405
"2016-07-25:12 AM",86.1377
"2016-07-26:12 AM",86.3447
"2016-07-27:12 AM",83.9206
"2016-07-28:12 AM",84.1527
"2016-07-29:12 AM",79.3144
"2016-07-30:12 AM",78.6636
"2016-07-31:12 AM",79.3238
"2016-08-01:12 AM",79.8453
"2016-08-02:12 AM",78.9278
"2016-08-03:12 AM",76.0694
"2016-08-04:12 AM",73.3055
"2016-08-05:12 AM",74.9615
"2016-08-06:12 AM",79.8998
"2016-08-07:12 AM",77.3325
"2016-08-08:12 AM",75.6113
"2016-08-09:12 AM",73.382
"2016-08-10:12 AM",82.4607
"2016-08-11:12 AM",85.0892
"2016-08-12:12 AM",86.9171
"2016-08-13:12 AM",88.4557
"2016-08-14:12 AM",86.6435
"2016-08-15:12 AM",85.739
"2016-08-16:12 AM",84.4822
"2016-08-17:12 AM",85.0887
"2016-08-18:12 AM",80.5059
"2016-08-19:12 AM",80.4168
"2016-08-20:12 AM",79.0448
"2016-08-21:12 AM",76.3547
"2016-08-22:12 AM",73.4347
"2016-08-23:12 AM",71.2787
"2016-08-24:12 AM",73.9805
"2016-08-25:12 AM",78.6191
"2016-08-26:12 AM",83.9889
"2016-08-27:12 AM",81.4001
"2016-08-28:12 AM",77.4113
"2016-08-29:12 AM",77.3812
"2016-08-30:12 AM",79.8418
"2016-08-31:12 AM",79.6064
"2016-09-01:12 AM",74.2298
"2016-09-02:12 AM",70.9884
"2016-09-03:12 AM",71.6054
"2016-09-04:12 AM",70.8921
"2016-09-05:12 AM",70.5875
"2016-09-06:12 AM",77.2412
"2016-09-07:12 AM",82.6623
"2016-09-08:12 AM",82.6619
"2016-09-09:12 AM",83.1474
"2016-09-10:12 AM",85.5684
"2016-09-11:12 AM",78.3041
"2016-09-12:12 AM",71.0496
"2016-09-13:12 AM",74.3455
"2016-09-14:12 AM",75.5339
"2016-09-15:12 AM",72.4825
"2016-09-16:12 AM",69.4144
"2016-09-17:12 AM",73.5238
"2016-09-18:12 AM",76.7421
"2016-09-19:12 AM",71.5833
"2016-09-20:12 AM",71.1073
"2016-09-21:12 AM",73.2412
"2016-09-22:12 AM",69.7609
"2016-09-23:12 AM",70.615
"2016-09-24:12 AM",71.4722
"2016-09-25:12 AM",62.0987
"2016-09-26:12 AM",62.4204
"2016-09-27:12 AM",67.6756
"2016-09-28:12 AM",65.3428
"2016-09-29:12 AM",68.8006
"2016-09-30:12 AM",63.1211
"2016-10-01:12 AM",63.3727
"2016-10-02:12 AM",63.2476
"2016-10-03:12 AM",64.7101
"2016-10-04:12 AM",62.5145
"2016-10-05:12 AM",60.5925
"2016-10-06:12 AM",60.1439
"2016-10-07:12 AM",64.7213
"2016-10-08:12 AM",62.4367
"2016-10-09:12 AM",56.4332
"2016-10-10:12 AM",50.7457
"2016-10-11:12 AM",50.3416
"2016-10-12:12 AM",53.2319
"2016-10-13:12 AM",59.7259
"2016-10-14:12 AM",52.2793
"2016-10-15:12 AM",52.7612
"2016-10-16:12 AM",58.9924
"2016-10-17:12 AM",67.3983
"2016-10-18:12 AM",70.0133
"2016-10-19:12 AM",72.4185
"2016-10-20:12 AM",72.0576
"2016-10-21:12 AM",65.9908
"2016-10-22:12 AM",49.6364
"2016-10-23:12 AM",51.5381
"2016-10-24:12 AM",57.4331
"2016-10-25:12 AM",49.6044
"2016-10-26:12 AM",46.3118
"2016-10-27:12 AM",53.8718
"2016-10-28:12 AM",50.7807
"2016-10-29:12 AM",54.9136
"2016-10-30:12 AM",67.6647
"2016-10-31:12 AM",52.2239
"2016-11-01:12 AM",49.0726
"2016-11-02:12 AM",57.6531
"2016-11-03:12 AM",66.3012
"2016-11-04:12 AM",54.3866
"2016-11-05:12 AM",50.7178
"2016-11-06:12 AM",54.6917
"2016-11-07:12 AM",46.2011
"2016-11-08:12 AM",48.7828
"2016-11-09:12 AM",53.1797
"2016-11-10:12 AM",48.2482
"2016-11-11:12 AM",49.6238
"2016-11-12:12 AM",39.9605
"2016-11-13:12 AM",43.0655
"2016-11-14:12 AM",43.8732
"2016-11-15:12 AM",48.6428
"2016-11-16:12 AM",51.1853
"2016-11-17:12 AM",49.6859
"2016-11-18:12 AM",50.0248
"2016-11-19:12 AM",51.1043
"2016-11-20:12 AM",36.8335
"2016-11-21:12 AM",32.6592
"2016-11-22:12 AM",33.9629
"2016-11-23:12 AM",37.1665
"2016-11-24:12 AM",45.0801
"2016-11-25:12 AM",49.505
"2016-11-26:12 AM",44.2841
"2016-11-27:12 AM",39.5793
"2016-11-28:12 AM",42.2159
"2016-11-29:12 AM",57.0722
"2016-11-30:12 AM",61.3035
"2016-12-01:12 AM",51.4729
"2016-12-02:12 AM",41.0113
"2016-12-03:12 AM",39.6063
"2016-12-04:12 AM",38.6906
"2016-12-05:12 AM",42.7878
"2016-12-06:12 AM",41.3406
"2016-12-07:12 AM",40.6553
"2016-12-08:12 AM",38.6956
"2016-12-09:12 AM",29.9183
"2016-12-10:12 AM",28.2051
"2016-12-11:12 AM",31.4087
"2016-12-12:12 AM",44.0325
"2016-12-13:12 AM",38.5367
"2016-12-14:12 AM",39.1618
"2016-12-15:12 AM",24.9809
"2016-12-16:12 AM",20.8238
"2016-12-17:12 AM",37.6147
"2016-12-18:12 AM",49.3781
"2016-12-19:12 AM",29.9916
"2016-12-20:12 AM",28.9283
"2016-12-21:12 AM",33.0787
"2016-12-22:12 AM",38.2222
"2016-12-23:12 AM",36.4213
"2016-12-24:12 AM",42.5485
"2016-12-25:12 AM",42.2051
"2016-12-26:12 AM",43.0592
"2016-12-27:12 AM",55.9553
"2016-12-28:12 AM",40.9613
"2016-12-29:12 AM",39.0142
"2016-12-30:12 AM",33.4373
"2016-12-31:12 AM",35.9091
"2017-01-01:12 AM",40.932
"2017-01-02:12 AM",41.59
"2017-01-03:12 AM",42.0233
"2017-01-04:12 AM",43.0344
"2017-01-05:12 AM",32.5486
"2017-01-06:12 AM",29.4791
"2017-01-07:12 AM",20.8846
"2017-01-08:12 AM",12.7378
"2017-01-09:12 AM",15.1295
"2017-01-10:12 AM",25.7823
"2017-01-11:12 AM",44.3079
"2017-01-12:12 AM",57.5348
"2017-01-13:12 AM",46.7573
"2017-01-14:12 AM",35.1928
"2017-01-15:12 AM",36.1549
"2017-01-16:12 AM",37.8851
"2017-01-17:12 AM",45.757
"2017-01-18:12 AM",49.8461
"2017-01-19:12 AM",44.3313
"2017-01-20:12 AM",42.2541
"2017-01-21:12 AM",47.057
"2017-01-22:12 AM",47.9273
"2017-01-23:12 AM",44.1617
"2017-01-24:12 AM",39.0119
"2017-01-25:12 AM",44.4384
"2017-01-26:12 AM",48.3831
"2017-01-27:12 AM",35.6211
"2017-01-28:12 AM",34.0245
"2017-01-29:12 AM",35.7935
"2017-01-30:12 AM",31.4227
"2017-01-31:12 AM",34.9691
"2017-02-01:12 AM",40.9667
"2017-02-02:12 AM",39.0479
"2017-02-03:12 AM",32.4855
"2017-02-04:12 AM",28.4873
"2017-02-05:12 AM",36.5765
"2017-02-06:12 AM",44.9771
"2017-02-07:12 AM",58.2607
"2017-02-08:12 AM",58.8249
"2017-02-09:12 AM",34.8305
"2017-02-10:12 AM",28.8828
"2017-02-11:12 AM",45.387
"2017-02-12:12 AM",51.3194
"2017-02-13:12 AM",36.959
"2017-02-14:12 AM",35.8695
"2017-02-15:12 AM",39.8592
"2017-02-16:12 AM",31.6688
"2017-02-17:12 AM",34.1038
"2017-02-18:12 AM",48.2243
"2017-02-19:12 AM",57.029
"2017-02-20:12 AM",51.741
"2017-02-21:12 AM",46.5638
"2017-02-22:12 AM",51.1155
"2017-02-23:12 AM",61.1568
"2017-02-24:12 AM",62.8142
"2017-02-25:12 AM",60.0634
"2017-02-26:12 AM",36.4626
"2017-02-27:12 AM",39.5416
"2017-02-28:12 AM",53.3277
"2017-03-01:12 AM",66.4349
"2017-03-02:12 AM",45.1229
"2017-03-03:12 AM",35.357
"2017-03-04:12 AM",29.9183
"2017-03-05:12 AM",27.2521
"2017-03-06:12 AM",38.2482
"2017-03-07:12 AM",55.2708
"2017-03-08:12 AM",54.4519
"2017-03-09:12 AM",53.9488
"2017-03-10:12 AM",41.2358
"2017-03-11:12 AM",27.419
"2017-03-12:12 AM",29.1646
"2017-03-13:12 AM",30.7144
"2017-03-14:12 AM",29.4332
"2017-03-15:12 AM",19.638
"2017-03-16:12 AM",25.5214
"2017-03-17:12 AM",34.4719
"2017-03-18:12 AM",44.3961
"2017-03-19:12 AM",39.4871
"2017-03-20:12 AM",44.6252
"2017-03-21:12 AM",49.1041
"2017-03-22:12 AM",40.7665
"2017-03-23:12 AM",33.8486
"2017-03-24:12 AM",45.8087
"2017-03-25:12 AM",63.7187
"2017-03-26:12 AM",51.5147
"2017-03-27:12 AM",56.8949
"2017-03-28:12 AM",64.1961
"2017-03-29:12 AM",54.2858
"2017-03-30:12 AM",46.9238
"2017-03-31:12 AM",47.9899
"2017-04-01:12 AM",45.9968
"2017-04-02:12 AM",47.8121
"2017-04-03:12 AM",54.4469
"2017-04-04:12 AM",65.75
"2017-04-05:12 AM",61.34
"2017-04-06:12 AM",58.0275
"2017-04-07:12 AM",42.5799
"2017-04-08:12 AM",44.6347
"2017-04-09:12 AM",53.3309
"2017-04-10:12 AM",62.19
"2017-04-11:12 AM",67.8371
"2017-04-12:12 AM",67.0636
"2017-04-13:12 AM",57.8759
"2017-04-14:12 AM",57.9227
"2017-04-15:12 AM",60.1245
"2017-04-16:12 AM",71.47
"2017-04-17:12 AM",62.2341
"2017-04-18:12 AM",60.3086
"2017-04-19:12 AM",53.8525
"2017-04-20:12 AM",66.3508
"2017-04-21:12 AM",68.0081
"2017-04-22:12 AM",55.0958
"2017-04-23:12 AM",51.5296
"2017-04-24:12 AM",50.0414
"2017-04-25:12 AM",54.4757
"2017-04-26:12 AM",59.8982
"2017-04-27:12 AM",68.6642
"2017-04-28:12 AM",73.5863
"2017-04-29:12 AM",78.4832
"2017-04-30:12 AM",77.5251
"2017-05-01:12 AM",72.5216
"2017-05-02:12 AM",68.662
"2017-05-03:12 AM",57.8777
"2017-05-04:12 AM",55.6952
"2017-05-05:12 AM",64.108
"2017-05-06:12 AM",54.3717
"2017-05-07:12 AM",51.665
"2017-05-08:12 AM",50.7515
"2017-05-09:12 AM",52.8355
"2017-05-10:12 AM",58.6922
"2017-05-11:12 AM",55.3046
"2017-05-12:12 AM",50.4567
"2017-05-13:12 AM",51.0539
"2017-05-14:12 AM",60.3599
"2017-05-15:12 AM",59.3051
"2017-05-16:12 AM",65.5862
"2017-05-17:12 AM",74.5182
"2017-05-18:12 AM",78.7901
"2017-05-19:12 AM",79.2775
"2017-05-20:12 AM",66.8403
"2017-05-21:12 AM",60.3073
"2017-05-22:12 AM",61.1713
"2017-05-23:12 AM",61.4012
"2017-05-24:12 AM",62.132
"2017-05-25:12 AM",63.064
"2017-05-26:12 AM",63.9392
"2017-05-27:12 AM",63.9153
"2017-05-28:12 AM",65.4894
"2017-05-29:12 AM",69.9908
"2017-05-30:12 AM",64.9873
"2017-05-31:12 AM",71.4614
"2017-06-01:12 AM",68.9509
"2017-06-02:12 AM",67.1031
"2017-06-03:12 AM",67.7228
"2017-06-04:12 AM",71.5541
"2017-06-05:12 AM",69.5637
"2017-06-06:12 AM",67.6958
"2017-06-07:12 AM",60.4679
"2017-06-08:12 AM",59.7803
"2017-06-09:12 AM",66.875
"2017-06-10:12 AM",73.1093
"2017-06-11:12 AM",78.49
"2017-06-12:12 AM",79.9722
"2017-06-13:12 AM",81.4892
"2017-06-14:12 AM",78.4171
"2017-06-15:12 AM",74.4057
"2017-06-16:12 AM",75.2031
"2017-06-17:12 AM",76.2449
"2017-06-18:12 AM",80.978
"2017-06-19:12 AM",80.1338
"2017-06-20:12 AM",75.5865
"2017-06-21:12 AM",75.4628
"2017-06-22:12 AM",81.7592
"2017-06-23:12 AM",80.069
"2017-06-24:12 AM",79.4165
"2017-06-25:12 AM",74.2739
"2017-06-26:12 AM",71.8453
"2017-06-27:12 AM",72.145
"2017-06-28:12 AM",69.3442
"2017-06-29:12 AM",75.1496
"2017-06-30:12 AM",80.0564
"2017-07-01:12 AM",79.9282
"2017-07-02:12 AM",79.0088
"2017-07-03:12 AM",81.0959
"2017-07-04:12 AM",81.6926
"2017-07-05:12 AM",75.9686
"2017-07-06:12 AM",72.6143
"2017-07-07:12 AM",78.5579
"2017-07-08:12 AM",79.3171
"2017-07-09:12 AM",75.0722
"2017-07-10:12 AM",77.9099
"2017-07-11:12 AM",82.2542
"2017-07-12:12 AM",82.3892
"2017-07-13:12 AM",86.2889
"2017-07-14:12 AM",82.9072
"2017-07-15:12 AM",79.259
"2017-07-16:12 AM",77.9234
"2017-07-17:12 AM",80.6833
"2017-07-18:12 AM",82.9746
"2017-07-19:12 AM",83.1542
"2017-07-20:12 AM",85.5527
"2017-07-21:12 AM",86.8437
"2017-07-22:12 AM",86.1134
"2017-07-23:12 AM",79.1316
"2017-07-24:12 AM",81.0482
"2017-07-25:12 AM",72.9541
"2017-07-26:12 AM",73.2299
"2017-07-27:12 AM",77.2038
"2017-07-28:12 AM",73.9027
"2017-07-29:12 AM",69.2163
"2017-07-30:12 AM",68.365
"2017-07-31:12 AM",71.0848
"2017-08-01:12 AM",77.5904
"2017-08-02:12 AM",78.4783
"2017-08-03:12 AM",80.3399
"2017-08-04:12 AM",79.4557
"2017-08-05:12 AM",73.8392
"2017-08-06:12 AM",71.8034
"2017-08-07:12 AM",71.3408
"2017-08-08:12 AM",70.3746
"2017-08-09:12 AM",70.8215
"2017-08-10:12 AM",71.9717
"2017-08-11:12 AM",72.3735
"2017-08-12:12 AM",76.9829
"2017-08-13:12 AM",72.9392
"2017-08-14:12 AM",70.3877
"2017-08-15:12 AM",72.9347
"2017-08-16:12 AM",77.5544
"2017-08-17:12 AM",79.6482
"2017-08-18:12 AM",81.4708
"2017-08-19:12 AM",78.4674
"2017-08-20:12 AM",74.624
"2017-08-21:12 AM",77.6043
"2017-08-22:12 AM",81.8069
"2017-08-23:12 AM",79.2559
"2017-08-24:12 AM",72.0586
"2017-08-25:12 AM",71.4983
"2017-08-26:12 AM",70.4647
"2017-08-27:12 AM",67.955
"2017-08-28:12 AM",67.2503
"2017-08-29:12 AM",64.3649
"2017-08-30:12 AM",65.0453
"2017-08-31:12 AM",72.2062
"2017-09-01:12 AM",62.8439
"2017-09-02:12 AM",59.5976
"2017-09-03:12 AM",65.5439
"2017-09-04:12 AM",69.7937
"2017-09-05:12 AM",75.6415
"2017-09-06:12 AM",64.7775
"2017-09-07:12 AM",61.3567
"2017-09-08:12 AM",62.578
"2017-09-09:12 AM",61.8089
"2017-09-10:12 AM",59.567
"2017-09-11:12 AM",61.7751
"2017-09-12:12 AM",63.3474
"2017-09-13:12 AM",70.3382
"2017-09-14:12 AM",69.6204
"2017-09-15:12 AM",70.3819
"2017-09-16:12 AM",72.6539
"2017-09-17:12 AM",71.3836
"2017-09-18:12 AM",68.9275
"2017-09-19:12 AM",71.8124
"2017-09-20:12 AM",74.2001
"2017-09-21:12 AM",74.0399
"2017-09-22:12 AM",73.8581
"2017-09-23:12 AM",71.2922
"2017-09-24:12 AM",72.5913
"2017-09-25:12 AM",74.3094
"2017-09-26:12 AM",72.9356
"2017-09-27:12 AM",78.0318
"2017-09-28:12 AM",72.5387
"2017-09-29:12 AM",59.4725
"2017-09-30:12 AM",60.143
"2017-10-01:12 AM",53.636
"2017-10-02:12 AM",57.9137
"2017-10-03:12 AM",59.7524
"2017-10-04:12 AM",60.6123
"2017-10-05:12 AM",67.3839
"2017-10-06:12 AM",68.5895
"2017-10-07:12 AM",72.3294
"2017-10-08:12 AM",77.423
"2017-10-09:12 AM",74.93
"2017-10-10:12 AM",76.5666
"2017-10-11:12 AM",71.4591
"2017-10-12:12 AM",63.1855
"2017-10-13:12 AM",61.6145
"2017-10-14:12 AM",62.5973
"2017-10-15:12 AM",66.4849
"2017-10-16:12 AM",59.162
"2017-10-17:12 AM",49.5073
"2017-10-18:12 AM",51.8877
"2017-10-19:12 AM",54.7988
"2017-10-20:12 AM",60.3063
"2017-10-21:12 AM",58.3299
"2017-10-22:12 AM",60.7442
"2017-10-23:12 AM",67.4956
"2017-10-24:12 AM",66.3652
"2017-10-25:12 AM",57.7472
"2017-10-26:12 AM",48.8291
"2017-10-27:12 AM",51.3248
"2017-10-28:12 AM",58.6661
"2017-10-29:12 AM",58.6787
"2017-10-30:12 AM",43.0142
"2017-10-31:12 AM",47.8764
"2017-11-01:12 AM",51.4778
"2017-11-02:12 AM",61.5745
"2017-11-03:12 AM",65.1317
"2017-11-04:12 AM",52.6852
"2017-11-05:12 AM",56.2505
"2017-11-06:12 AM",60.4809
"2017-11-07:12 AM",45.2723
"2017-11-08:12 AM",42.7816
"2017-11-09:12 AM",46.1228
"2017-11-10:12 AM",38.2631
"2017-11-11:12 AM",29.628
"2017-11-12:12 AM",34.2288
"2017-11-13:12 AM",39.9304
"2017-11-14:12 AM",41.7861
"2017-11-15:12 AM",42.2672
"2017-11-16:12 AM",46.5827
"2017-11-17:12 AM",40.2607
"2017-11-18:12 AM",47.7144
"2017-11-19:12 AM",47.6758
"2017-11-20:12 AM",38.3027
"2017-11-21:12 AM",46.6097
"2017-11-22:12 AM",47.6325
"2017-11-23:12 AM",33.6803
"2017-11-24:12 AM",37.0175
"2017-11-25:12 AM",44.9028
"2017-11-26:12 AM",46.5796
"2017-11-27:12 AM",42.7392
"2017-11-28:12 AM",46.4472
"2017-11-29:12 AM",50.3492
"2017-11-30:12 AM",47.2887
"2017-12-01:12 AM",46.0485
"2017-12-02:12 AM",39.8961
"2017-12-03:12 AM",42.9404
"2017-12-04:12 AM",40.1594
"2017-12-05:12 AM",52.9637
"2017-12-06:12 AM",45.1261
"2017-12-07:12 AM",40.8682
"2017-12-08:12 AM",36.2287
"2017-12-09:12 AM",32.9666
"2017-12-10:12 AM",28.1863
"2017-12-11:12 AM",34.245
"2017-12-12:12 AM",38.6339
"2017-12-13:12 AM",26.1968
"2017-12-14:12 AM",33.3419
"2017-12-15:12 AM",27.6769
"2017-12-16:12 AM",32.2354
"2017-12-17:12 AM",35.1748
"2017-12-18:12 AM",40.8367
"2017-12-19:12 AM",49.1927
"2017-12-20:12 AM",44.6945
"2017-12-21:12 AM",36.0122
"2017-12-22:12 AM",41.0063
"2017-12-23:12 AM",53.1824
"2017-12-24:12 AM",38.5358
"2017-12-25:12 AM",30.4236
"2017-12-26:12 AM",29.147
"2017-12-27:12 AM",25.1631
"2017-12-28:12 AM",17.362
"2017-12-29:12 AM",19.7434
"2017-12-30:12 AM",25.2594
"2017-12-31:12 AM",16.4899
"2018-01-01:12 AM",14.6908
"2018-01-02:12 AM",13.969
"2018-01-03:12 AM",20.6897
"2018-01-04:12 AM",20.4908
"2018-01-05:12 AM",10.2488
"2018-01-06:12 AM",9.3686
"2018-01-07:12 AM",11.0872
"2018-01-08:12 AM",24.2425
"2018-01-09:12 AM",33.6474
"2018-01-10:12 AM",33.4935
"2018-01-11:12 AM",42.4549
"2018-01-12:12 AM",61.3441
"2018-01-13:12 AM",35.9888
"2018-01-14:12 AM",20.0822
"2018-01-15:12 AM",20.534
"2018-01-16:12 AM",27.7457
"2018-01-17:12 AM",24.5503
"2018-01-18:12 AM",22.2381
"2018-01-19:12 AM",33.0782
"2018-01-20:12 AM",36.5184
"2018-01-21:12 AM",42.4373
"2018-01-22:12 AM",53.1347
"2018-01-23:12 AM",53.2189
"2018-01-24:12 AM",37.0265
"2018-01-25:12 AM",31.316
"2018-01-26:12 AM",32.9607
"2018-01-27:12 AM",44.6621
"2018-01-28:12 AM",50.7493
"2018-01-29:12 AM",40.4919
"2018-01-30:12 AM",29.6546
"2018-01-31:12 AM",27.4784
"2018-02-01:12 AM",41.6899
"2018-02-02:12 AM",27.7155
"2018-02-03:12 AM",24.1565
"2018-02-04:12 AM",31.7381
"2018-02-05:12 AM",27.9666
"2018-02-06:12 AM",32.9445
"2018-02-07:12 AM",34.2541
"2018-02-08:12 AM",27.0509
"2018-02-09:12 AM",33.3927
"2018-02-10:12 AM",39.3543
"2018-02-11:12 AM",59.6448
"2018-02-12:12 AM",43.9475
"2018-02-13:12 AM",33.7802
"2018-02-14:12 AM",40.1819
"2018-02-15:12 AM",57.9384
"2018-02-16:12 AM",57.294
"2018-02-17:12 AM",34.3386
"2018-02-18:12 AM",37.171
"2018-02-19:12 AM",42.0809
"2018-02-20:12 AM",59.1562
"2018-02-21:12 AM",67.6674
"2018-02-22:12 AM",52.9043
"2018-02-23:12 AM",42.1394
"2018-02-24:12 AM",47.9957
"2018-02-25:12 AM",49.6485
"2018-02-26:12 AM",45.711
"2018-02-27:12 AM",42.7901
"2018-02-28:12 AM",47.3864
"2018-03-01:12 AM",50.684
"2018-03-02:12 AM",39.5051
"2018-03-03:12 AM",36.3164
"2018-03-04:12 AM",37.2384
"2018-03-05:12 AM",33.6556
"2018-03-06:12 AM",36.482
"2018-03-07:12 AM",37.3271
"2018-03-08:12 AM",33.9921
"2018-03-09:12 AM",32.7511
"2018-03-10:12 AM",33.3216
"2018-03-11:12 AM",35.3404
"2018-03-12:12 AM",34.2099
"2018-03-13:12 AM",33.8211
"2018-03-14:12 AM",31.6094
"2018-03-15:12 AM",35.5163
"2018-03-16:12 AM",33.5696
"2018-03-17:12 AM",33.6906
"2018-03-18:12 AM",38.0606
"2018-03-19:12 AM",43.4435
"2018-03-20:12 AM",35.3309
"2018-03-21:12 AM",32.1494
"2018-03-22:12 AM",33.5349
"2018-03-23:12 AM",34.2716
"2018-03-24:12 AM",37.5485
"2018-03-25:12 AM",35.7445
"2018-03-26:12 AM",35.9834
"2018-03-27:12 AM",35.8597
"2018-03-28:12 AM",46.9864
"2018-03-29:12 AM",54.9801
"2018-03-30:12 AM",59.7704
"2018-03-31:12 AM",44.6076
"2018-04-01:12 AM",52.8274
"2018-04-02:12 AM",44.0627
"2018-04-03:12 AM",45.4014
"2018-04-04:12 AM",54.4352
"2018-04-05:12 AM",38.5736
"2018-04-06:12 AM",51.5052
"2018-04-07:12 AM",41.661
"2018-04-08:12 AM",37.522
"2018-04-09:12 AM",40.1495
"2018-04-10:12 AM",41.9086
"2018-04-11:12 AM",44.0902
"2018-04-12:12 AM",56.0269
"2018-04-13:12 AM",67.5586
"2018-04-14:12 AM",71.0267
"2018-04-15:12 AM",58.573
"2018-04-16:12 AM",52.1222
"2018-04-17:12 AM",40.5477
"2018-04-18:12 AM",45.4347
"2018-04-19:12 AM",45.6359
"2018-04-20:12 AM",42.863
"2018-04-21:12 AM",47.6978
"2018-04-22:12 AM",52.3022
"2018-04-23:12 AM",54.9509
"2018-04-24:12 AM",52.7256
"2018-04-25:12 AM",57.0056
"2018-04-26:12 AM",55.116
"2018-04-27:12 AM",55.1732
"2018-04-28:12 AM",58.8861
"2018-04-29:12 AM",45.2426
"2018-04-30:12 AM",50.0495
"2018-05-01:12 AM",61.1438
"2018-05-02:12 AM",69.9463
"2018-05-03:12 AM",75.3597
"2018-05-04:12 AM",75.8291
"2018-05-05:12 AM",65.0664
"2018-05-06:12 AM",62.6306
"2018-05-07:12 AM",59.5895
"2018-05-08:12 AM",60.6889
"2018-05-09:12 AM",60.4157
"2018-05-10:12 AM",68.6466
"2018-05-11:12 AM",69.3514
"2018-05-12:12 AM",74.2037
"2018-05-13:12 AM",65.7725
"2018-05-14:12 AM",67.7197
"2018-05-15:12 AM",74.8963
"2018-05-16:12 AM",69.6988
"2018-05-17:12 AM",67.7912
"2018-05-18:12 AM",61.2437
"2018-05-19:12 AM",61.8197
"2018-05-20:12 AM",73.0706
"2018-05-21:12 AM",69.6051
"2018-05-22:12 AM",69.3707
"2018-05-23:12 AM",69.4049
"2018-05-24:12 AM",67.519
"2018-05-25:12 AM",71.9236
"2018-05-26:12 AM",76.1333
"2018-05-27:12 AM",76.0213
"2018-05-28:12 AM",64.2511
"2018-05-29:12 AM",73.224
"2018-05-30:12 AM",70.7517
"2018-05-31:12 AM",72.9257
"2018-06-01:12 AM",77.0558
"2018-06-02:12 AM",74.1646
"2018-06-03:12 AM",63.6067
"2018-06-04:12 AM",61.974
"2018-06-05:12 AM",67.2629
"2018-06-06:12 AM",64.8662
"2018-06-07:12 AM",65.6956
"2018-06-08:12 AM",71.4339
"2018-06-09:12 AM",75.1123
"2018-06-10:12 AM",71.798
"2018-06-11:12 AM",61.7499
"2018-06-12:12 AM",64.1003
"2018-06-13:12 AM",72.9099
"2018-06-14:12 AM",73.2501
"2018-06-15:12 AM",70.2923
"2018-06-16:12 AM",70.3553
"2018-06-17:12 AM",75.992
"2018-06-18:12 AM",78.9872
"2018-06-19:12 AM",79.7747
"2018-06-20:12 AM",76.4416
"2018-06-21:12 AM",74.7671
"2018-06-22:12 AM",67.6692
"2018-06-23:12 AM",71.6477
"2018-06-24:12 AM",77.437
