"DateTime","(deg F) Mean Temperature (CFSR) at Maine, 2010-01-01 to 2019-03-14"
"2014-03-31:12 AM",27.4793
"2014-04-01:12 AM",26.8587
"2014-04-02:12 AM",27.7243
"2014-04-03:12 AM",31.2926
"2014-04-04:12 AM",28.4133
"2014-04-05:12 AM",32.8957
"2014-04-06:12 AM",29.5072
"2014-04-07:12 AM",36.0259
"2014-04-08:12 AM",38.6469
"2014-04-09:12 AM",34.0781
"2014-04-10:12 AM",33.4188
"2014-04-11:12 AM",42.4197
"2014-04-12:12 AM",40.2026
"2014-04-13:12 AM",34.0036
"2014-04-14:12 AM",45.3155
"2014-04-15:12 AM",51.7429
"2014-04-16:12 AM",25.0225
"2014-04-17:12 AM",26.7769
"2014-04-18:12 AM",32.2414
"2014-04-19:12 AM",35.1597
"2014-04-20:12 AM",36.7819
"2014-04-21:12 AM",42.7388
"2014-04-22:12 AM",45.8091
"2014-04-23:12 AM",43.0221
"2014-04-24:12 AM",37.1354
"2014-04-25:12 AM",39.2324
"2014-04-26:12 AM",37.0296
"2014-04-27:12 AM",37.6916
"2014-04-28:12 AM",38.5115
"2014-04-29:12 AM",37.6077
"2014-04-30:12 AM",38.7687
"2014-05-01:12 AM",39.7783
"2014-05-02:12 AM",47.7223
"2014-05-03:12 AM",47.3761
"2014-05-04:12 AM",43.7799
"2014-05-05:12 AM",43.3999
"2014-05-06:12 AM",44.3275
"2014-05-07:12 AM",46.5994
"2014-05-08:12 AM",47.116
"2014-05-09:12 AM",47.0768
"2014-05-10:12 AM",52.8735
"2014-05-11:12 AM",55.2126
"2014-05-12:12 AM",50.6151
"2014-05-13:12 AM",47.1569
"2014-05-14:12 AM",47.3182
"2014-05-15:12 AM",53.0335
"2014-05-16:12 AM",57.6651
"2014-05-17:12 AM",53.1001
"2014-05-18:12 AM",50.2313
"2014-05-19:12 AM",47.9572
"2014-05-20:12 AM",48.999
"2014-05-21:12 AM",50.891
"2014-05-22:12 AM",52.077
"2014-05-23:12 AM",50.2426
"2014-05-24:12 AM",49.5795
"2014-05-25:12 AM",51.1187
"2014-05-26:12 AM",56.9426
"2014-05-27:12 AM",48.2515
"2014-05-28:12 AM",45.5527
"2014-05-29:12 AM",51.2625
"2014-05-30:12 AM",52.2363
"2014-05-31:12 AM",51.1977
"2014-06-01:12 AM",56.7822
"2014-06-02:12 AM",60.9838
"2014-06-03:12 AM",58.6047
"2014-06-04:12 AM",50.7461
"2014-06-05:12 AM",53.9024
"2014-06-06:12 AM",57.3147
"2014-06-07:12 AM",62.4634
"2014-06-08:12 AM",64.6601
"2014-06-09:12 AM",67.3554
"2014-06-10:12 AM",57.1104
"2014-06-11:12 AM",59.5956
"2014-06-12:12 AM",54.7781
"2014-06-13:12 AM",52.1577
"2014-06-14:12 AM",55.9461
"2014-06-15:12 AM",56.8926
"2014-06-16:12 AM",57.9553
"2014-06-17:12 AM",62.1428
"2014-06-18:12 AM",63.5646
"2014-06-19:12 AM",60.9127
"2014-06-20:12 AM",52.7085
"2014-06-21:12 AM",56.5471
"2014-06-22:12 AM",58.1113
"2014-06-23:12 AM",61.5117
"2014-06-24:12 AM",63.7135
"2014-06-25:12 AM",62.244
"2014-06-26:12 AM",57.5677
"2014-06-27:12 AM",61.4664
"2014-06-28:12 AM",65.5705
"2014-06-29:12 AM",68.6993
"2014-06-30:12 AM",69.7086
"2014-07-01:12 AM",72.0761
"2014-07-02:12 AM",73.7919
"2014-07-03:12 AM",69.1711
"2014-07-04:12 AM",64.5069
"2014-07-05:12 AM",56.1616
"2014-07-06:12 AM",65.9745
"2014-07-07:12 AM",65.5756
"2014-07-08:12 AM",68.9295
"2014-07-09:12 AM",68.3746
"2014-07-10:12 AM",64.0929
"2014-07-11:12 AM",61.8109
"2014-07-12:12 AM",64.4749
"2014-07-13:12 AM",66.0308
"2014-07-14:12 AM",68.1256
"2014-07-15:12 AM",65.2942
"2014-07-16:12 AM",65.4636
"2014-07-17:12 AM",64.0054
"2014-07-18:12 AM",63.2748
"2014-07-19:12 AM",64.942
"2014-07-20:12 AM",63.1481
"2014-07-21:12 AM",63.7693
"2014-07-22:12 AM",68.5053
"2014-07-23:12 AM",71.0524
"2014-07-24:12 AM",62.7426
"2014-07-25:12 AM",63.0369
"2014-07-26:12 AM",65.0561
"2014-07-27:12 AM",62.8401
"2014-07-28:12 AM",62.7136
"2014-07-29:12 AM",60.9912
"2014-07-30:12 AM",58.9851
"2014-07-31:12 AM",60.6711
"2014-08-01:12 AM",63.1108
"2014-08-02:12 AM",64.2099
"2014-08-03:12 AM",64.2351
"2014-08-04:12 AM",64.0301
"2014-08-05:12 AM",64.4499
"2014-08-06:12 AM",62.6002
"2014-08-07:12 AM",60.3626
"2014-08-08:12 AM",62.0199
"2014-08-09:12 AM",62.9292
"2014-08-10:12 AM",64.2317
"2014-08-11:12 AM",64.5683
"2014-08-12:12 AM",63.7513
"2014-08-13:12 AM",59.8782
"2014-08-14:12 AM",59.3204
"2014-08-15:12 AM",57.1429
"2014-08-16:12 AM",57.9855
"2014-08-17:12 AM",57.4812
"2014-08-18:12 AM",57.661
"2014-08-19:12 AM",59.5531
"2014-08-20:12 AM",62.8011
"2014-08-21:12 AM",62.2323
"2014-08-22:12 AM",60.9989
"2014-08-23:12 AM",60.0595
"2014-08-24:12 AM",64.2326
"2014-08-25:12 AM",67.6566
"2014-08-26:12 AM",67.8587
"2014-08-27:12 AM",68.3159
"2014-08-28:12 AM",61.878
"2014-08-29:12 AM",56.5309
"2014-08-30:12 AM",59.5652
"2014-08-31:12 AM",63.5614
"2014-09-01:12 AM",65.8429
"2014-09-02:12 AM",65.7639
"2014-09-03:12 AM",66.1609
"2014-09-04:12 AM",63.6382
"2014-09-05:12 AM",68.6777
"2014-09-06:12 AM",67.9428
"2014-09-07:12 AM",57.2137
"2014-09-08:12 AM",54.4802
"2014-09-09:12 AM",53.7865
"2014-09-10:12 AM",54.6298
"2014-09-11:12 AM",57.2621
"2014-09-12:12 AM",51.8727
"2014-09-13:12 AM",47.9662
"2014-09-14:12 AM",48.2675
"2014-09-15:12 AM",45.1603
"2014-09-16:12 AM",49.7784
"2014-09-17:12 AM",52.0729
"2014-09-18:12 AM",49.8393
"2014-09-19:12 AM",41.864
"2014-09-20:12 AM",49.1752
"2014-09-21:12 AM",60.5984
"2014-09-22:12 AM",56.1171
"2014-09-23:12 AM",49.552
"2014-09-24:12 AM",49.3896
"2014-09-25:12 AM",53.2468
"2014-09-26:12 AM",58.2238
"2014-09-27:12 AM",61.3348
"2014-09-28:12 AM",63.9379
"2014-09-29:12 AM",55.5096
"2014-09-30:12 AM",48.5985
"2014-10-01:12 AM",51.1318
"2014-10-02:12 AM",49.7079
"2014-10-03:12 AM",49.064
"2014-10-04:12 AM",52.6804
"2014-10-05:12 AM",53.5012
"2014-10-06:12 AM",47.3182
"2014-10-07:12 AM",52.4439
"2014-10-08:12 AM",55.9519
"2014-10-09:12 AM",47.9998
"2014-10-10:12 AM",45.2467
"2014-10-11:12 AM",43.8607
"2014-10-12:12 AM",43.8384
"2014-10-13:12 AM",46.5582
"2014-10-14:12 AM",55.949
"2014-10-15:12 AM",61.9774
"2014-10-16:12 AM",61.2126
"2014-10-17:12 AM",59.6935
"2014-10-18:12 AM",54.7849
"2014-10-19:12 AM",42.8218
"2014-10-20:12 AM",38.6569
"2014-10-21:12 AM",42.3005
"2014-10-22:12 AM",42.7552
"2014-10-23:12 AM",45.5671
"2014-10-24:12 AM",43.2934
"2014-10-25:12 AM",44.0645
"2014-10-26:12 AM",45.5121
"2014-10-27:12 AM",43.1562
"2014-10-28:12 AM",44.9517
"2014-10-29:12 AM",50.4185
"2014-10-30:12 AM",43.0723
"2014-10-31:12 AM",39.5793
"2014-11-01:12 AM",38.2411
"2014-11-02:12 AM",31.4758
"2014-11-03:12 AM",30.8433
"2014-11-04:12 AM",33.0152
"2014-11-05:12 AM",42.7163
"2014-11-06:12 AM",41.185
"2014-11-07:12 AM",37.2294
"2014-11-08:12 AM",28.7951
"2014-11-09:12 AM",35.9139
"2014-11-10:12 AM",35.5395
"2014-11-11:12 AM",40.9689
"2014-11-12:12 AM",45.2511
"2014-11-13:12 AM",34.8544
"2014-11-14:12 AM",30.7947
"2014-11-15:12 AM",25.3942
"2014-11-16:12 AM",29.215
"2014-11-17:12 AM",32.0414
"2014-11-18:12 AM",28.6077
"2014-11-19:12 AM",23.2619
"2014-11-20:12 AM",26.7863
"2014-11-21:12 AM",21.9375
"2014-11-22:12 AM",23.65
"2014-11-23:12 AM",35.0438
"2014-11-24:12 AM",44.4024
"2014-11-25:12 AM",47.0827
"2014-11-26:12 AM",33.9701
"2014-11-27:12 AM",24.5035
"2014-11-28:12 AM",17.0627
"2014-11-29:12 AM",12.9081
"2014-11-30:12 AM",31.0161
"2014-12-01:12 AM",37.3231
"2014-12-02:12 AM",18.9721
"2014-12-03:12 AM",30.535
"2014-12-04:12 AM",22.8369
"2014-12-05:12 AM",13.3605
"2014-12-06:12 AM",29.4919
"2014-12-07:12 AM",16.4907
"2014-12-08:12 AM",8.191
"2014-12-09:12 AM",25.5888
"2014-12-10:12 AM",33.1349
"2014-12-11:12 AM",35.5485
"2014-12-12:12 AM",32.2284
"2014-12-13:12 AM",31.1329
"2014-12-14:12 AM",30.8037
"2014-12-15:12 AM",27.5956
"2014-12-16:12 AM",29.0916
"2014-12-17:12 AM",34.0666
"2014-12-18:12 AM",29.6992
"2014-12-19:12 AM",24.5446
"2014-12-20:12 AM",19.378
"2014-12-21:12 AM",21.2882
"2014-12-22:12 AM",24.6151
"2014-12-23:12 AM",31.5298
"2014-12-24:12 AM",33.7014
"2014-12-25:12 AM",38.856
"2014-12-26:12 AM",33.771
"2014-12-27:12 AM",33.9287
"2014-12-28:12 AM",35.6412
"2014-12-29:12 AM",25.1911
"2014-12-30:12 AM",13.0793
"2014-12-31:12 AM",10.791
"2015-01-01:12 AM",18.5126
"2015-01-02:12 AM",19.6767
"2015-01-03:12 AM",8.9604
"2015-01-04:12 AM",24.0805
"2015-01-05:12 AM",16.3929
"2015-01-06:12 AM",-1.3871
"2015-01-07:12 AM",5.4453
"2015-01-08:12 AM",-8.6591
"2015-01-09:12 AM",13.82
"2015-01-10:12 AM",9.5455
"2015-01-11:12 AM",11.5084
"2015-01-12:12 AM",20.7061
"2015-01-13:12 AM",2.4654
"2015-01-14:12 AM",3.3795
"2015-01-15:12 AM",11.6771
"2015-01-16:12 AM",15.7707
"2015-01-17:12 AM",-3.7282
"2015-01-18:12 AM",24.5557
"2015-01-19:12 AM",34.0772
"2015-01-20:12 AM",14.3055
"2015-01-21:12 AM",10.605
"2015-01-22:12 AM",15.3561
"2015-01-23:12 AM",17.4949
"2015-01-24:12 AM",23.8206
"2015-01-25:12 AM",17.2114
"2015-01-26:12 AM",6.0418
"2015-01-27:12 AM",7.9641
"2015-01-28:12 AM",10.863
"2015-01-29:12 AM",8.6675
"2015-01-30:12 AM",23.7794
"2015-01-31:12 AM",7.7385
"2015-02-01:12 AM",0.124
"2015-02-02:12 AM",-3.082
"2015-02-03:12 AM",-0.9558
"2015-02-04:12 AM",11.1423
"2015-02-05:12 AM",13.6893
"2015-02-06:12 AM",-4.5301
"2015-02-07:12 AM",5.6754
"2015-02-08:12 AM",1.9229
"2015-02-09:12 AM",2.6483
"2015-02-10:12 AM",9.3333
"2015-02-11:12 AM",5.2297
"2015-02-12:12 AM",6.4436
"2015-02-13:12 AM",-1.3493
"2015-02-14:12 AM",-2.106
"2015-02-15:12 AM",4.1506
"2015-02-16:12 AM",-2.785
"2015-02-17:12 AM",-0.9454
"2015-02-18:12 AM",5.2354
"2015-02-19:12 AM",16.3474
"2015-02-20:12 AM",4.8918
"2015-02-21:12 AM",7.6593
"2015-02-22:12 AM",18.9482
"2015-02-23:12 AM",5.835
"2015-02-24:12 AM",-5.7874
"2015-02-25:12 AM",13.7628
"2015-02-26:12 AM",5.1787
"2015-02-27:12 AM",4.4121
"2015-02-28:12 AM",8.271
"2015-03-01:12 AM",13.3745
"2015-03-02:12 AM",19.3037
"2015-03-03:12 AM",9.8517
"2015-03-04:12 AM",26.3889
"2015-03-05:12 AM",14.2347
"2015-03-06:12 AM",3.312
"2015-03-07:12 AM",14.6786
"2015-03-08:12 AM",18.5047
"2015-03-09:12 AM",21.1309
"2015-03-10:12 AM",27.1314
"2015-03-11:12 AM",32.9695
"2015-03-12:12 AM",18.7804
"2015-03-13:12 AM",12.3118
"2015-03-14:12 AM",22.7325
"2015-03-15:12 AM",22.8454
"2015-03-16:12 AM",16.7623
"2015-03-17:12 AM",23.5951
"2015-03-18:12 AM",9.2214
"2015-03-19:12 AM",10.31
"2015-03-20:12 AM",18.1458
"2015-03-21:12 AM",25.3787
"2015-03-22:12 AM",11.1054
"2015-03-23:12 AM",7.9461
"2015-03-24:12 AM",17.2531
"2015-03-25:12 AM",24.9724
"2015-03-26:12 AM",33.2955
"2015-03-27:12 AM",31.8547
"2015-03-28:12 AM",24.8439
"2015-03-29:12 AM",18.1998
"2015-03-30:12 AM",28.0445
"2015-03-31:12 AM",27.675
"2015-04-01:12 AM",18.8152
"2015-04-02:12 AM",25.9842
"2015-04-03:12 AM",36.8443
"2015-04-04:12 AM",27.9563
"2015-04-05:12 AM",18.6552
"2015-04-06:12 AM",23.256
"2015-04-07:12 AM",28.8597
"2015-04-08:12 AM",24.8796
"2015-04-09:12 AM",29.0181
"2015-04-10:12 AM",32.3767
"2015-04-11:12 AM",35.3998
"2015-04-12:12 AM",36.3022
"2015-04-13:12 AM",41.8842
"2015-04-14:12 AM",45.0732
"2015-04-15:12 AM",38.8467
"2015-04-16:12 AM",38.6271
"2015-04-17:12 AM",46.7067
"2015-04-18:12 AM",41.2484
"2015-04-19:12 AM",37.0071
"2015-04-20:12 AM",36.9414
"2015-04-21:12 AM",41.7083
"2015-04-22:12 AM",43.6102
"2015-04-23:12 AM",39.1725
"2015-04-24:12 AM",35.7694
"2015-04-25:12 AM",36.1598
"2015-04-26:12 AM",39.2344
"2015-04-27:12 AM",38.8227
"2015-04-28:12 AM",40.377
"2015-04-29:12 AM",41.8878
"2015-04-30:12 AM",42.4706
"2015-05-01:12 AM",44.0071
"2015-05-02:12 AM",47.1943
"2015-05-03:12 AM",50.7434
"2015-05-04:12 AM",58.3779
"2015-05-05:12 AM",56.2962
"2015-05-06:12 AM",52.3913
"2015-05-07:12 AM",56.5291
"2015-05-08:12 AM",48.4223
"2015-05-09:12 AM",46.9666
"2015-05-10:12 AM",57.7404
"2015-05-11:12 AM",47.4957
"2015-05-12:12 AM",51.9228
"2015-05-13:12 AM",47.8472
"2015-05-14:12 AM",48.6891
"2015-05-15:12 AM",53.8239
"2015-05-16:12 AM",53.0065
"2015-05-17:12 AM",52.2626
"2015-05-18:12 AM",50.1458
"2015-05-19:12 AM",53.3921
"2015-05-20:12 AM",50.0623
"2015-05-21:12 AM",50.5436
"2015-05-22:12 AM",48.0439
"2015-05-23:12 AM",43.1607
"2015-05-24:12 AM",53.8149
"2015-05-25:12 AM",61.2628
"2015-05-26:12 AM",64.2596
"2015-05-27:12 AM",67.532
"2015-05-28:12 AM",65.322
"2015-05-29:12 AM",61.8109
"2015-05-30:12 AM",64.1604
"2015-05-31:12 AM",52.6197
"2015-06-01:12 AM",46.8937
"2015-06-02:12 AM",41.0509
"2015-06-03:12 AM",45.6618
"2015-06-04:12 AM",51.3208
"2015-06-05:12 AM",52.7052
"2015-06-06:12 AM",54.0277
"2015-06-07:12 AM",54.4291
"2015-06-08:12 AM",53.4254
"2015-06-09:12 AM",57.2502
"2015-06-10:12 AM",60.7255
"2015-06-11:12 AM",61.9558
"2015-06-12:12 AM",64.2389
"2015-06-13:12 AM",63.104
"2015-06-14:12 AM",59.0796
"2015-06-15:12 AM",57.0549
"2015-06-16:12 AM",54.6386
"2015-06-17:12 AM",57.7866
"2015-06-18:12 AM",59.8032
"2015-06-19:12 AM",57.573
"2015-06-20:12 AM",56.3855
"2015-06-21:12 AM",54.034
"2015-06-22:12 AM",58.0779
"2015-06-23:12 AM",55.873
"2015-06-24:12 AM",61.8625
"2015-06-25:12 AM",59.0722
"2015-06-26:12 AM",56.6397
"2015-06-27:12 AM",57.504
"2015-06-28:12 AM",51.8862
"2015-06-29:12 AM",54.1825
"2015-06-30:12 AM",61.2977
"2015-07-01:12 AM",58.921
"2015-07-02:12 AM",59.9162
"2015-07-03:12 AM",61.0281
"2015-07-04:12 AM",60.9076
"2015-07-05:12 AM",61.9113
"2015-07-06:12 AM",66.1294
"2015-07-07:12 AM",67.5239
"2015-07-08:12 AM",66.6095
"2015-07-09:12 AM",61.2671
"2015-07-10:12 AM",64.3757
"2015-07-11:12 AM",67.6614
"2015-07-12:12 AM",69.4576
"2015-07-13:12 AM",66.4608
"2015-07-14:12 AM",65.6686
"2015-07-15:12 AM",61.536
"2015-07-16:12 AM",57.4149
"2015-07-17:12 AM",59.8021
"2015-07-18:12 AM",59.099
"2015-07-19:12 AM",63.3787
"2015-07-20:12 AM",65.8519
"2015-07-21:12 AM",64.4477
"2015-07-22:12 AM",62.6324
"2015-07-23:12 AM",59.7571
"2015-07-24:12 AM",59.2297
"2015-07-25:12 AM",57.1296
"2015-07-26:12 AM",56.1776
"2015-07-27:12 AM",63.9561
"2015-07-28:12 AM",67.8769
"2015-07-29:12 AM",68.4199
"2015-07-30:12 AM",68.6104
"2015-07-31:12 AM",68.2822
"2015-08-01:12 AM",64.531
"2015-08-02:12 AM",63.7263
"2015-08-03:12 AM",68.1094
"2015-08-04:12 AM",66.3921
"2015-08-05:12 AM",61.5954
"2015-08-06:12 AM",60.0393
"2015-08-07:12 AM",60.6002
"2015-08-08:12 AM",60.4962
"2015-08-09:12 AM",59.3969
"2015-08-10:12 AM",61.8103
"2015-08-11:12 AM",61.0947
"2015-08-12:12 AM",61.8937
"2015-08-13:12 AM",62.4954
"2015-08-14:12 AM",64.5449
"2015-08-15:12 AM",66.3508
"2015-08-16:12 AM",69.4319
"2015-08-17:12 AM",71.3705
"2015-08-18:12 AM",71.5357
"2015-08-19:12 AM",69.7035
"2015-08-20:12 AM",67.3714
"2015-08-21:12 AM",66.888
"2015-08-22:12 AM",65.7844
"2015-08-23:12 AM",65.5993
"2015-08-24:12 AM",66.8997
"2015-08-25:12 AM",65.9584
"2015-08-26:12 AM",64.9438
"2015-08-27:12 AM",62.8997
"2015-08-28:12 AM",60.8983
"2015-08-29:12 AM",62.3251
"2015-08-30:12 AM",64.4383
"2015-08-31:12 AM",65.6778
"2015-09-01:12 AM",63.2583
"2015-09-02:12 AM",67.2055
"2015-09-03:12 AM",66.7636
"2015-09-04:12 AM",57.3714
"2015-09-05:12 AM",60.4722
"2015-09-06:12 AM",65.6508
"2015-09-07:12 AM",71.6481
"2015-09-08:12 AM",70.2871
"2015-09-09:12 AM",67.4058
"2015-09-10:12 AM",63.9567
"2015-09-11:12 AM",57.8194
"2015-09-12:12 AM",58.2368
"2015-09-13:12 AM",56.6965
"2015-09-14:12 AM",58.3714
"2015-09-15:12 AM",62.5194
"2015-09-16:12 AM",66.2401
"2015-09-17:12 AM",67.3833
"2015-09-18:12 AM",66.8962
"2015-09-19:12 AM",65.2993
"2015-09-20:12 AM",58.7219
"2015-09-21:12 AM",51.8549
"2015-09-22:12 AM",53.9074
"2015-09-23:12 AM",55.3224
"2015-09-24:12 AM",55.7895
"2015-09-25:12 AM",48.8023
"2015-09-26:12 AM",46.6461
"2015-09-27:12 AM",51.5138
"2015-09-28:12 AM",59.1804
"2015-09-29:12 AM",64.2859
"2015-09-30:12 AM",55.5026
"2015-10-01:12 AM",46.2735
"2015-10-02:12 AM",44.2836
"2015-10-03:12 AM",43.576
"2015-10-04:12 AM",42.7305
"2015-10-05:12 AM",46.414
"2015-10-06:12 AM",49.4744
"2015-10-07:12 AM",49.1688
"2015-10-08:12 AM",44.9044
"2015-10-09:12 AM",42.0485
"2015-10-10:12 AM",39.6588
"2015-10-11:12 AM",44.0785
"2015-10-12:12 AM",52.7653
"2015-10-13:12 AM",53.5017
"2015-10-14:12 AM",52.124
"2015-10-15:12 AM",43.965
"2015-10-16:12 AM",43.8363
"2015-10-17:12 AM",37.1109
"2015-10-18:12 AM",31.2121
"2015-10-19:12 AM",32.088
"2015-10-20:12 AM",43.0801
"2015-10-21:12 AM",38.6452
"2015-10-22:12 AM",45.9162
"2015-10-23:12 AM",38.7675
"2015-10-24:12 AM",36.6505
"2015-10-25:12 AM",45.0761
"2015-10-26:12 AM",36.0527
"2015-10-27:12 AM",35.8061
"2015-10-28:12 AM",38.8197
"2015-10-29:12 AM",54.2572
"2015-10-30:12 AM",39.9303
"2015-10-31:12 AM",36.5169
"2015-11-01:12 AM",42.3487
"2015-11-02:12 AM",45.1083
"2015-11-03:12 AM",43.9783
"2015-11-04:12 AM",44.2711
"2015-11-05:12 AM",44.775
"2015-11-06:12 AM",52.6712
"2015-11-07:12 AM",45.738
"2015-11-08:12 AM",35.3007
"2015-11-09:12 AM",39.3492
"2015-11-10:12 AM",40.9345
"2015-11-11:12 AM",41.4959
"2015-11-12:12 AM",38.098
"2015-11-13:12 AM",44.854
"2015-11-14:12 AM",36.2809
"2015-11-15:12 AM",34.7304
"2015-11-16:12 AM",35.416
"2015-11-17:12 AM",31.8522
"2015-11-18:12 AM",32.371
"2015-11-19:12 AM",38.0433
"2015-11-20:12 AM",44.0145
"2015-11-21:12 AM",35.2967
"2015-11-22:12 AM",36.8022
"2015-11-23:12 AM",30.004
"2015-11-24:12 AM",22.9033
"2015-11-25:12 AM",24.4789
"2015-11-26:12 AM",35.7593
"2015-11-27:12 AM",45.1153
"2015-11-28:12 AM",35.4047
"2015-11-29:12 AM",27.0846
"2015-11-30:12 AM",22.451
"2015-12-01:12 AM",27.565
"2015-12-02:12 AM",35.6387
"2015-12-03:12 AM",34.3636
"2015-12-04:12 AM",30.6608
"2015-12-05:12 AM",34.2599
"2015-12-06:12 AM",34.6804
"2015-12-07:12 AM",34.0522
"2015-12-08:12 AM",30.8115
"2015-12-09:12 AM",30.2275
"2015-12-10:12 AM",36.8935
"2015-12-11:12 AM",40.624
"2015-12-12:12 AM",40.6971
"2015-12-13:12 AM",35.4272
"2015-12-14:12 AM",34.4457
"2015-12-15:12 AM",35.2049
"2015-12-16:12 AM",28.8745
"2015-12-17:12 AM",33.1515
"2015-12-18:12 AM",37.3588
"2015-12-19:12 AM",28.8934
"2015-12-20:12 AM",22.4739
"2015-12-21:12 AM",29.9903
"2015-12-22:12 AM",34.3486
"2015-12-23:12 AM",35.5581
"2015-12-24:12 AM",41.2196
"2015-12-25:12 AM",39.4659
"2015-12-26:12 AM",34.0756
"2015-12-27:12 AM",30.6383
"2015-12-28:12 AM",16.884
"2015-12-29:12 AM",13.8713
"2015-12-30:12 AM",18.5988
"2015-12-31:12 AM",29.0903
"2016-01-01:12 AM",26.9272
"2016-01-02:12 AM",24.2487
"2016-01-03:12 AM",26.9553
"2016-01-04:12 AM",12.0574
"2016-01-05:12 AM",3.922
"2016-01-06:12 AM",18.5634
"2016-01-07:12 AM",24.0854
"2016-01-08:12 AM",25.0367
"2016-01-09:12 AM",26.5059
"2016-01-10:12 AM",35.7472
"2016-01-11:12 AM",29.1065
"2016-01-12:12 AM",19.6851
"2016-01-13:12 AM",20.0599
"2016-01-14:12 AM",11.5626
"2016-01-15:12 AM",13.8294
"2016-01-16:12 AM",21.0427
"2016-01-17:12 AM",20.9091
"2016-01-18:12 AM",16.9693
"2016-01-19:12 AM",8.5516
"2016-01-20:12 AM",15.229
"2016-01-21:12 AM",11.4055
"2016-01-22:12 AM",12.3094
"2016-01-23:12 AM",11.961
"2016-01-24:12 AM",14.0828
"2016-01-25:12 AM",18.7752
"2016-01-26:12 AM",29.9107
"2016-01-27:12 AM",29.2015
"2016-01-28:12 AM",22.5117
"2016-01-29:12 AM",28.4025
"2016-01-30:12 AM",26.1014
"2016-01-31:12 AM",32.0088
"2016-02-01:12 AM",35.514
"2016-02-02:12 AM",24.2775
"2016-02-03:12 AM",28.5046
"2016-02-04:12 AM",38.6951
"2016-02-05:12 AM",26.5132
"2016-02-06:12 AM",21.697
"2016-02-07:12 AM",23.8552
"2016-02-08:12 AM",14.1199
"2016-02-09:12 AM",15.8535
"2016-02-10:12 AM",16.72
"2016-02-11:12 AM",16.2624
"2016-02-12:12 AM",1.8896
"2016-02-13:12 AM",5.7094
"2016-02-14:12 AM",-6.5353
"2016-02-15:12 AM",0.961
"2016-02-16:12 AM",30.9778
"2016-02-17:12 AM",30.0967
"2016-02-18:12 AM",21.4596
"2016-02-19:12 AM",19.5471
"2016-02-20:12 AM",32.7238
"2016-02-21:12 AM",32.9864
"2016-02-22:12 AM",16.2801
"2016-02-23:12 AM",15.2901
"2016-02-24:12 AM",26.5813
"2016-02-25:12 AM",39.6961
"2016-02-26:12 AM",21.7863
"2016-02-27:12 AM",17.4841
"2016-02-28:12 AM",28.7578
"2016-02-29:12 AM",32.8393
"2016-03-01:12 AM",20.1
"2016-03-02:12 AM",24.85
"2016-03-03:12 AM",5.0184
"2016-03-04:12 AM",9.0693
"2016-03-05:12 AM",14.7972
"2016-03-06:12 AM",21.3661
"2016-03-07:12 AM",28.2042
"2016-03-08:12 AM",30.533
"2016-03-09:12 AM",37.5631
"2016-03-10:12 AM",40.6846
"2016-03-11:12 AM",34.1989
"2016-03-12:12 AM",34.7103
"2016-03-13:12 AM",35.2969
"2016-03-14:12 AM",28.6282
"2016-03-15:12 AM",33.1088
"2016-03-16:12 AM",36.3564
"2016-03-17:12 AM",36.7542
"2016-03-18:12 AM",29.7226
"2016-03-19:12 AM",20.601
"2016-03-20:12 AM",21.3694
"2016-03-21:12 AM",25.1209
"2016-03-22:12 AM",23.3166
"2016-03-23:12 AM",29.0239
"2016-03-24:12 AM",22.4681
"2016-03-25:12 AM",28.6151
"2016-03-26:12 AM",25.7576
"2016-03-27:12 AM",30.6437
"2016-03-28:12 AM",33.0634
"2016-03-29:12 AM",32.0756
"2016-03-30:12 AM",32.5121
"2016-03-31:12 AM",42.6362
"2016-04-01:12 AM",51.903
"2016-04-02:12 AM",40.0282
"2016-04-03:12 AM",24.6718
"2016-04-04:12 AM",17.348
"2016-04-05:12 AM",17.4139
"2016-04-06:12 AM",24.0426
"2016-04-07:12 AM",38.3128
"2016-04-08:12 AM",41.0821
"2016-04-09:12 AM",29.9669
"2016-04-10:12 AM",24.8529
"2016-04-11:12 AM",32.8064
"2016-04-12:12 AM",40.5936
"2016-04-13:12 AM",35.0726
"2016-04-14:12 AM",34.6944
"2016-04-15:12 AM",35.9568
"2016-04-16:12 AM",37.5404
"2016-04-17:12 AM",44.8727
"2016-04-18:12 AM",45.5761
"2016-04-19:12 AM",39.3847
"2016-04-20:12 AM",38.5376
"2016-04-21:12 AM",46.8198
"2016-04-22:12 AM",53.3122
"2016-04-23:12 AM",45.7743
"2016-04-24:12 AM",35.9771
"2016-04-25:12 AM",36.7468
"2016-04-26:12 AM",31.9881
"2016-04-27:12 AM",34.7617
"2016-04-28:12 AM",30.969
"2016-04-29:12 AM",34.9511
"2016-04-30:12 AM",39.427
"2016-05-01:12 AM",43.4399
"2016-05-02:12 AM",40.392
"2016-05-03:12 AM",41.5942
"2016-05-04:12 AM",43.0761
"2016-05-05:12 AM",42.8014
"2016-05-06:12 AM",47.1553
"2016-05-07:12 AM",48.7801
"2016-05-08:12 AM",45.8865
"2016-05-09:12 AM",38.104
"2016-05-10:12 AM",45.0901
"2016-05-11:12 AM",47.3632
"2016-05-12:12 AM",54.3459
"2016-05-13:12 AM",55.389
"2016-05-14:12 AM",57.9015
"2016-05-15:12 AM",46.4918
"2016-05-16:12 AM",37.5816
"2016-05-17:12 AM",44.5942
